2026-08-16 07:04:04 | ======================================================================
2026-08-16 07:04:04 | Iniciando execução — k36_seed2024
2026-08-16 07:04:04 | Seed utilizada: 2024
2026-08-16 07:04:04 | Arquivo existe? True
2026-08-16 07:04:14 | Número de nós no grafo completo: 71368
2026-08-16 07:04:14 | Número de estações desejadas: 36
2026-08-16 07:04:14 | Componente gigante: 71073 de 71368 nós (295 nós de fora, em 257 componentes menores).
2026-08-16 07:04:18 | Geração 0 (inicial) — melhor fitness: 233050072
2026-08-16 07:04:40 | Geração 1/250 — melhor fitness: 225643513 | sem melhora há 0 geração(ões)
2026-08-16 07:05:02 | Geração 2/250 — melhor fitness: 223197604 | sem melhora há 0 geração(ões)
2026-08-16 07:05:23 | Geração 3/250 — melhor fitness: 221151735 | sem melhora há 0 geração(ões)
2026-08-16 07:05:45 | Geração 4/250 — melhor fitness: 216559832 | sem melhora há 0 geração(ões)
2026-08-16 07:06:06 | Geração 5/250 — melhor fitness: 213164101 | sem melhora há 0 geração(ões)
2026-08-16 07:06:26 | Geração 6/250 — melhor fitness: 213164101 | sem melhora há 1 geração(ões)
2026-08-16 07:06:47 | Geração 7/250 — melhor fitness: 209293198 | sem melhora há 0 geração(ões)
2026-08-16 07:07:07 | Geração 8/250 — melhor fitness: 209293198 | sem melhora há 1 geração(ões)
2026-08-16 07:07:28 | Geração 9/250 — melhor fitness: 208945994 | sem melhora há 0 geração(ões)
2026-08-16 07:07:49 | Geração 10/250 — melhor fitness: 208945994 | sem melhora há 1 geração(ões)
2026-08-16 07:08:10 | Geração 11/250 — melhor fitness: 208945994 | sem melhora há 2 geração(ões)
2026-08-16 07:08:31 | Geração 12/250 — melhor fitness: 208945994 | sem melhora há 3 geração(ões)
2026-08-16 07:08:52 | Geração 13/250 — melhor fitness: 208945994 | sem melhora há 4 geração(ões)
2026-08-16 07:09:13 | Geração 14/250 — melhor fitness: 208945994 | sem melhora há 5 geração(ões)
2026-08-16 07:09:34 | Geração 15/250 — melhor fitness: 208945994 | sem melhora há 6 geração(ões)
2026-08-16 07:09:54 | Geração 16/250 — melhor fitness: 208940320 | sem melhora há 0 geração(ões)
2026-08-16 07:10:17 | Geração 17/250 — melhor fitness: 206898858 | sem melhora há 0 geração(ões)
2026-08-16 07:10:39 | Geração 18/250 — melhor fitness: 203264275 | sem melhora há 0 geração(ões)
2026-08-16 07:11:00 | Geração 19/250 — melhor fitness: 203264275 | sem melhora há 1 geração(ões)
