approach,minutes,cs_amount,percentage,repetition,stat_route_length,stat_duration,stat_waiting_time,stat_time_loss,stat_depart_delay,sim_ended_time,reason,perf_duration_s,real_time_factor,ups,vehicles_inserted,vehicles_running,vehicles_waiting,teleports_total,teleports_collisions,teleports_jam,teleports_yield,teleports_wrong_lane,emergency_stops
pseudorandom,60,9,10,2,9799.56,1885.17,991.31,1157.66,6.05,55023.0,TraCI requested termination.,4843.272,6.90091,3114.270064,8001,0,0,1310,7,349,417,537,629
pseudorandom,60,9,10,3,9786.15,1654.6,770.76,939.83,6.09,55688.0,TraCI requested termination.,5186.463,6.57249,2552.505629,8001,0,0,1156,16,302,316,522,594
pseudorandom,60,9,10,4,10097.22,1912.5,1011.59,1178.13,5.46,61256.0,TraCI requested termination.,4656.427,8.5164,3286.197121,8001,0,0,1319,7,288,405,619,601
pseudorandom,60,9,10,5,9752.68,1684.55,807.95,975.18,5.75,55353.0,TraCI requested termination.,4325.21,7.80378,3116.163146,8001,0,0,1195,8,261,252,674,592
pseudorandom,60,16,15,1,9941.46,2173.67,1236.33,1408.62,5.55,54609.0,TraCI requested termination.,12310.127,2.68145,1412.783069,8001,0,0,1916,10,707,390,809,615
pseudorandom,60,16,15,2,10628.48,2669.23,1680.17,1865.41,7.81,65107.0,TraCI requested termination.,13169.409,3.30364,1621.678695,8001,0,0,2040,5,527,613,895,598
pseudorandom,60,16,15,3,10061.28,2587.43,1567.1,1747.63,5.8,59856.0,TraCI requested termination.,11288.545,3.38892,1833.898168,8001,0,0,1882,12,407,616,847,621
pseudorandom,60,16,15,4,10419.07,2592.85,1586.06,1772.41,10.08,79069.0,TraCI requested termination.,13377.376,4.29598,1550.77954,8001,0,0,1933,9,319,562,1043,607
pseudorandom,60,16,15,5,10030.33,2148.7,1193.57,1365.6,5.43,50845.0,TraCI requested termination.,12184.148,2.40025,1410.990494,8001,0,0,1873,7,452,635,779,611
pseudorandom,60,25,15,1,9774.62,2047.63,1095.0,1265.42,6.1,59018.0,TraCI requested termination.,20035.345,1.8676,817.71125,8001,0,0,1998,9,468,587,934,643
pseudorandom,60,25,15,2,9914.81,2296.2,1331.79,1505.49,5.62,62941.0,TraCI requested termination.,20175.49,2.04907,910.605096,8001,0,0,1922,8,508,516,890,656
pseudorandom,60,25,15,3,9931.63,2239.47,1277.49,1448.43,10.68,61145.0,TraCI requested termination.,19828.604,1.99434,903.642334,8001,0,0,1779,10,309,666,794,537
pseudorandom,60,25,15,4,9714.65,1928.74,980.83,1147.72,5.73,49352.0,TraCI requested termination.,19185.623,1.4465,804.344743,8001,0,0,1824,28,431,469,896,633
pseudorandom,60,25,15,5,9983.32,2021.14,1070.34,1238.85,5.73,50922.0,TraCI requested termination.,20658.329,1.41938,782.78853,8001,0,0,1789,16,469,471,833,631
pseudorandom,60,36,15,1,9631.62,1915.0,989.11,1149.28,11.31,51456.0,TraCI requested termination.,25347.196,1.17788,604.481734,8001,0,0,1826,7,421,530,868,615
pseudorandom,60,36,15,2,9718.35,1839.36,896.29,1062.27,8.6,48203.0,TraCI requested termination.,25648.316,1.03722,573.787729,8001,0,0,1860,7,544,460,849,661
pseudorandom,60,36,15,3,9684.59,1892.17,949.67,1115.25,7.62,51520.0,TraCI requested termination.,26937.892,1.1107,562.006782,8001,0,0,1817,8,354,559,896,601
pseudorandom,60,36,15,4,9645.71,1852.5,910.47,1075.37,5.45,50587.0,TraCI requested termination.,9338.761,3.10394,1587.136131,8001,0,0,1934,9,606,461,858,601
pseudorandom,60,36,15,5,9633.0,2009.38,1053.44,1227.63,5.69,45982.0,TraCI requested termination.,26418.108,0.922928,608.561029,8001,0,0,1894,10,408,544,932,577
pseudorandom,60,49,15,1,9746.86,1800.06,844.37,1009.86,5.5,47059.0,TraCI requested termination.,36772.335,0.692341,391.660307,8001,0,0,1850,4,483,481,882,625
pseudorandom,60,49,15,2,9465.99,1872.98,927.44,1091.51,6.99,47598.0,TraCI requested termination.,35202.803,0.738521,425.6963,8001,0,0,1754,10,362,507,875,627
pseudorandom,60,49,15,3,9563.15,1778.64,839.09,998.76,5.38,48531.0,TraCI requested termination.,37092.382,0.726052,383.66064,8001,0,0,1759,4,396,551,808,576
pseudorandom,60,49,15,4,9636.9,1659.69,732.12,893.4,5.96,44771.0,TraCI requested termination.,35367.86,0.655143,375.458227,8001,0,0,1796,4,461,475,856,647
pseudorandom,60,49,15,5,9583.06,1950.03,1008.1,1174.55,6.71,51806.0,TraCI requested termination.,37607.071,0.8032,414.874187,8001,0,0,1758,8,344,576,830,622
pseudorandom,60,9,15,1,10457.0,3229.0,2196.88,2385.92,4.73,74963.0,TraCI requested termination.,7420.523,7.19127,3481.590044,8001,0,0,2104,7,425,857,815,628
pseudorandom,60,9,15,2,10387.12,2946.91,1947.01,2130.52,5.68,66627.0,TraCI requested termination.,7230.669,6.22722,3260.865073,8001,0,0,2062,7,599,700,756,590
pseudorandom,60,9,15,3,10368.74,2428.93,1442.22,1630.28,9.17,63346.0,TraCI requested termination.,7664.155,5.44691,2535.678232,8001,0,0,1831,13,498,527,793,616
pseudorandom,60,9,15,4,10798.18,2815.82,1816.09,1998.28,5.21,77357.0,TraCI requested termination.,6921.883,8.05518,3254.805665,8001,0,0,1980,13,493,587,887,607
pseudorandom,60,9,15,5,10215.02,2679.59,1701.25,1885.29,5.5,71612.0,TraCI requested termination.,6560.496,7.6232,3267.953521,8001,0,0,1975,7,456,448,1064,648
pseudorandom,60,16,20,1,10394.83,2946.11,1930.13,2114.93,9.64,63090.0,TraCI requested termination.,16652.964,2.49145,1415.474807,8001,0,0,2625,9,1041,526,1049,652
pseudorandom,60,16,20,2,11214.41,3580.77,2502.19,2705.61,9.49,81246.0,TraCI requested termination.,17029.227,3.50257,1682.38664,8001,0,0,2713,6,697,824,1186,649
pseudorandom,60,16,20,3,10542.16,4089.31,2933.66,3135.62,7.98,71080.0,TraCI requested termination.,14933.471,3.31336,2190.954668,8001,0,0,2530,6,392,989,1143,640
pseudorandom,60,16,20,4,10965.9,3997.84,2874.28,3084.37,17.73,87835.0,TraCI requested termination.,18406.978,3.59836,1737.751357,8001,0,0,2553,6,413,926,1208,620
pseudorandom,60,16,20,5,10556.39,3065.57,2006.97,2193.43,5.31,62250.0,TraCI requested termination.,16261.818,2.49972,1508.294891,8001,0,0,2552,9,610,811,1122,611
pseudorandom,60,25,20,1,10101.46,2709.72,1675.24,1855.85,6.41,66802.0,TraCI requested termination.,26516.669,1.70466,817.617326,8001,0,0,2692,9,582,815,1286,583
pseudorandom,60,25,20,2,10327.15,2986.61,1943.46,2125.67,7.03,63935.0,TraCI requested termination.,27145.04,1.55959,880.30421,8001,0,0,2557,5,651,735,1166,617
pseudorandom,60,25,20,3,10307.48,3155.73,2111.21,2296.16,12.87,67986.0,TraCI requested termination.,26043.69,1.78108,969.487158,8001,0,0,2456,14,406,968,1068,644
pseudorandom,60,25,20,4,10040.02,2585.01,1554.99,1732.19,7.36,57811.0,TraCI requested termination.,25823.396,1.40226,800.927074,8001,0,0,2439,52,581,672,1134,651
pseudorandom,60,25,20,5,10433.31,2749.63,1715.42,1895.98,5.99,61173.0,TraCI requested termination.,26647.435,1.48506,825.588767,8001,0,0,2403,10,646,684,1063,594
pseudorandom,60,36,20,1,9971.47,2751.56,1735.84,1907.41,12.32,69130.0,TraCI requested termination.,34476.857,1.37861,638.551768,8001,0,0,2455,6,608,736,1105,580
pseudorandom,60,36,20,2,10031.98,2363.16,1355.4,1526.23,10.59,55154.0,TraCI requested termination.,34344.011,0.976997,550.536802,8001,0,0,2583,7,794,613,1169,608
pseudorandom,60,36,20,3,9989.54,2694.46,1673.4,1852.59,14.31,71067.0,TraCI requested termination.,36120.651,1.36949,596.843783,8001,0,0,2457,6,489,739,1223,612
pseudorandom,60,36,20,4,9998.0,2540.16,1507.21,1677.92,11.38,54971.0,TraCI requested termination.,36043.397,0.925856,563.870853,8001,0,0,2744,23,830,781,1110,653
pseudorandom,60,36,20,5,9939.86,2695.57,1660.59,1842.24,5.49,63651.0,TraCI requested termination.,36059.101,1.16617,598.108977,8001,0,0,2592,11,635,748,1198,547
pseudorandom,60,49,20,1,10065.82,2747.87,1697.61,1876.14,4.74,70239.0,TraCI requested termination.,44551.587,1.09175,493.489401,8001,0,0,2534,9,672,693,1160,604
pseudorandom,60,49,20,2,9707.74,2408.68,1396.48,1566.92,7.3,55141.0,TraCI requested termination.,41763.239,0.803123,461.454055,8001,0,0,2394,7,539,706,1142,607
pseudorandom,60,49,20,3,9890.48,2435.29,1406.94,1576.79,5.44,54397.0,TraCI requested termination.,43972.45,0.745853,443.11254,8001,0,0,2464,8,564,806,1086,657
pseudorandom,60,49,20,4,9942.94,2118.15,1128.48,1295.67,5.68,48162.0,TraCI requested termination.,40529.182,0.65538,418.151099,8001,0,0,2555,2,742,702,1109,604
pseudorandom,60,49,20,5,9865.39,2422.59,1420.23,1590.98,6.21,58171.0,TraCI requested termination.,41346.345,0.884504,468.799914,8001,0,0,2424,7,535,793,1089,616
pseudorandom,60,9,20,1,11135.47,4605.1,3456.77,3672.61,5.37,86856.0,TraCI requested termination.,9676.284,6.74391,3807.808142,8001,0,0,2697,15,343,1228,1111,655
pseudorandom,60,9,20,2,10867.21,3951.39,2864.49,3065.1,5.65,70592.0,TraCI requested termination.,9452.046,5.18322,3344.787467,8001,0,0,2728,11,725,986,1006,605
pseudorandom,60,9,20,3,10961.7,3459.53,2367.02,2577.3,5.91,80265.0,TraCI requested termination.,10492.722,5.59102,2637.994031,8001,0,0,2649,21,727,740,1161,652
pseudorandom,60,9,20,4,11550.39,3874.68,2753.22,2952.53,6.73,82140.0,TraCI requested termination.,8953.776,6.76139,3462.376209,8001,0,0,2509,24,669,746,1070,650
pseudorandom,60,9,20,5,10712.47,3769.73,2698.33,2899.29,5.71,82848.0,TraCI requested termination.,8180.553,7.48702,3686.992799,8001,0,0,2660,5,670,627,1358,611
pseudorandom,60,16,25,1,10814.15,4006.42,2901.48,3104.96,15.41,78928.0,TraCI requested termination.,21553.78,2.65977,1487.228041,8001,0,0,3360,13,1333,753,1261,653
pseudorandom,60,16,25,2,11915.91,6341.45,5078.37,5324.71,13.33,126778.0,TraCI requested termination.,22082.428,4.76297,2297.660792,8001,0,0,3558,11,940,1082,1525,645
pseudorandom,60,16,25,3,10983.61,5350.9,4082.34,4307.12,13.83,85794.0,TraCI requested termination.,19386.308,3.31131,2208.389602,8001,0,0,3448,10,681,1311,1446,601
pseudorandom,60,16,25,4,11550.64,5534.4,4286.65,4532.01,33.24,96349.0,TraCI requested termination.,21713.689,3.44248,2039.301751,8001,0,0,3391,9,694,1194,1494,621
pseudorandom,60,16,25,5,10924.34,4015.58,2876.99,3078.81,8.34,66752.0,TraCI requested termination.,20523.309,2.20004,1565.470899,8001,0,0,3320,8,873,1064,1375,604
pseudorandom,60,25,25,1,10444.79,3440.83,2327.82,2518.07,8.39,74000.0,TraCI requested termination.,33515.776,1.56344,821.405896,8001,0,0,3411,6,802,1059,1544,604
pseudorandom,60,25,25,2,10812.61,4269.05,3108.92,3307.77,7.92,74235.0,TraCI requested termination.,34125.718,1.54239,1000.908171,8001,0,0,3379,13,926,940,1500,671
pseudorandom,60,25,25,3,10735.46,4320.39,3187.67,3392.03,17.28,86621.0,TraCI requested termination.,32298.475,2.01313,1070.24954,8001,0,0,3007,10,521,1212,1264,616
pseudorandom,60,25,25,4,10337.07,3471.6,2352.42,2546.49,5.94,64327.0,TraCI requested termination.,33099.736,1.29086,839.169593,8001,0,0,3208,63,787,929,1429,584
pseudorandom,60,25,25,5,10857.37,3929.25,2793.99,2993.28,6.25,72962.0,TraCI requested termination.,33313.983,1.54176,943.684668,8001,0,0,3199,10,854,890,1445,671
pseudorandom,60,36,25,1,10235.32,3629.85,2545.6,2729.7,17.62,66859.0,TraCI requested termination.,41833.104,1.08189,694.246045,8001,0,0,3155,8,814,966,1367,582
pseudorandom,60,36,25,2,10360.24,3234.05,2141.19,2326.44,9.06,62929.0,TraCI requested termination.,45019.669,0.918021,574.763244,8001,0,0,3285,8,1009,837,1431,644
pseudorandom,60,36,25,3,10246.03,3345.08,2261.77,2450.63,14.58,62811.0,TraCI requested termination.,45246.856,0.910804,591.511021,8001,0,0,3180,10,716,982,1472,651
pseudorandom,60,36,25,4,10309.33,3356.97,2236.83,2424.0,15.87,61444.0,TraCI requested termination.,44401.864,0.89735,604.909312,8001,0,0,3355,13,1106,889,1347,605
pseudorandom,60,36,25,5,10191.74,3676.95,2552.28,2748.14,5.71,67433.0,TraCI requested termination.,43673.204,1.04945,673.623465,8001,0,0,3283,10,819,976,1478,596
pseudorandom,60,49,25,1,10384.46,3398.87,2266.97,2454.55,6.12,74757.0,TraCI requested termination.,47046.62,1.12988,578.030622,8001,0,0,3146,5,936,795,1410,623
pseudorandom,60,49,25,2,9900.78,3247.4,2164.96,2347.41,7.74,67857.0,TraCI requested termination.,45086.847,1.02595,576.276159,8001,0,0,3138,11,761,895,1471,557
pseudorandom,60,49,25,3,10177.26,3259.14,2157.34,2341.72,6.68,66072.0,TraCI requested termination.,45123.21,0.985568,577.892154,8001,0,0,3009,8,718,1048,1235,628
pseudorandom,60,49,25,4,10273.34,2793.44,1717.52,1896.88,8.26,55580.0,TraCI requested termination.,46112.723,0.73689,484.689334,8001,0,0,3239,10,927,893,1409,696
pseudorandom,60,49,25,5,10187.76,3357.15,2263.32,2447.76,7.59,69396.0,TraCI requested termination.,45688.489,1.04613,587.907164,8001,0,0,3089,7,658,1050,1374,629
pseudorandom,60,9,25,1,11715.5,6154.07,4885.75,5128.87,16.69,108426.0,TraCI requested termination.,12404.745,6.99942,3969.345601,8001,0,0,3439,16,509,1541,1373,631
pseudorandom,60,9,25,2,11465.27,5430.71,4228.45,4453.01,6.83,80586.0,TraCI requested termination.,12157.896,4.85166,3573.898642,8001,0,0,3243,9,824,1217,1193,606
pseudorandom,60,9,25,3,11388.74,4480.12,3280.11,3510.34,12.77,94883.0,TraCI requested termination.,12833.147,5.71045,2793.191179,8001,0,0,3452,12,1021,1102,1317,663
pseudorandom,60,9,25,4,12263.7,5439.89,4211.13,4436.78,7.96,90010.0,TraCI requested termination.,11239.19,6.08674,3872.57071,8001,0,0,3254,21,800,1092,1341,618
pseudorandom,60,9,25,5,11224.21,5634.16,4441.41,4672.59,6.02,98099.0,TraCI requested termination.,10069.743,7.59692,4476.673139,8001,0,0,3658,9,939,856,1854,657
pseudorandom,60,16,30,1,11156.17,4977.73,3793.92,4016.21,16.28,87767.0,TraCI requested termination.,25043.361,2.6421,1590.313097,8001,0,0,4001,14,1623,943,1421,661
pseudorandom,60,16,30,2,12538.05,6841.28,5506.65,5771.13,22.86,99599.0,TraCI requested termination.,26436.155,2.95047,2070.540251,8001,0,0,4256,9,1079,1455,1713,674
pseudorandom,60,16,30,3,11398.17,7255.45,5859.7,6102.15,21.84,100259.0,TraCI requested termination.,23447.892,3.35463,2475.739312,8001,0,0,3840,10,638,1489,1703,647
pseudorandom,60,16,30,4,12134.55,6871.75,5528.22,5807.89,51.58,103539.0,TraCI requested termination.,26154.326,3.1329,2102.172811,8001,0,0,3859,8,680,1373,1798,662
pseudorandom,60,16,30,5,11427.63,5443.7,4180.9,4404.21,9.26,75472.0,TraCI requested termination.,23662.565,2.27668,1840.671753,8001,0,0,4082,16,995,1361,1710,640
pseudorandom,60,25,30,1,10732.51,4277.09,3083.15,3291.35,6.63,82014.0,TraCI requested termination.,40004.323,1.51019,855.432774,8001,0,0,4212,14,1012,1361,1825,649
pseudorandom,60,25,30,2,11226.69,5036.7,3806.25,4020.95,9.77,87578.0,TraCI requested termination.,40153.458,1.64315,1003.616251,8001,0,0,4089,10,1130,1206,1743,600
pseudorandom,60,25,30,3,11142.19,5364.04,4120.11,4341.42,31.93,84703.0,TraCI requested termination.,38573.821,1.6359,1112.611945,8001,0,0,3768,15,659,1488,1606,608
pseudorandom,60,25,30,4,10700.32,4277.09,3068.57,3273.8,13.1,65190.0,TraCI requested termination.,38881.978,1.12108,880.124308,8001,0,0,3769,66,924,1155,1624,634
pseudorandom,60,25,30,5,11267.3,4759.77,3540.71,3758.8,9.9,77013.0,TraCI requested termination.,39686.103,1.39628,959.603895,8001,0,0,3887,6,1018,1099,1764,623
pseudorandom,60,36,30,1,10556.58,4227.44,3068.71,3260.64,14.58,64879.0,TraCI requested termination.,50788.458,0.852142,665.973045,8001,0,0,3689,7,966,1169,1547,592
pseudorandom,60,36,30,2,10677.75,3916.83,2759.27,2957.76,9.04,66543.0,TraCI requested termination.,52244.775,0.860239,599.840596,8001,0,0,3951,12,1254,977,1708,645
pseudorandom,60,36,30,3,10587.82,4607.51,3408.83,3614.9,14.77,72451.0,TraCI requested termination.,53586.072,0.948959,687.952198,8001,0,0,3975,5,834,1294,1842,623
pseudorandom,60,36,30,4,10709.45,4080.17,2880.86,3078.55,11.52,66273.0,TraCI requested termination.,53533.796,0.834482,609.809661,8001,0,0,4204,11,1433,1232,1528,663
pseudorandom,60,36,30,5,10536.7,4799.8,3562.92,3773.68,5.98,80425.0,TraCI requested termination.,52500.084,1.12047,731.488468,8001,0,0,4119,9,989,1288,1833,660
pseudorandom,60,49,30,1,10743.44,4087.91,2884.69,3087.09,8.5,71571.0,TraCI requested termination.,50169.809,0.996037,651.933696,8001,0,0,3931,11,1124,1010,1786,611
pseudorandom,60,49,30,2,10165.95,4126.95,2969.92,3165.27,20.15,81608.0,TraCI requested termination.,48338.179,1.24142,683.097909,8001,0,0,3877,9,957,1173,1738,630
pseudorandom,60,49,30,3,10451.37,4046.68,2869.39,3063.46,6.13,73287.0,TraCI requested termination.,48882.357,1.05738,662.355418,8001,0,0,3722,7,971,1246,1498,609
pseudorandom,60,49,30,4,10600.96,3652.23,2487.04,2679.49,7.81,61123.0,TraCI requested termination.,45606.375,0.866611,640.732222,8001,0,0,4127,9,1187,1191,1740,651
pseudorandom,60,49,30,5,10444.29,4162.54,2994.67,3191.55,8.91,72344.0,TraCI requested termination.,45336.27,1.11928,734.610699,8001,0,0,3754,13,817,1245,1679,637
pseudorandom,60,9,30,1,12174.03,7935.72,6549.98,6832.78,12.73,122296.0,TraCI requested termination.,14832.149,6.78904,4280.817635,8001,0,0,4070,15,481,1896,1678,640
pseudorandom,60,9,30,2,11959.32,7220.81,5891.88,6146.44,6.08,96668.0,TraCI requested termination.,14139.743,5.30901,4085.907856,8001,0,0,4176,16,1237,1403,1520,580
pseudorandom,60,9,30,3,11870.2,5598.09,4305.44,4563.22,8.11,101829.0,TraCI requested termination.,15012.104,5.34429,2983.613023,8001,0,0,4119,30,1290,1274,1525,662
pseudorandom,60,9,30,5,11778.48,6490.6,5207.13,5460.92,4.36,96890.0,TraCI requested termination.,12542.765,6.00266,4140.340746,8001,0,0,4489,10,1338,1014,2127,651
pseudorandom,60,16,5,1,9120.55,1041.94,253.67,407.81,5.1,40687.0,TraCI requested termination.,4449.134,4.29005,1873.74262,8001,0,0,611,8,202,103,298,608
pseudorandom,60,16,5,2,9395.71,1118.59,317.94,473.64,5.38,48437.0,TraCI requested termination.,4574.156,5.86709,1956.604891,8001,0,0,605,15,155,128,307,602
pseudorandom,60,16,5,3,9208.71,1024.38,221.69,373.98,5.56,36775.0,TraCI requested termination.,4100.563,3.70071,1998.771388,8001,0,0,525,6,95,154,270,574
pseudorandom,60,16,5,4,9282.87,1080.31,277.98,434.91,6.27,40654.0,TraCI requested termination.,4308.395,4.42253,2006.205327,8001,0,0,565,11,71,182,301,592
pseudorandom,60,16,5,5,9184.43,1010.76,222.19,375.71,5.36,36176.0,TraCI requested termination.,4246.474,3.43249,1904.428945,8001,0,0,581,13,105,179,284,605
pseudorandom,60,25,5,1,9060.98,990.85,197.99,349.44,5.51,34110.0,TraCI requested termination.,6931.495,1.80481,1143.734937,8001,0,0,534,10,120,139,265,595
pseudorandom,60,25,5,2,9138.26,1000.54,207.28,362.14,5.27,39109.0,TraCI requested termination.,6817.721,2.56816,1174.187239,8001,0,0,550,10,140,115,285,577
pseudorandom,60,25,5,3,9097.94,1002.64,214.79,364.74,6.35,37233.0,TraCI requested termination.,6587.21,2.37324,1217.830766,8001,0,0,550,6,77,216,251,568
pseudorandom,60,25,5,4,9053.39,966.38,175.94,328.0,6.09,37697.0,TraCI requested termination.,6549.123,2.45789,1180.615023,8001,0,0,525,11,129,112,273,585
pseudorandom,60,25,5,5,9156.42,992.75,201.17,352.76,5.79,37069.0,TraCI requested termination.,6799.648,2.27497,1168.147528,8001,0,0,525,8,121,130,266,593
pseudorandom,60,36,5,1,9020.52,959.94,176.65,327.33,5.3,33678.0,TraCI requested termination.,8410.154,1.43612,913.24166,8001,0,0,528,9,123,131,265,568
pseudorandom,60,36,5,2,9051.69,956.59,164.46,316.53,5.47,35599.0,TraCI requested termination.,8749.242,1.60002,874.780467,8001,0,0,523,11,125,127,260,594
pseudorandom,60,36,5,3,9007.31,972.76,183.08,332.29,6.29,36278.0,TraCI requested termination.,8564.122,1.71389,908.801743,8001,0,0,521,9,97,154,261,542
pseudorandom,60,36,5,4,9028.31,981.06,185.57,336.11,5.69,37211.0,TraCI requested termination.,8844.646,1.76502,887.482099,8001,0,0,520,2,157,112,249,594
pseudorandom,60,36,5,5,9060.0,1023.62,225.51,381.95,5.46,33810.0,TraCI requested termination.,8987.955,1.35848,911.219182,8001,0,0,533,10,109,133,281,598
pseudorandom,60,49,5,1,9042.94,956.77,157.4,307.75,5.19,34138.0,TraCI requested termination.,12083.758,1.03759,633.502094,8001,0,0,479,5,124,112,238,586
pseudorandom,60,49,5,2,8969.97,956.05,160.13,311.67,5.67,33941.0,TraCI requested termination.,12110.002,1.01907,631.654892,8001,0,0,499,5,111,139,244,595
pseudorandom,60,49,5,3,9008.91,963.35,173.19,321.18,5.81,36144.0,TraCI requested termination.,12344.589,1.17817,624.385713,8001,0,0,513,7,108,147,251,579
pseudorandom,60,49,5,4,9025.16,948.96,155.93,307.2,5.93,34365.0,TraCI requested termination.,12233.13,1.04348,620.660371,8001,0,0,511,6,115,138,252,558
pseudorandom,60,49,5,5,9039.93,957.7,169.23,321.57,5.68,33402.0,TraCI requested termination.,12694.775,0.929674,603.60093,8001,0,0,531,12,79,184,256,616
pseudorandom,60,9,5,1,9299.22,1096.21,297.21,451.22,5.73,44401.0,TraCI requested termination.,2453.158,9.29455,3575.285,8001,0,0,586,9,79,225,273,635
pseudorandom,60,9,5,2,9294.11,1089.81,294.08,447.86,5.58,41403.0,TraCI requested termination.,2536.233,7.80804,3437.997613,8001,0,0,591,13,155,158,265,600
pseudorandom,60,9,5,3,9265.95,1055.33,262.78,417.15,5.82,40284.0,TraCI requested termination.,2616.599,7.14057,3226.962939,8001,0,0,572,11,127,163,271,588
pseudorandom,60,9,5,4,9475.44,1103.21,294.0,448.62,6.03,43025.0,TraCI requested termination.,2358.86,9.08278,3741.956708,8001,0,0,587,5,94,196,292,663
pseudorandom,60,9,5,5,9230.8,1089.81,298.02,453.36,5.61,44101.0,TraCI requested termination.,2188.842,10.2799,3983.630614,8001,0,0,557,10,115,117,315,610
