approach,minutes,cs_amount,percentage,repetition,stat_route_length,stat_duration,stat_waiting_time,stat_time_loss,stat_depart_delay,sim_ended_time,reason,perf_duration_s,real_time_factor,ups,vehicles_inserted,vehicles_running,vehicles_waiting,teleports_total,teleports_collisions,teleports_jam,teleports_yield,teleports_wrong_lane,emergency_stops
pseudorandom,20,16,10,1,9546.37,1547.97,699.32,861.53,6.27,48475.0,TraCI requested termination.,8318.358,3.23081,1488.908749,8001,0,0,1173,14,414,209,536,610
pseudorandom,20,16,10,2,9964.13,1755.76,872.97,1040.46,6.8,61314.0,TraCI requested termination.,8872.335,4.47616,1583.329417,8001,0,0,1117,8,307,304,498,601
pseudorandom,20,16,10,3,9680.17,1647.6,740.39,905.61,5.61,54482.0,TraCI requested termination.,7690.703,4.27555,1714.081014,8001,0,0,957,7,158,292,500,607
pseudorandom,20,16,10,4,9831.35,1906.22,1013.66,1185.62,15.97,64888.0,TraCI requested termination.,9101.872,4.75594,1675.662435,8001,0,0,1107,10,128,403,566,641
pseudorandom,20,16,10,5,9627.64,1471.52,613.85,773.91,5.38,41043.0,TraCI requested termination.,8133.796,2.3904,1447.498191,8001,0,0,1115,15,273,370,457,603
pseudorandom,20,25,10,1,9406.69,1347.33,500.4,659.87,6.5,44704.0,TraCI requested termination.,13831.992,1.67033,779.353545,8001,0,0,968,6,207,258,497,629
pseudorandom,20,25,10,2,9480.47,1450.28,598.91,758.19,8.85,54194.0,TraCI requested termination.,13786.286,2.36423,841.686369,8001,0,0,1077,5,277,263,532,614
pseudorandom,20,25,10,3,9485.35,1455.48,615.76,774.91,9.89,51446.0,TraCI requested termination.,12992.028,2.29725,896.343281,8001,0,0,972,13,151,381,427,598
pseudorandom,20,25,10,4,9403.93,1284.86,441.49,599.75,5.11,39229.0,TraCI requested termination.,13494.21,1.30641,761.820959,8001,0,0,914,19,192,232,471,603
pseudorandom,20,25,10,5,9572.95,1327.71,484.77,644.58,5.5,38554.0,TraCI requested termination.,13673.123,1.23995,776.92748,8001,0,0,969,7,233,305,424,630
pseudorandom,20,36,10,1,9337.18,1344.75,508.68,665.82,6.03,42841.0,TraCI requested termination.,16628.376,1.27739,647.04647,8001,0,0,984,14,234,297,439,588
pseudorandom,20,36,10,2,9386.6,1279.03,435.38,591.58,6.9,41645.0,TraCI requested termination.,16918.882,1.18477,604.859647,8001,0,0,1008,13,254,286,455,664
pseudorandom,20,36,10,3,9288.91,1297.42,465.39,623.48,7.24,44250.0,TraCI requested termination.,18675.646,1.21281,555.838979,8001,0,0,896,12,136,291,457,615
pseudorandom,20,36,10,4,9362.9,1317.14,478.47,635.77,5.94,41672.0,TraCI requested termination.,17995.756,1.11537,585.605906,8001,0,0,1077,7,332,267,471,572
pseudorandom,20,36,10,5,9327.51,1278.89,439.69,603.33,5.56,36290.0,TraCI requested termination.,17507.004,0.839093,584.474762,8001,0,0,892,12,184,254,442,647
pseudorandom,20,49,10,1,9399.11,1244.24,401.99,559.08,5.84,38606.0,TraCI requested termination.,25008.032,0.680022,398.079305,8001,0,0,868,7,219,213,429,594
pseudorandom,20,49,10,2,9198.78,1226.37,400.0,556.67,6.97,38919.0,TraCI requested termination.,24481.301,0.707438,400.802433,8001,0,0,836,7,189,241,399,591
pseudorandom,20,49,10,3,9286.97,1293.71,454.35,610.32,5.76,43781.0,TraCI requested termination.,25670.362,0.86407,403.226725,8001,0,0,947,15,174,348,410,628
pseudorandom,20,49,10,4,9348.63,1144.15,318.78,475.37,5.39,33678.0,TraCI requested termination.,24148.216,0.500161,379.090281,8001,0,0,891,7,199,274,411,591
pseudorandom,20,49,10,5,9341.2,1272.73,437.73,596.27,5.5,41807.0,TraCI requested termination.,26050.036,0.7757,390.907137,8001,0,0,834,6,141,291,396,606
pseudorandom,20,9,10,1,9899.22,2000.92,1084.09,1253.79,5.8,64119.0,TraCI requested termination.,5239.271,8.11544,3055.64171,8001,0,0,1154,13,108,514,519,621
pseudorandom,20,9,10,2,9799.56,1909.35,1013.35,1179.36,6.05,54376.0,TraCI requested termination.,4284.499,7.6499,3565.576512,8001,0,0,1234,7,327,361,539,637
pseudorandom,20,9,10,3,9786.18,1579.78,717.7,887.1,6.18,51211.0,TraCI requested termination.,5115.247,5.78877,2471.013032,8001,0,0,1059,16,238,317,488,598
pseudorandom,20,9,10,4,10102.49,1820.83,929.02,1096.31,5.46,55478.0,TraCI requested termination.,4679.444,7.23975,3113.288886,8001,0,0,1084,7,254,322,501,702
pseudorandom,20,9,10,5,9752.68,1631.19,762.52,929.34,5.75,53274.0,TraCI requested termination.,4046.256,7.82798,3225.489687,8001,0,0,1081,10,221,236,614,600
pseudorandom,20,16,15,1,9941.58,2123.02,1204.66,1377.56,5.55,52198.0,TraCI requested termination.,12513.415,2.44522,1357.443512,8001,0,0,1790,10,662,374,744,627
pseudorandom,20,16,15,2,10628.52,3295.72,2277.75,2469.52,7.67,88395.0,TraCI requested termination.,13720.39,4.8683,1921.888955,8001,0,0,1917,5,498,548,866,606
pseudorandom,20,16,15,3,10061.19,2596.95,1583.73,1765.78,5.8,57794.0,TraCI requested termination.,11518.616,3.14222,1803.881386,8001,0,0,1656,12,337,547,760,619
pseudorandom,20,16,15,4,10418.93,2473.6,1491.64,1679.6,12.32,74173.0,TraCI requested termination.,13088.268,4.0168,1512.138963,8001,0,0,1637,8,241,472,916,579
pseudorandom,20,16,15,5,10030.21,2044.94,1103.99,1275.5,5.43,44894.0,TraCI requested termination.,12017.324,1.93837,1361.4982,8001,0,0,1644,7,365,595,677,597
pseudorandom,20,25,15,1,9774.55,1925.25,1006.2,1175.84,5.99,56766.0,TraCI requested termination.,20274.026,1.73453,759.786093,8001,0,0,1617,9,389,405,814,635
pseudorandom,20,25,15,2,9914.77,2241.64,1285.41,1459.1,5.54,65706.0,TraCI requested termination.,20404.56,2.16158,878.986364,8001,0,0,1712,9,423,463,817,661
pseudorandom,20,25,15,3,9932.18,2119.15,1184.64,1355.16,10.77,56430.0,TraCI requested termination.,19418.814,1.79362,873.139884,8001,0,0,1563,11,288,614,650,545
pseudorandom,20,25,15,4,9713.97,1907.45,971.44,1138.82,6.02,51861.0,TraCI requested termination.,19946.139,1.51714,765.136601,8001,0,0,1555,28,338,445,744,640
pseudorandom,20,25,15,5,9983.34,2000.07,1059.41,1230.37,5.73,52897.0,TraCI requested termination.,20410.199,1.5334,784.047671,8001,0,0,1621,16,392,460,753,628
pseudorandom,20,36,15,1,9631.64,1812.75,912.74,1073.1,11.56,48317.0,TraCI requested termination.,25462.243,1.04928,569.621616,8001,0,0,1504,11,341,489,663,604
pseudorandom,20,36,15,2,9717.95,1800.96,887.49,1054.24,7.44,55211.0,TraCI requested termination.,24731.001,1.35906,582.648959,8001,0,0,1528,7,403,398,720,651
pseudorandom,20,36,15,3,9684.75,1757.88,848.1,1014.3,7.51,46483.0,TraCI requested termination.,9456.702,2.63126,1487.281401,8001,0,0,1522,8,305,440,769,607
pseudorandom,20,36,15,4,9644.58,1802.67,888.89,1053.6,5.56,41530.0,TraCI requested termination.,25924.589,0.768768,556.351617,8001,0,0,1639,11,515,427,686,614
pseudorandom,20,36,15,5,9634.05,1809.76,887.19,1060.22,5.69,45826.0,TraCI requested termination.,25860.231,0.936805,559.928718,8001,0,0,1530,11,379,412,728,569
pseudorandom,20,49,15,1,9746.88,1696.49,769.81,935.06,5.46,45275.0,TraCI requested termination.,37127.791,0.637662,365.592071,8001,0,0,1430,4,320,416,690,621
pseudorandom,20,49,15,2,9466.73,1736.9,837.69,1001.99,6.56,47434.0,TraCI requested termination.,34970.203,0.738743,397.392803,8001,0,0,1503,10,338,447,708,610
pseudorandom,20,49,15,3,9563.15,1724.74,819.78,979.69,5.38,44215.0,TraCI requested termination.,37170.163,0.608418,371.255569,8001,0,0,1475,5,343,490,637,576
pseudorandom,20,49,15,4,9637.0,1588.96,685.26,846.51,7.11,41559.0,TraCI requested termination.,36898.43,0.540917,344.546638,8001,0,0,1551,4,375,450,722,632
