2026-08-09 12:59:09 | ======================================================================
2026-08-09 12:59:09 | Iniciando execução — k9_seed42
2026-08-09 12:59:09 | Seed utilizada: 42
2026-08-09 12:59:09 | Arquivo existe? True
2026-08-09 12:59:20 | Número de nós no grafo completo: 71368
2026-08-09 12:59:20 | Número de estações desejadas: 9
2026-08-09 12:59:20 | Componente gigante: 71073 de 71368 nós (295 nós de fora, em 257 componentes menores).
2026-08-09 12:59:24 | Geração 0 (inicial) — melhor fitness: 416356734
2026-08-09 12:59:29 | Geração 1/250 — melhor fitness: 416356734 | sem melhora há 1 geração(ões)
2026-08-09 12:59:33 | Geração 2/250 — melhor fitness: 405554698 | sem melhora há 0 geração(ões)
2026-08-09 12:59:37 | Geração 3/250 — melhor fitness: 400836233 | sem melhora há 0 geração(ões)
2026-08-09 12:59:41 | Geração 4/250 — melhor fitness: 395541466 | sem melhora há 0 geração(ões)
2026-08-09 12:59:45 | Geração 5/250 — melhor fitness: 392100371 | sem melhora há 0 geração(ões)
2026-08-09 12:59:49 | Geração 6/250 — melhor fitness: 392100371 | sem melhora há 1 geração(ões)
2026-08-09 12:59:53 | Geração 7/250 — melhor fitness: 389789926 | sem melhora há 0 geração(ões)
2026-08-09 12:59:58 | Geração 8/250 — melhor fitness: 388616316 | sem melhora há 0 geração(ões)
2026-08-09 13:00:02 | Geração 9/250 — melhor fitness: 385805877 | sem melhora há 0 geração(ões)
2026-08-09 13:00:06 | Geração 10/250 — melhor fitness: 385805877 | sem melhora há 1 geração(ões)
2026-08-09 13:00:10 | Geração 11/250 — melhor fitness: 380817175 | sem melhora há 0 geração(ões)
2026-08-09 13:00:14 | Geração 12/250 — melhor fitness: 380817175 | sem melhora há 1 geração(ões)
2026-08-09 13:00:19 | Geração 13/250 — melhor fitness: 380817175 | sem melhora há 2 geração(ões)
2026-08-09 13:00:23 | Geração 14/250 — melhor fitness: 380817175 | sem melhora há 3 geração(ões)
2026-08-09 13:00:27 | Geração 15/250 — melhor fitness: 380817175 | sem melhora há 4 geração(ões)
2026-08-09 13:00:31 | Geração 16/250 — melhor fitness: 380482284 | sem melhora há 0 geração(ões)
2026-08-09 13:00:35 | Geração 17/250 — melhor fitness: 379077211 | sem melhora há 0 geração(ões)
2026-08-09 13:00:39 | Geração 18/250 — melhor fitness: 378101990 | sem melhora há 0 geração(ões)
2026-08-09 13:00:43 | Geração 19/250 — melhor fitness: 376487607 | sem melhora há 0 geração(ões)
2026-08-09 13:00:48 | Geração 20/250 — melhor fitness: 376487607 | sem melhora há 1 geração(ões)
2026-08-09 13:00:52 | Geração 21/250 — melhor fitness: 376487607 | sem melhora há 2 geração(ões)
2026-08-09 13:00:56 | Geração 22/250 — melhor fitness: 376487607 | sem melhora há 3 geração(ões)
2026-08-09 13:01:00 | Geração 23/250 — melhor fitness: 376487294 | sem melhora há 0 geração(ões)
2026-08-09 13:01:05 | Geração 24/250 — melhor fitness: 375114212 | sem melhora há 0 geração(ões)
2026-08-09 13:01:09 | Geração 25/250 — melhor fitness: 374622026 | sem melhora há 0 geração(ões)
2026-08-09 13:01:13 | Geração 26/250 — melhor fitness: 374622026 | sem melhora há 1 geração(ões)
2026-08-09 13:01:17 | Geração 27/250 — melhor fitness: 374622026 | sem melhora há 2 geração(ões)
2026-08-09 13:01:21 | Geração 28/250 — melhor fitness: 374622026 | sem melhora há 3 geração(ões)
2026-08-09 13:01:25 | Geração 29/250 — melhor fitness: 374622026 | sem melhora há 4 geração(ões)
2026-08-09 13:01:30 | Geração 30/250 — melhor fitness: 374622026 | sem melhora há 5 geração(ões)
2026-08-09 13:01:34 | Geração 31/250 — melhor fitness: 374622026 | sem melhora há 6 geração(ões)
2026-08-09 13:01:38 | Geração 32/250 — melhor fitness: 374622026 | sem melhora há 7 geração(ões)
2026-08-09 13:01:42 | Geração 33/250 — melhor fitness: 374622026 | sem melhora há 8 geração(ões)
2026-08-09 13:01:47 | Geração 34/250 — melhor fitness: 372531673 | sem melhora há 0 geração(ões)
2026-08-09 13:01:51 | Geração 35/250 — melhor fitness: 372531673 | sem melhora há 1 geração(ões)
2026-08-09 13:01:55 | Geração 36/250 — melhor fitness: 372531673 | sem melhora há 2 geração(ões)
2026-08-09 13:01:59 | Geração 37/250 — melhor fitness: 371561324 | sem melhora há 0 geração(ões)
2026-08-09 13:02:03 | Geração 38/250 — melhor fitness: 371561324 | sem melhora há 1 geração(ões)
2026-08-09 13:02:07 | Geração 39/250 — melhor fitness: 371561324 | sem melhora há 2 geração(ões)
2026-08-09 13:02:12 | Geração 40/250 — melhor fitness: 371561324 | sem melhora há 3 geração(ões)
2026-08-09 13:02:16 | Geração 41/250 — melhor fitness: 370021037 | sem melhora há 0 geração(ões)
2026-08-09 13:02:20 | Geração 42/250 — melhor fitness: 369920140 | sem melhora há 0 geração(ões)
2026-08-09 13:02:24 | Geração 43/250 — melhor fitness: 369920140 | sem melhora há 1 geração(ões)
2026-08-09 13:02:28 | Geração 44/250 — melhor fitness: 369920140 | sem melhora há 2 geração(ões)
2026-08-09 13:02:32 | Geração 45/250 — melhor fitness: 366869608 | sem melhora há 0 geração(ões)
2026-08-09 13:02:37 | Geração 46/250 — melhor fitness: 366869608 | sem melhora há 1 geração(ões)
2026-08-09 13:02:41 | Geração 47/250 — melhor fitness: 366869608 | sem melhora há 2 geração(ões)
2026-08-09 13:02:45 | Geração 48/250 — melhor fitness: 366869608 | sem melhora há 3 geração(ões)
2026-08-09 13:02:49 | Geração 49/250 — melhor fitness: 366869608 | sem melhora há 4 geração(ões)
2026-08-09 13:02:54 | Geração 50/250 — melhor fitness: 366869608 | sem melhora há 5 geração(ões)
2026-08-09 13:02:58 | Geração 51/250 — melhor fitness: 366869608 | sem melhora há 6 geração(ões)
2026-08-09 13:03:02 | Geração 52/250 — melhor fitness: 366869608 | sem melhora há 7 geração(ões)
2026-08-09 13:03:06 | Geração 53/250 — melhor fitness: 366869608 | sem melhora há 8 geração(ões)
2026-08-09 13:03:10 | Geração 54/250 — melhor fitness: 366807285 | sem melhora há 0 geração(ões)
2026-08-09 13:03:15 | Geração 55/250 — melhor fitness: 366807285 | sem melhora há 1 geração(ões)
2026-08-09 13:03:19 | Geração 56/250 — melhor fitness: 366807285 | sem melhora há 2 geração(ões)
2026-08-09 13:03:23 | Geração 57/250 — melhor fitness: 366807285 | sem melhora há 3 geração(ões)
2026-08-09 13:03:27 | Geração 58/250 — melhor fitness: 366807285 | sem melhora há 4 geração(ões)
2026-08-09 13:03:31 | Geração 59/250 — melhor fitness: 366807285 | sem melhora há 5 geração(ões)
2026-08-09 13:03:35 | Geração 60/250 — melhor fitness: 366807206 | sem melhora há 0 geração(ões)
2026-08-09 13:03:39 | Geração 61/250 — melhor fitness: 366807206 | sem melhora há 1 geração(ões)
2026-08-09 13:03:44 | Geração 62/250 — melhor fitness: 366807206 | sem melhora há 2 geração(ões)
2026-08-09 13:03:48 | Geração 63/250 — melhor fitness: 366422958 | sem melhora há 0 geração(ões)
2026-08-09 13:03:52 | Geração 64/250 — melhor fitness: 366422958 | sem melhora há 1 geração(ões)
2026-08-09 13:03:56 | Geração 65/250 — melhor fitness: 366422958 | sem melhora há 2 geração(ões)
2026-08-09 13:04:00 | Geração 66/250 — melhor fitness: 366422958 | sem melhora há 3 geração(ões)
2026-08-09 13:04:05 | Geração 67/250 — melhor fitness: 366416694 | sem melhora há 0 geração(ões)
2026-08-09 13:04:09 | Geração 68/250 — melhor fitness: 366416694 | sem melhora há 1 geração(ões)
2026-08-09 13:04:13 | Geração 69/250 — melhor fitness: 366387975 | sem melhora há 0 geração(ões)
2026-08-09 13:04:17 | Geração 70/250 — melhor fitness: 366387975 | sem melhora há 1 geração(ões)
2026-08-09 13:04:21 | Geração 71/250 — melhor fitness: 366387975 | sem melhora há 2 geração(ões)
2026-08-09 13:04:25 | Geração 72/250 — melhor fitness: 366387975 | sem melhora há 3 geração(ões)
2026-08-09 13:04:29 | Geração 73/250 — melhor fitness: 366387975 | sem melhora há 4 geração(ões)
2026-08-09 13:04:34 | Geração 74/250 — melhor fitness: 365431358 | sem melhora há 0 geração(ões)
2026-08-09 13:04:38 | Geração 75/250 — melhor fitness: 365295100 | sem melhora há 0 geração(ões)
2026-08-09 13:04:42 | Geração 76/250 — melhor fitness: 365295100 | sem melhora há 1 geração(ões)
2026-08-09 13:04:46 | Geração 77/250 — melhor fitness: 365295100 | sem melhora há 2 geração(ões)
2026-08-09 13:04:50 | Geração 78/250 — melhor fitness: 365295100 | sem melhora há 3 geração(ões)
2026-08-09 13:04:54 | Geração 79/250 — melhor fitness: 364429833 | sem melhora há 0 geração(ões)
2026-08-09 13:04:58 | Geração 80/250 — melhor fitness: 364429833 | sem melhora há 1 geração(ões)
2026-08-09 13:05:02 | Geração 81/250 — melhor fitness: 364429833 | sem melhora há 2 geração(ões)
2026-08-09 13:05:06 | Geração 82/250 — melhor fitness: 364350001 | sem melhora há 0 geração(ões)
2026-08-09 13:05:11 | Geração 83/250 — melhor fitness: 363119930 | sem melhora há 0 geração(ões)
2026-08-09 13:05:15 | Geração 84/250 — melhor fitness: 363119930 | sem melhora há 1 geração(ões)
2026-08-09 13:05:19 | Geração 85/250 — melhor fitness: 363119930 | sem melhora há 2 geração(ões)
2026-08-09 13:05:23 | Geração 86/250 — melhor fitness: 363119930 | sem melhora há 3 geração(ões)
2026-08-09 13:05:27 | Geração 87/250 — melhor fitness: 362656236 | sem melhora há 0 geração(ões)
2026-08-09 13:05:31 | Geração 88/250 — melhor fitness: 362656236 | sem melhora há 1 geração(ões)
2026-08-09 13:05:36 | Geração 89/250 — melhor fitness: 362656236 | sem melhora há 2 geração(ões)
2026-08-09 13:05:40 | Geração 90/250 — melhor fitness: 362656236 | sem melhora há 3 geração(ões)
2026-08-09 13:05:44 | Geração 91/250 — melhor fitness: 362656236 | sem melhora há 4 geração(ões)
2026-08-09 13:05:48 | Geração 92/250 — melhor fitness: 362656236 | sem melhora há 5 geração(ões)
2026-08-09 13:05:52 | Geração 93/250 — melhor fitness: 362656236 | sem melhora há 6 geração(ões)
2026-08-09 13:05:57 | Geração 94/250 — melhor fitness: 362656236 | sem melhora há 7 geração(ões)
2026-08-09 13:06:01 | Geração 95/250 — melhor fitness: 362656236 | sem melhora há 8 geração(ões)
2026-08-09 13:06:05 | Geração 96/250 — melhor fitness: 362057746 | sem melhora há 0 geração(ões)
2026-08-09 13:06:09 | Geração 97/250 — melhor fitness: 362057746 | sem melhora há 1 geração(ões)
2026-08-09 13:06:13 | Geração 98/250 — melhor fitness: 362057746 | sem melhora há 2 geração(ões)
2026-08-09 13:06:17 | Geração 99/250 — melhor fitness: 361906782 | sem melhora há 0 geração(ões)
2026-08-09 13:06:22 | Geração 100/250 — melhor fitness: 361906782 | sem melhora há 1 geração(ões)
2026-08-09 13:06:26 | Geração 101/250 — melhor fitness: 361906782 | sem melhora há 2 geração(ões)
2026-08-09 13:06:30 | Geração 102/250 — melhor fitness: 361906782 | sem melhora há 3 geração(ões)
2026-08-09 13:06:34 | Geração 103/250 — melhor fitness: 361906782 | sem melhora há 4 geração(ões)
2026-08-09 13:06:38 | Geração 104/250 — melhor fitness: 361906782 | sem melhora há 5 geração(ões)
2026-08-09 13:06:42 | Geração 105/250 — melhor fitness: 361906782 | sem melhora há 6 geração(ões)
