2026-09-08 12:06:37 | ======================================================================
2026-09-08 12:06:37 | Iniciando tarefa — servidor3_tarefa475 | k=27 | seed=42
2026-09-08 12:06:37 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 10, 'num_generations': 250}
2026-09-08 12:06:42 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-08 12:07:14 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-08 12:07:45 | Geração 2/250 — melhor fitness: 250847486 | sem melhora há 0 geração(ões)
2026-09-08 12:08:16 | Geração 3/250 — melhor fitness: 250847486 | sem melhora há 1 geração(ões)
2026-09-08 12:08:48 | Geração 4/250 — melhor fitness: 244535817 | sem melhora há 0 geração(ões)
2026-09-08 12:09:20 | Geração 5/250 — melhor fitness: 244535817 | sem melhora há 1 geração(ões)
2026-09-08 12:09:52 | Geração 6/250 — melhor fitness: 239776436 | sem melhora há 0 geração(ões)
2026-09-08 12:10:23 | Geração 7/250 — melhor fitness: 239776436 | sem melhora há 1 geração(ões)
2026-09-08 12:10:54 | Geração 8/250 — melhor fitness: 239776436 | sem melhora há 2 geração(ões)
2026-09-08 12:11:27 | Geração 9/250 — melhor fitness: 239776436 | sem melhora há 3 geração(ões)
2026-09-08 12:11:56 | Geração 10/250 — melhor fitness: 239776436 | sem melhora há 4 geração(ões)
2026-09-08 12:12:27 | Geração 11/250 — melhor fitness: 238148658 | sem melhora há 0 geração(ões)
2026-09-08 12:12:59 | Geração 12/250 — melhor fitness: 238148658 | sem melhora há 1 geração(ões)
2026-09-08 12:13:30 | Geração 13/250 — melhor fitness: 238148658 | sem melhora há 2 geração(ões)
2026-09-08 12:14:01 | Geração 14/250 — melhor fitness: 236999778 | sem melhora há 0 geração(ões)
2026-09-08 12:14:32 | Geração 15/250 — melhor fitness: 236999778 | sem melhora há 1 geração(ões)
2026-09-08 12:15:05 | Geração 16/250 — melhor fitness: 234408378 | sem melhora há 0 geração(ões)
2026-09-08 12:15:36 | Geração 17/250 — melhor fitness: 234408378 | sem melhora há 1 geração(ões)
2026-09-08 12:16:06 | Geração 18/250 — melhor fitness: 234408378 | sem melhora há 2 geração(ões)
2026-09-08 12:16:37 | Geração 19/250 — melhor fitness: 234408378 | sem melhora há 3 geração(ões)
2026-09-08 12:17:08 | Geração 20/250 — melhor fitness: 234408378 | sem melhora há 4 geração(ões)
2026-09-08 12:17:39 | Geração 21/250 — melhor fitness: 234408378 | sem melhora há 5 geração(ões)
2026-09-08 12:18:12 | Geração 22/250 — melhor fitness: 233899700 | sem melhora há 0 geração(ões)
2026-09-08 12:18:42 | Geração 23/250 — melhor fitness: 233899700 | sem melhora há 1 geração(ões)
2026-09-08 12:19:13 | Geração 24/250 — melhor fitness: 233899700 | sem melhora há 2 geração(ões)
2026-09-08 12:19:45 | Geração 25/250 — melhor fitness: 233899700 | sem melhora há 3 geração(ões)
2026-09-08 12:20:16 | Geração 26/250 — melhor fitness: 233899700 | sem melhora há 4 geração(ões)
2026-09-08 12:20:48 | Geração 27/250 — melhor fitness: 233899700 | sem melhora há 5 geração(ões)
2026-09-08 12:21:19 | Geração 28/250 — melhor fitness: 233899700 | sem melhora há 6 geração(ões)
2026-09-08 12:21:50 | Geração 29/250 — melhor fitness: 230817062 | sem melhora há 0 geração(ões)
2026-09-08 12:22:22 | Geração 30/250 — melhor fitness: 230817062 | sem melhora há 1 geração(ões)
2026-09-08 12:22:51 | Geração 31/250 — melhor fitness: 230817062 | sem melhora há 2 geração(ões)
2026-09-08 12:23:21 | Geração 32/250 — melhor fitness: 230817062 | sem melhora há 3 geração(ões)
2026-09-08 12:23:53 | Geração 33/250 — melhor fitness: 230817062 | sem melhora há 4 geração(ões)
