2026-09-02 13:36:45 | ======================================================================
2026-09-02 13:36:45 | Iniciando tarefa — servidor3_tarefa185 | k=27 | seed=42
2026-09-02 13:36:45 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 350}
2026-09-02 13:36:47 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-02 13:36:59 | Geração 1/350 — melhor fitness: 257048475 | sem melhora há 0 geração(ões)
2026-09-02 13:37:12 | Geração 2/350 — melhor fitness: 249114419 | sem melhora há 0 geração(ões)
2026-09-02 13:37:24 | Geração 3/350 — melhor fitness: 249114419 | sem melhora há 1 geração(ões)
2026-09-02 13:37:36 | Geração 4/350 — melhor fitness: 249114419 | sem melhora há 2 geração(ões)
2026-09-02 13:37:48 | Geração 5/350 — melhor fitness: 249114419 | sem melhora há 3 geração(ões)
2026-09-02 13:38:00 | Geração 6/350 — melhor fitness: 248044328 | sem melhora há 0 geração(ões)
2026-09-02 13:38:12 | Geração 7/350 — melhor fitness: 244020949 | sem melhora há 0 geração(ões)
2026-09-02 13:38:25 | Geração 8/350 — melhor fitness: 244020949 | sem melhora há 1 geração(ões)
2026-09-02 13:38:38 | Geração 9/350 — melhor fitness: 244020949 | sem melhora há 2 geração(ões)
2026-09-02 13:38:49 | Geração 10/350 — melhor fitness: 244020949 | sem melhora há 3 geração(ões)
2026-09-02 13:39:02 | Geração 11/350 — melhor fitness: 244020949 | sem melhora há 4 geração(ões)
2026-09-02 13:39:14 | Geração 12/350 — melhor fitness: 241385536 | sem melhora há 0 geração(ões)
2026-09-02 13:39:27 | Geração 13/350 — melhor fitness: 241385536 | sem melhora há 1 geração(ões)
2026-09-02 13:39:39 | Geração 14/350 — melhor fitness: 241385536 | sem melhora há 2 geração(ões)
2026-09-02 13:39:51 | Geração 15/350 — melhor fitness: 241385536 | sem melhora há 3 geração(ões)
2026-09-02 13:40:03 | Geração 16/350 — melhor fitness: 241079062 | sem melhora há 0 geração(ões)
2026-09-02 13:40:16 | Geração 17/350 — melhor fitness: 235909529 | sem melhora há 0 geração(ões)
2026-09-02 13:40:29 | Geração 18/350 — melhor fitness: 235909529 | sem melhora há 1 geração(ões)
2026-09-02 13:40:41 | Geração 19/350 — melhor fitness: 235909529 | sem melhora há 2 geração(ões)
2026-09-02 13:40:54 | Geração 20/350 — melhor fitness: 235909529 | sem melhora há 3 geração(ões)
2026-09-02 13:41:05 | Geração 21/350 — melhor fitness: 235909529 | sem melhora há 4 geração(ões)
2026-09-02 13:41:18 | Geração 22/350 — melhor fitness: 235909529 | sem melhora há 5 geração(ões)
2026-09-02 13:41:29 | Geração 23/350 — melhor fitness: 233378186 | sem melhora há 0 geração(ões)
2026-09-02 13:41:43 | Geração 24/350 — melhor fitness: 233378186 | sem melhora há 1 geração(ões)
2026-09-02 13:41:56 | Geração 25/350 — melhor fitness: 233378186 | sem melhora há 2 geração(ões)
2026-09-02 13:42:08 | Geração 26/350 — melhor fitness: 233378186 | sem melhora há 3 geração(ões)
2026-09-02 13:42:20 | Geração 27/350 — melhor fitness: 233378186 | sem melhora há 4 geração(ões)
2026-09-02 13:42:32 | Geração 28/350 — melhor fitness: 233378186 | sem melhora há 5 geração(ões)
2026-09-02 13:42:45 | Geração 29/350 — melhor fitness: 233378186 | sem melhora há 6 geração(ões)
2026-09-02 13:42:56 | Geração 30/350 — melhor fitness: 233378186 | sem melhora há 7 geração(ões)
2026-09-02 13:43:08 | Geração 31/350 — melhor fitness: 232658370 | sem melhora há 0 geração(ões)
2026-09-02 13:43:19 | Geração 32/350 — melhor fitness: 232658370 | sem melhora há 1 geração(ões)
2026-09-02 13:43:31 | Geração 33/350 — melhor fitness: 232292736 | sem melhora há 0 geração(ões)
2026-09-02 13:43:43 | Geração 34/350 — melhor fitness: 227964953 | sem melhora há 0 geração(ões)
2026-09-02 13:43:55 | Geração 35/350 — melhor fitness: 227964953 | sem melhora há 1 geração(ões)
2026-09-02 13:44:07 | Geração 36/350 — melhor fitness: 227964953 | sem melhora há 2 geração(ões)
2026-09-02 13:44:19 | Geração 37/350 — melhor fitness: 227964953 | sem melhora há 3 geração(ões)
2026-09-02 13:44:31 | Geração 38/350 — melhor fitness: 227964953 | sem melhora há 4 geração(ões)
2026-09-02 13:44:44 | Geração 39/350 — melhor fitness: 227964953 | sem melhora há 5 geração(ões)
2026-09-02 13:44:56 | Geração 40/350 — melhor fitness: 227964953 | sem melhora há 6 geração(ões)
2026-09-02 13:45:08 | Geração 41/350 — melhor fitness: 227964953 | sem melhora há 7 geração(ões)
2026-09-02 13:45:21 | Geração 42/350 — melhor fitness: 224918180 | sem melhora há 0 geração(ões)
2026-09-02 13:45:33 | Geração 43/350 — melhor fitness: 224918180 | sem melhora há 1 geração(ões)
2026-09-02 13:45:45 | Geração 44/350 — melhor fitness: 224918180 | sem melhora há 2 geração(ões)
2026-09-02 13:45:58 | Geração 45/350 — melhor fitness: 224918180 | sem melhora há 3 geração(ões)
2026-09-02 13:46:10 | Geração 46/350 — melhor fitness: 224918180 | sem melhora há 4 geração(ões)
2026-09-02 13:46:22 | Geração 47/350 — melhor fitness: 224918180 | sem melhora há 5 geração(ões)
2026-09-02 13:46:34 | Geração 48/350 — melhor fitness: 224918180 | sem melhora há 6 geração(ões)
2026-09-02 13:46:46 | Geração 49/350 — melhor fitness: 224918180 | sem melhora há 7 geração(ões)
2026-09-02 13:46:59 | Geração 50/350 — melhor fitness: 224918180 | sem melhora há 8 geração(ões)
2026-09-02 13:47:10 | Geração 51/350 — melhor fitness: 224918180 | sem melhora há 9 geração(ões)
2026-09-02 13:47:22 | Geração 52/350 — melhor fitness: 224918180 | sem melhora há 10 geração(ões)
2026-09-02 13:47:35 | Geração 53/350 — melhor fitness: 224918180 | sem melhora há 11 geração(ões)
2026-09-02 13:47:47 | Geração 54/350 — melhor fitness: 224918180 | sem melhora há 12 geração(ões)
2026-09-02 13:47:59 | Geração 55/350 — melhor fitness: 224918180 | sem melhora há 13 geração(ões)
2026-09-02 13:48:11 | Geração 56/350 — melhor fitness: 224918180 | sem melhora há 14 geração(ões)
2026-09-02 13:48:24 | Geração 57/350 — melhor fitness: 224918180 | sem melhora há 15 geração(ões)
2026-09-02 13:48:36 | Geração 58/350 — melhor fitness: 224918180 | sem melhora há 16 geração(ões)
2026-09-02 13:48:49 | Geração 59/350 — melhor fitness: 224918180 | sem melhora há 17 geração(ões)
2026-09-02 13:49:01 | Geração 60/350 — melhor fitness: 224840628 | sem melhora há 0 geração(ões)
2026-09-02 13:49:13 | Geração 61/350 — melhor fitness: 224840628 | sem melhora há 1 geração(ões)
2026-09-02 13:49:26 | Geração 62/350 — melhor fitness: 224840628 | sem melhora há 2 geração(ões)
2026-09-02 13:49:38 | Geração 63/350 — melhor fitness: 224840628 | sem melhora há 3 geração(ões)
2026-09-02 13:49:50 | Geração 64/350 — melhor fitness: 224840628 | sem melhora há 4 geração(ões)
2026-09-02 13:50:03 | Geração 65/350 — melhor fitness: 224840628 | sem melhora há 5 geração(ões)
2026-09-02 13:50:14 | Geração 66/350 — melhor fitness: 224840628 | sem melhora há 6 geração(ões)
2026-09-02 13:50:26 | Geração 67/350 — melhor fitness: 224840628 | sem melhora há 7 geração(ões)
2026-09-02 13:50:38 | Geração 68/350 — melhor fitness: 224840628 | sem melhora há 8 geração(ões)
2026-09-02 13:50:51 | Geração 69/350 — melhor fitness: 224840628 | sem melhora há 9 geração(ões)
2026-09-02 13:51:03 | Geração 70/350 — melhor fitness: 224840628 | sem melhora há 10 geração(ões)
2026-09-02 13:51:16 | Geração 71/350 — melhor fitness: 224840628 | sem melhora há 11 geração(ões)
