2026-09-02 12:22:28 | ======================================================================
2026-09-02 12:22:28 | Iniciando tarefa — servidor3_tarefa170 | k=27 | seed=42
2026-09-02 12:22:28 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-09-02 12:22:30 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-02 12:22:43 | Geração 1/350 — melhor fitness: 258498969 | sem melhora há 0 geração(ões)
2026-09-02 12:22:57 | Geração 2/350 — melhor fitness: 258498969 | sem melhora há 1 geração(ões)
2026-09-02 12:23:09 | Geração 3/350 — melhor fitness: 252760709 | sem melhora há 0 geração(ões)
2026-09-02 12:23:21 | Geração 4/350 — melhor fitness: 243411051 | sem melhora há 0 geração(ões)
2026-09-02 12:23:34 | Geração 5/350 — melhor fitness: 239686583 | sem melhora há 0 geração(ões)
2026-09-02 12:23:48 | Geração 6/350 — melhor fitness: 239686583 | sem melhora há 1 geração(ões)
2026-09-02 12:24:01 | Geração 7/350 — melhor fitness: 239686583 | sem melhora há 2 geração(ões)
2026-09-02 12:24:14 | Geração 8/350 — melhor fitness: 239686583 | sem melhora há 3 geração(ões)
2026-09-02 12:24:26 | Geração 9/350 — melhor fitness: 239686583 | sem melhora há 4 geração(ões)
2026-09-02 12:24:39 | Geração 10/350 — melhor fitness: 239686583 | sem melhora há 5 geração(ões)
2026-09-02 12:24:52 | Geração 11/350 — melhor fitness: 239686583 | sem melhora há 6 geração(ões)
2026-09-02 12:25:04 | Geração 12/350 — melhor fitness: 239686583 | sem melhora há 7 geração(ões)
2026-09-02 12:25:17 | Geração 13/350 — melhor fitness: 239686583 | sem melhora há 8 geração(ões)
2026-09-02 12:25:30 | Geração 14/350 — melhor fitness: 239415706 | sem melhora há 0 geração(ões)
2026-09-02 12:25:44 | Geração 15/350 — melhor fitness: 239415706 | sem melhora há 1 geração(ões)
2026-09-02 12:25:57 | Geração 16/350 — melhor fitness: 239415706 | sem melhora há 2 geração(ões)
2026-09-02 12:26:09 | Geração 17/350 — melhor fitness: 239415706 | sem melhora há 3 geração(ões)
2026-09-02 12:26:22 | Geração 18/350 — melhor fitness: 239415706 | sem melhora há 4 geração(ões)
2026-09-02 12:26:34 | Geração 19/350 — melhor fitness: 234227331 | sem melhora há 0 geração(ões)
2026-09-02 12:26:47 | Geração 20/350 — melhor fitness: 234227331 | sem melhora há 1 geração(ões)
2026-09-02 12:27:00 | Geração 21/350 — melhor fitness: 234227331 | sem melhora há 2 geração(ões)
2026-09-02 12:27:12 | Geração 22/350 — melhor fitness: 234227331 | sem melhora há 3 geração(ões)
2026-09-02 12:27:25 | Geração 23/350 — melhor fitness: 234227331 | sem melhora há 4 geração(ões)
2026-09-02 12:27:38 | Geração 24/350 — melhor fitness: 234227331 | sem melhora há 5 geração(ões)
2026-09-02 12:27:50 | Geração 25/350 — melhor fitness: 234227331 | sem melhora há 6 geração(ões)
2026-09-02 12:28:03 | Geração 26/350 — melhor fitness: 234227331 | sem melhora há 7 geração(ões)
2026-09-02 12:28:15 | Geração 27/350 — melhor fitness: 234227331 | sem melhora há 8 geração(ões)
2026-09-02 12:28:28 | Geração 28/350 — melhor fitness: 234227331 | sem melhora há 9 geração(ões)
2026-09-02 12:28:41 | Geração 29/350 — melhor fitness: 234227331 | sem melhora há 10 geração(ões)
2026-09-02 12:28:53 | Geração 30/350 — melhor fitness: 234227331 | sem melhora há 11 geração(ões)
2026-09-02 12:29:05 | Geração 31/350 — melhor fitness: 234227331 | sem melhora há 12 geração(ões)
2026-09-02 12:29:18 | Geração 32/350 — melhor fitness: 234227331 | sem melhora há 13 geração(ões)
2026-09-02 12:29:31 | Geração 33/350 — melhor fitness: 232069070 | sem melhora há 0 geração(ões)
2026-09-02 12:29:43 | Geração 34/350 — melhor fitness: 232069070 | sem melhora há 1 geração(ões)
2026-09-02 12:29:56 | Geração 35/350 — melhor fitness: 232069070 | sem melhora há 2 geração(ões)
2026-09-02 12:30:09 | Geração 36/350 — melhor fitness: 232069070 | sem melhora há 3 geração(ões)
2026-09-02 12:30:22 | Geração 37/350 — melhor fitness: 231960942 | sem melhora há 0 geração(ões)
2026-09-02 12:30:34 | Geração 38/350 — melhor fitness: 231960942 | sem melhora há 1 geração(ões)
2026-09-02 12:30:46 | Geração 39/350 — melhor fitness: 231960942 | sem melhora há 2 geração(ões)
2026-09-02 12:30:58 | Geração 40/350 — melhor fitness: 231960942 | sem melhora há 3 geração(ões)
2026-09-02 12:31:10 | Geração 41/350 — melhor fitness: 231960942 | sem melhora há 4 geração(ões)
2026-09-02 12:31:22 | Geração 42/350 — melhor fitness: 231960942 | sem melhora há 5 geração(ões)
2026-09-02 12:31:35 | Geração 43/350 — melhor fitness: 231960942 | sem melhora há 6 geração(ões)
2026-09-02 12:31:48 | Geração 44/350 — melhor fitness: 231960942 | sem melhora há 7 geração(ões)
2026-09-02 12:32:01 | Geração 45/350 — melhor fitness: 231960942 | sem melhora há 8 geração(ões)
2026-09-02 12:32:13 | Geração 46/350 — melhor fitness: 231249643 | sem melhora há 0 geração(ões)
2026-09-02 12:32:26 | Geração 47/350 — melhor fitness: 231249643 | sem melhora há 1 geração(ões)
2026-09-02 12:32:39 | Geração 48/350 — melhor fitness: 231249643 | sem melhora há 2 geração(ões)
2026-09-02 12:32:52 | Geração 49/350 — melhor fitness: 231249643 | sem melhora há 3 geração(ões)
2026-09-02 12:33:04 | Geração 50/350 — melhor fitness: 231249643 | sem melhora há 4 geração(ões)
2026-09-02 12:33:17 | Geração 51/350 — melhor fitness: 231249643 | sem melhora há 5 geração(ões)
2026-09-02 12:33:30 | Geração 52/350 — melhor fitness: 231249643 | sem melhora há 6 geração(ões)
2026-09-02 12:33:43 | Geração 53/350 — melhor fitness: 231249643 | sem melhora há 7 geração(ões)
2026-09-02 12:33:55 | Geração 54/350 — melhor fitness: 231249643 | sem melhora há 8 geração(ões)
2026-09-02 12:34:08 | Geração 55/350 — melhor fitness: 231249643 | sem melhora há 9 geração(ões)
2026-09-02 12:34:20 | Geração 56/350 — melhor fitness: 230684258 | sem melhora há 0 geração(ões)
2026-09-02 12:34:33 | Geração 57/350 — melhor fitness: 229333506 | sem melhora há 0 geração(ões)
2026-09-02 12:34:45 | Geração 58/350 — melhor fitness: 229333506 | sem melhora há 1 geração(ões)
2026-09-02 12:34:58 | Geração 59/350 — melhor fitness: 229333506 | sem melhora há 2 geração(ões)
