2026-09-01 08:36:33 | ======================================================================
2026-09-01 08:36:33 | Iniciando tarefa — servidor2_tarefa169 | k=27 | seed=42
2026-09-01 08:36:33 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 250}
2026-09-01 08:36:35 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-01 08:36:48 | Geração 1/250 — melhor fitness: 258498969 | sem melhora há 0 geração(ões)
2026-09-01 08:37:02 | Geração 2/250 — melhor fitness: 258498969 | sem melhora há 1 geração(ões)
2026-09-01 08:37:15 | Geração 3/250 — melhor fitness: 252760709 | sem melhora há 0 geração(ões)
2026-09-01 08:37:28 | Geração 4/250 — melhor fitness: 243411051 | sem melhora há 0 geração(ões)
2026-09-01 08:37:41 | Geração 5/250 — melhor fitness: 239686583 | sem melhora há 0 geração(ões)
2026-09-01 08:37:55 | Geração 6/250 — melhor fitness: 239686583 | sem melhora há 1 geração(ões)
2026-09-01 08:38:08 | Geração 7/250 — melhor fitness: 239686583 | sem melhora há 2 geração(ões)
2026-09-01 08:38:21 | Geração 8/250 — melhor fitness: 239686583 | sem melhora há 3 geração(ões)
2026-09-01 08:38:33 | Geração 9/250 — melhor fitness: 239686583 | sem melhora há 4 geração(ões)
2026-09-01 08:38:46 | Geração 10/250 — melhor fitness: 239686583 | sem melhora há 5 geração(ões)
2026-09-01 08:38:59 | Geração 11/250 — melhor fitness: 239686583 | sem melhora há 6 geração(ões)
2026-09-01 08:39:12 | Geração 12/250 — melhor fitness: 239686583 | sem melhora há 7 geração(ões)
2026-09-01 08:39:24 | Geração 13/250 — melhor fitness: 239686583 | sem melhora há 8 geração(ões)
2026-09-01 08:39:37 | Geração 14/250 — melhor fitness: 239415706 | sem melhora há 0 geração(ões)
2026-09-01 08:39:51 | Geração 15/250 — melhor fitness: 239415706 | sem melhora há 1 geração(ões)
2026-09-01 08:40:03 | Geração 16/250 — melhor fitness: 239415706 | sem melhora há 2 geração(ões)
2026-09-01 08:40:16 | Geração 17/250 — melhor fitness: 239415706 | sem melhora há 3 geração(ões)
2026-09-01 08:40:29 | Geração 18/250 — melhor fitness: 239415706 | sem melhora há 4 geração(ões)
2026-09-01 08:40:41 | Geração 19/250 — melhor fitness: 234227331 | sem melhora há 0 geração(ões)
2026-09-01 08:40:54 | Geração 20/250 — melhor fitness: 234227331 | sem melhora há 1 geração(ões)
2026-09-01 08:41:07 | Geração 21/250 — melhor fitness: 234227331 | sem melhora há 2 geração(ões)
2026-09-01 08:41:19 | Geração 22/250 — melhor fitness: 234227331 | sem melhora há 3 geração(ões)
2026-09-01 08:41:32 | Geração 23/250 — melhor fitness: 234227331 | sem melhora há 4 geração(ões)
2026-09-01 08:41:45 | Geração 24/250 — melhor fitness: 234227331 | sem melhora há 5 geração(ões)
2026-09-01 08:41:58 | Geração 25/250 — melhor fitness: 234227331 | sem melhora há 6 geração(ões)
2026-09-01 08:42:11 | Geração 26/250 — melhor fitness: 234227331 | sem melhora há 7 geração(ões)
2026-09-01 08:42:24 | Geração 27/250 — melhor fitness: 234227331 | sem melhora há 8 geração(ões)
2026-09-01 08:42:37 | Geração 28/250 — melhor fitness: 234227331 | sem melhora há 9 geração(ões)
2026-09-01 08:42:50 | Geração 29/250 — melhor fitness: 234227331 | sem melhora há 10 geração(ões)
2026-09-01 08:43:03 | Geração 30/250 — melhor fitness: 234227331 | sem melhora há 11 geração(ões)
2026-09-01 08:43:15 | Geração 31/250 — melhor fitness: 234227331 | sem melhora há 12 geração(ões)
2026-09-01 08:43:28 | Geração 32/250 — melhor fitness: 234227331 | sem melhora há 13 geração(ões)
2026-09-01 08:43:40 | Geração 33/250 — melhor fitness: 232069070 | sem melhora há 0 geração(ões)
2026-09-01 08:43:53 | Geração 34/250 — melhor fitness: 232069070 | sem melhora há 1 geração(ões)
2026-09-01 08:44:06 | Geração 35/250 — melhor fitness: 232069070 | sem melhora há 2 geração(ões)
2026-09-01 08:44:19 | Geração 36/250 — melhor fitness: 232069070 | sem melhora há 3 geração(ões)
2026-09-01 08:44:31 | Geração 37/250 — melhor fitness: 231960942 | sem melhora há 0 geração(ões)
2026-09-01 08:44:44 | Geração 38/250 — melhor fitness: 231960942 | sem melhora há 1 geração(ões)
2026-09-01 08:44:57 | Geração 39/250 — melhor fitness: 231960942 | sem melhora há 2 geração(ões)
2026-09-01 08:45:09 | Geração 40/250 — melhor fitness: 231960942 | sem melhora há 3 geração(ões)
2026-09-01 08:45:21 | Geração 41/250 — melhor fitness: 231960942 | sem melhora há 4 geração(ões)
2026-09-01 08:45:33 | Geração 42/250 — melhor fitness: 231960942 | sem melhora há 5 geração(ões)
2026-09-01 08:45:46 | Geração 43/250 — melhor fitness: 231960942 | sem melhora há 6 geração(ões)
2026-09-01 08:45:59 | Geração 44/250 — melhor fitness: 231960942 | sem melhora há 7 geração(ões)
2026-09-01 08:46:11 | Geração 45/250 — melhor fitness: 231960942 | sem melhora há 8 geração(ões)
2026-09-01 08:46:24 | Geração 46/250 — melhor fitness: 231249643 | sem melhora há 0 geração(ões)
