2026-08-30 12:38:12 | ======================================================================
2026-08-30 12:38:12 | Iniciando tarefa — servidor3_tarefa631 | k=27 | seed=42
2026-08-30 12:38:12 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 250}
2026-08-30 12:38:16 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-30 12:38:40 | Geração 1/250 — melhor fitness: 255424674 | sem melhora há 0 geração(ões)
2026-08-30 12:39:02 | Geração 2/250 — melhor fitness: 252435172 | sem melhora há 0 geração(ões)
2026-08-30 12:39:26 | Geração 3/250 — melhor fitness: 252435172 | sem melhora há 1 geração(ões)
2026-08-30 12:39:49 | Geração 4/250 — melhor fitness: 252435172 | sem melhora há 2 geração(ões)
2026-08-30 12:40:13 | Geração 5/250 — melhor fitness: 246506710 | sem melhora há 0 geração(ões)
2026-08-30 12:40:36 | Geração 6/250 — melhor fitness: 241652484 | sem melhora há 0 geração(ões)
2026-08-30 12:40:59 | Geração 7/250 — melhor fitness: 241652484 | sem melhora há 1 geração(ões)
2026-08-30 12:41:22 | Geração 8/250 — melhor fitness: 241652484 | sem melhora há 2 geração(ões)
2026-08-30 12:41:46 | Geração 9/250 — melhor fitness: 241652484 | sem melhora há 3 geração(ões)
2026-08-30 12:42:09 | Geração 10/250 — melhor fitness: 241294189 | sem melhora há 0 geração(ões)
2026-08-30 12:42:33 | Geração 11/250 — melhor fitness: 233424725 | sem melhora há 0 geração(ões)
2026-08-30 12:42:57 | Geração 12/250 — melhor fitness: 232969211 | sem melhora há 0 geração(ões)
2026-08-30 12:43:21 | Geração 13/250 — melhor fitness: 232969211 | sem melhora há 1 geração(ões)
2026-08-30 12:43:44 | Geração 14/250 — melhor fitness: 232969211 | sem melhora há 2 geração(ões)
2026-08-30 12:44:08 | Geração 15/250 — melhor fitness: 232969211 | sem melhora há 3 geração(ões)
2026-08-30 12:44:30 | Geração 16/250 — melhor fitness: 232969211 | sem melhora há 4 geração(ões)
2026-08-30 12:44:54 | Geração 17/250 — melhor fitness: 232969211 | sem melhora há 5 geração(ões)
2026-08-30 12:45:18 | Geração 18/250 — melhor fitness: 226858560 | sem melhora há 0 geração(ões)
2026-08-30 12:45:43 | Geração 19/250 — melhor fitness: 226858560 | sem melhora há 1 geração(ões)
2026-08-30 12:46:06 | Geração 20/250 — melhor fitness: 226858560 | sem melhora há 2 geração(ões)
2026-08-30 12:46:28 | Geração 21/250 — melhor fitness: 226858560 | sem melhora há 3 geração(ões)
2026-08-30 12:46:51 | Geração 22/250 — melhor fitness: 226858560 | sem melhora há 4 geração(ões)
2026-08-30 12:47:14 | Geração 23/250 — melhor fitness: 226858560 | sem melhora há 5 geração(ões)
2026-08-30 12:47:37 | Geração 24/250 — melhor fitness: 226858560 | sem melhora há 6 geração(ões)
2026-08-30 12:47:59 | Geração 25/250 — melhor fitness: 226858560 | sem melhora há 7 geração(ões)
2026-08-30 12:48:23 | Geração 26/250 — melhor fitness: 226858560 | sem melhora há 8 geração(ões)
2026-08-30 12:48:46 | Geração 27/250 — melhor fitness: 226858560 | sem melhora há 9 geração(ões)
2026-08-30 12:49:08 | Geração 28/250 — melhor fitness: 226858560 | sem melhora há 10 geração(ões)
2026-08-30 12:49:31 | Geração 29/250 — melhor fitness: 226858560 | sem melhora há 11 geração(ões)
2026-08-30 12:49:54 | Geração 30/250 — melhor fitness: 226858560 | sem melhora há 12 geração(ões)
2026-08-30 12:50:17 | Geração 31/250 — melhor fitness: 226858560 | sem melhora há 13 geração(ões)
2026-08-30 12:50:41 | Geração 32/250 — melhor fitness: 226858560 | sem melhora há 14 geração(ões)
2026-08-30 12:51:04 | Geração 33/250 — melhor fitness: 226858560 | sem melhora há 15 geração(ões)
2026-08-30 12:51:27 | Geração 34/250 — melhor fitness: 225904085 | sem melhora há 0 geração(ões)
2026-08-30 12:51:50 | Geração 35/250 — melhor fitness: 225904085 | sem melhora há 1 geração(ões)
2026-08-30 12:52:13 | Geração 36/250 — melhor fitness: 225904085 | sem melhora há 2 geração(ões)
2026-08-30 12:52:36 | Geração 37/250 — melhor fitness: 225904085 | sem melhora há 3 geração(ões)
2026-08-30 12:52:59 | Geração 38/250 — melhor fitness: 225904085 | sem melhora há 4 geração(ões)
2026-08-30 12:53:21 | Geração 39/250 — melhor fitness: 225904085 | sem melhora há 5 geração(ões)
2026-08-30 12:53:44 | Geração 40/250 — melhor fitness: 225904085 | sem melhora há 6 geração(ões)
2026-08-30 12:54:07 | Geração 41/250 — melhor fitness: 225904085 | sem melhora há 7 geração(ões)
