2026-09-04 02:52:10 | ======================================================================
2026-09-04 02:52:10 | Iniciando tarefa — servidor3_tarefa333 | k=27 | seed=42
2026-09-04 02:52:10 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 200, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 150}
2026-09-04 02:52:12 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-04 02:52:20 | Geração 1/150 — melhor fitness: 255255744 | sem melhora há 0 geração(ões)
2026-09-04 02:52:29 | Geração 2/150 — melhor fitness: 255255744 | sem melhora há 1 geração(ões)
2026-09-04 02:52:38 | Geração 3/150 — melhor fitness: 255255744 | sem melhora há 2 geração(ões)
2026-09-04 02:52:47 | Geração 4/150 — melhor fitness: 250977266 | sem melhora há 0 geração(ões)
2026-09-04 02:52:55 | Geração 5/150 — melhor fitness: 250977266 | sem melhora há 1 geração(ões)
2026-09-04 02:53:05 | Geração 6/150 — melhor fitness: 250977266 | sem melhora há 2 geração(ões)
2026-09-04 02:53:14 | Geração 7/150 — melhor fitness: 246702869 | sem melhora há 0 geração(ões)
2026-09-04 02:53:23 | Geração 8/150 — melhor fitness: 246702869 | sem melhora há 1 geração(ões)
2026-09-04 02:53:33 | Geração 9/150 — melhor fitness: 244683561 | sem melhora há 0 geração(ões)
2026-09-04 02:53:42 | Geração 10/150 — melhor fitness: 239385142 | sem melhora há 0 geração(ões)
2026-09-04 02:53:51 | Geração 11/150 — melhor fitness: 239385142 | sem melhora há 1 geração(ões)
2026-09-04 02:54:00 | Geração 12/150 — melhor fitness: 239385142 | sem melhora há 2 geração(ões)
2026-09-04 02:54:09 | Geração 13/150 — melhor fitness: 239385142 | sem melhora há 3 geração(ões)
2026-09-04 02:54:18 | Geração 14/150 — melhor fitness: 239385142 | sem melhora há 4 geração(ões)
2026-09-04 02:54:26 | Geração 15/150 — melhor fitness: 236223972 | sem melhora há 0 geração(ões)
2026-09-04 02:54:35 | Geração 16/150 — melhor fitness: 236223972 | sem melhora há 1 geração(ões)
2026-09-04 02:54:44 | Geração 17/150 — melhor fitness: 236223972 | sem melhora há 2 geração(ões)
2026-09-04 02:54:53 | Geração 18/150 — melhor fitness: 236223972 | sem melhora há 3 geração(ões)
2026-09-04 02:55:02 | Geração 19/150 — melhor fitness: 236223972 | sem melhora há 4 geração(ões)
2026-09-04 02:55:11 | Geração 20/150 — melhor fitness: 236223972 | sem melhora há 5 geração(ões)
2026-09-04 02:55:20 | Geração 21/150 — melhor fitness: 236223972 | sem melhora há 6 geração(ões)
2026-09-04 02:55:29 | Geração 22/150 — melhor fitness: 236223972 | sem melhora há 7 geração(ões)
2026-09-04 02:55:37 | Geração 23/150 — melhor fitness: 236223972 | sem melhora há 8 geração(ões)
2026-09-04 02:55:46 | Geração 24/150 — melhor fitness: 236223972 | sem melhora há 9 geração(ões)
2026-09-04 02:55:55 | Geração 25/150 — melhor fitness: 236223972 | sem melhora há 10 geração(ões)
2026-09-04 02:56:04 | Geração 26/150 — melhor fitness: 227264644 | sem melhora há 0 geração(ões)
2026-09-04 02:56:13 | Geração 27/150 — melhor fitness: 227264644 | sem melhora há 1 geração(ões)
2026-09-04 02:56:21 | Geração 28/150 — melhor fitness: 227264644 | sem melhora há 2 geração(ões)
2026-09-04 02:56:31 | Geração 29/150 — melhor fitness: 227264644 | sem melhora há 3 geração(ões)
2026-09-04 02:56:40 | Geração 30/150 — melhor fitness: 227264644 | sem melhora há 4 geração(ões)
2026-09-04 02:56:49 | Geração 31/150 — melhor fitness: 227264644 | sem melhora há 5 geração(ões)
2026-09-04 02:56:58 | Geração 32/150 — melhor fitness: 227264644 | sem melhora há 6 geração(ões)
2026-09-04 02:57:08 | Geração 33/150 — melhor fitness: 227264644 | sem melhora há 7 geração(ões)
2026-09-04 02:57:16 | Geração 34/150 — melhor fitness: 227264644 | sem melhora há 8 geração(ões)
2026-09-04 02:57:25 | Geração 35/150 — melhor fitness: 227264644 | sem melhora há 9 geração(ões)
2026-09-04 02:57:34 | Geração 36/150 — melhor fitness: 225550107 | sem melhora há 0 geração(ões)
2026-09-04 02:57:44 | Geração 37/150 — melhor fitness: 225550107 | sem melhora há 1 geração(ões)
2026-09-04 02:57:52 | Geração 38/150 — melhor fitness: 225550107 | sem melhora há 2 geração(ões)
2026-09-04 02:58:01 | Geração 39/150 — melhor fitness: 225550107 | sem melhora há 3 geração(ões)
2026-09-04 02:58:10 | Geração 40/150 — melhor fitness: 221754102 | sem melhora há 0 geração(ões)
2026-09-04 02:58:19 | Geração 41/150 — melhor fitness: 221754102 | sem melhora há 1 geração(ões)
2026-09-04 02:58:28 | Geração 42/150 — melhor fitness: 221754102 | sem melhora há 2 geração(ões)
2026-09-04 02:58:38 | Geração 43/150 — melhor fitness: 221754102 | sem melhora há 3 geração(ões)
2026-09-04 02:58:47 | Geração 44/150 — melhor fitness: 221754102 | sem melhora há 4 geração(ões)
2026-09-04 02:58:56 | Geração 45/150 — melhor fitness: 221754102 | sem melhora há 5 geração(ões)
2026-09-04 02:59:06 | Geração 46/150 — melhor fitness: 221754102 | sem melhora há 6 geração(ões)
2026-09-04 02:59:15 | Geração 47/150 — melhor fitness: 221754102 | sem melhora há 7 geração(ões)
2026-09-04 02:59:24 | Geração 48/150 — melhor fitness: 221754102 | sem melhora há 8 geração(ões)
2026-09-04 02:59:32 | Geração 49/150 — melhor fitness: 221754102 | sem melhora há 9 geração(ões)
2026-09-04 02:59:41 | Geração 50/150 — melhor fitness: 221754102 | sem melhora há 10 geração(ões)
2026-09-04 02:59:50 | Geração 51/150 — melhor fitness: 221754102 | sem melhora há 11 geração(ões)
2026-09-04 02:59:58 | Geração 52/150 — melhor fitness: 221754102 | sem melhora há 12 geração(ões)
2026-09-04 03:00:07 | Geração 53/150 — melhor fitness: 221754102 | sem melhora há 13 geração(ões)
2026-09-04 03:00:16 | Geração 54/150 — melhor fitness: 221754102 | sem melhora há 14 geração(ões)
2026-09-04 03:00:25 | Geração 55/150 — melhor fitness: 221754102 | sem melhora há 15 geração(ões)
2026-09-04 03:00:35 | Geração 56/150 — melhor fitness: 221754102 | sem melhora há 16 geração(ões)
2026-09-04 03:00:44 | Geração 57/150 — melhor fitness: 221754102 | sem melhora há 17 geração(ões)
2026-09-04 03:00:53 | Geração 58/150 — melhor fitness: 221656459 | sem melhora há 0 geração(ões)
2026-09-04 03:01:02 | Geração 59/150 — melhor fitness: 221656459 | sem melhora há 1 geração(ões)
2026-09-04 03:01:11 | Geração 60/150 — melhor fitness: 221656459 | sem melhora há 2 geração(ões)
2026-09-04 03:01:20 | Geração 61/150 — melhor fitness: 221656459 | sem melhora há 3 geração(ões)
2026-09-04 03:01:28 | Geração 62/150 — melhor fitness: 221656459 | sem melhora há 4 geração(ões)
2026-09-04 03:01:37 | Geração 63/150 — melhor fitness: 221656459 | sem melhora há 5 geração(ões)
2026-09-04 03:01:46 | Geração 64/150 — melhor fitness: 221656459 | sem melhora há 6 geração(ões)
2026-09-04 03:01:55 | Geração 65/150 — melhor fitness: 221656459 | sem melhora há 7 geração(ões)
2026-09-04 03:02:04 | Geração 66/150 — melhor fitness: 221656459 | sem melhora há 8 geração(ões)
2026-09-04 03:02:13 | Geração 67/150 — melhor fitness: 221656459 | sem melhora há 9 geração(ões)
2026-09-04 03:02:22 | Geração 68/150 — melhor fitness: 221656459 | sem melhora há 10 geração(ões)
2026-09-04 03:02:31 | Geração 69/150 — melhor fitness: 221656459 | sem melhora há 11 geração(ões)
2026-09-04 03:02:40 | Geração 70/150 — melhor fitness: 221656459 | sem melhora há 12 geração(ões)
2026-09-04 03:02:49 | Geração 71/150 — melhor fitness: 221656459 | sem melhora há 13 geração(ões)
2026-09-04 03:02:58 | Geração 72/150 — melhor fitness: 221656459 | sem melhora há 14 geração(ões)
2026-09-04 03:03:07 | Geração 73/150 — melhor fitness: 221656459 | sem melhora há 15 geração(ões)
2026-09-04 03:03:16 | Geração 74/150 — melhor fitness: 221656459 | sem melhora há 16 geração(ões)
2026-09-04 03:03:25 | Geração 75/150 — melhor fitness: 221656459 | sem melhora há 17 geração(ões)
2026-09-04 03:03:34 | Geração 76/150 — melhor fitness: 221656459 | sem melhora há 18 geração(ões)
2026-09-04 03:03:43 | Geração 77/150 — melhor fitness: 221656459 | sem melhora há 19 geração(ões)
2026-09-04 03:03:52 | Geração 78/150 — melhor fitness: 221656459 | sem melhora há 20 geração(ões)
2026-09-04 03:04:01 | Geração 79/150 — melhor fitness: 221656459 | sem melhora há 21 geração(ões)
2026-09-04 03:04:11 | Geração 80/150 — melhor fitness: 221656459 | sem melhora há 22 geração(ões)
2026-09-04 03:04:19 | Geração 81/150 — melhor fitness: 221656459 | sem melhora há 23 geração(ões)
2026-09-04 03:04:28 | Geração 82/150 — melhor fitness: 221656459 | sem melhora há 24 geração(ões)
2026-09-04 03:04:37 | Geração 83/150 — melhor fitness: 221656459 | sem melhora há 25 geração(ões)
2026-09-04 03:04:46 | Geração 84/150 — melhor fitness: 221656459 | sem melhora há 26 geração(ões)
2026-09-04 03:04:56 | Geração 85/150 — melhor fitness: 221656459 | sem melhora há 27 geração(ões)
2026-09-04 03:05:04 | Geração 86/150 — melhor fitness: 221656459 | sem melhora há 28 geração(ões)
2026-09-04 03:05:13 | Geração 87/150 — melhor fitness: 221656459 | sem melhora há 29 geração(ões)
2026-09-04 03:05:22 | Geração 88/150 — melhor fitness: 221656459 | sem melhora há 30 geração(ões)
2026-09-04 03:05:32 | Geração 89/150 — melhor fitness: 221656459 | sem melhora há 31 geração(ões)
2026-09-04 03:05:40 | Geração 90/150 — melhor fitness: 221656459 | sem melhora há 32 geração(ões)
2026-09-04 03:05:49 | Geração 91/150 — melhor fitness: 221656459 | sem melhora há 33 geração(ões)
2026-09-04 03:05:58 | Geração 92/150 — melhor fitness: 221656459 | sem melhora há 34 geração(ões)
2026-09-04 03:06:07 | Geração 93/150 — melhor fitness: 221656459 | sem melhora há 35 geração(ões)
2026-09-04 03:06:16 | Geração 94/150 — melhor fitness: 221656459 | sem melhora há 36 geração(ões)
2026-09-04 03:06:26 | Geração 95/150 — melhor fitness: 221656459 | sem melhora há 37 geração(ões)
2026-09-04 03:06:35 | Geração 96/150 — melhor fitness: 221656459 | sem melhora há 38 geração(ões)
2026-09-04 03:06:45 | Geração 97/150 — melhor fitness: 221656459 | sem melhora há 39 geração(ões)
2026-09-04 03:06:54 | Geração 98/150 — melhor fitness: 221656459 | sem melhora há 40 geração(ões)
2026-09-04 03:07:03 | Geração 99/150 — melhor fitness: 221656459 | sem melhora há 41 geração(ões)
2026-09-04 03:07:12 | Geração 100/150 — melhor fitness: 221656459 | sem melhora há 42 geração(ões)
2026-09-04 03:07:21 | Geração 101/150 — melhor fitness: 221656459 | sem melhora há 43 geração(ões)
2026-09-04 03:07:29 | Geração 102/150 — melhor fitness: 221656459 | sem melhora há 44 geração(ões)
2026-09-04 03:07:39 | Geração 103/150 — melhor fitness: 221656459 | sem melhora há 45 geração(ões)
2026-09-04 03:07:47 | Geração 104/150 — melhor fitness: 221656459 | sem melhora há 46 geração(ões)
2026-09-04 03:07:57 | Geração 105/150 — melhor fitness: 221656459 | sem melhora há 47 geração(ões)
