2026-08-28 08:01:15 | ======================================================================
2026-08-28 08:01:15 | Iniciando tarefa — servidor2_tarefa397 | k=27 | seed=42
2026-08-28 08:01:15 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 250}
2026-08-28 08:01:20 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 08:01:43 | Geração 1/250 — melhor fitness: 251075398 | sem melhora há 0 geração(ões)
2026-08-28 08:02:07 | Geração 2/250 — melhor fitness: 251075398 | sem melhora há 1 geração(ões)
2026-08-28 08:02:29 | Geração 3/250 — melhor fitness: 251075398 | sem melhora há 2 geração(ões)
2026-08-28 08:02:53 | Geração 4/250 — melhor fitness: 246429697 | sem melhora há 0 geração(ões)
2026-08-28 08:03:16 | Geração 5/250 — melhor fitness: 241699490 | sem melhora há 0 geração(ões)
2026-08-28 08:03:38 | Geração 6/250 — melhor fitness: 241699490 | sem melhora há 1 geração(ões)
2026-08-28 08:03:59 | Geração 7/250 — melhor fitness: 241699490 | sem melhora há 2 geração(ões)
2026-08-28 08:04:23 | Geração 8/250 — melhor fitness: 241699490 | sem melhora há 3 geração(ões)
2026-08-28 08:04:45 | Geração 9/250 — melhor fitness: 241066390 | sem melhora há 0 geração(ões)
2026-08-28 08:05:09 | Geração 10/250 — melhor fitness: 241066390 | sem melhora há 1 geração(ões)
2026-08-28 08:05:31 | Geração 11/250 — melhor fitness: 241066390 | sem melhora há 2 geração(ões)
2026-08-28 08:05:55 | Geração 12/250 — melhor fitness: 241066390 | sem melhora há 3 geração(ões)
2026-08-28 08:06:19 | Geração 13/250 — melhor fitness: 241066390 | sem melhora há 4 geração(ões)
2026-08-28 08:06:41 | Geração 14/250 — melhor fitness: 236691086 | sem melhora há 0 geração(ões)
2026-08-28 08:07:04 | Geração 15/250 — melhor fitness: 236691086 | sem melhora há 1 geração(ões)
2026-08-28 08:07:27 | Geração 16/250 — melhor fitness: 236691086 | sem melhora há 2 geração(ões)
2026-08-28 08:07:51 | Geração 17/250 — melhor fitness: 236691086 | sem melhora há 3 geração(ões)
2026-08-28 08:08:14 | Geração 18/250 — melhor fitness: 236691086 | sem melhora há 4 geração(ões)
2026-08-28 08:08:36 | Geração 19/250 — melhor fitness: 236691086 | sem melhora há 5 geração(ões)
2026-08-28 08:08:59 | Geração 20/250 — melhor fitness: 233849953 | sem melhora há 0 geração(ões)
2026-08-28 08:09:22 | Geração 21/250 — melhor fitness: 233489037 | sem melhora há 0 geração(ões)
2026-08-28 08:09:45 | Geração 22/250 — melhor fitness: 233489037 | sem melhora há 1 geração(ões)
2026-08-28 08:10:07 | Geração 23/250 — melhor fitness: 233489037 | sem melhora há 2 geração(ões)
2026-08-28 08:10:29 | Geração 24/250 — melhor fitness: 232792936 | sem melhora há 0 geração(ões)
2026-08-28 08:10:52 | Geração 25/250 — melhor fitness: 232792936 | sem melhora há 1 geração(ões)
2026-08-28 08:11:16 | Geração 26/250 — melhor fitness: 232792936 | sem melhora há 2 geração(ões)
2026-08-28 08:11:39 | Geração 27/250 — melhor fitness: 232792936 | sem melhora há 3 geração(ões)
2026-08-28 08:12:01 | Geração 28/250 — melhor fitness: 232792936 | sem melhora há 4 geração(ões)
2026-08-28 08:12:23 | Geração 29/250 — melhor fitness: 232792936 | sem melhora há 5 geração(ões)
2026-08-28 08:12:47 | Geração 30/250 — melhor fitness: 232792936 | sem melhora há 6 geração(ões)
