2026-09-01 11:17:32 | ======================================================================
2026-09-01 11:17:32 | Iniciando tarefa — servidor2_tarefa331 | k=27 | seed=42
2026-09-01 11:17:32 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 200, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 250}
2026-09-01 11:17:34 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-01 11:17:43 | Geração 1/250 — melhor fitness: 260268622 | sem melhora há 0 geração(ões)
2026-09-01 11:17:53 | Geração 2/250 — melhor fitness: 257396050 | sem melhora há 0 geração(ões)
2026-09-01 11:18:02 | Geração 3/250 — melhor fitness: 255223724 | sem melhora há 0 geração(ões)
2026-09-01 11:18:11 | Geração 4/250 — melhor fitness: 252323949 | sem melhora há 0 geração(ões)
2026-09-01 11:18:20 | Geração 5/250 — melhor fitness: 246592802 | sem melhora há 0 geração(ões)
2026-09-01 11:18:29 | Geração 6/250 — melhor fitness: 246592802 | sem melhora há 1 geração(ões)
2026-09-01 11:18:39 | Geração 7/250 — melhor fitness: 245576565 | sem melhora há 0 geração(ões)
2026-09-01 11:18:49 | Geração 8/250 — melhor fitness: 242993008 | sem melhora há 0 geração(ões)
2026-09-01 11:18:59 | Geração 9/250 — melhor fitness: 241105419 | sem melhora há 0 geração(ões)
2026-09-01 11:19:08 | Geração 10/250 — melhor fitness: 237772714 | sem melhora há 0 geração(ões)
2026-09-01 11:19:17 | Geração 11/250 — melhor fitness: 237772714 | sem melhora há 1 geração(ões)
2026-09-01 11:19:26 | Geração 12/250 — melhor fitness: 235647556 | sem melhora há 0 geração(ões)
2026-09-01 11:19:35 | Geração 13/250 — melhor fitness: 235647556 | sem melhora há 1 geração(ões)
2026-09-01 11:19:44 | Geração 14/250 — melhor fitness: 234470858 | sem melhora há 0 geração(ões)
2026-09-01 11:19:52 | Geração 15/250 — melhor fitness: 232771380 | sem melhora há 0 geração(ões)
2026-09-01 11:20:01 | Geração 16/250 — melhor fitness: 232771380 | sem melhora há 1 geração(ões)
2026-09-01 11:20:10 | Geração 17/250 — melhor fitness: 232771380 | sem melhora há 2 geração(ões)
2026-09-01 11:20:19 | Geração 18/250 — melhor fitness: 232771380 | sem melhora há 3 geração(ões)
2026-09-01 11:20:29 | Geração 19/250 — melhor fitness: 229691587 | sem melhora há 0 geração(ões)
