2026-08-31 06:02:07 | ======================================================================
2026-08-31 06:02:07 | Iniciando tarefa — servidor0_tarefa64 | k=27 | seed=42
2026-08-31 06:02:07 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 250}
2026-08-31 06:02:12 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-31 06:02:45 | Geração 1/250 — melhor fitness: 251553270 | sem melhora há 0 geração(ões)
2026-08-31 06:03:18 | Geração 2/250 — melhor fitness: 251553270 | sem melhora há 1 geração(ões)
2026-08-31 06:03:51 | Geração 3/250 — melhor fitness: 251553270 | sem melhora há 2 geração(ões)
2026-08-31 06:04:23 | Geração 4/250 — melhor fitness: 250426021 | sem melhora há 0 geração(ões)
2026-08-31 06:04:56 | Geração 5/250 — melhor fitness: 245488818 | sem melhora há 0 geração(ões)
2026-08-31 06:05:27 | Geração 6/250 — melhor fitness: 245488818 | sem melhora há 1 geração(ões)
2026-08-31 06:06:00 | Geração 7/250 — melhor fitness: 245488818 | sem melhora há 2 geração(ões)
2026-08-31 06:06:32 | Geração 8/250 — melhor fitness: 244136546 | sem melhora há 0 geração(ões)
2026-08-31 06:07:05 | Geração 9/250 — melhor fitness: 236885330 | sem melhora há 0 geração(ões)
2026-08-31 06:07:37 | Geração 10/250 — melhor fitness: 236885330 | sem melhora há 1 geração(ões)
2026-08-31 06:08:11 | Geração 11/250 — melhor fitness: 236885330 | sem melhora há 2 geração(ões)
2026-08-31 06:08:44 | Geração 12/250 — melhor fitness: 236885330 | sem melhora há 3 geração(ões)
2026-08-31 06:09:17 | Geração 13/250 — melhor fitness: 236885330 | sem melhora há 4 geração(ões)
2026-08-31 06:09:49 | Geração 14/250 — melhor fitness: 233661543 | sem melhora há 0 geração(ões)
2026-08-31 06:10:24 | Geração 15/250 — melhor fitness: 233661543 | sem melhora há 1 geração(ões)
2026-08-31 06:10:55 | Geração 16/250 — melhor fitness: 233661543 | sem melhora há 2 geração(ões)
2026-08-31 06:11:27 | Geração 17/250 — melhor fitness: 233661543 | sem melhora há 3 geração(ões)
2026-08-31 06:12:03 | Geração 18/250 — melhor fitness: 233661543 | sem melhora há 4 geração(ões)
2026-08-31 06:12:38 | Geração 19/250 — melhor fitness: 233661543 | sem melhora há 5 geração(ões)
2026-08-31 06:13:11 | Geração 20/250 — melhor fitness: 233661543 | sem melhora há 6 geração(ões)
2026-08-31 06:13:41 | Geração 21/250 — melhor fitness: 231181804 | sem melhora há 0 geração(ões)
2026-08-31 06:14:15 | Geração 22/250 — melhor fitness: 231181804 | sem melhora há 1 geração(ões)
2026-08-31 06:14:48 | Geração 23/250 — melhor fitness: 231181804 | sem melhora há 2 geração(ões)
2026-08-31 06:15:20 | Geração 24/250 — melhor fitness: 230572910 | sem melhora há 0 geração(ões)
2026-08-31 06:15:53 | Geração 25/250 — melhor fitness: 230572910 | sem melhora há 1 geração(ões)
2026-08-31 06:16:26 | Geração 26/250 — melhor fitness: 230572910 | sem melhora há 2 geração(ões)
2026-08-31 06:16:58 | Geração 27/250 — melhor fitness: 229596150 | sem melhora há 0 geração(ões)
2026-08-31 06:17:29 | Geração 28/250 — melhor fitness: 229596150 | sem melhora há 1 geração(ões)
2026-08-31 06:18:00 | Geração 29/250 — melhor fitness: 229596150 | sem melhora há 2 geração(ões)
2026-08-31 06:18:31 | Geração 30/250 — melhor fitness: 228909156 | sem melhora há 0 geração(ões)
2026-08-31 06:19:04 | Geração 31/250 — melhor fitness: 227350057 | sem melhora há 0 geração(ões)
2026-08-31 06:19:36 | Geração 32/250 — melhor fitness: 227350057 | sem melhora há 1 geração(ões)
2026-08-31 06:20:09 | Geração 33/250 — melhor fitness: 227100671 | sem melhora há 0 geração(ões)
2026-08-31 06:20:40 | Geração 34/250 — melhor fitness: 227100671 | sem melhora há 1 geração(ões)
