2026-09-01 00:51:57 | ======================================================================
2026-09-01 00:51:57 | Iniciando tarefa — servidor2_tarefa494 | k=27 | seed=42
2026-09-01 00:51:57 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.08, 'population_size': 200, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-09-01 00:51:59 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-01 00:52:06 | Geração 1/350 — melhor fitness: 259435643 | sem melhora há 0 geração(ões)
2026-09-01 00:52:13 | Geração 2/350 — melhor fitness: 253897534 | sem melhora há 0 geração(ões)
2026-09-01 00:52:20 | Geração 3/350 — melhor fitness: 253897534 | sem melhora há 1 geração(ões)
2026-09-01 00:52:27 | Geração 4/350 — melhor fitness: 253351230 | sem melhora há 0 geração(ões)
2026-09-01 00:52:34 | Geração 5/350 — melhor fitness: 248562560 | sem melhora há 0 geração(ões)
2026-09-01 00:52:40 | Geração 6/350 — melhor fitness: 246314235 | sem melhora há 0 geração(ões)
2026-09-01 00:52:48 | Geração 7/350 — melhor fitness: 243781906 | sem melhora há 0 geração(ões)
2026-09-01 00:52:56 | Geração 8/350 — melhor fitness: 238098080 | sem melhora há 0 geração(ões)
2026-09-01 00:53:02 | Geração 9/350 — melhor fitness: 238098080 | sem melhora há 1 geração(ões)
2026-09-01 00:53:09 | Geração 10/350 — melhor fitness: 231913247 | sem melhora há 0 geração(ões)
2026-09-01 00:53:16 | Geração 11/350 — melhor fitness: 231913247 | sem melhora há 1 geração(ões)
2026-09-01 00:53:23 | Geração 12/350 — melhor fitness: 230465847 | sem melhora há 0 geração(ões)
2026-09-01 00:53:29 | Geração 13/350 — melhor fitness: 230465847 | sem melhora há 1 geração(ões)
2026-09-01 00:53:36 | Geração 14/350 — melhor fitness: 230037805 | sem melhora há 0 geração(ões)
2026-09-01 00:53:42 | Geração 15/350 — melhor fitness: 230030292 | sem melhora há 0 geração(ões)
2026-09-01 00:53:49 | Geração 16/350 — melhor fitness: 228377949 | sem melhora há 0 geração(ões)
2026-09-01 00:53:56 | Geração 17/350 — melhor fitness: 227263515 | sem melhora há 0 geração(ões)
2026-09-01 00:54:03 | Geração 18/350 — melhor fitness: 222872470 | sem melhora há 0 geração(ões)
2026-09-01 00:54:10 | Geração 19/350 — melhor fitness: 222872470 | sem melhora há 1 geração(ões)
2026-09-01 00:54:17 | Geração 20/350 — melhor fitness: 222557621 | sem melhora há 0 geração(ões)
2026-09-01 00:54:23 | Geração 21/350 — melhor fitness: 222336036 | sem melhora há 0 geração(ões)
2026-09-01 00:54:30 | Geração 22/350 — melhor fitness: 222336036 | sem melhora há 1 geração(ões)
2026-09-01 00:54:37 | Geração 23/350 — melhor fitness: 221612224 | sem melhora há 0 geração(ões)
2026-09-01 00:54:44 | Geração 24/350 — melhor fitness: 220781390 | sem melhora há 0 geração(ões)
2026-09-01 00:54:51 | Geração 25/350 — melhor fitness: 220781390 | sem melhora há 1 geração(ões)
2026-09-01 00:54:58 | Geração 26/350 — melhor fitness: 220781390 | sem melhora há 2 geração(ões)
2026-09-01 00:55:05 | Geração 27/350 — melhor fitness: 220384325 | sem melhora há 0 geração(ões)
2026-09-01 00:55:12 | Geração 28/350 — melhor fitness: 220384325 | sem melhora há 1 geração(ões)
2026-09-01 00:55:18 | Geração 29/350 — melhor fitness: 220384325 | sem melhora há 2 geração(ões)
2026-09-01 00:55:25 | Geração 30/350 — melhor fitness: 220384325 | sem melhora há 3 geração(ões)
2026-09-01 00:55:32 | Geração 31/350 — melhor fitness: 220384325 | sem melhora há 4 geração(ões)
2026-09-01 00:55:38 | Geração 32/350 — melhor fitness: 219588180 | sem melhora há 0 geração(ões)
2026-09-01 00:55:45 | Geração 33/350 — melhor fitness: 219588180 | sem melhora há 1 geração(ões)
2026-09-01 00:55:51 | Geração 34/350 — melhor fitness: 217336422 | sem melhora há 0 geração(ões)
2026-09-01 00:55:59 | Geração 35/350 — melhor fitness: 217336422 | sem melhora há 1 geração(ões)
2026-09-01 00:56:05 | Geração 36/350 — melhor fitness: 217336422 | sem melhora há 2 geração(ões)
2026-09-01 00:56:12 | Geração 37/350 — melhor fitness: 217336422 | sem melhora há 3 geração(ões)
2026-09-01 00:56:19 | Geração 38/350 — melhor fitness: 216659382 | sem melhora há 0 geração(ões)
2026-09-01 00:56:26 | Geração 39/350 — melhor fitness: 216246563 | sem melhora há 0 geração(ões)
2026-09-01 00:56:33 | Geração 40/350 — melhor fitness: 216246563 | sem melhora há 1 geração(ões)
2026-09-01 00:56:40 | Geração 41/350 — melhor fitness: 215650790 | sem melhora há 0 geração(ões)
2026-09-01 00:56:46 | Geração 42/350 — melhor fitness: 215650790 | sem melhora há 1 geração(ões)
2026-09-01 00:56:53 | Geração 43/350 — melhor fitness: 215047876 | sem melhora há 0 geração(ões)
2026-09-01 00:57:00 | Geração 44/350 — melhor fitness: 213731454 | sem melhora há 0 geração(ões)
2026-09-01 00:57:07 | Geração 45/350 — melhor fitness: 213731454 | sem melhora há 1 geração(ões)
2026-09-01 00:57:14 | Geração 46/350 — melhor fitness: 213731454 | sem melhora há 2 geração(ões)
2026-09-01 00:57:20 | Geração 47/350 — melhor fitness: 213731454 | sem melhora há 3 geração(ões)
2026-09-01 00:57:27 | Geração 48/350 — melhor fitness: 213731454 | sem melhora há 4 geração(ões)
2026-09-01 00:57:34 | Geração 49/350 — melhor fitness: 212345638 | sem melhora há 0 geração(ões)
2026-09-01 00:57:41 | Geração 50/350 — melhor fitness: 212345638 | sem melhora há 1 geração(ões)
2026-09-01 00:57:47 | Geração 51/350 — melhor fitness: 212345638 | sem melhora há 2 geração(ões)
