2026-09-01 18:38:41 | ======================================================================
2026-09-01 18:38:41 | Iniciando tarefa — servidor3_tarefa465 | k=27 | seed=42
2026-09-01 18:38:41 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 150}
2026-09-01 18:38:46 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-01 18:39:20 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-01 18:39:53 | Geração 2/150 — melhor fitness: 249388456 | sem melhora há 0 geração(ões)
2026-09-01 18:40:28 | Geração 3/150 — melhor fitness: 246055309 | sem melhora há 0 geração(ões)
2026-09-01 18:41:01 | Geração 4/150 — melhor fitness: 246055309 | sem melhora há 1 geração(ões)
2026-09-01 18:41:33 | Geração 5/150 — melhor fitness: 244400641 | sem melhora há 0 geração(ões)
2026-09-01 18:42:07 | Geração 6/150 — melhor fitness: 244400641 | sem melhora há 1 geração(ões)
2026-09-01 18:42:38 | Geração 7/150 — melhor fitness: 244400641 | sem melhora há 2 geração(ões)
2026-09-01 18:43:10 | Geração 8/150 — melhor fitness: 243040836 | sem melhora há 0 geração(ões)
2026-09-01 18:43:43 | Geração 9/150 — melhor fitness: 243040836 | sem melhora há 1 geração(ões)
2026-09-01 18:44:15 | Geração 10/150 — melhor fitness: 241320718 | sem melhora há 0 geração(ões)
2026-09-01 18:44:47 | Geração 11/150 — melhor fitness: 241320718 | sem melhora há 1 geração(ões)
2026-09-01 18:45:20 | Geração 12/150 — melhor fitness: 241320718 | sem melhora há 2 geração(ões)
2026-09-01 18:45:53 | Geração 13/150 — melhor fitness: 241320718 | sem melhora há 3 geração(ões)
2026-09-01 18:46:28 | Geração 14/150 — melhor fitness: 241145342 | sem melhora há 0 geração(ões)
2026-09-01 18:47:01 | Geração 15/150 — melhor fitness: 241145342 | sem melhora há 1 geração(ões)
2026-09-01 18:47:34 | Geração 16/150 — melhor fitness: 240004740 | sem melhora há 0 geração(ões)
2026-09-01 18:48:08 | Geração 17/150 — melhor fitness: 237220113 | sem melhora há 0 geração(ões)
2026-09-01 18:48:40 | Geração 18/150 — melhor fitness: 237220113 | sem melhora há 1 geração(ões)
2026-09-01 18:49:12 | Geração 19/150 — melhor fitness: 235337795 | sem melhora há 0 geração(ões)
2026-09-01 18:49:45 | Geração 20/150 — melhor fitness: 235337795 | sem melhora há 1 geração(ões)
2026-09-01 18:50:16 | Geração 21/150 — melhor fitness: 235337795 | sem melhora há 2 geração(ões)
2026-09-01 18:50:49 | Geração 22/150 — melhor fitness: 234823023 | sem melhora há 0 geração(ões)
2026-09-01 18:51:20 | Geração 23/150 — melhor fitness: 233578151 | sem melhora há 0 geração(ões)
2026-09-01 18:51:53 | Geração 24/150 — melhor fitness: 233578151 | sem melhora há 1 geração(ões)
2026-09-01 18:52:26 | Geração 25/150 — melhor fitness: 233578151 | sem melhora há 2 geração(ões)
2026-09-01 18:53:00 | Geração 26/150 — melhor fitness: 233578151 | sem melhora há 3 geração(ões)
2026-09-01 18:53:34 | Geração 27/150 — melhor fitness: 233578151 | sem melhora há 4 geração(ões)
2026-09-01 18:54:06 | Geração 28/150 — melhor fitness: 233578151 | sem melhora há 5 geração(ões)
2026-09-01 18:54:38 | Geração 29/150 — melhor fitness: 233578151 | sem melhora há 6 geração(ões)
2026-09-01 18:55:11 | Geração 30/150 — melhor fitness: 233578151 | sem melhora há 7 geração(ões)
2026-09-01 18:55:41 | Geração 31/150 — melhor fitness: 233578151 | sem melhora há 8 geração(ões)
2026-09-01 18:56:14 | Geração 32/150 — melhor fitness: 233578151 | sem melhora há 9 geração(ões)
2026-09-01 18:56:46 | Geração 33/150 — melhor fitness: 233578151 | sem melhora há 10 geração(ões)
2026-09-01 18:57:19 | Geração 34/150 — melhor fitness: 233578151 | sem melhora há 11 geração(ões)
2026-09-01 18:57:53 | Geração 35/150 — melhor fitness: 233578151 | sem melhora há 12 geração(ões)
2026-09-01 18:58:24 | Geração 36/150 — melhor fitness: 233578151 | sem melhora há 13 geração(ões)
2026-09-01 18:58:56 | Geração 37/150 — melhor fitness: 233578151 | sem melhora há 14 geração(ões)
2026-09-01 18:59:29 | Geração 38/150 — melhor fitness: 233578151 | sem melhora há 15 geração(ões)
2026-09-01 19:00:01 | Geração 39/150 — melhor fitness: 233578151 | sem melhora há 16 geração(ões)
2026-09-01 19:00:33 | Geração 40/150 — melhor fitness: 233578151 | sem melhora há 17 geração(ões)
2026-09-01 19:01:06 | Geração 41/150 — melhor fitness: 233578151 | sem melhora há 18 geração(ões)
2026-09-01 19:01:38 | Geração 42/150 — melhor fitness: 232040430 | sem melhora há 0 geração(ões)
2026-09-01 19:02:12 | Geração 43/150 — melhor fitness: 231664791 | sem melhora há 0 geração(ões)
2026-09-01 19:02:45 | Geração 44/150 — melhor fitness: 231664791 | sem melhora há 1 geração(ões)
2026-09-01 19:03:19 | Geração 45/150 — melhor fitness: 231664791 | sem melhora há 2 geração(ões)
2026-09-01 19:03:51 | Geração 46/150 — melhor fitness: 231664791 | sem melhora há 3 geração(ões)
2026-09-01 19:04:22 | Geração 47/150 — melhor fitness: 231664791 | sem melhora há 4 geração(ões)
2026-09-01 19:04:55 | Geração 48/150 — melhor fitness: 231664791 | sem melhora há 5 geração(ões)
2026-09-01 19:05:27 | Geração 49/150 — melhor fitness: 230468020 | sem melhora há 0 geração(ões)
2026-09-01 19:05:59 | Geração 50/150 — melhor fitness: 230468020 | sem melhora há 1 geração(ões)
2026-09-01 19:06:29 | Geração 51/150 — melhor fitness: 230468020 | sem melhora há 2 geração(ões)
2026-09-01 19:07:01 | Geração 52/150 — melhor fitness: 229549892 | sem melhora há 0 geração(ões)
2026-09-01 19:07:33 | Geração 53/150 — melhor fitness: 229549892 | sem melhora há 1 geração(ões)
2026-09-01 19:08:06 | Geração 54/150 — melhor fitness: 227949901 | sem melhora há 0 geração(ões)
2026-09-01 19:08:38 | Geração 55/150 — melhor fitness: 227949901 | sem melhora há 1 geração(ões)
2026-09-01 19:09:11 | Geração 56/150 — melhor fitness: 227949901 | sem melhora há 2 geração(ões)
2026-09-01 19:09:43 | Geração 57/150 — melhor fitness: 227949901 | sem melhora há 3 geração(ões)
2026-09-01 19:10:17 | Geração 58/150 — melhor fitness: 226038137 | sem melhora há 0 geração(ões)
2026-09-01 19:10:49 | Geração 59/150 — melhor fitness: 226038137 | sem melhora há 1 geração(ões)
2026-09-01 19:11:23 | Geração 60/150 — melhor fitness: 225135610 | sem melhora há 0 geração(ões)
2026-09-01 19:11:55 | Geração 61/150 — melhor fitness: 225135610 | sem melhora há 1 geração(ões)
2026-09-01 19:12:28 | Geração 62/150 — melhor fitness: 225135610 | sem melhora há 2 geração(ões)
2026-09-01 19:12:59 | Geração 63/150 — melhor fitness: 225135610 | sem melhora há 3 geração(ões)
2026-09-01 19:13:32 | Geração 64/150 — melhor fitness: 225135610 | sem melhora há 4 geração(ões)
2026-09-01 19:14:04 | Geração 65/150 — melhor fitness: 225135610 | sem melhora há 5 geração(ões)
2026-09-01 19:14:36 | Geração 66/150 — melhor fitness: 225135610 | sem melhora há 6 geração(ões)
2026-09-01 19:15:09 | Geração 67/150 — melhor fitness: 225135610 | sem melhora há 7 geração(ões)
2026-09-01 19:15:40 | Geração 68/150 — melhor fitness: 225135610 | sem melhora há 8 geração(ões)
2026-09-01 19:16:14 | Geração 69/150 — melhor fitness: 225135610 | sem melhora há 9 geração(ões)
2026-09-01 19:16:47 | Geração 70/150 — melhor fitness: 225135610 | sem melhora há 10 geração(ões)
2026-09-01 19:17:18 | Geração 71/150 — melhor fitness: 225135610 | sem melhora há 11 geração(ões)
2026-09-01 19:17:51 | Geração 72/150 — melhor fitness: 225135610 | sem melhora há 12 geração(ões)
2026-09-01 19:18:22 | Geração 73/150 — melhor fitness: 225135610 | sem melhora há 13 geração(ões)
