2026-09-04 04:08:17 | ======================================================================
2026-09-04 04:08:17 | Iniciando tarefa — servidor3_tarefa426 | k=27 | seed=42
2026-09-04 04:08:17 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 150}
2026-09-04 04:08:19 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-04 04:08:32 | Geração 1/150 — melhor fitness: 262276797 | sem melhora há 0 geração(ões)
2026-09-04 04:08:44 | Geração 2/150 — melhor fitness: 257720649 | sem melhora há 0 geração(ões)
2026-09-04 04:08:57 | Geração 3/150 — melhor fitness: 257720649 | sem melhora há 1 geração(ões)
2026-09-04 04:09:09 | Geração 4/150 — melhor fitness: 254661329 | sem melhora há 0 geração(ões)
2026-09-04 04:09:21 | Geração 5/150 — melhor fitness: 250614418 | sem melhora há 0 geração(ões)
2026-09-04 04:09:34 | Geração 6/150 — melhor fitness: 240940041 | sem melhora há 0 geração(ões)
2026-09-04 04:09:47 | Geração 7/150 — melhor fitness: 240940041 | sem melhora há 1 geração(ões)
2026-09-04 04:10:00 | Geração 8/150 — melhor fitness: 240940041 | sem melhora há 2 geração(ões)
2026-09-04 04:10:13 | Geração 9/150 — melhor fitness: 240940041 | sem melhora há 3 geração(ões)
2026-09-04 04:10:25 | Geração 10/150 — melhor fitness: 240940041 | sem melhora há 4 geração(ões)
2026-09-04 04:10:37 | Geração 11/150 — melhor fitness: 240940041 | sem melhora há 5 geração(ões)
2026-09-04 04:10:50 | Geração 12/150 — melhor fitness: 236589562 | sem melhora há 0 geração(ões)
2026-09-04 04:11:03 | Geração 13/150 — melhor fitness: 236589562 | sem melhora há 1 geração(ões)
2026-09-04 04:11:14 | Geração 14/150 — melhor fitness: 236589562 | sem melhora há 2 geração(ões)
2026-09-04 04:11:27 | Geração 15/150 — melhor fitness: 236589562 | sem melhora há 3 geração(ões)
2026-09-04 04:11:39 | Geração 16/150 — melhor fitness: 236589562 | sem melhora há 4 geração(ões)
2026-09-04 04:11:50 | Geração 17/150 — melhor fitness: 236589562 | sem melhora há 5 geração(ões)
2026-09-04 04:12:04 | Geração 18/150 — melhor fitness: 234081492 | sem melhora há 0 geração(ões)
2026-09-04 04:12:16 | Geração 19/150 — melhor fitness: 233805928 | sem melhora há 0 geração(ões)
2026-09-04 04:12:28 | Geração 20/150 — melhor fitness: 233805928 | sem melhora há 1 geração(ões)
2026-09-04 04:12:40 | Geração 21/150 — melhor fitness: 233805928 | sem melhora há 2 geração(ões)
2026-09-04 04:12:52 | Geração 22/150 — melhor fitness: 233805928 | sem melhora há 3 geração(ões)
2026-09-04 04:13:04 | Geração 23/150 — melhor fitness: 232982740 | sem melhora há 0 geração(ões)
2026-09-04 04:13:17 | Geração 24/150 — melhor fitness: 232982740 | sem melhora há 1 geração(ões)
2026-09-04 04:13:30 | Geração 25/150 — melhor fitness: 232982740 | sem melhora há 2 geração(ões)
2026-09-04 04:13:43 | Geração 26/150 — melhor fitness: 232982740 | sem melhora há 3 geração(ões)
2026-09-04 04:13:55 | Geração 27/150 — melhor fitness: 232982740 | sem melhora há 4 geração(ões)
2026-09-04 04:14:08 | Geração 28/150 — melhor fitness: 232982740 | sem melhora há 5 geração(ões)
