2026-08-26 02:40:26 | ======================================================================
2026-08-26 02:40:26 | Iniciando tarefa — servidor2_tarefa140 | k=27 | seed=42
2026-08-26 02:40:26 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 350}
2026-08-26 02:40:31 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-26 02:40:54 | Geração 1/350 — melhor fitness: 255396206 | sem melhora há 0 geração(ões)
2026-08-26 02:41:18 | Geração 2/350 — melhor fitness: 253504633 | sem melhora há 0 geração(ões)
2026-08-26 02:41:41 | Geração 3/350 — melhor fitness: 251895058 | sem melhora há 0 geração(ões)
2026-08-26 02:42:04 | Geração 4/350 — melhor fitness: 246093102 | sem melhora há 0 geração(ões)
2026-08-26 02:42:28 | Geração 5/350 — melhor fitness: 246093102 | sem melhora há 1 geração(ões)
2026-08-26 02:42:51 | Geração 6/350 — melhor fitness: 246093102 | sem melhora há 2 geração(ões)
2026-08-26 02:43:15 | Geração 7/350 — melhor fitness: 245943023 | sem melhora há 0 geração(ões)
2026-08-26 02:43:38 | Geração 8/350 — melhor fitness: 245584051 | sem melhora há 0 geração(ões)
2026-08-26 02:44:01 | Geração 9/350 — melhor fitness: 242738687 | sem melhora há 0 geração(ões)
2026-08-26 02:44:24 | Geração 10/350 — melhor fitness: 240656237 | sem melhora há 0 geração(ões)
2026-08-26 02:44:47 | Geração 11/350 — melhor fitness: 239822268 | sem melhora há 0 geração(ões)
2026-08-26 02:45:12 | Geração 12/350 — melhor fitness: 237405629 | sem melhora há 0 geração(ões)
2026-08-26 02:45:34 | Geração 13/350 — melhor fitness: 237405629 | sem melhora há 1 geração(ões)
2026-08-26 02:45:57 | Geração 14/350 — melhor fitness: 237405629 | sem melhora há 2 geração(ões)
2026-08-26 02:46:21 | Geração 15/350 — melhor fitness: 237405629 | sem melhora há 3 geração(ões)
