2026-08-31 18:07:32 | ======================================================================
2026-08-31 18:07:32 | Iniciando tarefa — servidor2_tarefa182 | k=27 | seed=42
2026-08-31 18:07:32 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 350}
2026-08-31 18:07:34 | Geração 0 (inicial) — melhor fitness: 266064494
2026-08-31 18:07:47 | Geração 1/350 — melhor fitness: 263197361 | sem melhora há 0 geração(ões)
2026-08-31 18:08:00 | Geração 2/350 — melhor fitness: 260667277 | sem melhora há 0 geração(ões)
2026-08-31 18:08:13 | Geração 3/350 — melhor fitness: 254152547 | sem melhora há 0 geração(ões)
2026-08-31 18:08:25 | Geração 4/350 — melhor fitness: 250978414 | sem melhora há 0 geração(ões)
2026-08-31 18:08:38 | Geração 5/350 — melhor fitness: 250978414 | sem melhora há 1 geração(ões)
2026-08-31 18:08:51 | Geração 6/350 — melhor fitness: 244154907 | sem melhora há 0 geração(ões)
2026-08-31 18:09:03 | Geração 7/350 — melhor fitness: 243823538 | sem melhora há 0 geração(ões)
2026-08-31 18:09:16 | Geração 8/350 — melhor fitness: 243823538 | sem melhora há 1 geração(ões)
2026-08-31 18:09:29 | Geração 9/350 — melhor fitness: 242675633 | sem melhora há 0 geração(ões)
2026-08-31 18:09:41 | Geração 10/350 — melhor fitness: 242675633 | sem melhora há 1 geração(ões)
2026-08-31 18:09:53 | Geração 11/350 — melhor fitness: 242675633 | sem melhora há 2 geração(ões)
2026-08-31 18:10:06 | Geração 12/350 — melhor fitness: 242675633 | sem melhora há 3 geração(ões)
2026-08-31 18:10:19 | Geração 13/350 — melhor fitness: 242675633 | sem melhora há 4 geração(ões)
2026-08-31 18:10:31 | Geração 14/350 — melhor fitness: 242675633 | sem melhora há 5 geração(ões)
2026-08-31 18:10:43 | Geração 15/350 — melhor fitness: 241431050 | sem melhora há 0 geração(ões)
2026-08-31 18:10:55 | Geração 16/350 — melhor fitness: 241431050 | sem melhora há 1 geração(ões)
2026-08-31 18:11:07 | Geração 17/350 — melhor fitness: 241431050 | sem melhora há 2 geração(ões)
2026-08-31 18:11:20 | Geração 18/350 — melhor fitness: 241431050 | sem melhora há 3 geração(ões)
2026-08-31 18:11:32 | Geração 19/350 — melhor fitness: 237677068 | sem melhora há 0 geração(ões)
2026-08-31 18:11:44 | Geração 20/350 — melhor fitness: 232143518 | sem melhora há 0 geração(ões)
2026-08-31 18:11:57 | Geração 21/350 — melhor fitness: 232143518 | sem melhora há 1 geração(ões)
2026-08-31 18:12:09 | Geração 22/350 — melhor fitness: 232143518 | sem melhora há 2 geração(ões)
2026-08-31 18:12:21 | Geração 23/350 — melhor fitness: 232143518 | sem melhora há 3 geração(ões)
2026-08-31 18:12:33 | Geração 24/350 — melhor fitness: 232143518 | sem melhora há 4 geração(ões)
2026-08-31 18:12:46 | Geração 25/350 — melhor fitness: 232143518 | sem melhora há 5 geração(ões)
2026-08-31 18:12:59 | Geração 26/350 — melhor fitness: 232143518 | sem melhora há 6 geração(ões)
2026-08-31 18:13:12 | Geração 27/350 — melhor fitness: 232143518 | sem melhora há 7 geração(ões)
2026-08-31 18:13:24 | Geração 28/350 — melhor fitness: 232143518 | sem melhora há 8 geração(ões)
2026-08-31 18:13:37 | Geração 29/350 — melhor fitness: 232143518 | sem melhora há 9 geração(ões)
2026-08-31 18:13:50 | Geração 30/350 — melhor fitness: 232143518 | sem melhora há 10 geração(ões)
2026-08-31 18:14:02 | Geração 31/350 — melhor fitness: 232143518 | sem melhora há 11 geração(ões)
2026-08-31 18:14:15 | Geração 32/350 — melhor fitness: 232143518 | sem melhora há 12 geração(ões)
2026-08-31 18:14:27 | Geração 33/350 — melhor fitness: 232143518 | sem melhora há 13 geração(ões)
2026-08-31 18:14:39 | Geração 34/350 — melhor fitness: 232143518 | sem melhora há 14 geração(ões)
2026-08-31 18:14:51 | Geração 35/350 — melhor fitness: 232143518 | sem melhora há 15 geração(ões)
2026-08-31 18:15:03 | Geração 36/350 — melhor fitness: 232143518 | sem melhora há 16 geração(ões)
2026-08-31 18:15:15 | Geração 37/350 — melhor fitness: 232143518 | sem melhora há 17 geração(ões)
2026-08-31 18:15:28 | Geração 38/350 — melhor fitness: 232143518 | sem melhora há 18 geração(ões)
2026-08-31 18:15:40 | Geração 39/350 — melhor fitness: 232143518 | sem melhora há 19 geração(ões)
2026-08-31 18:15:53 | Geração 40/350 — melhor fitness: 232143518 | sem melhora há 20 geração(ões)
2026-08-31 18:16:04 | Geração 41/350 — melhor fitness: 232143518 | sem melhora há 21 geração(ões)
2026-08-31 18:16:16 | Geração 42/350 — melhor fitness: 232143518 | sem melhora há 22 geração(ões)
2026-08-31 18:16:29 | Geração 43/350 — melhor fitness: 232143518 | sem melhora há 23 geração(ões)
2026-08-31 18:16:41 | Geração 44/350 — melhor fitness: 232143518 | sem melhora há 24 geração(ões)
2026-08-31 18:16:54 | Geração 45/350 — melhor fitness: 232143518 | sem melhora há 25 geração(ões)
2026-08-31 18:17:06 | Geração 46/350 — melhor fitness: 232143518 | sem melhora há 26 geração(ões)
2026-08-31 18:17:19 | Geração 47/350 — melhor fitness: 232143518 | sem melhora há 27 geração(ões)
2026-08-31 18:17:32 | Geração 48/350 — melhor fitness: 232143518 | sem melhora há 28 geração(ões)
2026-08-31 18:17:45 | Geração 49/350 — melhor fitness: 232143518 | sem melhora há 29 geração(ões)
2026-08-31 18:17:56 | Geração 50/350 — melhor fitness: 231551214 | sem melhora há 0 geração(ões)
2026-08-31 18:18:08 | Geração 51/350 — melhor fitness: 231551214 | sem melhora há 1 geração(ões)
2026-08-31 18:18:19 | Geração 52/350 — melhor fitness: 231551214 | sem melhora há 2 geração(ões)
2026-08-31 18:18:32 | Geração 53/350 — melhor fitness: 231551214 | sem melhora há 3 geração(ões)
2026-08-31 18:18:45 | Geração 54/350 — melhor fitness: 231551214 | sem melhora há 4 geração(ões)
2026-08-31 18:18:56 | Geração 55/350 — melhor fitness: 231551214 | sem melhora há 5 geração(ões)
2026-08-31 18:19:08 | Geração 56/350 — melhor fitness: 231551214 | sem melhora há 6 geração(ões)
2026-08-31 18:19:21 | Geração 57/350 — melhor fitness: 231551214 | sem melhora há 7 geração(ões)
2026-08-31 18:19:34 | Geração 58/350 — melhor fitness: 231551214 | sem melhora há 8 geração(ões)
2026-08-31 18:19:46 | Geração 59/350 — melhor fitness: 231551214 | sem melhora há 9 geração(ões)
2026-08-31 18:19:58 | Geração 60/350 — melhor fitness: 231551214 | sem melhora há 10 geração(ões)
2026-08-31 18:20:10 | Geração 61/350 — melhor fitness: 229773673 | sem melhora há 0 geração(ões)
2026-08-31 18:20:22 | Geração 62/350 — melhor fitness: 229773673 | sem melhora há 1 geração(ões)
2026-08-31 18:20:34 | Geração 63/350 — melhor fitness: 229773673 | sem melhora há 2 geração(ões)
2026-08-31 18:20:47 | Geração 64/350 — melhor fitness: 229773673 | sem melhora há 3 geração(ões)
2026-08-31 18:20:59 | Geração 65/350 — melhor fitness: 229773673 | sem melhora há 4 geração(ões)
2026-08-31 18:21:11 | Geração 66/350 — melhor fitness: 229773673 | sem melhora há 5 geração(ões)
2026-08-31 18:21:24 | Geração 67/350 — melhor fitness: 229773673 | sem melhora há 6 geração(ões)
2026-08-31 18:21:35 | Geração 68/350 — melhor fitness: 229773673 | sem melhora há 7 geração(ões)
2026-08-31 18:21:47 | Geração 69/350 — melhor fitness: 229773673 | sem melhora há 8 geração(ões)
2026-08-31 18:21:59 | Geração 70/350 — melhor fitness: 229773673 | sem melhora há 9 geração(ões)
2026-08-31 18:22:12 | Geração 71/350 — melhor fitness: 229773673 | sem melhora há 10 geração(ões)
2026-08-31 18:22:23 | Geração 72/350 — melhor fitness: 228472489 | sem melhora há 0 geração(ões)
2026-08-31 18:22:36 | Geração 73/350 — melhor fitness: 228472489 | sem melhora há 1 geração(ões)
2026-08-31 18:22:49 | Geração 74/350 — melhor fitness: 228472489 | sem melhora há 2 geração(ões)
2026-08-31 18:23:02 | Geração 75/350 — melhor fitness: 228472489 | sem melhora há 3 geração(ões)
2026-08-31 18:23:14 | Geração 76/350 — melhor fitness: 228472489 | sem melhora há 4 geração(ões)
2026-08-31 18:23:26 | Geração 77/350 — melhor fitness: 228472489 | sem melhora há 5 geração(ões)
2026-08-31 18:23:38 | Geração 78/350 — melhor fitness: 228472489 | sem melhora há 6 geração(ões)
2026-08-31 18:23:51 | Geração 79/350 — melhor fitness: 228472489 | sem melhora há 7 geração(ões)
2026-08-31 18:24:03 | Geração 80/350 — melhor fitness: 228472489 | sem melhora há 8 geração(ões)
2026-08-31 18:24:15 | Geração 81/350 — melhor fitness: 228472489 | sem melhora há 9 geração(ões)
2026-08-31 18:24:28 | Geração 82/350 — melhor fitness: 228472489 | sem melhora há 10 geração(ões)
2026-08-31 18:24:40 | Geração 83/350 — melhor fitness: 228472489 | sem melhora há 11 geração(ões)
2026-08-31 18:24:52 | Geração 84/350 — melhor fitness: 228472489 | sem melhora há 12 geração(ões)
2026-08-31 18:25:04 | Geração 85/350 — melhor fitness: 228472489 | sem melhora há 13 geração(ões)
2026-08-31 18:25:16 | Geração 86/350 — melhor fitness: 228472489 | sem melhora há 14 geração(ões)
2026-08-31 18:25:29 | Geração 87/350 — melhor fitness: 228472489 | sem melhora há 15 geração(ões)
2026-08-31 18:25:41 | Geração 88/350 — melhor fitness: 228472489 | sem melhora há 16 geração(ões)
2026-08-31 18:25:53 | Geração 89/350 — melhor fitness: 228472489 | sem melhora há 17 geração(ões)
2026-08-31 18:26:05 | Geração 90/350 — melhor fitness: 228472489 | sem melhora há 18 geração(ões)
2026-08-31 18:26:17 | Geração 91/350 — melhor fitness: 228472489 | sem melhora há 19 geração(ões)
2026-08-31 18:26:29 | Geração 92/350 — melhor fitness: 228472489 | sem melhora há 20 geração(ões)
2026-08-31 18:26:41 | Geração 93/350 — melhor fitness: 228472489 | sem melhora há 21 geração(ões)
2026-08-31 18:26:53 | Geração 94/350 — melhor fitness: 226395339 | sem melhora há 0 geração(ões)
2026-08-31 18:27:05 | Geração 95/350 — melhor fitness: 226011042 | sem melhora há 0 geração(ões)
2026-08-31 18:27:18 | Geração 96/350 — melhor fitness: 226011042 | sem melhora há 1 geração(ões)
2026-08-31 18:27:30 | Geração 97/350 — melhor fitness: 226011042 | sem melhora há 2 geração(ões)
2026-08-31 18:27:43 | Geração 98/350 — melhor fitness: 226011042 | sem melhora há 3 geração(ões)
2026-08-31 18:27:56 | Geração 99/350 — melhor fitness: 226011042 | sem melhora há 4 geração(ões)
2026-08-31 18:28:08 | Geração 100/350 — melhor fitness: 226011042 | sem melhora há 5 geração(ões)
2026-08-31 18:28:21 | Geração 101/350 — melhor fitness: 226011042 | sem melhora há 6 geração(ões)
2026-08-31 18:28:33 | Geração 102/350 — melhor fitness: 226011042 | sem melhora há 7 geração(ões)
2026-08-31 18:28:47 | Geração 103/350 — melhor fitness: 226011042 | sem melhora há 8 geração(ões)
2026-08-31 18:28:59 | Geração 104/350 — melhor fitness: 226011042 | sem melhora há 9 geração(ões)
2026-08-31 18:29:12 | Geração 105/350 — melhor fitness: 222327302 | sem melhora há 0 geração(ões)
2026-08-31 18:29:23 | Geração 106/350 — melhor fitness: 222327302 | sem melhora há 1 geração(ões)
2026-08-31 18:29:35 | Geração 107/350 — melhor fitness: 222327302 | sem melhora há 2 geração(ões)
2026-08-31 18:29:47 | Geração 108/350 — melhor fitness: 222327302 | sem melhora há 3 geração(ões)
2026-08-31 18:30:00 | Geração 109/350 — melhor fitness: 222327302 | sem melhora há 4 geração(ões)
2026-08-31 18:30:13 | Geração 110/350 — melhor fitness: 222327302 | sem melhora há 5 geração(ões)
2026-08-31 18:30:25 | Geração 111/350 — melhor fitness: 222327302 | sem melhora há 6 geração(ões)
2026-08-31 18:30:37 | Geração 112/350 — melhor fitness: 222327302 | sem melhora há 7 geração(ões)
2026-08-31 18:30:50 | Geração 113/350 — melhor fitness: 222327302 | sem melhora há 8 geração(ões)
2026-08-31 18:31:02 | Geração 114/350 — melhor fitness: 222327302 | sem melhora há 9 geração(ões)
2026-08-31 18:31:15 | Geração 115/350 — melhor fitness: 222327302 | sem melhora há 10 geração(ões)
2026-08-31 18:31:28 | Geração 116/350 — melhor fitness: 222327302 | sem melhora há 11 geração(ões)
2026-08-31 18:31:40 | Geração 117/350 — melhor fitness: 222327302 | sem melhora há 12 geração(ões)
2026-08-31 18:31:52 | Geração 118/350 — melhor fitness: 222327302 | sem melhora há 13 geração(ões)
2026-08-31 18:32:05 | Geração 119/350 — melhor fitness: 222327302 | sem melhora há 14 geração(ões)
2026-08-31 18:32:17 | Geração 120/350 — melhor fitness: 222327302 | sem melhora há 15 geração(ões)
2026-08-31 18:32:29 | Geração 121/350 — melhor fitness: 221918497 | sem melhora há 0 geração(ões)
2026-08-31 18:32:42 | Geração 122/350 — melhor fitness: 221918497 | sem melhora há 1 geração(ões)
2026-08-31 18:32:54 | Geração 123/350 — melhor fitness: 221918497 | sem melhora há 2 geração(ões)
2026-08-31 18:33:07 | Geração 124/350 — melhor fitness: 221918497 | sem melhora há 3 geração(ões)
2026-08-31 18:33:19 | Geração 125/350 — melhor fitness: 221918497 | sem melhora há 4 geração(ões)
2026-08-31 18:33:32 | Geração 126/350 — melhor fitness: 221918497 | sem melhora há 5 geração(ões)
2026-08-31 18:33:43 | Geração 127/350 — melhor fitness: 221918497 | sem melhora há 6 geração(ões)
2026-08-31 18:33:56 | Geração 128/350 — melhor fitness: 221918497 | sem melhora há 7 geração(ões)
2026-08-31 18:34:09 | Geração 129/350 — melhor fitness: 221918497 | sem melhora há 8 geração(ões)
2026-08-31 18:34:21 | Geração 130/350 — melhor fitness: 221918497 | sem melhora há 9 geração(ões)
2026-08-31 18:34:34 | Geração 131/350 — melhor fitness: 221918497 | sem melhora há 10 geração(ões)
2026-08-31 18:34:45 | Geração 132/350 — melhor fitness: 221918497 | sem melhora há 11 geração(ões)
2026-08-31 18:34:58 | Geração 133/350 — melhor fitness: 221918497 | sem melhora há 12 geração(ões)
2026-08-31 18:35:10 | Geração 134/350 — melhor fitness: 221918497 | sem melhora há 13 geração(ões)
2026-08-31 18:35:23 | Geração 135/350 — melhor fitness: 221918497 | sem melhora há 14 geração(ões)
2026-08-31 18:35:35 | Geração 136/350 — melhor fitness: 221918497 | sem melhora há 15 geração(ões)
2026-08-31 18:35:47 | Geração 137/350 — melhor fitness: 221918497 | sem melhora há 16 geração(ões)
2026-08-31 18:36:00 | Geração 138/350 — melhor fitness: 221918497 | sem melhora há 17 geração(ões)
2026-08-31 18:36:13 | Geração 139/350 — melhor fitness: 221918497 | sem melhora há 18 geração(ões)
2026-08-31 18:36:26 | Geração 140/350 — melhor fitness: 221918497 | sem melhora há 19 geração(ões)
2026-08-31 18:36:38 | Geração 141/350 — melhor fitness: 221918497 | sem melhora há 20 geração(ões)
2026-08-31 18:36:50 | Geração 142/350 — melhor fitness: 221918497 | sem melhora há 21 geração(ões)
2026-08-31 18:37:02 | Geração 143/350 — melhor fitness: 221918497 | sem melhora há 22 geração(ões)
2026-08-31 18:37:14 | Geração 144/350 — melhor fitness: 221918497 | sem melhora há 23 geração(ões)
2026-08-31 18:37:26 | Geração 145/350 — melhor fitness: 221918497 | sem melhora há 24 geração(ões)
2026-08-31 18:37:39 | Geração 146/350 — melhor fitness: 221765934 | sem melhora há 0 geração(ões)
2026-08-31 18:37:51 | Geração 147/350 — melhor fitness: 221765934 | sem melhora há 1 geração(ões)
2026-08-31 18:38:04 | Geração 148/350 — melhor fitness: 221765934 | sem melhora há 2 geração(ões)
2026-08-31 18:38:16 | Geração 149/350 — melhor fitness: 221765934 | sem melhora há 3 geração(ões)
2026-08-31 18:38:28 | Geração 150/350 — melhor fitness: 221765934 | sem melhora há 4 geração(ões)
2026-08-31 18:38:40 | Geração 151/350 — melhor fitness: 221765934 | sem melhora há 5 geração(ões)
2026-08-31 18:38:53 | Geração 152/350 — melhor fitness: 221765934 | sem melhora há 6 geração(ões)
2026-08-31 18:39:05 | Geração 153/350 — melhor fitness: 221765934 | sem melhora há 7 geração(ões)
2026-08-31 18:39:17 | Geração 154/350 — melhor fitness: 221765934 | sem melhora há 8 geração(ões)
2026-08-31 18:39:30 | Geração 155/350 — melhor fitness: 221765934 | sem melhora há 9 geração(ões)
2026-08-31 18:39:42 | Geração 156/350 — melhor fitness: 221765934 | sem melhora há 10 geração(ões)
2026-08-31 18:39:54 | Geração 157/350 — melhor fitness: 221765934 | sem melhora há 11 geração(ões)
2026-08-31 18:40:07 | Geração 158/350 — melhor fitness: 221765934 | sem melhora há 12 geração(ões)
2026-08-31 18:40:20 | Geração 159/350 — melhor fitness: 221765934 | sem melhora há 13 geração(ões)
2026-08-31 18:40:32 | Geração 160/350 — melhor fitness: 221765934 | sem melhora há 14 geração(ões)
2026-08-31 18:40:44 | Geração 161/350 — melhor fitness: 221765934 | sem melhora há 15 geração(ões)
2026-08-31 18:40:56 | Geração 162/350 — melhor fitness: 221765934 | sem melhora há 16 geração(ões)
2026-08-31 18:41:08 | Geração 163/350 — melhor fitness: 221765934 | sem melhora há 17 geração(ões)
2026-08-31 18:41:21 | Geração 164/350 — melhor fitness: 221765934 | sem melhora há 18 geração(ões)
2026-08-31 18:41:34 | Geração 165/350 — melhor fitness: 221765934 | sem melhora há 19 geração(ões)
2026-08-31 18:41:46 | Geração 166/350 — melhor fitness: 221765934 | sem melhora há 20 geração(ões)
