2026-09-03 07:26:18 | ======================================================================
2026-09-03 07:26:18 | Iniciando tarefa — servidor0_tarefa646 | k=27 | seed=42
2026-09-03 07:26:18 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 10, 'num_generations': 250}
2026-09-03 07:26:23 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-03 07:27:08 | Geração 1/250 — melhor fitness: 253696474 | sem melhora há 0 geração(ões)
2026-09-03 07:27:54 | Geração 2/250 — melhor fitness: 249231622 | sem melhora há 0 geração(ões)
2026-09-03 07:28:43 | Geração 3/250 — melhor fitness: 249231622 | sem melhora há 1 geração(ões)
2026-09-03 07:29:30 | Geração 4/250 — melhor fitness: 249231622 | sem melhora há 2 geração(ões)
2026-09-03 07:30:15 | Geração 5/250 — melhor fitness: 244638010 | sem melhora há 0 geração(ões)
2026-09-03 07:31:00 | Geração 6/250 — melhor fitness: 242607761 | sem melhora há 0 geração(ões)
2026-09-03 07:31:46 | Geração 7/250 — melhor fitness: 239907507 | sem melhora há 0 geração(ões)
2026-09-03 07:32:32 | Geração 8/250 — melhor fitness: 238638422 | sem melhora há 0 geração(ões)
2026-09-03 07:33:17 | Geração 9/250 — melhor fitness: 237636736 | sem melhora há 0 geração(ões)
2026-09-03 07:34:03 | Geração 10/250 — melhor fitness: 235482400 | sem melhora há 0 geração(ões)
2026-09-03 07:34:50 | Geração 11/250 — melhor fitness: 235482400 | sem melhora há 1 geração(ões)
2026-09-03 07:35:35 | Geração 12/250 — melhor fitness: 232835582 | sem melhora há 0 geração(ões)
2026-09-03 07:36:20 | Geração 13/250 — melhor fitness: 232835582 | sem melhora há 1 geração(ões)
2026-09-03 07:37:05 | Geração 14/250 — melhor fitness: 227993353 | sem melhora há 0 geração(ões)
2026-09-03 07:37:52 | Geração 15/250 — melhor fitness: 227993353 | sem melhora há 1 geração(ões)
2026-09-03 07:38:39 | Geração 16/250 — melhor fitness: 227993353 | sem melhora há 2 geração(ões)
2026-09-03 07:39:24 | Geração 17/250 — melhor fitness: 227537474 | sem melhora há 0 geração(ões)
2026-09-03 07:40:10 | Geração 18/250 — melhor fitness: 227537474 | sem melhora há 1 geração(ões)
2026-09-03 07:40:56 | Geração 19/250 — melhor fitness: 227537474 | sem melhora há 2 geração(ões)
2026-09-03 07:41:41 | Geração 20/250 — melhor fitness: 227537474 | sem melhora há 3 geração(ões)
2026-09-03 07:42:27 | Geração 21/250 — melhor fitness: 227082481 | sem melhora há 0 geração(ões)
2026-09-03 07:43:11 | Geração 22/250 — melhor fitness: 226344077 | sem melhora há 0 geração(ões)
2026-09-03 07:43:58 | Geração 23/250 — melhor fitness: 226344077 | sem melhora há 1 geração(ões)
2026-09-03 07:44:44 | Geração 24/250 — melhor fitness: 226344077 | sem melhora há 2 geração(ões)
2026-09-03 07:45:29 | Geração 25/250 — melhor fitness: 226344077 | sem melhora há 3 geração(ões)
2026-09-03 07:46:12 | Geração 26/250 — melhor fitness: 226026346 | sem melhora há 0 geração(ões)
2026-09-03 07:46:59 | Geração 27/250 — melhor fitness: 224258054 | sem melhora há 0 geração(ões)
2026-09-03 07:47:44 | Geração 28/250 — melhor fitness: 223946220 | sem melhora há 0 geração(ões)
2026-09-03 07:48:30 | Geração 29/250 — melhor fitness: 222409813 | sem melhora há 0 geração(ões)
2026-09-03 07:49:16 | Geração 30/250 — melhor fitness: 222409813 | sem melhora há 1 geração(ões)
2026-09-03 07:50:03 | Geração 31/250 — melhor fitness: 222409813 | sem melhora há 2 geração(ões)
2026-09-03 07:50:47 | Geração 32/250 — melhor fitness: 221976363 | sem melhora há 0 geração(ões)
2026-09-03 07:51:33 | Geração 33/250 — melhor fitness: 221976363 | sem melhora há 1 geração(ões)
2026-09-03 07:52:19 | Geração 34/250 — melhor fitness: 221086855 | sem melhora há 0 geração(ões)
2026-09-03 07:53:04 | Geração 35/250 — melhor fitness: 221086855 | sem melhora há 1 geração(ões)
2026-09-03 07:53:52 | Geração 36/250 — melhor fitness: 221086855 | sem melhora há 2 geração(ões)
2026-09-03 07:54:39 | Geração 37/250 — melhor fitness: 221086855 | sem melhora há 3 geração(ões)
2026-09-03 07:55:24 | Geração 38/250 — melhor fitness: 220235098 | sem melhora há 0 geração(ões)
2026-09-03 07:56:09 | Geração 39/250 — melhor fitness: 220235098 | sem melhora há 1 geração(ões)
2026-09-03 07:56:56 | Geração 40/250 — melhor fitness: 220221084 | sem melhora há 0 geração(ões)
2026-09-03 07:57:43 | Geração 41/250 — melhor fitness: 220221084 | sem melhora há 1 geração(ões)
2026-09-03 07:58:28 | Geração 42/250 — melhor fitness: 220221084 | sem melhora há 2 geração(ões)
2026-09-03 07:59:14 | Geração 43/250 — melhor fitness: 219672286 | sem melhora há 0 geração(ões)
2026-09-03 08:00:00 | Geração 44/250 — melhor fitness: 219672286 | sem melhora há 1 geração(ões)
2026-09-03 08:00:46 | Geração 45/250 — melhor fitness: 219672286 | sem melhora há 2 geração(ões)
2026-09-03 08:01:31 | Geração 46/250 — melhor fitness: 219672286 | sem melhora há 3 geração(ões)
2026-09-03 08:02:20 | Geração 47/250 — melhor fitness: 219672286 | sem melhora há 4 geração(ões)
