2026-08-27 21:43:51 | ======================================================================
2026-08-27 21:43:51 | Iniciando tarefa — servidor3_tarefa77 | k=27 | seed=42
2026-08-27 21:43:51 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 350}
2026-08-27 21:43:56 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-27 21:44:13 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-27 21:44:30 | Geração 2/350 — melhor fitness: 247364028 | sem melhora há 0 geração(ões)
2026-08-27 21:44:47 | Geração 3/350 — melhor fitness: 237943346 | sem melhora há 0 geração(ões)
2026-08-27 21:45:04 | Geração 4/350 — melhor fitness: 237943346 | sem melhora há 1 geração(ões)
2026-08-27 21:45:21 | Geração 5/350 — melhor fitness: 237393127 | sem melhora há 0 geração(ões)
2026-08-27 21:45:37 | Geração 6/350 — melhor fitness: 237393127 | sem melhora há 1 geração(ões)
2026-08-27 21:45:53 | Geração 7/350 — melhor fitness: 236622611 | sem melhora há 0 geração(ões)
2026-08-27 21:46:10 | Geração 8/350 — melhor fitness: 233080989 | sem melhora há 0 geração(ões)
2026-08-27 21:46:27 | Geração 9/350 — melhor fitness: 233080989 | sem melhora há 1 geração(ões)
2026-08-27 21:46:44 | Geração 10/350 — melhor fitness: 227201555 | sem melhora há 0 geração(ões)
2026-08-27 21:47:00 | Geração 11/350 — melhor fitness: 227201555 | sem melhora há 1 geração(ões)
2026-08-27 21:47:16 | Geração 12/350 — melhor fitness: 227201555 | sem melhora há 2 geração(ões)
2026-08-27 21:47:33 | Geração 13/350 — melhor fitness: 227201555 | sem melhora há 3 geração(ões)
2026-08-27 21:47:50 | Geração 14/350 — melhor fitness: 227201555 | sem melhora há 4 geração(ões)
2026-08-27 21:48:07 | Geração 15/350 — melhor fitness: 227201555 | sem melhora há 5 geração(ões)
2026-08-27 21:48:24 | Geração 16/350 — melhor fitness: 226222759 | sem melhora há 0 geração(ões)
