2026-08-30 21:39:44 | ======================================================================
2026-08-30 21:39:44 | Iniciando tarefa — servidor2_tarefa451 | k=27 | seed=42
2026-08-30 21:39:44 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 250}
2026-08-30 21:39:47 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-30 21:40:08 | Geração 1/250 — melhor fitness: 252264809 | sem melhora há 0 geração(ões)
2026-08-30 21:40:27 | Geração 2/250 — melhor fitness: 252264809 | sem melhora há 1 geração(ões)
2026-08-30 21:40:47 | Geração 3/250 — melhor fitness: 251696157 | sem melhora há 0 geração(ões)
2026-08-30 21:41:05 | Geração 4/250 — melhor fitness: 251696157 | sem melhora há 1 geração(ões)
2026-08-30 21:41:24 | Geração 5/250 — melhor fitness: 239911494 | sem melhora há 0 geração(ões)
2026-08-30 21:41:43 | Geração 6/250 — melhor fitness: 239911494 | sem melhora há 1 geração(ões)
2026-08-30 21:42:03 | Geração 7/250 — melhor fitness: 239911494 | sem melhora há 2 geração(ões)
2026-08-30 21:42:20 | Geração 8/250 — melhor fitness: 239911494 | sem melhora há 3 geração(ões)
2026-08-30 21:42:39 | Geração 9/250 — melhor fitness: 239911494 | sem melhora há 4 geração(ões)
2026-08-30 21:42:58 | Geração 10/250 — melhor fitness: 239911494 | sem melhora há 5 geração(ões)
2026-08-30 21:43:17 | Geração 11/250 — melhor fitness: 239911494 | sem melhora há 6 geração(ões)
2026-08-30 21:43:37 | Geração 12/250 — melhor fitness: 239911494 | sem melhora há 7 geração(ões)
2026-08-30 21:43:55 | Geração 13/250 — melhor fitness: 239911494 | sem melhora há 8 geração(ões)
2026-08-30 21:44:14 | Geração 14/250 — melhor fitness: 239911494 | sem melhora há 9 geração(ões)
2026-08-30 21:44:33 | Geração 15/250 — melhor fitness: 239911494 | sem melhora há 10 geração(ões)
2026-08-30 21:44:52 | Geração 16/250 — melhor fitness: 239911494 | sem melhora há 11 geração(ões)
2026-08-30 21:45:11 | Geração 17/250 — melhor fitness: 239911494 | sem melhora há 12 geração(ões)
2026-08-30 21:45:31 | Geração 18/250 — melhor fitness: 239911494 | sem melhora há 13 geração(ões)
2026-08-30 21:45:50 | Geração 19/250 — melhor fitness: 239911494 | sem melhora há 14 geração(ões)
2026-08-30 21:46:08 | Geração 20/250 — melhor fitness: 239911494 | sem melhora há 15 geração(ões)
2026-08-30 21:46:27 | Geração 21/250 — melhor fitness: 239911494 | sem melhora há 16 geração(ões)
2026-08-30 21:46:46 | Geração 22/250 — melhor fitness: 239911494 | sem melhora há 17 geração(ões)
2026-08-30 21:47:05 | Geração 23/250 — melhor fitness: 239911494 | sem melhora há 18 geração(ões)
2026-08-30 21:47:24 | Geração 24/250 — melhor fitness: 239911494 | sem melhora há 19 geração(ões)
2026-08-30 21:47:44 | Geração 25/250 — melhor fitness: 239911494 | sem melhora há 20 geração(ões)
