2026-09-01 03:57:50 | ======================================================================
2026-09-01 03:57:50 | Iniciando tarefa — servidor2_tarefa656 | k=27 | seed=42
2026-09-01 03:57:50 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-09-01 03:57:52 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-01 03:58:06 | Geração 1/350 — melhor fitness: 257193578 | sem melhora há 0 geração(ões)
2026-09-01 03:58:19 | Geração 2/350 — melhor fitness: 253117545 | sem melhora há 0 geração(ões)
2026-09-01 03:58:31 | Geração 3/350 — melhor fitness: 252394034 | sem melhora há 0 geração(ões)
2026-09-01 03:58:44 | Geração 4/350 — melhor fitness: 242365834 | sem melhora há 0 geração(ões)
2026-09-01 03:58:57 | Geração 5/350 — melhor fitness: 242365834 | sem melhora há 1 geração(ões)
2026-09-01 03:59:11 | Geração 6/350 — melhor fitness: 242365834 | sem melhora há 2 geração(ões)
2026-09-01 03:59:24 | Geração 7/350 — melhor fitness: 242365834 | sem melhora há 3 geração(ões)
2026-09-01 03:59:38 | Geração 8/350 — melhor fitness: 241184257 | sem melhora há 0 geração(ões)
2026-09-01 03:59:50 | Geração 9/350 — melhor fitness: 233916749 | sem melhora há 0 geração(ões)
2026-09-01 04:00:03 | Geração 10/350 — melhor fitness: 233916749 | sem melhora há 1 geração(ões)
2026-09-01 04:00:16 | Geração 11/350 — melhor fitness: 233916749 | sem melhora há 2 geração(ões)
2026-09-01 04:00:28 | Geração 12/350 — melhor fitness: 233916749 | sem melhora há 3 geração(ões)
2026-09-01 04:00:41 | Geração 13/350 — melhor fitness: 233916749 | sem melhora há 4 geração(ões)
2026-09-01 04:00:54 | Geração 14/350 — melhor fitness: 233916749 | sem melhora há 5 geração(ões)
2026-09-01 04:01:07 | Geração 15/350 — melhor fitness: 233916749 | sem melhora há 6 geração(ões)
2026-09-01 04:01:20 | Geração 16/350 — melhor fitness: 233916749 | sem melhora há 7 geração(ões)
2026-09-01 04:01:32 | Geração 17/350 — melhor fitness: 228773305 | sem melhora há 0 geração(ões)
2026-09-01 04:01:45 | Geração 18/350 — melhor fitness: 228773305 | sem melhora há 1 geração(ões)
2026-09-01 04:01:57 | Geração 19/350 — melhor fitness: 228773305 | sem melhora há 2 geração(ões)
2026-09-01 04:02:10 | Geração 20/350 — melhor fitness: 228773305 | sem melhora há 3 geração(ões)
2026-09-01 04:02:24 | Geração 21/350 — melhor fitness: 228773305 | sem melhora há 4 geração(ões)
2026-09-01 04:02:37 | Geração 22/350 — melhor fitness: 228773305 | sem melhora há 5 geração(ões)
2026-09-01 04:02:49 | Geração 23/350 — melhor fitness: 228773305 | sem melhora há 6 geração(ões)
2026-09-01 04:03:02 | Geração 24/350 — melhor fitness: 228773305 | sem melhora há 7 geração(ões)
2026-09-01 04:03:15 | Geração 25/350 — melhor fitness: 228773305 | sem melhora há 8 geração(ões)
2026-09-01 04:03:27 | Geração 26/350 — melhor fitness: 228773305 | sem melhora há 9 geração(ões)
2026-09-01 04:03:40 | Geração 27/350 — melhor fitness: 228773305 | sem melhora há 10 geração(ões)
2026-09-01 04:03:53 | Geração 28/350 — melhor fitness: 228773305 | sem melhora há 11 geração(ões)
2026-09-01 04:04:06 | Geração 29/350 — melhor fitness: 228773305 | sem melhora há 12 geração(ões)
2026-09-01 04:04:19 | Geração 30/350 — melhor fitness: 228773305 | sem melhora há 13 geração(ões)
2026-09-01 04:04:32 | Geração 31/350 — melhor fitness: 228773305 | sem melhora há 14 geração(ões)
2026-09-01 04:04:45 | Geração 32/350 — melhor fitness: 228773305 | sem melhora há 15 geração(ões)
2026-09-01 04:04:58 | Geração 33/350 — melhor fitness: 228773305 | sem melhora há 16 geração(ões)
2026-09-01 04:05:11 | Geração 34/350 — melhor fitness: 228773305 | sem melhora há 17 geração(ões)
2026-09-01 04:05:24 | Geração 35/350 — melhor fitness: 227568393 | sem melhora há 0 geração(ões)
2026-09-01 04:05:37 | Geração 36/350 — melhor fitness: 227568393 | sem melhora há 1 geração(ões)
2026-09-01 04:05:49 | Geração 37/350 — melhor fitness: 227568393 | sem melhora há 2 geração(ões)
2026-09-01 04:06:02 | Geração 38/350 — melhor fitness: 227568393 | sem melhora há 3 geração(ões)
2026-09-01 04:06:15 | Geração 39/350 — melhor fitness: 227568393 | sem melhora há 4 geração(ões)
2026-09-01 04:06:29 | Geração 40/350 — melhor fitness: 227568393 | sem melhora há 5 geração(ões)
2026-09-01 04:06:41 | Geração 41/350 — melhor fitness: 227568393 | sem melhora há 6 geração(ões)
2026-09-01 04:06:53 | Geração 42/350 — melhor fitness: 227568393 | sem melhora há 7 geração(ões)
2026-09-01 04:07:07 | Geração 43/350 — melhor fitness: 227568393 | sem melhora há 8 geração(ões)
2026-09-01 04:07:20 | Geração 44/350 — melhor fitness: 227568393 | sem melhora há 9 geração(ões)
2026-09-01 04:07:33 | Geração 45/350 — melhor fitness: 227568393 | sem melhora há 10 geração(ões)
