2026-08-30 05:16:16 | ======================================================================
2026-08-30 05:16:16 | Iniciando tarefa — servidor2_tarefa127 | k=27 | seed=42
2026-08-30 05:16:16 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 250}
2026-08-30 05:16:19 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-30 05:16:32 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-30 05:16:47 | Geração 2/250 — melhor fitness: 255548699 | sem melhora há 2 geração(ões)
2026-08-30 05:17:01 | Geração 3/250 — melhor fitness: 255548699 | sem melhora há 3 geração(ões)
2026-08-30 05:17:15 | Geração 4/250 — melhor fitness: 249570322 | sem melhora há 0 geração(ões)
2026-08-30 05:17:29 | Geração 5/250 — melhor fitness: 247221529 | sem melhora há 0 geração(ões)
2026-08-30 05:17:43 | Geração 6/250 — melhor fitness: 241401457 | sem melhora há 0 geração(ões)
2026-08-30 05:17:56 | Geração 7/250 — melhor fitness: 241401457 | sem melhora há 1 geração(ões)
2026-08-30 05:18:11 | Geração 8/250 — melhor fitness: 241401457 | sem melhora há 2 geração(ões)
2026-08-30 05:18:24 | Geração 9/250 — melhor fitness: 241401457 | sem melhora há 3 geração(ões)
2026-08-30 05:18:37 | Geração 10/250 — melhor fitness: 241401457 | sem melhora há 4 geração(ões)
2026-08-30 05:18:50 | Geração 11/250 — melhor fitness: 239789377 | sem melhora há 0 geração(ões)
2026-08-30 05:19:04 | Geração 12/250 — melhor fitness: 239789377 | sem melhora há 1 geração(ões)
2026-08-30 05:19:17 | Geração 13/250 — melhor fitness: 239789377 | sem melhora há 2 geração(ões)
2026-08-30 05:19:30 | Geração 14/250 — melhor fitness: 239789377 | sem melhora há 3 geração(ões)
2026-08-30 05:19:44 | Geração 15/250 — melhor fitness: 237592227 | sem melhora há 0 geração(ões)
2026-08-30 05:19:58 | Geração 16/250 — melhor fitness: 234184639 | sem melhora há 0 geração(ões)
2026-08-30 05:20:13 | Geração 17/250 — melhor fitness: 234184639 | sem melhora há 1 geração(ões)
2026-08-30 05:20:26 | Geração 18/250 — melhor fitness: 234184639 | sem melhora há 2 geração(ões)
2026-08-30 05:20:40 | Geração 19/250 — melhor fitness: 234184639 | sem melhora há 3 geração(ões)
2026-08-30 05:20:53 | Geração 20/250 — melhor fitness: 233885437 | sem melhora há 0 geração(ões)
2026-08-30 05:21:07 | Geração 21/250 — melhor fitness: 233885437 | sem melhora há 1 geração(ões)
2026-08-30 05:21:21 | Geração 22/250 — melhor fitness: 232981646 | sem melhora há 0 geração(ões)
2026-08-30 05:21:35 | Geração 23/250 — melhor fitness: 231891220 | sem melhora há 0 geração(ões)
2026-08-30 05:21:48 | Geração 24/250 — melhor fitness: 231673742 | sem melhora há 0 geração(ões)
2026-08-30 05:22:02 | Geração 25/250 — melhor fitness: 231673742 | sem melhora há 1 geração(ões)
2026-08-30 05:22:16 | Geração 26/250 — melhor fitness: 228192512 | sem melhora há 0 geração(ões)
2026-08-30 05:22:29 | Geração 27/250 — melhor fitness: 228192512 | sem melhora há 1 geração(ões)
2026-08-30 05:22:43 | Geração 28/250 — melhor fitness: 228192512 | sem melhora há 2 geração(ões)
2026-08-30 05:22:57 | Geração 29/250 — melhor fitness: 228192512 | sem melhora há 3 geração(ões)
2026-08-30 05:23:11 | Geração 30/250 — melhor fitness: 228192512 | sem melhora há 4 geração(ões)
2026-08-30 05:23:24 | Geração 31/250 — melhor fitness: 228192512 | sem melhora há 5 geração(ões)
2026-08-30 05:23:37 | Geração 32/250 — melhor fitness: 228192512 | sem melhora há 6 geração(ões)
2026-08-30 05:23:51 | Geração 33/250 — melhor fitness: 228192512 | sem melhora há 7 geração(ões)
2026-08-30 05:24:04 | Geração 34/250 — melhor fitness: 228192512 | sem melhora há 8 geração(ões)
2026-08-30 05:24:17 | Geração 35/250 — melhor fitness: 228192512 | sem melhora há 9 geração(ões)
2026-08-30 05:24:31 | Geração 36/250 — melhor fitness: 228192512 | sem melhora há 10 geração(ões)
