2026-09-08 16:09:11 | ======================================================================
2026-09-08 16:09:11 | Iniciando tarefa — servidor0_tarefa151 | k=27 | seed=42
2026-09-08 16:09:11 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 10, 'num_generations': 250}
2026-09-08 16:09:15 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-08 16:10:02 | Geração 1/250 — melhor fitness: 250632058 | sem melhora há 0 geração(ões)
2026-09-08 16:10:48 | Geração 2/250 — melhor fitness: 250632058 | sem melhora há 1 geração(ões)
2026-09-08 16:11:36 | Geração 3/250 — melhor fitness: 244840424 | sem melhora há 0 geração(ões)
2026-09-08 16:12:22 | Geração 4/250 — melhor fitness: 244296458 | sem melhora há 0 geração(ões)
2026-09-08 16:13:07 | Geração 5/250 — melhor fitness: 243467216 | sem melhora há 0 geração(ões)
2026-09-08 16:13:53 | Geração 6/250 — melhor fitness: 238352796 | sem melhora há 0 geração(ões)
2026-09-08 16:14:40 | Geração 7/250 — melhor fitness: 238352796 | sem melhora há 1 geração(ões)
2026-09-08 16:15:27 | Geração 8/250 — melhor fitness: 238352796 | sem melhora há 2 geração(ões)
2026-09-08 16:16:13 | Geração 9/250 — melhor fitness: 238115205 | sem melhora há 0 geração(ões)
2026-09-08 16:16:59 | Geração 10/250 — melhor fitness: 235979848 | sem melhora há 0 geração(ões)
2026-09-08 16:17:46 | Geração 11/250 — melhor fitness: 232495224 | sem melhora há 0 geração(ões)
2026-09-08 16:18:33 | Geração 12/250 — melhor fitness: 232495224 | sem melhora há 1 geração(ões)
2026-09-08 16:19:19 | Geração 13/250 — melhor fitness: 232495224 | sem melhora há 2 geração(ões)
2026-09-08 16:20:05 | Geração 14/250 — melhor fitness: 228685426 | sem melhora há 0 geração(ões)
2026-09-08 16:20:52 | Geração 15/250 — melhor fitness: 228685426 | sem melhora há 1 geração(ões)
2026-09-08 16:21:38 | Geração 16/250 — melhor fitness: 228685426 | sem melhora há 2 geração(ões)
2026-09-08 16:22:24 | Geração 17/250 — melhor fitness: 228685426 | sem melhora há 3 geração(ões)
