2026-08-28 13:24:43 | ======================================================================
2026-08-28 13:24:43 | Iniciando tarefa — servidor3_tarefa386 | k=27 | seed=42
2026-08-28 13:24:43 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-08-28 13:24:48 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 13:25:12 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-28 13:25:34 | Geração 2/350 — melhor fitness: 253927314 | sem melhora há 0 geração(ões)
2026-08-28 13:25:58 | Geração 3/350 — melhor fitness: 240281147 | sem melhora há 0 geração(ões)
2026-08-28 13:26:22 | Geração 4/350 — melhor fitness: 240281147 | sem melhora há 1 geração(ões)
2026-08-28 13:26:45 | Geração 5/350 — melhor fitness: 240281147 | sem melhora há 2 geração(ões)
2026-08-28 13:27:07 | Geração 6/350 — melhor fitness: 240281147 | sem melhora há 3 geração(ões)
2026-08-28 13:27:31 | Geração 7/350 — melhor fitness: 240281147 | sem melhora há 4 geração(ões)
2026-08-28 13:27:55 | Geração 8/350 — melhor fitness: 239344832 | sem melhora há 0 geração(ões)
2026-08-28 13:28:18 | Geração 9/350 — melhor fitness: 236482599 | sem melhora há 0 geração(ões)
2026-08-28 13:28:43 | Geração 10/350 — melhor fitness: 236173803 | sem melhora há 0 geração(ões)
2026-08-28 13:29:07 | Geração 11/350 — melhor fitness: 236173803 | sem melhora há 1 geração(ões)
2026-08-28 13:29:29 | Geração 12/350 — melhor fitness: 236173803 | sem melhora há 2 geração(ões)
2026-08-28 13:29:53 | Geração 13/350 — melhor fitness: 233107688 | sem melhora há 0 geração(ões)
2026-08-28 13:30:15 | Geração 14/350 — melhor fitness: 231255073 | sem melhora há 0 geração(ões)
2026-08-28 13:30:39 | Geração 15/350 — melhor fitness: 231255073 | sem melhora há 1 geração(ões)
2026-08-28 13:31:03 | Geração 16/350 — melhor fitness: 229014109 | sem melhora há 0 geração(ões)
2026-08-28 13:31:26 | Geração 17/350 — melhor fitness: 226839906 | sem melhora há 0 geração(ões)
2026-08-28 13:31:49 | Geração 18/350 — melhor fitness: 226839906 | sem melhora há 1 geração(ões)
2026-08-28 13:32:12 | Geração 19/350 — melhor fitness: 226839906 | sem melhora há 2 geração(ões)
2026-08-28 13:32:35 | Geração 20/350 — melhor fitness: 226839906 | sem melhora há 3 geração(ões)
2026-08-28 13:32:56 | Geração 21/350 — melhor fitness: 226839906 | sem melhora há 4 geração(ões)
2026-08-28 13:33:19 | Geração 22/350 — melhor fitness: 226839906 | sem melhora há 5 geração(ões)
2026-08-28 13:33:44 | Geração 23/350 — melhor fitness: 226839906 | sem melhora há 6 geração(ões)
2026-08-28 13:34:06 | Geração 24/350 — melhor fitness: 225226388 | sem melhora há 0 geração(ões)
2026-08-28 13:34:28 | Geração 25/350 — melhor fitness: 223920989 | sem melhora há 0 geração(ões)
2026-08-28 13:34:52 | Geração 26/350 — melhor fitness: 223834392 | sem melhora há 0 geração(ões)
