2026-09-08 15:51:20 | ======================================================================
2026-09-08 15:51:20 | Iniciando tarefa — servidor3_tarefa718 | k=27 | seed=42
2026-09-08 15:51:20 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 10, 'num_generations': 250}
2026-09-08 15:51:24 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-08 15:51:56 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-08 15:52:27 | Geração 2/250 — melhor fitness: 252925922 | sem melhora há 0 geração(ões)
2026-09-08 15:52:59 | Geração 3/250 — melhor fitness: 246562790 | sem melhora há 0 geração(ões)
2026-09-08 15:53:31 | Geração 4/250 — melhor fitness: 246562790 | sem melhora há 1 geração(ões)
2026-09-08 15:54:02 | Geração 5/250 — melhor fitness: 246562790 | sem melhora há 2 geração(ões)
2026-09-08 15:54:32 | Geração 6/250 — melhor fitness: 246562790 | sem melhora há 3 geração(ões)
2026-09-08 15:55:04 | Geração 7/250 — melhor fitness: 246562790 | sem melhora há 4 geração(ões)
2026-09-08 15:55:34 | Geração 8/250 — melhor fitness: 242910301 | sem melhora há 0 geração(ões)
2026-09-08 15:56:05 | Geração 9/250 — melhor fitness: 242910301 | sem melhora há 1 geração(ões)
2026-09-08 15:56:37 | Geração 10/250 — melhor fitness: 242910301 | sem melhora há 2 geração(ões)
2026-09-08 15:57:07 | Geração 11/250 — melhor fitness: 240570360 | sem melhora há 0 geração(ões)
2026-09-08 15:57:39 | Geração 12/250 — melhor fitness: 240570360 | sem melhora há 1 geração(ões)
2026-09-08 15:58:09 | Geração 13/250 — melhor fitness: 240570360 | sem melhora há 2 geração(ões)
2026-09-08 15:58:40 | Geração 14/250 — melhor fitness: 240570360 | sem melhora há 3 geração(ões)
2026-09-08 15:59:11 | Geração 15/250 — melhor fitness: 240570360 | sem melhora há 4 geração(ões)
2026-09-08 15:59:43 | Geração 16/250 — melhor fitness: 240454496 | sem melhora há 0 geração(ões)
2026-09-08 16:00:13 | Geração 17/250 — melhor fitness: 240454496 | sem melhora há 1 geração(ões)
2026-09-08 16:00:44 | Geração 18/250 — melhor fitness: 240454496 | sem melhora há 2 geração(ões)
2026-09-08 16:01:15 | Geração 19/250 — melhor fitness: 235273923 | sem melhora há 0 geração(ões)
2026-09-08 16:01:46 | Geração 20/250 — melhor fitness: 235273923 | sem melhora há 1 geração(ões)
2026-09-08 16:02:16 | Geração 21/250 — melhor fitness: 235273923 | sem melhora há 2 geração(ões)
2026-09-08 16:02:47 | Geração 22/250 — melhor fitness: 235273923 | sem melhora há 3 geração(ões)
2026-09-08 16:03:19 | Geração 23/250 — melhor fitness: 235273923 | sem melhora há 4 geração(ões)
2026-09-08 16:03:49 | Geração 24/250 — melhor fitness: 235273923 | sem melhora há 5 geração(ões)
2026-09-08 16:04:20 | Geração 25/250 — melhor fitness: 229959275 | sem melhora há 0 geração(ões)
2026-09-08 16:04:54 | Geração 26/250 — melhor fitness: 229959275 | sem melhora há 1 geração(ões)
2026-09-08 16:05:26 | Geração 27/250 — melhor fitness: 229959275 | sem melhora há 2 geração(ões)
2026-09-08 16:05:58 | Geração 28/250 — melhor fitness: 229959275 | sem melhora há 3 geração(ões)
2026-09-08 16:06:30 | Geração 29/250 — melhor fitness: 229959275 | sem melhora há 4 geração(ões)
2026-09-08 16:07:02 | Geração 30/250 — melhor fitness: 229959275 | sem melhora há 5 geração(ões)
2026-09-08 16:07:31 | Geração 31/250 — melhor fitness: 229959275 | sem melhora há 6 geração(ões)
2026-09-08 16:08:02 | Geração 32/250 — melhor fitness: 229959275 | sem melhora há 7 geração(ões)
2026-09-08 16:08:33 | Geração 33/250 — melhor fitness: 229959275 | sem melhora há 8 geração(ões)
2026-09-08 16:09:02 | Geração 34/250 — melhor fitness: 229959275 | sem melhora há 9 geração(ões)
2026-09-08 16:09:35 | Geração 35/250 — melhor fitness: 229959275 | sem melhora há 10 geração(ões)
2026-09-08 16:10:05 | Geração 36/250 — melhor fitness: 229959275 | sem melhora há 11 geração(ões)
2026-09-08 16:10:36 | Geração 37/250 — melhor fitness: 229959275 | sem melhora há 12 geração(ões)
2026-09-08 16:11:08 | Geração 38/250 — melhor fitness: 229959275 | sem melhora há 13 geração(ões)
2026-09-08 16:11:39 | Geração 39/250 — melhor fitness: 229959275 | sem melhora há 14 geração(ões)
2026-09-08 16:12:11 | Geração 40/250 — melhor fitness: 229959275 | sem melhora há 15 geração(ões)
2026-09-08 16:12:42 | Geração 41/250 — melhor fitness: 229959275 | sem melhora há 16 geração(ões)
2026-09-08 16:13:14 | Geração 42/250 — melhor fitness: 229959275 | sem melhora há 17 geração(ões)
2026-09-08 16:13:45 | Geração 43/250 — melhor fitness: 229959275 | sem melhora há 18 geração(ões)
2026-09-08 16:14:15 | Geração 44/250 — melhor fitness: 229959275 | sem melhora há 19 geração(ões)
2026-09-08 16:14:47 | Geração 45/250 — melhor fitness: 229959275 | sem melhora há 20 geração(ões)
2026-09-08 16:15:18 | Geração 46/250 — melhor fitness: 229959275 | sem melhora há 21 geração(ões)
2026-09-08 16:15:49 | Geração 47/250 — melhor fitness: 229959275 | sem melhora há 22 geração(ões)
2026-09-08 16:16:19 | Geração 48/250 — melhor fitness: 229959275 | sem melhora há 23 geração(ões)
2026-09-08 16:16:51 | Geração 49/250 — melhor fitness: 229959275 | sem melhora há 24 geração(ões)
2026-09-08 16:17:22 | Geração 50/250 — melhor fitness: 229959275 | sem melhora há 25 geração(ões)
2026-09-08 16:17:53 | Geração 51/250 — melhor fitness: 229959275 | sem melhora há 26 geração(ões)
2026-09-08 16:18:24 | Geração 52/250 — melhor fitness: 229959275 | sem melhora há 27 geração(ões)
2026-09-08 16:18:57 | Geração 53/250 — melhor fitness: 229959275 | sem melhora há 28 geração(ões)
2026-09-08 16:19:28 | Geração 54/250 — melhor fitness: 229959275 | sem melhora há 29 geração(ões)
2026-09-08 16:19:58 | Geração 55/250 — melhor fitness: 229959275 | sem melhora há 30 geração(ões)
2026-09-08 16:20:29 | Geração 56/250 — melhor fitness: 229959275 | sem melhora há 31 geração(ões)
2026-09-08 16:21:00 | Geração 57/250 — melhor fitness: 229959275 | sem melhora há 32 geração(ões)
2026-09-08 16:21:30 | Geração 58/250 — melhor fitness: 229959275 | sem melhora há 33 geração(ões)
2026-09-08 16:22:01 | Geração 59/250 — melhor fitness: 229959275 | sem melhora há 34 geração(ões)
2026-09-08 16:22:32 | Geração 60/250 — melhor fitness: 229959275 | sem melhora há 35 geração(ões)
2026-09-08 16:23:02 | Geração 61/250 — melhor fitness: 229959275 | sem melhora há 36 geração(ões)
2026-09-08 16:23:33 | Geração 62/250 — melhor fitness: 229959275 | sem melhora há 37 geração(ões)
2026-09-08 16:24:06 | Geração 63/250 — melhor fitness: 229959275 | sem melhora há 38 geração(ões)
2026-09-08 16:24:37 | Geração 64/250 — melhor fitness: 229959275 | sem melhora há 39 geração(ões)
2026-09-08 16:25:07 | Geração 65/250 — melhor fitness: 229959275 | sem melhora há 40 geração(ões)
2026-09-08 16:25:39 | Geração 66/250 — melhor fitness: 229959275 | sem melhora há 41 geração(ões)
2026-09-08 16:26:09 | Geração 67/250 — melhor fitness: 229959275 | sem melhora há 42 geração(ões)
2026-09-08 16:26:41 | Geração 68/250 — melhor fitness: 229959275 | sem melhora há 43 geração(ões)
2026-09-08 16:27:13 | Geração 69/250 — melhor fitness: 229959275 | sem melhora há 44 geração(ões)
2026-09-08 16:27:45 | Geração 70/250 — melhor fitness: 229959275 | sem melhora há 45 geração(ões)
2026-09-08 16:28:15 | Geração 71/250 — melhor fitness: 229959275 | sem melhora há 46 geração(ões)
2026-09-08 16:28:45 | Geração 72/250 — melhor fitness: 229959275 | sem melhora há 47 geração(ões)
2026-09-08 16:29:16 | Geração 73/250 — melhor fitness: 229959275 | sem melhora há 48 geração(ões)
2026-09-08 16:29:48 | Geração 74/250 — melhor fitness: 229951049 | sem melhora há 0 geração(ões)
2026-09-08 16:30:19 | Geração 75/250 — melhor fitness: 229951049 | sem melhora há 1 geração(ões)
2026-09-08 16:30:51 | Geração 76/250 — melhor fitness: 229951049 | sem melhora há 2 geração(ões)
2026-09-08 16:31:22 | Geração 77/250 — melhor fitness: 229951049 | sem melhora há 3 geração(ões)
2026-09-08 16:31:54 | Geração 78/250 — melhor fitness: 229951049 | sem melhora há 4 geração(ões)
2026-09-08 16:32:25 | Geração 79/250 — melhor fitness: 229951049 | sem melhora há 5 geração(ões)
2026-09-08 16:32:57 | Geração 80/250 — melhor fitness: 229951049 | sem melhora há 6 geração(ões)
2026-09-08 16:33:27 | Geração 81/250 — melhor fitness: 229951049 | sem melhora há 7 geração(ões)
2026-09-08 16:33:59 | Geração 82/250 — melhor fitness: 229951049 | sem melhora há 8 geração(ões)
2026-09-08 16:34:30 | Geração 83/250 — melhor fitness: 229951049 | sem melhora há 9 geração(ões)
2026-09-08 16:35:02 | Geração 84/250 — melhor fitness: 227549432 | sem melhora há 0 geração(ões)
2026-09-08 16:35:33 | Geração 85/250 — melhor fitness: 227549432 | sem melhora há 1 geração(ões)
2026-09-08 16:36:03 | Geração 86/250 — melhor fitness: 227549432 | sem melhora há 2 geração(ões)
2026-09-08 16:36:34 | Geração 87/250 — melhor fitness: 227549432 | sem melhora há 3 geração(ões)
2026-09-08 16:37:05 | Geração 88/250 — melhor fitness: 227549432 | sem melhora há 4 geração(ões)
2026-09-08 16:37:38 | Geração 89/250 — melhor fitness: 227549432 | sem melhora há 5 geração(ões)
