2026-09-08 06:44:41 | ======================================================================
2026-09-08 06:44:41 | Iniciando tarefa — servidor3_tarefa136 | k=27 | seed=42
2026-09-08 06:44:41 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 5, 'num_generations': 250}
2026-09-08 06:44:46 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-08 06:45:08 | Geração 1/250 — melhor fitness: 251075398 | sem melhora há 0 geração(ões)
2026-09-08 06:45:31 | Geração 2/250 — melhor fitness: 251075398 | sem melhora há 1 geração(ões)
2026-09-08 06:45:54 | Geração 3/250 — melhor fitness: 251075398 | sem melhora há 2 geração(ões)
2026-09-08 06:46:17 | Geração 4/250 — melhor fitness: 249227639 | sem melhora há 0 geração(ões)
2026-09-08 06:46:39 | Geração 5/250 — melhor fitness: 248775029 | sem melhora há 0 geração(ões)
2026-09-08 06:47:01 | Geração 6/250 — melhor fitness: 248775029 | sem melhora há 1 geração(ões)
2026-09-08 06:47:23 | Geração 7/250 — melhor fitness: 239265837 | sem melhora há 0 geração(ões)
2026-09-08 06:47:46 | Geração 8/250 — melhor fitness: 239265837 | sem melhora há 1 geração(ões)
2026-09-08 06:48:10 | Geração 9/250 — melhor fitness: 239265837 | sem melhora há 2 geração(ões)
2026-09-08 06:48:33 | Geração 10/250 — melhor fitness: 239265837 | sem melhora há 3 geração(ões)
2026-09-08 06:48:56 | Geração 11/250 — melhor fitness: 239265837 | sem melhora há 4 geração(ões)
2026-09-08 06:49:18 | Geração 12/250 — melhor fitness: 239265837 | sem melhora há 5 geração(ões)
2026-09-08 06:49:43 | Geração 13/250 — melhor fitness: 234057771 | sem melhora há 0 geração(ões)
2026-09-08 06:50:06 | Geração 14/250 — melhor fitness: 234057771 | sem melhora há 1 geração(ões)
2026-09-08 06:50:28 | Geração 15/250 — melhor fitness: 230965494 | sem melhora há 0 geração(ões)
2026-09-08 06:50:51 | Geração 16/250 — melhor fitness: 230965494 | sem melhora há 1 geração(ões)
2026-09-08 06:51:15 | Geração 17/250 — melhor fitness: 230965494 | sem melhora há 2 geração(ões)
2026-09-08 06:51:37 | Geração 18/250 — melhor fitness: 230965494 | sem melhora há 3 geração(ões)
2026-09-08 06:51:59 | Geração 19/250 — melhor fitness: 230965494 | sem melhora há 4 geração(ões)
2026-09-08 06:52:22 | Geração 20/250 — melhor fitness: 230965494 | sem melhora há 5 geração(ões)
2026-09-08 06:52:45 | Geração 21/250 — melhor fitness: 230965494 | sem melhora há 6 geração(ões)
2026-09-08 06:53:08 | Geração 22/250 — melhor fitness: 230965494 | sem melhora há 7 geração(ões)
2026-09-08 06:53:30 | Geração 23/250 — melhor fitness: 230965494 | sem melhora há 8 geração(ões)
2026-09-08 06:53:52 | Geração 24/250 — melhor fitness: 230965494 | sem melhora há 9 geração(ões)
2026-09-08 06:54:15 | Geração 25/250 — melhor fitness: 230965494 | sem melhora há 10 geração(ões)
2026-09-08 06:54:38 | Geração 26/250 — melhor fitness: 230965494 | sem melhora há 11 geração(ões)
2026-09-08 06:55:01 | Geração 27/250 — melhor fitness: 230965494 | sem melhora há 12 geração(ões)
2026-09-08 06:55:24 | Geração 28/250 — melhor fitness: 230965494 | sem melhora há 13 geração(ões)
2026-09-08 06:55:46 | Geração 29/250 — melhor fitness: 230965494 | sem melhora há 14 geração(ões)
