2026-08-31 14:53:59 | ======================================================================
2026-08-31 14:53:59 | Iniciando tarefa — servidor3_tarefa602 | k=27 | seed=42
2026-08-31 14:53:59 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-08-31 14:54:02 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-31 14:54:15 | Geração 1/350 — melhor fitness: 253218914 | sem melhora há 0 geração(ões)
2026-08-31 14:54:29 | Geração 2/350 — melhor fitness: 253218914 | sem melhora há 1 geração(ões)
2026-08-31 14:54:43 | Geração 3/350 — melhor fitness: 248839447 | sem melhora há 0 geração(ões)
2026-08-31 14:54:58 | Geração 4/350 — melhor fitness: 248839447 | sem melhora há 1 geração(ões)
2026-08-31 14:55:12 | Geração 5/350 — melhor fitness: 248839447 | sem melhora há 2 geração(ões)
2026-08-31 14:55:25 | Geração 6/350 — melhor fitness: 248839447 | sem melhora há 3 geração(ões)
2026-08-31 14:55:40 | Geração 7/350 — melhor fitness: 246442181 | sem melhora há 0 geração(ões)
2026-08-31 14:55:53 | Geração 8/350 — melhor fitness: 244402227 | sem melhora há 0 geração(ões)
2026-08-31 14:56:07 | Geração 9/350 — melhor fitness: 238298426 | sem melhora há 0 geração(ões)
2026-08-31 14:56:22 | Geração 10/350 — melhor fitness: 238298426 | sem melhora há 1 geração(ões)
2026-08-31 14:56:36 | Geração 11/350 — melhor fitness: 238298426 | sem melhora há 2 geração(ões)
2026-08-31 14:56:49 | Geração 12/350 — melhor fitness: 238298426 | sem melhora há 3 geração(ões)
2026-08-31 14:57:04 | Geração 13/350 — melhor fitness: 231907481 | sem melhora há 0 geração(ões)
2026-08-31 14:57:17 | Geração 14/350 — melhor fitness: 229817372 | sem melhora há 0 geração(ões)
2026-08-31 14:57:32 | Geração 15/350 — melhor fitness: 229817372 | sem melhora há 1 geração(ões)
2026-08-31 14:57:46 | Geração 16/350 — melhor fitness: 229817372 | sem melhora há 2 geração(ões)
2026-08-31 14:58:00 | Geração 17/350 — melhor fitness: 229817372 | sem melhora há 3 geração(ões)
2026-08-31 14:58:13 | Geração 18/350 — melhor fitness: 226515292 | sem melhora há 0 geração(ões)
2026-08-31 14:58:27 | Geração 19/350 — melhor fitness: 226515292 | sem melhora há 1 geração(ões)
2026-08-31 14:58:42 | Geração 20/350 — melhor fitness: 225682920 | sem melhora há 0 geração(ões)
2026-08-31 14:58:55 | Geração 21/350 — melhor fitness: 224499333 | sem melhora há 0 geração(ões)
2026-08-31 14:59:10 | Geração 22/350 — melhor fitness: 224499333 | sem melhora há 1 geração(ões)
