2026-09-05 19:11:52 | ======================================================================
2026-09-05 19:11:52 | Iniciando tarefa — servidor0_tarefa446 | k=27 | seed=42
2026-09-05 19:11:52 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 350}
2026-09-05 19:11:55 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-05 19:12:36 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-05 19:13:14 | Geração 2/350 — melhor fitness: 255548699 | sem melhora há 2 geração(ões)
2026-09-05 19:13:54 | Geração 3/350 — melhor fitness: 255157036 | sem melhora há 0 geração(ões)
2026-09-05 19:14:33 | Geração 4/350 — melhor fitness: 249877213 | sem melhora há 0 geração(ões)
2026-09-05 19:15:16 | Geração 5/350 — melhor fitness: 249877213 | sem melhora há 1 geração(ões)
2026-09-05 19:15:55 | Geração 6/350 — melhor fitness: 246399595 | sem melhora há 0 geração(ões)
2026-09-05 19:16:35 | Geração 7/350 — melhor fitness: 245704163 | sem melhora há 0 geração(ões)
2026-09-05 19:17:15 | Geração 8/350 — melhor fitness: 245704163 | sem melhora há 1 geração(ões)
2026-09-05 19:17:54 | Geração 9/350 — melhor fitness: 243108143 | sem melhora há 0 geração(ões)
2026-09-05 19:18:34 | Geração 10/350 — melhor fitness: 243108143 | sem melhora há 1 geração(ões)
2026-09-05 19:19:13 | Geração 11/350 — melhor fitness: 243108143 | sem melhora há 2 geração(ões)
2026-09-05 19:19:53 | Geração 12/350 — melhor fitness: 243108143 | sem melhora há 3 geração(ões)
2026-09-05 19:20:32 | Geração 13/350 — melhor fitness: 243108143 | sem melhora há 4 geração(ões)
2026-09-05 19:21:11 | Geração 14/350 — melhor fitness: 243108143 | sem melhora há 5 geração(ões)
2026-09-05 19:21:50 | Geração 15/350 — melhor fitness: 241043706 | sem melhora há 0 geração(ões)
2026-09-05 19:22:31 | Geração 16/350 — melhor fitness: 241043706 | sem melhora há 1 geração(ões)
2026-09-05 19:23:11 | Geração 17/350 — melhor fitness: 241043706 | sem melhora há 2 geração(ões)
2026-09-05 19:23:52 | Geração 18/350 — melhor fitness: 241043706 | sem melhora há 3 geração(ões)
2026-09-05 19:24:30 | Geração 19/350 — melhor fitness: 240474598 | sem melhora há 0 geração(ões)
2026-09-05 19:25:09 | Geração 20/350 — melhor fitness: 235378939 | sem melhora há 0 geração(ões)
2026-09-05 19:25:48 | Geração 21/350 — melhor fitness: 235378939 | sem melhora há 1 geração(ões)
2026-09-05 19:26:28 | Geração 22/350 — melhor fitness: 235378939 | sem melhora há 2 geração(ões)
2026-09-05 19:27:09 | Geração 23/350 — melhor fitness: 235378939 | sem melhora há 3 geração(ões)
2026-09-05 19:27:49 | Geração 24/350 — melhor fitness: 234278647 | sem melhora há 0 geração(ões)
2026-09-05 19:28:30 | Geração 25/350 — melhor fitness: 234278647 | sem melhora há 1 geração(ões)
2026-09-05 19:29:10 | Geração 26/350 — melhor fitness: 234278647 | sem melhora há 2 geração(ões)
2026-09-05 19:29:51 | Geração 27/350 — melhor fitness: 234278647 | sem melhora há 3 geração(ões)
2026-09-05 19:30:30 | Geração 28/350 — melhor fitness: 234278647 | sem melhora há 4 geração(ões)
2026-09-05 19:31:09 | Geração 29/350 — melhor fitness: 233071140 | sem melhora há 0 geração(ões)
2026-09-05 19:31:49 | Geração 30/350 — melhor fitness: 233071140 | sem melhora há 1 geração(ões)
2026-09-05 19:32:30 | Geração 31/350 — melhor fitness: 233071140 | sem melhora há 2 geração(ões)
2026-09-05 19:33:10 | Geração 32/350 — melhor fitness: 233071140 | sem melhora há 3 geração(ões)
2026-09-05 19:33:50 | Geração 33/350 — melhor fitness: 233071140 | sem melhora há 4 geração(ões)
2026-09-05 19:34:30 | Geração 34/350 — melhor fitness: 233071140 | sem melhora há 5 geração(ões)
2026-09-05 19:35:10 | Geração 35/350 — melhor fitness: 233071140 | sem melhora há 6 geração(ões)
2026-09-05 19:35:50 | Geração 36/350 — melhor fitness: 233071140 | sem melhora há 7 geração(ões)
2026-09-05 19:36:30 | Geração 37/350 — melhor fitness: 233071140 | sem melhora há 8 geração(ões)
2026-09-05 19:37:09 | Geração 38/350 — melhor fitness: 233071140 | sem melhora há 9 geração(ões)
2026-09-05 19:37:49 | Geração 39/350 — melhor fitness: 233071140 | sem melhora há 10 geração(ões)
2026-09-05 19:38:29 | Geração 40/350 — melhor fitness: 233071140 | sem melhora há 11 geração(ões)
2026-09-05 19:39:07 | Geração 41/350 — melhor fitness: 233071140 | sem melhora há 12 geração(ões)
2026-09-05 19:39:48 | Geração 42/350 — melhor fitness: 232182843 | sem melhora há 0 geração(ões)
2026-09-05 19:40:29 | Geração 43/350 — melhor fitness: 232182843 | sem melhora há 1 geração(ões)
2026-09-05 19:41:09 | Geração 44/350 — melhor fitness: 232182843 | sem melhora há 2 geração(ões)
2026-09-05 19:41:49 | Geração 45/350 — melhor fitness: 232182843 | sem melhora há 3 geração(ões)
2026-09-05 19:42:27 | Geração 46/350 — melhor fitness: 232182843 | sem melhora há 4 geração(ões)
2026-09-05 19:43:08 | Geração 47/350 — melhor fitness: 232182843 | sem melhora há 5 geração(ões)
2026-09-05 19:43:48 | Geração 48/350 — melhor fitness: 232182843 | sem melhora há 6 geração(ões)
2026-09-05 19:44:29 | Geração 49/350 — melhor fitness: 232182843 | sem melhora há 7 geração(ões)
2026-09-05 19:45:08 | Geração 50/350 — melhor fitness: 232182843 | sem melhora há 8 geração(ões)
2026-09-05 19:45:47 | Geração 51/350 — melhor fitness: 232182843 | sem melhora há 9 geração(ões)
