2026-09-04 21:55:08 | ======================================================================
2026-09-04 21:55:08 | Iniciando tarefa — servidor0_tarefa215 | k=27 | seed=42
2026-09-04 21:55:08 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 10, 'num_generations': 350}
2026-09-04 21:55:11 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-04 21:55:51 | Geração 1/350 — melhor fitness: 254530881 | sem melhora há 0 geração(ões)
2026-09-04 21:56:30 | Geração 2/350 — melhor fitness: 254530881 | sem melhora há 1 geração(ões)
2026-09-04 21:57:08 | Geração 3/350 — melhor fitness: 254256883 | sem melhora há 0 geração(ões)
2026-09-04 21:57:48 | Geração 4/350 — melhor fitness: 250108103 | sem melhora há 0 geração(ões)
2026-09-04 21:58:28 | Geração 5/350 — melhor fitness: 249749717 | sem melhora há 0 geração(ões)
2026-09-04 21:59:07 | Geração 6/350 — melhor fitness: 249134224 | sem melhora há 0 geração(ões)
2026-09-04 21:59:46 | Geração 7/350 — melhor fitness: 247527830 | sem melhora há 0 geração(ões)
2026-09-04 22:00:25 | Geração 8/350 — melhor fitness: 244687271 | sem melhora há 0 geração(ões)
2026-09-04 22:01:03 | Geração 9/350 — melhor fitness: 244687271 | sem melhora há 1 geração(ões)
2026-09-04 22:01:42 | Geração 10/350 — melhor fitness: 241721784 | sem melhora há 0 geração(ões)
2026-09-04 22:02:20 | Geração 11/350 — melhor fitness: 241721784 | sem melhora há 1 geração(ões)
2026-09-04 22:02:59 | Geração 12/350 — melhor fitness: 241268081 | sem melhora há 0 geração(ões)
2026-09-04 22:03:38 | Geração 13/350 — melhor fitness: 240838002 | sem melhora há 0 geração(ões)
2026-09-04 22:04:17 | Geração 14/350 — melhor fitness: 237595234 | sem melhora há 0 geração(ões)
2026-09-04 22:04:57 | Geração 15/350 — melhor fitness: 237595234 | sem melhora há 1 geração(ões)
2026-09-04 22:05:38 | Geração 16/350 — melhor fitness: 237595234 | sem melhora há 2 geração(ões)
2026-09-04 22:06:17 | Geração 17/350 — melhor fitness: 233272363 | sem melhora há 0 geração(ões)
2026-09-04 22:06:56 | Geração 18/350 — melhor fitness: 233272363 | sem melhora há 1 geração(ões)
2026-09-04 22:07:34 | Geração 19/350 — melhor fitness: 231223315 | sem melhora há 0 geração(ões)
2026-09-04 22:08:13 | Geração 20/350 — melhor fitness: 231223315 | sem melhora há 1 geração(ões)
2026-09-04 22:08:53 | Geração 21/350 — melhor fitness: 231223315 | sem melhora há 2 geração(ões)
2026-09-04 22:09:32 | Geração 22/350 — melhor fitness: 231223315 | sem melhora há 3 geração(ões)
2026-09-04 22:10:12 | Geração 23/350 — melhor fitness: 231223315 | sem melhora há 4 geração(ões)
2026-09-04 22:10:53 | Geração 24/350 — melhor fitness: 231223315 | sem melhora há 5 geração(ões)
2026-09-04 22:11:32 | Geração 25/350 — melhor fitness: 231223315 | sem melhora há 6 geração(ões)
2026-09-04 22:12:10 | Geração 26/350 — melhor fitness: 231223315 | sem melhora há 7 geração(ões)
2026-09-04 22:12:49 | Geração 27/350 — melhor fitness: 231223315 | sem melhora há 8 geração(ões)
2026-09-04 22:13:27 | Geração 28/350 — melhor fitness: 231223315 | sem melhora há 9 geração(ões)
2026-09-04 22:14:07 | Geração 29/350 — melhor fitness: 231223315 | sem melhora há 10 geração(ões)
2026-09-04 22:14:47 | Geração 30/350 — melhor fitness: 230852223 | sem melhora há 0 geração(ões)
2026-09-04 22:15:25 | Geração 31/350 — melhor fitness: 230852223 | sem melhora há 1 geração(ões)
2026-09-04 22:16:05 | Geração 32/350 — melhor fitness: 230852223 | sem melhora há 2 geração(ões)
2026-09-04 22:16:45 | Geração 33/350 — melhor fitness: 229221291 | sem melhora há 0 geração(ões)
2026-09-04 22:17:24 | Geração 34/350 — melhor fitness: 229221291 | sem melhora há 1 geração(ões)
2026-09-04 22:18:03 | Geração 35/350 — melhor fitness: 229221291 | sem melhora há 2 geração(ões)
2026-09-04 22:18:41 | Geração 36/350 — melhor fitness: 229221291 | sem melhora há 3 geração(ões)
2026-09-04 22:19:21 | Geração 37/350 — melhor fitness: 229221291 | sem melhora há 4 geração(ões)
2026-09-04 22:20:02 | Geração 38/350 — melhor fitness: 229221291 | sem melhora há 5 geração(ões)
2026-09-04 22:20:42 | Geração 39/350 — melhor fitness: 229221291 | sem melhora há 6 geração(ões)
2026-09-04 22:21:21 | Geração 40/350 — melhor fitness: 229221291 | sem melhora há 7 geração(ões)
2026-09-04 22:22:01 | Geração 41/350 — melhor fitness: 229221291 | sem melhora há 8 geração(ões)
2026-09-04 22:22:40 | Geração 42/350 — melhor fitness: 229221291 | sem melhora há 9 geração(ões)
2026-09-04 22:23:22 | Geração 43/350 — melhor fitness: 229221291 | sem melhora há 10 geração(ões)
2026-09-04 22:24:02 | Geração 44/350 — melhor fitness: 229221291 | sem melhora há 11 geração(ões)
2026-09-04 22:24:41 | Geração 45/350 — melhor fitness: 229221291 | sem melhora há 12 geração(ões)
2026-09-04 22:25:20 | Geração 46/350 — melhor fitness: 229221291 | sem melhora há 13 geração(ões)
2026-09-04 22:25:58 | Geração 47/350 — melhor fitness: 229221291 | sem melhora há 14 geração(ões)
2026-09-04 22:26:36 | Geração 48/350 — melhor fitness: 229221291 | sem melhora há 15 geração(ões)
2026-09-04 22:27:14 | Geração 49/350 — melhor fitness: 227618095 | sem melhora há 0 geração(ões)
2026-09-04 22:27:53 | Geração 50/350 — melhor fitness: 227618095 | sem melhora há 1 geração(ões)
2026-09-04 22:28:33 | Geração 51/350 — melhor fitness: 226962873 | sem melhora há 0 geração(ões)
2026-09-04 22:29:13 | Geração 52/350 — melhor fitness: 226962873 | sem melhora há 1 geração(ões)
2026-09-04 22:29:53 | Geração 53/350 — melhor fitness: 226962873 | sem melhora há 2 geração(ões)
2026-09-04 22:30:31 | Geração 54/350 — melhor fitness: 226962873 | sem melhora há 3 geração(ões)
2026-09-04 22:31:09 | Geração 55/350 — melhor fitness: 226962873 | sem melhora há 4 geração(ões)
2026-09-04 22:31:49 | Geração 56/350 — melhor fitness: 226962873 | sem melhora há 5 geração(ões)
2026-09-04 22:32:29 | Geração 57/350 — melhor fitness: 226962873 | sem melhora há 6 geração(ões)
2026-09-04 22:33:08 | Geração 58/350 — melhor fitness: 226962873 | sem melhora há 7 geração(ões)
2026-09-04 22:33:47 | Geração 59/350 — melhor fitness: 226962873 | sem melhora há 8 geração(ões)
2026-09-04 22:34:27 | Geração 60/350 — melhor fitness: 226962873 | sem melhora há 9 geração(ões)
2026-09-04 22:35:06 | Geração 61/350 — melhor fitness: 226962873 | sem melhora há 10 geração(ões)
2026-09-04 22:35:46 | Geração 62/350 — melhor fitness: 226962873 | sem melhora há 11 geração(ões)
2026-09-04 22:36:23 | Geração 63/350 — melhor fitness: 226962873 | sem melhora há 12 geração(ões)
2026-09-04 22:37:04 | Geração 64/350 — melhor fitness: 226962873 | sem melhora há 13 geração(ões)
2026-09-04 22:37:43 | Geração 65/350 — melhor fitness: 226288254 | sem melhora há 0 geração(ões)
2026-09-04 22:38:24 | Geração 66/350 — melhor fitness: 226116041 | sem melhora há 0 geração(ões)
