2026-08-29 05:16:48 | ======================================================================
2026-08-29 05:16:48 | Iniciando tarefa — servidor0_tarefa485 | k=27 | seed=42
2026-08-29 05:16:48 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 10, 'num_generations': 350}
2026-08-29 05:16:53 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-29 05:17:59 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-29 05:19:05 | Geração 2/350 — melhor fitness: 250847486 | sem melhora há 0 geração(ões)
2026-08-29 05:20:14 | Geração 3/350 — melhor fitness: 250847486 | sem melhora há 1 geração(ões)
2026-08-29 05:21:21 | Geração 4/350 — melhor fitness: 248867500 | sem melhora há 0 geração(ões)
2026-08-29 05:22:27 | Geração 5/350 — melhor fitness: 245263460 | sem melhora há 0 geração(ões)
2026-08-29 05:23:31 | Geração 6/350 — melhor fitness: 245263460 | sem melhora há 1 geração(ões)
2026-08-29 05:24:38 | Geração 7/350 — melhor fitness: 243332602 | sem melhora há 0 geração(ões)
2026-08-29 05:25:42 | Geração 8/350 — melhor fitness: 242734141 | sem melhora há 0 geração(ões)
2026-08-29 05:26:50 | Geração 9/350 — melhor fitness: 242734141 | sem melhora há 1 geração(ões)
2026-08-29 05:27:56 | Geração 10/350 — melhor fitness: 241462377 | sem melhora há 0 geração(ões)
2026-08-29 05:29:03 | Geração 11/350 — melhor fitness: 238338480 | sem melhora há 0 geração(ões)
2026-08-29 05:30:08 | Geração 12/350 — melhor fitness: 238338480 | sem melhora há 1 geração(ões)
2026-08-29 05:31:15 | Geração 13/350 — melhor fitness: 238338480 | sem melhora há 2 geração(ões)
2026-08-29 05:32:21 | Geração 14/350 — melhor fitness: 238338480 | sem melhora há 3 geração(ões)
2026-08-29 05:33:26 | Geração 15/350 — melhor fitness: 238338480 | sem melhora há 4 geração(ões)
2026-08-29 05:34:33 | Geração 16/350 — melhor fitness: 237943509 | sem melhora há 0 geração(ões)
2026-08-29 05:35:39 | Geração 17/350 — melhor fitness: 236428526 | sem melhora há 0 geração(ões)
2026-08-29 05:36:45 | Geração 18/350 — melhor fitness: 236428526 | sem melhora há 1 geração(ões)
2026-08-29 05:37:52 | Geração 19/350 — melhor fitness: 236428526 | sem melhora há 2 geração(ões)
2026-08-29 05:38:57 | Geração 20/350 — melhor fitness: 236428526 | sem melhora há 3 geração(ões)
2026-08-29 05:40:02 | Geração 21/350 — melhor fitness: 236428526 | sem melhora há 4 geração(ões)
2026-08-29 05:41:08 | Geração 22/350 — melhor fitness: 236428526 | sem melhora há 5 geração(ões)
2026-08-29 05:42:14 | Geração 23/350 — melhor fitness: 236428526 | sem melhora há 6 geração(ões)
2026-08-29 05:43:18 | Geração 24/350 — melhor fitness: 236428526 | sem melhora há 7 geração(ões)
2026-08-29 05:44:24 | Geração 25/350 — melhor fitness: 236428526 | sem melhora há 8 geração(ões)
2026-08-29 05:45:33 | Geração 26/350 — melhor fitness: 236428526 | sem melhora há 9 geração(ões)
2026-08-29 05:46:39 | Geração 27/350 — melhor fitness: 236428526 | sem melhora há 10 geração(ões)
