2026-08-28 03:52:51 | ======================================================================
2026-08-28 03:52:51 | Iniciando tarefa — servidor3_tarefa227 | k=27 | seed=42
2026-08-28 03:52:51 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 350}
2026-08-28 03:52:55 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 03:53:28 | Geração 1/350 — melhor fitness: 253887393 | sem melhora há 0 geração(ões)
2026-08-28 03:53:58 | Geração 2/350 — melhor fitness: 253887393 | sem melhora há 1 geração(ões)
2026-08-28 03:54:31 | Geração 3/350 — melhor fitness: 247836446 | sem melhora há 0 geração(ões)
2026-08-28 03:55:05 | Geração 4/350 — melhor fitness: 247836446 | sem melhora há 1 geração(ões)
2026-08-28 03:55:39 | Geração 5/350 — melhor fitness: 240916069 | sem melhora há 0 geração(ões)
2026-08-28 03:56:11 | Geração 6/350 — melhor fitness: 240916069 | sem melhora há 1 geração(ões)
2026-08-28 03:56:43 | Geração 7/350 — melhor fitness: 240916069 | sem melhora há 2 geração(ões)
2026-08-28 03:57:19 | Geração 8/350 — melhor fitness: 240916069 | sem melhora há 3 geração(ões)
2026-08-28 03:57:51 | Geração 9/350 — melhor fitness: 240916069 | sem melhora há 4 geração(ões)
2026-08-28 03:58:22 | Geração 10/350 — melhor fitness: 240916069 | sem melhora há 5 geração(ões)
2026-08-28 03:58:53 | Geração 11/350 — melhor fitness: 236590454 | sem melhora há 0 geração(ões)
2026-08-28 03:59:25 | Geração 12/350 — melhor fitness: 236590454 | sem melhora há 1 geração(ões)
2026-08-28 03:59:57 | Geração 13/350 — melhor fitness: 233027038 | sem melhora há 0 geração(ões)
2026-08-28 04:00:28 | Geração 14/350 — melhor fitness: 233027038 | sem melhora há 1 geração(ões)
2026-08-28 04:01:01 | Geração 15/350 — melhor fitness: 233027038 | sem melhora há 2 geração(ões)
2026-08-28 04:01:35 | Geração 16/350 — melhor fitness: 233027038 | sem melhora há 3 geração(ões)
2026-08-28 04:02:07 | Geração 17/350 — melhor fitness: 233027038 | sem melhora há 4 geração(ões)
2026-08-28 04:02:42 | Geração 18/350 — melhor fitness: 233027038 | sem melhora há 5 geração(ões)
2026-08-28 04:03:14 | Geração 19/350 — melhor fitness: 233027038 | sem melhora há 6 geração(ões)
2026-08-28 04:03:46 | Geração 20/350 — melhor fitness: 230826296 | sem melhora há 0 geração(ões)
2026-08-28 04:04:17 | Geração 21/350 — melhor fitness: 230826296 | sem melhora há 1 geração(ões)
2026-08-28 04:04:49 | Geração 22/350 — melhor fitness: 230826296 | sem melhora há 2 geração(ões)
2026-08-28 04:05:22 | Geração 23/350 — melhor fitness: 230826296 | sem melhora há 3 geração(ões)
2026-08-28 04:05:52 | Geração 24/350 — melhor fitness: 230826296 | sem melhora há 4 geração(ões)
2026-08-28 04:06:25 | Geração 25/350 — melhor fitness: 230826296 | sem melhora há 5 geração(ões)
2026-08-28 04:06:57 | Geração 26/350 — melhor fitness: 230826296 | sem melhora há 6 geração(ões)
2026-08-28 04:07:27 | Geração 27/350 — melhor fitness: 230826296 | sem melhora há 7 geração(ões)
2026-08-28 04:07:59 | Geração 28/350 — melhor fitness: 230826296 | sem melhora há 8 geração(ões)
2026-08-28 04:08:32 | Geração 29/350 — melhor fitness: 230826296 | sem melhora há 9 geração(ões)
2026-08-28 04:09:03 | Geração 30/350 — melhor fitness: 230826296 | sem melhora há 10 geração(ões)
2026-08-28 04:09:36 | Geração 31/350 — melhor fitness: 226897819 | sem melhora há 0 geração(ões)
2026-08-28 04:10:10 | Geração 32/350 — melhor fitness: 226897819 | sem melhora há 1 geração(ões)
2026-08-28 04:10:41 | Geração 33/350 — melhor fitness: 226897819 | sem melhora há 2 geração(ões)
2026-08-28 04:11:16 | Geração 34/350 — melhor fitness: 226897819 | sem melhora há 3 geração(ões)
2026-08-28 04:11:48 | Geração 35/350 — melhor fitness: 226897819 | sem melhora há 4 geração(ões)
2026-08-28 04:12:22 | Geração 36/350 — melhor fitness: 226897819 | sem melhora há 5 geração(ões)
2026-08-28 04:12:52 | Geração 37/350 — melhor fitness: 226897819 | sem melhora há 6 geração(ões)
2026-08-28 04:13:24 | Geração 38/350 — melhor fitness: 226897819 | sem melhora há 7 geração(ões)
2026-08-28 04:13:56 | Geração 39/350 — melhor fitness: 226897819 | sem melhora há 8 geração(ões)
2026-08-28 04:14:31 | Geração 40/350 — melhor fitness: 226897819 | sem melhora há 9 geração(ões)
2026-08-28 04:15:02 | Geração 41/350 — melhor fitness: 226897819 | sem melhora há 10 geração(ões)
2026-08-28 04:15:34 | Geração 42/350 — melhor fitness: 226897819 | sem melhora há 11 geração(ões)
2026-08-28 04:16:08 | Geração 43/350 — melhor fitness: 226897819 | sem melhora há 12 geração(ões)
2026-08-28 04:16:42 | Geração 44/350 — melhor fitness: 226897819 | sem melhora há 13 geração(ões)
2026-08-28 04:17:14 | Geração 45/350 — melhor fitness: 226897819 | sem melhora há 14 geração(ões)
2026-08-28 04:17:46 | Geração 46/350 — melhor fitness: 226897819 | sem melhora há 15 geração(ões)
2026-08-28 04:18:18 | Geração 47/350 — melhor fitness: 226897819 | sem melhora há 16 geração(ões)
2026-08-28 04:18:50 | Geração 48/350 — melhor fitness: 226897819 | sem melhora há 17 geração(ões)
2026-08-28 04:19:22 | Geração 49/350 — melhor fitness: 226897819 | sem melhora há 18 geração(ões)
2026-08-28 04:19:55 | Geração 50/350 — melhor fitness: 226897819 | sem melhora há 19 geração(ões)
2026-08-28 04:20:28 | Geração 51/350 — melhor fitness: 226897819 | sem melhora há 20 geração(ões)
2026-08-28 04:21:00 | Geração 52/350 — melhor fitness: 226897819 | sem melhora há 21 geração(ões)
2026-08-28 04:21:31 | Geração 53/350 — melhor fitness: 226897819 | sem melhora há 22 geração(ões)
2026-08-28 04:22:02 | Geração 54/350 — melhor fitness: 226897819 | sem melhora há 23 geração(ões)
2026-08-28 04:22:35 | Geração 55/350 — melhor fitness: 226897819 | sem melhora há 24 geração(ões)
2026-08-28 04:23:09 | Geração 56/350 — melhor fitness: 226897819 | sem melhora há 25 geração(ões)
2026-08-28 04:23:40 | Geração 57/350 — melhor fitness: 226897819 | sem melhora há 26 geração(ões)
2026-08-28 04:24:12 | Geração 58/350 — melhor fitness: 226897819 | sem melhora há 27 geração(ões)
2026-08-28 04:24:44 | Geração 59/350 — melhor fitness: 226897819 | sem melhora há 28 geração(ões)
2026-08-28 04:25:15 | Geração 60/350 — melhor fitness: 226897819 | sem melhora há 29 geração(ões)
2026-08-28 04:25:46 | Geração 61/350 — melhor fitness: 226897819 | sem melhora há 30 geração(ões)
2026-08-28 04:26:18 | Geração 62/350 — melhor fitness: 226897819 | sem melhora há 31 geração(ões)
2026-08-28 04:26:49 | Geração 63/350 — melhor fitness: 226897819 | sem melhora há 32 geração(ões)
2026-08-28 04:27:21 | Geração 64/350 — melhor fitness: 226897819 | sem melhora há 33 geração(ões)
2026-08-28 04:27:52 | Geração 65/350 — melhor fitness: 226897819 | sem melhora há 34 geração(ões)
2026-08-28 04:28:26 | Geração 66/350 — melhor fitness: 226897819 | sem melhora há 35 geração(ões)
2026-08-28 04:28:58 | Geração 67/350 — melhor fitness: 226897819 | sem melhora há 36 geração(ões)
2026-08-28 04:29:32 | Geração 68/350 — melhor fitness: 226897819 | sem melhora há 37 geração(ões)
2026-08-28 04:30:05 | Geração 69/350 — melhor fitness: 226897819 | sem melhora há 38 geração(ões)
2026-08-28 04:30:35 | Geração 70/350 — melhor fitness: 226897819 | sem melhora há 39 geração(ões)
2026-08-28 04:31:08 | Geração 71/350 — melhor fitness: 226897819 | sem melhora há 40 geração(ões)
2026-08-28 04:31:41 | Geração 72/350 — melhor fitness: 226897819 | sem melhora há 41 geração(ões)
2026-08-28 04:32:11 | Geração 73/350 — melhor fitness: 226897819 | sem melhora há 42 geração(ões)
2026-08-28 04:32:44 | Geração 74/350 — melhor fitness: 226897819 | sem melhora há 43 geração(ões)
2026-08-28 04:33:15 | Geração 75/350 — melhor fitness: 226897819 | sem melhora há 44 geração(ões)
2026-08-28 04:33:49 | Geração 76/350 — melhor fitness: 226897819 | sem melhora há 45 geração(ões)
2026-08-28 04:34:22 | Geração 77/350 — melhor fitness: 226897819 | sem melhora há 46 geração(ões)
2026-08-28 04:34:53 | Geração 78/350 — melhor fitness: 226897819 | sem melhora há 47 geração(ões)
2026-08-28 04:35:26 | Geração 79/350 — melhor fitness: 226897819 | sem melhora há 48 geração(ões)
