2026-09-01 17:26:44 | ======================================================================
2026-09-01 17:26:44 | Iniciando tarefa — servidor2_tarefa667 | k=27 | seed=42
2026-09-01 17:26:44 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 250}
2026-09-01 17:26:46 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-01 17:26:59 | Geração 1/250 — melhor fitness: 263471977 | sem melhora há 0 geração(ões)
2026-09-01 17:27:11 | Geração 2/250 — melhor fitness: 250278604 | sem melhora há 0 geração(ões)
2026-09-01 17:27:24 | Geração 3/250 — melhor fitness: 250278604 | sem melhora há 1 geração(ões)
2026-09-01 17:27:37 | Geração 4/250 — melhor fitness: 249442224 | sem melhora há 0 geração(ões)
2026-09-01 17:27:49 | Geração 5/250 — melhor fitness: 249251746 | sem melhora há 0 geração(ões)
2026-09-01 17:28:01 | Geração 6/250 — melhor fitness: 249251746 | sem melhora há 1 geração(ões)
2026-09-01 17:28:13 | Geração 7/250 — melhor fitness: 245287132 | sem melhora há 0 geração(ões)
2026-09-01 17:28:27 | Geração 8/250 — melhor fitness: 245287132 | sem melhora há 1 geração(ões)
2026-09-01 17:28:40 | Geração 9/250 — melhor fitness: 245287132 | sem melhora há 2 geração(ões)
2026-09-01 17:28:53 | Geração 10/250 — melhor fitness: 245287132 | sem melhora há 3 geração(ões)
2026-09-01 17:29:05 | Geração 11/250 — melhor fitness: 245287132 | sem melhora há 4 geração(ões)
2026-09-01 17:29:18 | Geração 12/250 — melhor fitness: 245271624 | sem melhora há 0 geração(ões)
2026-09-01 17:29:31 | Geração 13/250 — melhor fitness: 242644342 | sem melhora há 0 geração(ões)
2026-09-01 17:29:43 | Geração 14/250 — melhor fitness: 241569287 | sem melhora há 0 geração(ões)
2026-09-01 17:29:56 | Geração 15/250 — melhor fitness: 241569287 | sem melhora há 1 geração(ões)
2026-09-01 17:30:08 | Geração 16/250 — melhor fitness: 241569287 | sem melhora há 2 geração(ões)
2026-09-01 17:30:20 | Geração 17/250 — melhor fitness: 241569287 | sem melhora há 3 geração(ões)
2026-09-01 17:30:33 | Geração 18/250 — melhor fitness: 240702406 | sem melhora há 0 geração(ões)
2026-09-01 17:30:45 | Geração 19/250 — melhor fitness: 240572077 | sem melhora há 0 geração(ões)
2026-09-01 17:30:58 | Geração 20/250 — melhor fitness: 234189845 | sem melhora há 0 geração(ões)
2026-09-01 17:31:10 | Geração 21/250 — melhor fitness: 234189845 | sem melhora há 1 geração(ões)
2026-09-01 17:31:22 | Geração 22/250 — melhor fitness: 234189845 | sem melhora há 2 geração(ões)
2026-09-01 17:31:34 | Geração 23/250 — melhor fitness: 234189845 | sem melhora há 3 geração(ões)
2026-09-01 17:31:47 | Geração 24/250 — melhor fitness: 234189845 | sem melhora há 4 geração(ões)
2026-09-01 17:31:59 | Geração 25/250 — melhor fitness: 234189845 | sem melhora há 5 geração(ões)
2026-09-01 17:32:13 | Geração 26/250 — melhor fitness: 234189845 | sem melhora há 6 geração(ões)
2026-09-01 17:32:25 | Geração 27/250 — melhor fitness: 234189845 | sem melhora há 7 geração(ões)
2026-09-01 17:32:37 | Geração 28/250 — melhor fitness: 234189845 | sem melhora há 8 geração(ões)
2026-09-01 17:32:50 | Geração 29/250 — melhor fitness: 234189845 | sem melhora há 9 geração(ões)
2026-09-01 17:33:02 | Geração 30/250 — melhor fitness: 234189845 | sem melhora há 10 geração(ões)
2026-09-01 17:33:14 | Geração 31/250 — melhor fitness: 234189845 | sem melhora há 11 geração(ões)
2026-09-01 17:33:26 | Geração 32/250 — melhor fitness: 234189845 | sem melhora há 12 geração(ões)
2026-09-01 17:33:39 | Geração 33/250 — melhor fitness: 234189845 | sem melhora há 13 geração(ões)
2026-09-01 17:33:51 | Geração 34/250 — melhor fitness: 234189845 | sem melhora há 14 geração(ões)
2026-09-01 17:34:04 | Geração 35/250 — melhor fitness: 234189845 | sem melhora há 15 geração(ões)
2026-09-01 17:34:16 | Geração 36/250 — melhor fitness: 234189845 | sem melhora há 16 geração(ões)
2026-09-01 17:34:29 | Geração 37/250 — melhor fitness: 234189845 | sem melhora há 17 geração(ões)
2026-09-01 17:34:41 | Geração 38/250 — melhor fitness: 234189845 | sem melhora há 18 geração(ões)
2026-09-01 17:34:53 | Geração 39/250 — melhor fitness: 234189845 | sem melhora há 19 geração(ões)
2026-09-01 17:35:04 | Geração 40/250 — melhor fitness: 234189845 | sem melhora há 20 geração(ões)
2026-09-01 17:35:16 | Geração 41/250 — melhor fitness: 234189845 | sem melhora há 21 geração(ões)
2026-09-01 17:35:28 | Geração 42/250 — melhor fitness: 234189845 | sem melhora há 22 geração(ões)
2026-09-01 17:35:41 | Geração 43/250 — melhor fitness: 234189845 | sem melhora há 23 geração(ões)
2026-09-01 17:35:53 | Geração 44/250 — melhor fitness: 234189845 | sem melhora há 24 geração(ões)
