2026-09-02 01:17:11 | ======================================================================
2026-09-02 01:17:11 | Iniciando tarefa — servidor0_tarefa403 | k=27 | seed=42
2026-09-02 01:17:11 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 10, 'num_generations': 250}
2026-09-02 01:17:16 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-02 01:18:04 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-02 01:18:50 | Geração 2/250 — melhor fitness: 252454465 | sem melhora há 0 geração(ões)
2026-09-02 01:19:38 | Geração 3/250 — melhor fitness: 241777502 | sem melhora há 0 geração(ões)
2026-09-02 01:20:24 | Geração 4/250 — melhor fitness: 236971722 | sem melhora há 0 geração(ões)
2026-09-02 01:21:09 | Geração 5/250 — melhor fitness: 236971722 | sem melhora há 1 geração(ões)
2026-09-02 01:21:54 | Geração 6/250 — melhor fitness: 234828986 | sem melhora há 0 geração(ões)
2026-09-02 01:22:42 | Geração 7/250 — melhor fitness: 231560681 | sem melhora há 0 geração(ões)
2026-09-02 01:23:28 | Geração 8/250 — melhor fitness: 231560681 | sem melhora há 1 geração(ões)
2026-09-02 01:24:14 | Geração 9/250 — melhor fitness: 231560681 | sem melhora há 2 geração(ões)
2026-09-02 01:25:01 | Geração 10/250 — melhor fitness: 231560681 | sem melhora há 3 geração(ões)
2026-09-02 01:25:47 | Geração 11/250 — melhor fitness: 227523632 | sem melhora há 0 geração(ões)
2026-09-02 01:26:31 | Geração 12/250 — melhor fitness: 227523632 | sem melhora há 1 geração(ões)
2026-09-02 01:27:17 | Geração 13/250 — melhor fitness: 226972059 | sem melhora há 0 geração(ões)
2026-09-02 01:28:03 | Geração 14/250 — melhor fitness: 226972059 | sem melhora há 1 geração(ões)
2026-09-02 01:28:50 | Geração 15/250 — melhor fitness: 226972059 | sem melhora há 2 geração(ões)
2026-09-02 01:29:36 | Geração 16/250 — melhor fitness: 225192648 | sem melhora há 0 geração(ões)
2026-09-02 01:30:21 | Geração 17/250 — melhor fitness: 225192648 | sem melhora há 1 geração(ões)
2026-09-02 01:31:07 | Geração 18/250 — melhor fitness: 225192648 | sem melhora há 2 geração(ões)
2026-09-02 01:31:53 | Geração 19/250 — melhor fitness: 222942579 | sem melhora há 0 geração(ões)
2026-09-02 01:32:38 | Geração 20/250 — melhor fitness: 222942579 | sem melhora há 1 geração(ões)
2026-09-02 01:33:23 | Geração 21/250 — melhor fitness: 222108697 | sem melhora há 0 geração(ões)
2026-09-02 01:34:08 | Geração 22/250 — melhor fitness: 222108697 | sem melhora há 1 geração(ões)
2026-09-02 01:34:55 | Geração 23/250 — melhor fitness: 222108697 | sem melhora há 2 geração(ões)
2026-09-02 01:35:41 | Geração 24/250 — melhor fitness: 222108697 | sem melhora há 3 geração(ões)
2026-09-02 01:36:25 | Geração 25/250 — melhor fitness: 222108697 | sem melhora há 4 geração(ões)
2026-09-02 01:37:10 | Geração 26/250 — melhor fitness: 221756308 | sem melhora há 0 geração(ões)
2026-09-02 01:37:55 | Geração 27/250 — melhor fitness: 221756308 | sem melhora há 1 geração(ões)
2026-09-02 01:38:41 | Geração 28/250 — melhor fitness: 221538730 | sem melhora há 0 geração(ões)
2026-09-02 01:39:26 | Geração 29/250 — melhor fitness: 221538730 | sem melhora há 1 geração(ões)
2026-09-02 01:40:13 | Geração 30/250 — melhor fitness: 221538730 | sem melhora há 2 geração(ões)
2026-09-02 01:40:59 | Geração 31/250 — melhor fitness: 221538730 | sem melhora há 3 geração(ões)
2026-09-02 01:41:44 | Geração 32/250 — melhor fitness: 221538730 | sem melhora há 4 geração(ões)
2026-09-02 01:42:30 | Geração 33/250 — melhor fitness: 221293421 | sem melhora há 0 geração(ões)
2026-09-02 01:43:17 | Geração 34/250 — melhor fitness: 221057601 | sem melhora há 0 geração(ões)
