2026-08-30 22:59:20 | ======================================================================
2026-08-30 22:59:20 | Iniciando tarefa — servidor2_tarefa462 | k=27 | seed=42
2026-08-30 22:59:20 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 150}
2026-08-30 22:59:25 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-30 22:59:58 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-30 23:00:31 | Geração 2/150 — melhor fitness: 252522310 | sem melhora há 0 geração(ões)
2026-08-30 23:01:06 | Geração 3/150 — melhor fitness: 244958080 | sem melhora há 0 geração(ões)
2026-08-30 23:01:39 | Geração 4/150 — melhor fitness: 238220592 | sem melhora há 0 geração(ões)
2026-08-30 23:02:11 | Geração 5/150 — melhor fitness: 238220592 | sem melhora há 1 geração(ões)
2026-08-30 23:02:45 | Geração 6/150 — melhor fitness: 238220592 | sem melhora há 2 geração(ões)
2026-08-30 23:03:18 | Geração 7/150 — melhor fitness: 238220592 | sem melhora há 3 geração(ões)
2026-08-30 23:03:51 | Geração 8/150 — melhor fitness: 238220592 | sem melhora há 4 geração(ões)
2026-08-30 23:04:24 | Geração 9/150 — melhor fitness: 236927078 | sem melhora há 0 geração(ões)
2026-08-30 23:04:57 | Geração 10/150 — melhor fitness: 236927078 | sem melhora há 1 geração(ões)
2026-08-30 23:05:30 | Geração 11/150 — melhor fitness: 236927078 | sem melhora há 2 geração(ões)
2026-08-30 23:06:02 | Geração 12/150 — melhor fitness: 236927078 | sem melhora há 3 geração(ões)
2026-08-30 23:06:34 | Geração 13/150 — melhor fitness: 236927078 | sem melhora há 4 geração(ões)
2026-08-30 23:07:08 | Geração 14/150 — melhor fitness: 236927078 | sem melhora há 5 geração(ões)
2026-08-30 23:07:40 | Geração 15/150 — melhor fitness: 235988908 | sem melhora há 0 geração(ões)
2026-08-30 23:08:12 | Geração 16/150 — melhor fitness: 235988908 | sem melhora há 1 geração(ões)
2026-08-30 23:08:46 | Geração 17/150 — melhor fitness: 235988908 | sem melhora há 2 geração(ões)
2026-08-30 23:09:20 | Geração 18/150 — melhor fitness: 235988908 | sem melhora há 3 geração(ões)
2026-08-30 23:09:52 | Geração 19/150 — melhor fitness: 235988908 | sem melhora há 4 geração(ões)
2026-08-30 23:10:25 | Geração 20/150 — melhor fitness: 231075236 | sem melhora há 0 geração(ões)
2026-08-30 23:10:56 | Geração 21/150 — melhor fitness: 231075236 | sem melhora há 1 geração(ões)
2026-08-30 23:11:28 | Geração 22/150 — melhor fitness: 231075236 | sem melhora há 2 geração(ões)
2026-08-30 23:12:01 | Geração 23/150 — melhor fitness: 231075236 | sem melhora há 3 geração(ões)
2026-08-30 23:12:34 | Geração 24/150 — melhor fitness: 231075236 | sem melhora há 4 geração(ões)
2026-08-30 23:13:06 | Geração 25/150 — melhor fitness: 231075236 | sem melhora há 5 geração(ões)
2026-08-30 23:13:39 | Geração 26/150 — melhor fitness: 228876702 | sem melhora há 0 geração(ões)
2026-08-30 23:14:13 | Geração 27/150 — melhor fitness: 228657690 | sem melhora há 0 geração(ões)
2026-08-30 23:14:48 | Geração 28/150 — melhor fitness: 228657690 | sem melhora há 1 geração(ões)
2026-08-30 23:15:21 | Geração 29/150 — melhor fitness: 228657690 | sem melhora há 2 geração(ões)
2026-08-30 23:15:53 | Geração 30/150 — melhor fitness: 228657690 | sem melhora há 3 geração(ões)
2026-08-30 23:16:26 | Geração 31/150 — melhor fitness: 228657690 | sem melhora há 4 geração(ões)
