2026-09-07 09:31:46 | ======================================================================
2026-09-07 09:31:46 | Iniciando tarefa — servidor0_tarefa66 | k=27 | seed=42
2026-09-07 09:31:46 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 150}
2026-09-07 09:31:51 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-07 09:32:23 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-07 09:32:56 | Geração 2/150 — melhor fitness: 247364028 | sem melhora há 0 geração(ões)
2026-09-07 09:33:30 | Geração 3/150 — melhor fitness: 246651502 | sem melhora há 0 geração(ões)
2026-09-07 09:34:02 | Geração 4/150 — melhor fitness: 238746053 | sem melhora há 0 geração(ões)
2026-09-07 09:34:34 | Geração 5/150 — melhor fitness: 238746053 | sem melhora há 1 geração(ões)
2026-09-07 09:35:06 | Geração 6/150 — melhor fitness: 236433500 | sem melhora há 0 geração(ões)
2026-09-07 09:35:37 | Geração 7/150 — melhor fitness: 236433500 | sem melhora há 1 geração(ões)
2026-09-07 09:36:09 | Geração 8/150 — melhor fitness: 236316753 | sem melhora há 0 geração(ões)
2026-09-07 09:36:41 | Geração 9/150 — melhor fitness: 236316753 | sem melhora há 1 geração(ões)
2026-09-07 09:37:14 | Geração 10/150 — melhor fitness: 233671086 | sem melhora há 0 geração(ões)
2026-09-07 09:37:45 | Geração 11/150 — melhor fitness: 233671086 | sem melhora há 1 geração(ões)
2026-09-07 09:38:17 | Geração 12/150 — melhor fitness: 233243119 | sem melhora há 0 geração(ões)
2026-09-07 09:38:49 | Geração 13/150 — melhor fitness: 229552096 | sem melhora há 0 geração(ões)
2026-09-07 09:39:20 | Geração 14/150 — melhor fitness: 229195816 | sem melhora há 0 geração(ões)
2026-09-07 09:39:51 | Geração 15/150 — melhor fitness: 229195816 | sem melhora há 1 geração(ões)
2026-09-07 09:40:22 | Geração 16/150 — melhor fitness: 229195816 | sem melhora há 2 geração(ões)
2026-09-07 09:40:55 | Geração 17/150 — melhor fitness: 224356987 | sem melhora há 0 geração(ões)
2026-09-07 09:41:27 | Geração 18/150 — melhor fitness: 224356987 | sem melhora há 1 geração(ões)
2026-09-07 09:41:59 | Geração 19/150 — melhor fitness: 224356987 | sem melhora há 2 geração(ões)
2026-09-07 09:42:30 | Geração 20/150 — melhor fitness: 224356987 | sem melhora há 3 geração(ões)
2026-09-07 09:43:03 | Geração 21/150 — melhor fitness: 224356987 | sem melhora há 4 geração(ões)
2026-09-07 09:43:35 | Geração 22/150 — melhor fitness: 224356987 | sem melhora há 5 geração(ões)
2026-09-07 09:44:07 | Geração 23/150 — melhor fitness: 224356987 | sem melhora há 6 geração(ões)
2026-09-07 09:44:39 | Geração 24/150 — melhor fitness: 224159168 | sem melhora há 0 geração(ões)
