2026-09-02 02:20:52 | ======================================================================
2026-09-02 02:20:52 | Iniciando tarefa — servidor2_tarefa600 | k=27 | seed=42
2026-09-02 02:20:52 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 150}
2026-09-02 02:20:55 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-02 02:21:08 | Geração 1/150 — melhor fitness: 253218914 | sem melhora há 0 geração(ões)
2026-09-02 02:21:22 | Geração 2/150 — melhor fitness: 253218914 | sem melhora há 1 geração(ões)
2026-09-02 02:21:36 | Geração 3/150 — melhor fitness: 248839447 | sem melhora há 0 geração(ões)
2026-09-02 02:21:50 | Geração 4/150 — melhor fitness: 248839447 | sem melhora há 1 geração(ões)
2026-09-02 02:22:05 | Geração 5/150 — melhor fitness: 248839447 | sem melhora há 2 geração(ões)
2026-09-02 02:22:19 | Geração 6/150 — melhor fitness: 248839447 | sem melhora há 3 geração(ões)
2026-09-02 02:22:33 | Geração 7/150 — melhor fitness: 246442181 | sem melhora há 0 geração(ões)
2026-09-02 02:22:47 | Geração 8/150 — melhor fitness: 244402227 | sem melhora há 0 geração(ões)
2026-09-02 02:23:01 | Geração 9/150 — melhor fitness: 238298426 | sem melhora há 0 geração(ões)
2026-09-02 02:23:16 | Geração 10/150 — melhor fitness: 238298426 | sem melhora há 1 geração(ões)
2026-09-02 02:23:30 | Geração 11/150 — melhor fitness: 238298426 | sem melhora há 2 geração(ões)
2026-09-02 02:23:43 | Geração 12/150 — melhor fitness: 238298426 | sem melhora há 3 geração(ões)
2026-09-02 02:23:57 | Geração 13/150 — melhor fitness: 231907481 | sem melhora há 0 geração(ões)
2026-09-02 02:24:11 | Geração 14/150 — melhor fitness: 229817372 | sem melhora há 0 geração(ões)
2026-09-02 02:24:25 | Geração 15/150 — melhor fitness: 229817372 | sem melhora há 1 geração(ões)
2026-09-02 02:24:39 | Geração 16/150 — melhor fitness: 229817372 | sem melhora há 2 geração(ões)
2026-09-02 02:24:53 | Geração 17/150 — melhor fitness: 229817372 | sem melhora há 3 geração(ões)
2026-09-02 02:25:06 | Geração 18/150 — melhor fitness: 226515292 | sem melhora há 0 geração(ões)
2026-09-02 02:25:20 | Geração 19/150 — melhor fitness: 226515292 | sem melhora há 1 geração(ões)
2026-09-02 02:25:34 | Geração 20/150 — melhor fitness: 225682920 | sem melhora há 0 geração(ões)
2026-09-02 02:25:48 | Geração 21/150 — melhor fitness: 224499333 | sem melhora há 0 geração(ões)
2026-09-02 02:26:03 | Geração 22/150 — melhor fitness: 224499333 | sem melhora há 1 geração(ões)
2026-09-02 02:26:18 | Geração 23/150 — melhor fitness: 224499333 | sem melhora há 2 geração(ões)
2026-09-02 02:26:31 | Geração 24/150 — melhor fitness: 224499333 | sem melhora há 3 geração(ões)
2026-09-02 02:26:46 | Geração 25/150 — melhor fitness: 224499333 | sem melhora há 4 geração(ões)
2026-09-02 02:26:59 | Geração 26/150 — melhor fitness: 224499333 | sem melhora há 5 geração(ões)
2026-09-02 02:27:13 | Geração 27/150 — melhor fitness: 224499333 | sem melhora há 6 geração(ões)
2026-09-02 02:27:26 | Geração 28/150 — melhor fitness: 223003107 | sem melhora há 0 geração(ões)
2026-09-02 02:27:40 | Geração 29/150 — melhor fitness: 221343436 | sem melhora há 0 geração(ões)
2026-09-02 02:27:53 | Geração 30/150 — melhor fitness: 221343436 | sem melhora há 1 geração(ões)
2026-09-02 02:28:07 | Geração 31/150 — melhor fitness: 221343436 | sem melhora há 2 geração(ões)
2026-09-02 02:28:21 | Geração 32/150 — melhor fitness: 221343436 | sem melhora há 3 geração(ões)
2026-09-02 02:28:35 | Geração 33/150 — melhor fitness: 221343436 | sem melhora há 4 geração(ões)
2026-09-02 02:28:49 | Geração 34/150 — melhor fitness: 221343436 | sem melhora há 5 geração(ões)
2026-09-02 02:29:03 | Geração 35/150 — melhor fitness: 221343436 | sem melhora há 6 geração(ões)
2026-09-02 02:29:18 | Geração 36/150 — melhor fitness: 221343436 | sem melhora há 7 geração(ões)
2026-09-02 02:29:32 | Geração 37/150 — melhor fitness: 221343436 | sem melhora há 8 geração(ões)
2026-09-02 02:29:46 | Geração 38/150 — melhor fitness: 221343436 | sem melhora há 9 geração(ões)
2026-09-02 02:30:00 | Geração 39/150 — melhor fitness: 221343436 | sem melhora há 10 geração(ões)
2026-09-02 02:30:15 | Geração 40/150 — melhor fitness: 221343436 | sem melhora há 11 geração(ões)
2026-09-02 02:30:29 | Geração 41/150 — melhor fitness: 221343436 | sem melhora há 12 geração(ões)
2026-09-02 02:30:42 | Geração 42/150 — melhor fitness: 221343436 | sem melhora há 13 geração(ões)
2026-09-02 02:30:56 | Geração 43/150 — melhor fitness: 221343436 | sem melhora há 14 geração(ões)
2026-09-02 02:31:10 | Geração 44/150 — melhor fitness: 221343436 | sem melhora há 15 geração(ões)
2026-09-02 02:31:24 | Geração 45/150 — melhor fitness: 221343436 | sem melhora há 16 geração(ões)
2026-09-02 02:31:37 | Geração 46/150 — melhor fitness: 221343436 | sem melhora há 17 geração(ões)
2026-09-02 02:31:51 | Geração 47/150 — melhor fitness: 220799961 | sem melhora há 0 geração(ões)
2026-09-02 02:32:04 | Geração 48/150 — melhor fitness: 220799961 | sem melhora há 1 geração(ões)
2026-09-02 02:32:18 | Geração 49/150 — melhor fitness: 220799961 | sem melhora há 2 geração(ões)
2026-09-02 02:32:32 | Geração 50/150 — melhor fitness: 220799961 | sem melhora há 3 geração(ões)
2026-09-02 02:32:46 | Geração 51/150 — melhor fitness: 220799961 | sem melhora há 4 geração(ões)
2026-09-02 02:33:00 | Geração 52/150 — melhor fitness: 220799961 | sem melhora há 5 geração(ões)
2026-09-02 02:33:14 | Geração 53/150 — melhor fitness: 220708705 | sem melhora há 0 geração(ões)
