2026-08-29 21:42:13 | ======================================================================
2026-08-29 21:42:13 | Iniciando tarefa — servidor2_tarefa680 | k=27 | seed=42
2026-08-29 21:42:13 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 350}
2026-08-29 21:42:16 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-29 21:42:36 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-29 21:42:55 | Geração 2/350 — melhor fitness: 252471664 | sem melhora há 0 geração(ões)
2026-08-29 21:43:13 | Geração 3/350 — melhor fitness: 250242285 | sem melhora há 0 geração(ões)
2026-08-29 21:43:33 | Geração 4/350 — melhor fitness: 248330051 | sem melhora há 0 geração(ões)
2026-08-29 21:43:54 | Geração 5/350 — melhor fitness: 248330051 | sem melhora há 1 geração(ões)
2026-08-29 21:44:12 | Geração 6/350 — melhor fitness: 246706582 | sem melhora há 0 geração(ões)
2026-08-29 21:44:32 | Geração 7/350 — melhor fitness: 246706582 | sem melhora há 1 geração(ões)
2026-08-29 21:44:51 | Geração 8/350 — melhor fitness: 241305392 | sem melhora há 0 geração(ões)
2026-08-29 21:45:11 | Geração 9/350 — melhor fitness: 241305392 | sem melhora há 1 geração(ões)
2026-08-29 21:45:31 | Geração 10/350 — melhor fitness: 241305392 | sem melhora há 2 geração(ões)
2026-08-29 21:45:49 | Geração 11/350 — melhor fitness: 241305392 | sem melhora há 3 geração(ões)
2026-08-29 21:46:08 | Geração 12/350 — melhor fitness: 241305392 | sem melhora há 4 geração(ões)
2026-08-29 21:46:29 | Geração 13/350 — melhor fitness: 241305392 | sem melhora há 5 geração(ões)
2026-08-29 21:46:48 | Geração 14/350 — melhor fitness: 241305392 | sem melhora há 6 geração(ões)
2026-08-29 21:47:08 | Geração 15/350 — melhor fitness: 241305392 | sem melhora há 7 geração(ões)
2026-08-29 21:47:28 | Geração 16/350 — melhor fitness: 241305392 | sem melhora há 8 geração(ões)
2026-08-29 21:47:49 | Geração 17/350 — melhor fitness: 241305392 | sem melhora há 9 geração(ões)
2026-08-29 21:48:08 | Geração 18/350 — melhor fitness: 241305392 | sem melhora há 10 geração(ões)
2026-08-29 21:48:27 | Geração 19/350 — melhor fitness: 241305392 | sem melhora há 11 geração(ões)
2026-08-29 21:48:46 | Geração 20/350 — melhor fitness: 241305392 | sem melhora há 12 geração(ões)
2026-08-29 21:49:06 | Geração 21/350 — melhor fitness: 241305392 | sem melhora há 13 geração(ões)
2026-08-29 21:49:26 | Geração 22/350 — melhor fitness: 241305392 | sem melhora há 14 geração(ões)
2026-08-29 21:49:46 | Geração 23/350 — melhor fitness: 241305392 | sem melhora há 15 geração(ões)
2026-08-29 21:50:06 | Geração 24/350 — melhor fitness: 241305392 | sem melhora há 16 geração(ões)
2026-08-29 21:50:26 | Geração 25/350 — melhor fitness: 241305392 | sem melhora há 17 geração(ões)
2026-08-29 21:50:46 | Geração 26/350 — melhor fitness: 241305392 | sem melhora há 18 geração(ões)
2026-08-29 21:51:06 | Geração 27/350 — melhor fitness: 241305392 | sem melhora há 19 geração(ões)
2026-08-29 21:51:24 | Geração 28/350 — melhor fitness: 241305392 | sem melhora há 20 geração(ões)
2026-08-29 21:51:43 | Geração 29/350 — melhor fitness: 241305392 | sem melhora há 21 geração(ões)
2026-08-29 21:52:03 | Geração 30/350 — melhor fitness: 241305392 | sem melhora há 22 geração(ões)
2026-08-29 21:52:24 | Geração 31/350 — melhor fitness: 241305392 | sem melhora há 23 geração(ões)
2026-08-29 21:52:43 | Geração 32/350 — melhor fitness: 238045410 | sem melhora há 0 geração(ões)
2026-08-29 21:53:02 | Geração 33/350 — melhor fitness: 238045410 | sem melhora há 1 geração(ões)
2026-08-29 21:53:21 | Geração 34/350 — melhor fitness: 237827056 | sem melhora há 0 geração(ões)
2026-08-29 21:53:40 | Geração 35/350 — melhor fitness: 237827056 | sem melhora há 1 geração(ões)
2026-08-29 21:54:00 | Geração 36/350 — melhor fitness: 237827056 | sem melhora há 2 geração(ões)
2026-08-29 21:54:20 | Geração 37/350 — melhor fitness: 237827056 | sem melhora há 3 geração(ões)
2026-08-29 21:54:39 | Geração 38/350 — melhor fitness: 237564650 | sem melhora há 0 geração(ões)
2026-08-29 21:54:59 | Geração 39/350 — melhor fitness: 237564650 | sem melhora há 1 geração(ões)
2026-08-29 21:55:18 | Geração 40/350 — melhor fitness: 237564650 | sem melhora há 2 geração(ões)
2026-08-29 21:55:37 | Geração 41/350 — melhor fitness: 230902543 | sem melhora há 0 geração(ões)
2026-08-29 21:55:57 | Geração 42/350 — melhor fitness: 230902543 | sem melhora há 1 geração(ões)
2026-08-29 21:56:17 | Geração 43/350 — melhor fitness: 230902543 | sem melhora há 2 geração(ões)
2026-08-29 21:56:37 | Geração 44/350 — melhor fitness: 230902543 | sem melhora há 3 geração(ões)
2026-08-29 21:56:56 | Geração 45/350 — melhor fitness: 230902543 | sem melhora há 4 geração(ões)
2026-08-29 21:57:15 | Geração 46/350 — melhor fitness: 230902543 | sem melhora há 5 geração(ões)
2026-08-29 21:57:35 | Geração 47/350 — melhor fitness: 230902543 | sem melhora há 6 geração(ões)
2026-08-29 21:57:55 | Geração 48/350 — melhor fitness: 230902543 | sem melhora há 7 geração(ões)
2026-08-29 21:58:14 | Geração 49/350 — melhor fitness: 230902543 | sem melhora há 8 geração(ões)
2026-08-29 21:58:33 | Geração 50/350 — melhor fitness: 230902543 | sem melhora há 9 geração(ões)
2026-08-29 21:58:52 | Geração 51/350 — melhor fitness: 230902543 | sem melhora há 10 geração(ões)
2026-08-29 21:59:12 | Geração 52/350 — melhor fitness: 230902543 | sem melhora há 11 geração(ões)
2026-08-29 21:59:30 | Geração 53/350 — melhor fitness: 230902543 | sem melhora há 12 geração(ões)
2026-08-29 21:59:49 | Geração 54/350 — melhor fitness: 230902543 | sem melhora há 13 geração(ões)
2026-08-29 22:00:08 | Geração 55/350 — melhor fitness: 230902543 | sem melhora há 14 geração(ões)
2026-08-29 22:00:29 | Geração 56/350 — melhor fitness: 230902543 | sem melhora há 15 geração(ões)
2026-08-29 22:00:49 | Geração 57/350 — melhor fitness: 230902543 | sem melhora há 16 geração(ões)
