2026-08-26 13:10:16 | ======================================================================
2026-08-26 13:10:16 | Iniciando tarefa — servidor0_tarefa149 | k=27 | seed=42
2026-08-26 13:10:16 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 350}
2026-08-26 13:10:20 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-26 13:11:07 | Geração 1/350 — melhor fitness: 255396206 | sem melhora há 0 geração(ões)
2026-08-26 13:11:52 | Geração 2/350 — melhor fitness: 253504633 | sem melhora há 0 geração(ões)
2026-08-26 13:12:40 | Geração 3/350 — melhor fitness: 248647005 | sem melhora há 0 geração(ões)
2026-08-26 13:13:27 | Geração 4/350 — melhor fitness: 248647005 | sem melhora há 1 geração(ões)
2026-08-26 13:14:15 | Geração 5/350 — melhor fitness: 239894513 | sem melhora há 0 geração(ões)
2026-08-26 13:14:59 | Geração 6/350 — melhor fitness: 235703427 | sem melhora há 0 geração(ões)
2026-08-26 13:15:45 | Geração 7/350 — melhor fitness: 235703427 | sem melhora há 1 geração(ões)
2026-08-26 13:16:32 | Geração 8/350 — melhor fitness: 235703427 | sem melhora há 2 geração(ões)
2026-08-26 13:17:16 | Geração 9/350 — melhor fitness: 235703427 | sem melhora há 3 geração(ões)
2026-08-26 13:18:03 | Geração 10/350 — melhor fitness: 235703427 | sem melhora há 4 geração(ões)
2026-08-26 13:18:47 | Geração 11/350 — melhor fitness: 231905063 | sem melhora há 0 geração(ões)
2026-08-26 13:19:34 | Geração 12/350 — melhor fitness: 231905063 | sem melhora há 1 geração(ões)
2026-08-26 13:20:20 | Geração 13/350 — melhor fitness: 231248085 | sem melhora há 0 geração(ões)
2026-08-26 13:21:06 | Geração 14/350 — melhor fitness: 231248085 | sem melhora há 1 geração(ões)
2026-08-26 13:21:52 | Geração 15/350 — melhor fitness: 231248085 | sem melhora há 2 geração(ões)
2026-08-26 13:22:39 | Geração 16/350 — melhor fitness: 231248085 | sem melhora há 3 geração(ões)
2026-08-26 13:23:25 | Geração 17/350 — melhor fitness: 231248085 | sem melhora há 4 geração(ões)
2026-08-26 13:24:11 | Geração 18/350 — melhor fitness: 230830805 | sem melhora há 0 geração(ões)
2026-08-26 13:24:57 | Geração 19/350 — melhor fitness: 228641694 | sem melhora há 0 geração(ões)
2026-08-26 13:25:42 | Geração 20/350 — melhor fitness: 228641694 | sem melhora há 1 geração(ões)
2026-08-26 13:26:27 | Geração 21/350 — melhor fitness: 228641694 | sem melhora há 2 geração(ões)
2026-08-26 13:27:13 | Geração 22/350 — melhor fitness: 227412316 | sem melhora há 0 geração(ões)
2026-08-26 13:27:58 | Geração 23/350 — melhor fitness: 227412316 | sem melhora há 1 geração(ões)
2026-08-26 13:28:44 | Geração 24/350 — melhor fitness: 227412316 | sem melhora há 2 geração(ões)
2026-08-26 13:29:32 | Geração 25/350 — melhor fitness: 227412316 | sem melhora há 3 geração(ões)
2026-08-26 13:30:18 | Geração 26/350 — melhor fitness: 227412316 | sem melhora há 4 geração(ões)
2026-08-26 13:31:04 | Geração 27/350 — melhor fitness: 227412316 | sem melhora há 5 geração(ões)
2026-08-26 13:31:50 | Geração 28/350 — melhor fitness: 227412316 | sem melhora há 6 geração(ões)
2026-08-26 13:32:37 | Geração 29/350 — melhor fitness: 227412316 | sem melhora há 7 geração(ões)
2026-08-26 13:33:24 | Geração 30/350 — melhor fitness: 227412316 | sem melhora há 8 geração(ões)
2026-08-26 13:34:09 | Geração 31/350 — melhor fitness: 227354348 | sem melhora há 0 geração(ões)
2026-08-26 13:34:55 | Geração 32/350 — melhor fitness: 225268122 | sem melhora há 0 geração(ões)
2026-08-26 13:35:41 | Geração 33/350 — melhor fitness: 225268122 | sem melhora há 1 geração(ões)
2026-08-26 13:36:28 | Geração 34/350 — melhor fitness: 224107011 | sem melhora há 0 geração(ões)
2026-08-26 13:37:15 | Geração 35/350 — melhor fitness: 224107011 | sem melhora há 1 geração(ões)
2026-08-26 13:38:02 | Geração 36/350 — melhor fitness: 222013998 | sem melhora há 0 geração(ões)
2026-08-26 13:38:48 | Geração 37/350 — melhor fitness: 222013998 | sem melhora há 1 geração(ões)
2026-08-26 13:39:35 | Geração 38/350 — melhor fitness: 222013998 | sem melhora há 2 geração(ões)
2026-08-26 13:40:24 | Geração 39/350 — melhor fitness: 222013998 | sem melhora há 3 geração(ões)
2026-08-26 13:41:12 | Geração 40/350 — melhor fitness: 222013998 | sem melhora há 4 geração(ões)
2026-08-26 13:41:58 | Geração 41/350 — melhor fitness: 222013998 | sem melhora há 5 geração(ões)
2026-08-26 13:42:44 | Geração 42/350 — melhor fitness: 222013998 | sem melhora há 6 geração(ões)
2026-08-26 13:43:31 | Geração 43/350 — melhor fitness: 222013998 | sem melhora há 7 geração(ões)
2026-08-26 13:44:20 | Geração 44/350 — melhor fitness: 221630813 | sem melhora há 0 geração(ões)
2026-08-26 13:45:07 | Geração 45/350 — melhor fitness: 221630813 | sem melhora há 1 geração(ões)
2026-08-26 13:45:53 | Geração 46/350 — melhor fitness: 221630813 | sem melhora há 2 geração(ões)
2026-08-26 13:46:39 | Geração 47/350 — melhor fitness: 220538899 | sem melhora há 0 geração(ões)
2026-08-26 13:47:26 | Geração 48/350 — melhor fitness: 220538899 | sem melhora há 1 geração(ões)
2026-08-26 13:48:11 | Geração 49/350 — melhor fitness: 220538899 | sem melhora há 2 geração(ões)
2026-08-26 13:49:00 | Geração 50/350 — melhor fitness: 220538899 | sem melhora há 3 geração(ões)
2026-08-26 13:49:48 | Geração 51/350 — melhor fitness: 220538899 | sem melhora há 4 geração(ões)
2026-08-26 13:50:34 | Geração 52/350 — melhor fitness: 220538899 | sem melhora há 5 geração(ões)
2026-08-26 13:51:17 | Geração 53/350 — melhor fitness: 220538899 | sem melhora há 6 geração(ões)
2026-08-26 13:52:04 | Geração 54/350 — melhor fitness: 220538899 | sem melhora há 7 geração(ões)
2026-08-26 13:52:50 | Geração 55/350 — melhor fitness: 220538899 | sem melhora há 8 geração(ões)
2026-08-26 13:53:37 | Geração 56/350 — melhor fitness: 220538899 | sem melhora há 9 geração(ões)
2026-08-26 13:54:24 | Geração 57/350 — melhor fitness: 220538899 | sem melhora há 10 geração(ões)
2026-08-26 13:55:11 | Geração 58/350 — melhor fitness: 220538899 | sem melhora há 11 geração(ões)
2026-08-26 13:55:59 | Geração 59/350 — melhor fitness: 220538899 | sem melhora há 12 geração(ões)
2026-08-26 13:56:45 | Geração 60/350 — melhor fitness: 220538899 | sem melhora há 13 geração(ões)
2026-08-26 13:57:31 | Geração 61/350 — melhor fitness: 220538899 | sem melhora há 14 geração(ões)
2026-08-26 13:58:18 | Geração 62/350 — melhor fitness: 220538899 | sem melhora há 15 geração(ões)
2026-08-26 13:59:04 | Geração 63/350 — melhor fitness: 220538899 | sem melhora há 16 geração(ões)
2026-08-26 13:59:49 | Geração 64/350 — melhor fitness: 220538899 | sem melhora há 17 geração(ões)
2026-08-26 14:00:35 | Geração 65/350 — melhor fitness: 220538899 | sem melhora há 18 geração(ões)
2026-08-26 14:01:22 | Geração 66/350 — melhor fitness: 220538899 | sem melhora há 19 geração(ões)
2026-08-26 14:02:09 | Geração 67/350 — melhor fitness: 220538899 | sem melhora há 20 geração(ões)
2026-08-26 14:02:56 | Geração 68/350 — melhor fitness: 220538899 | sem melhora há 21 geração(ões)
2026-08-26 14:03:42 | Geração 69/350 — melhor fitness: 220538899 | sem melhora há 22 geração(ões)
2026-08-26 14:04:30 | Geração 70/350 — melhor fitness: 220538899 | sem melhora há 23 geração(ões)
2026-08-26 14:05:16 | Geração 71/350 — melhor fitness: 220538899 | sem melhora há 24 geração(ões)
2026-08-26 14:06:03 | Geração 72/350 — melhor fitness: 220538899 | sem melhora há 25 geração(ões)
2026-08-26 14:06:50 | Geração 73/350 — melhor fitness: 220538899 | sem melhora há 26 geração(ões)
2026-08-26 14:07:36 | Geração 74/350 — melhor fitness: 220108089 | sem melhora há 0 geração(ões)
2026-08-26 14:08:23 | Geração 75/350 — melhor fitness: 220108089 | sem melhora há 1 geração(ões)
2026-08-26 14:09:09 | Geração 76/350 — melhor fitness: 220108089 | sem melhora há 2 geração(ões)
