2026-09-07 14:07:19 | ======================================================================
2026-09-07 14:07:19 | Iniciando tarefa — servidor0_tarefa121 | k=27 | seed=42
2026-09-07 14:07:19 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 250}
2026-09-07 14:07:22 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-07 14:07:49 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-07 14:08:16 | Geração 2/250 — melhor fitness: 255548699 | sem melhora há 2 geração(ões)
2026-09-07 14:08:43 | Geração 3/250 — melhor fitness: 250932234 | sem melhora há 0 geração(ões)
2026-09-07 14:09:12 | Geração 4/250 — melhor fitness: 245065376 | sem melhora há 0 geração(ões)
2026-09-07 14:09:41 | Geração 5/250 — melhor fitness: 245065376 | sem melhora há 1 geração(ões)
2026-09-07 14:10:09 | Geração 6/250 — melhor fitness: 245065376 | sem melhora há 2 geração(ões)
2026-09-07 14:10:37 | Geração 7/250 — melhor fitness: 237520097 | sem melhora há 0 geração(ões)
2026-09-07 14:11:05 | Geração 8/250 — melhor fitness: 237520097 | sem melhora há 1 geração(ões)
2026-09-07 14:11:31 | Geração 9/250 — melhor fitness: 237520097 | sem melhora há 2 geração(ões)
2026-09-07 14:11:58 | Geração 10/250 — melhor fitness: 237520097 | sem melhora há 3 geração(ões)
2026-09-07 14:12:27 | Geração 11/250 — melhor fitness: 237520097 | sem melhora há 4 geração(ões)
2026-09-07 14:12:54 | Geração 12/250 — melhor fitness: 237520097 | sem melhora há 5 geração(ões)
2026-09-07 14:13:21 | Geração 13/250 — melhor fitness: 237520097 | sem melhora há 6 geração(ões)
2026-09-07 14:13:47 | Geração 14/250 — melhor fitness: 236186507 | sem melhora há 0 geração(ões)
2026-09-07 14:14:17 | Geração 15/250 — melhor fitness: 236186507 | sem melhora há 1 geração(ões)
2026-09-07 14:14:44 | Geração 16/250 — melhor fitness: 236186507 | sem melhora há 2 geração(ões)
2026-09-07 14:15:11 | Geração 17/250 — melhor fitness: 233042545 | sem melhora há 0 geração(ões)
2026-09-07 14:15:39 | Geração 18/250 — melhor fitness: 233042545 | sem melhora há 1 geração(ões)
2026-09-07 14:16:06 | Geração 19/250 — melhor fitness: 233042545 | sem melhora há 2 geração(ões)
2026-09-07 14:16:33 | Geração 20/250 — melhor fitness: 233042545 | sem melhora há 3 geração(ões)
2026-09-07 14:17:00 | Geração 21/250 — melhor fitness: 233042545 | sem melhora há 4 geração(ões)
2026-09-07 14:17:26 | Geração 22/250 — melhor fitness: 228164626 | sem melhora há 0 geração(ões)
2026-09-07 14:17:55 | Geração 23/250 — melhor fitness: 228164626 | sem melhora há 1 geração(ões)
2026-09-07 14:18:23 | Geração 24/250 — melhor fitness: 228164626 | sem melhora há 2 geração(ões)
2026-09-07 14:18:52 | Geração 25/250 — melhor fitness: 228164626 | sem melhora há 3 geração(ões)
2026-09-07 14:19:19 | Geração 26/250 — melhor fitness: 228164626 | sem melhora há 4 geração(ões)
2026-09-07 14:19:45 | Geração 27/250 — melhor fitness: 228164626 | sem melhora há 5 geração(ões)
2026-09-07 14:20:12 | Geração 28/250 — melhor fitness: 228164626 | sem melhora há 6 geração(ões)
2026-09-07 14:20:40 | Geração 29/250 — melhor fitness: 227751954 | sem melhora há 0 geração(ões)
2026-09-07 14:21:07 | Geração 30/250 — melhor fitness: 227751954 | sem melhora há 1 geração(ões)
2026-09-07 14:21:35 | Geração 31/250 — melhor fitness: 227751954 | sem melhora há 2 geração(ões)
2026-09-07 14:22:02 | Geração 32/250 — melhor fitness: 227751954 | sem melhora há 3 geração(ões)
2026-09-07 14:22:30 | Geração 33/250 — melhor fitness: 227751954 | sem melhora há 4 geração(ões)
2026-09-07 14:22:57 | Geração 34/250 — melhor fitness: 227751954 | sem melhora há 5 geração(ões)
2026-09-07 14:23:25 | Geração 35/250 — melhor fitness: 227751954 | sem melhora há 6 geração(ões)
2026-09-07 14:23:52 | Geração 36/250 — melhor fitness: 227751954 | sem melhora há 7 geração(ões)
2026-09-07 14:24:21 | Geração 37/250 — melhor fitness: 227751954 | sem melhora há 8 geração(ões)
2026-09-07 14:24:49 | Geração 38/250 — melhor fitness: 227751954 | sem melhora há 9 geração(ões)
2026-09-07 14:25:16 | Geração 39/250 — melhor fitness: 226584737 | sem melhora há 0 geração(ões)
2026-09-07 14:25:43 | Geração 40/250 — melhor fitness: 224808597 | sem melhora há 0 geração(ões)
2026-09-07 14:26:10 | Geração 41/250 — melhor fitness: 224808597 | sem melhora há 1 geração(ões)
2026-09-07 14:26:37 | Geração 42/250 — melhor fitness: 224808597 | sem melhora há 2 geração(ões)
2026-09-07 14:27:05 | Geração 43/250 — melhor fitness: 223684762 | sem melhora há 0 geração(ões)
2026-09-07 14:27:34 | Geração 44/250 — melhor fitness: 223684762 | sem melhora há 1 geração(ões)
2026-09-07 14:28:02 | Geração 45/250 — melhor fitness: 223684762 | sem melhora há 2 geração(ões)
