2026-09-02 03:29:24 | ======================================================================
2026-09-02 03:29:24 | Iniciando tarefa — servidor2_tarefa681 | k=27 | seed=42
2026-09-02 03:29:24 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 150}
2026-09-02 03:29:27 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-02 03:29:47 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-02 03:30:06 | Geração 2/150 — melhor fitness: 245708348 | sem melhora há 0 geração(ões)
2026-09-02 03:30:26 | Geração 3/150 — melhor fitness: 245708348 | sem melhora há 1 geração(ões)
2026-09-02 03:30:45 | Geração 4/150 — melhor fitness: 245708348 | sem melhora há 2 geração(ões)
2026-09-02 03:31:07 | Geração 5/150 — melhor fitness: 245708348 | sem melhora há 3 geração(ões)
2026-09-02 03:31:27 | Geração 6/150 — melhor fitness: 244341086 | sem melhora há 0 geração(ões)
2026-09-02 03:31:47 | Geração 7/150 — melhor fitness: 244341086 | sem melhora há 1 geração(ões)
2026-09-02 03:32:07 | Geração 8/150 — melhor fitness: 243573432 | sem melhora há 0 geração(ões)
2026-09-02 03:32:26 | Geração 9/150 — melhor fitness: 243025678 | sem melhora há 0 geração(ões)
2026-09-02 03:32:45 | Geração 10/150 — melhor fitness: 235475919 | sem melhora há 0 geração(ões)
2026-09-02 03:33:03 | Geração 11/150 — melhor fitness: 235474585 | sem melhora há 0 geração(ões)
2026-09-02 03:33:22 | Geração 12/150 — melhor fitness: 235474585 | sem melhora há 1 geração(ões)
2026-09-02 03:33:42 | Geração 13/150 — melhor fitness: 232653829 | sem melhora há 0 geração(ões)
2026-09-02 03:34:02 | Geração 14/150 — melhor fitness: 232653829 | sem melhora há 1 geração(ões)
2026-09-02 03:34:23 | Geração 15/150 — melhor fitness: 232653829 | sem melhora há 2 geração(ões)
2026-09-02 03:34:42 | Geração 16/150 — melhor fitness: 230839962 | sem melhora há 0 geração(ões)
2026-09-02 03:35:00 | Geração 17/150 — melhor fitness: 230839962 | sem melhora há 1 geração(ões)
2026-09-02 03:35:19 | Geração 18/150 — melhor fitness: 230839962 | sem melhora há 2 geração(ões)
2026-09-02 03:35:38 | Geração 19/150 — melhor fitness: 230839962 | sem melhora há 3 geração(ões)
2026-09-02 03:35:57 | Geração 20/150 — melhor fitness: 230839962 | sem melhora há 4 geração(ões)
2026-09-02 03:36:17 | Geração 21/150 — melhor fitness: 230050386 | sem melhora há 0 geração(ões)
2026-09-02 03:36:37 | Geração 22/150 — melhor fitness: 230050386 | sem melhora há 1 geração(ões)
