2026-09-01 10:42:32 | ======================================================================
2026-09-01 10:42:32 | Iniciando tarefa — servidor3_tarefa303 | k=27 | seed=42
2026-09-01 10:42:32 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 150}
2026-09-01 10:42:37 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-01 10:42:55 | Geração 1/150 — melhor fitness: 246609733 | sem melhora há 0 geração(ões)
2026-09-01 10:43:11 | Geração 2/150 — melhor fitness: 246609733 | sem melhora há 1 geração(ões)
2026-09-01 10:43:29 | Geração 3/150 — melhor fitness: 246609733 | sem melhora há 2 geração(ões)
2026-09-01 10:43:46 | Geração 4/150 — melhor fitness: 245346102 | sem melhora há 0 geração(ões)
2026-09-01 10:44:03 | Geração 5/150 — melhor fitness: 241364162 | sem melhora há 0 geração(ões)
2026-09-01 10:44:21 | Geração 6/150 — melhor fitness: 235750638 | sem melhora há 0 geração(ões)
2026-09-01 10:44:38 | Geração 7/150 — melhor fitness: 235750638 | sem melhora há 1 geração(ões)
2026-09-01 10:44:56 | Geração 8/150 — melhor fitness: 234383142 | sem melhora há 0 geração(ões)
2026-09-01 10:45:13 | Geração 9/150 — melhor fitness: 234113195 | sem melhora há 0 geração(ões)
2026-09-01 10:45:30 | Geração 10/150 — melhor fitness: 231818409 | sem melhora há 0 geração(ões)
2026-09-01 10:45:47 | Geração 11/150 — melhor fitness: 231690958 | sem melhora há 0 geração(ões)
2026-09-01 10:46:04 | Geração 12/150 — melhor fitness: 228662087 | sem melhora há 0 geração(ões)
2026-09-01 10:46:21 | Geração 13/150 — melhor fitness: 228662087 | sem melhora há 1 geração(ões)
2026-09-01 10:46:38 | Geração 14/150 — melhor fitness: 227523581 | sem melhora há 0 geração(ões)
2026-09-01 10:46:55 | Geração 15/150 — melhor fitness: 227523581 | sem melhora há 1 geração(ões)
2026-09-01 10:47:12 | Geração 16/150 — melhor fitness: 227265126 | sem melhora há 0 geração(ões)
2026-09-01 10:47:29 | Geração 17/150 — melhor fitness: 224470800 | sem melhora há 0 geração(ões)
2026-09-01 10:47:46 | Geração 18/150 — melhor fitness: 224470800 | sem melhora há 1 geração(ões)
2026-09-01 10:48:04 | Geração 19/150 — melhor fitness: 222537674 | sem melhora há 0 geração(ões)
2026-09-01 10:48:21 | Geração 20/150 — melhor fitness: 221508299 | sem melhora há 0 geração(ões)
2026-09-01 10:48:38 | Geração 21/150 — melhor fitness: 221508299 | sem melhora há 1 geração(ões)
2026-09-01 10:48:55 | Geração 22/150 — melhor fitness: 221477115 | sem melhora há 0 geração(ões)
2026-09-01 10:49:12 | Geração 23/150 — melhor fitness: 221477115 | sem melhora há 1 geração(ões)
2026-09-01 10:49:30 | Geração 24/150 — melhor fitness: 217953464 | sem melhora há 0 geração(ões)
2026-09-01 10:49:46 | Geração 25/150 — melhor fitness: 217953464 | sem melhora há 1 geração(ões)
2026-09-01 10:50:03 | Geração 26/150 — melhor fitness: 217953464 | sem melhora há 2 geração(ões)
2026-09-01 10:50:20 | Geração 27/150 — melhor fitness: 217953464 | sem melhora há 3 geração(ões)
2026-09-01 10:50:38 | Geração 28/150 — melhor fitness: 217953464 | sem melhora há 4 geração(ões)
2026-09-01 10:50:56 | Geração 29/150 — melhor fitness: 217953464 | sem melhora há 5 geração(ões)
2026-09-01 10:51:12 | Geração 30/150 — melhor fitness: 217953464 | sem melhora há 6 geração(ões)
2026-09-01 10:51:29 | Geração 31/150 — melhor fitness: 216469706 | sem melhora há 0 geração(ões)
2026-09-01 10:51:46 | Geração 32/150 — melhor fitness: 216469706 | sem melhora há 1 geração(ões)
2026-09-01 10:52:04 | Geração 33/150 — melhor fitness: 216062242 | sem melhora há 0 geração(ões)
2026-09-01 10:52:21 | Geração 34/150 — melhor fitness: 215101735 | sem melhora há 0 geração(ões)
2026-09-01 10:52:39 | Geração 35/150 — melhor fitness: 215101735 | sem melhora há 1 geração(ões)
2026-09-01 10:52:56 | Geração 36/150 — melhor fitness: 215101735 | sem melhora há 2 geração(ões)
2026-09-01 10:53:14 | Geração 37/150 — melhor fitness: 215101735 | sem melhora há 3 geração(ões)
2026-09-01 10:53:32 | Geração 38/150 — melhor fitness: 215101735 | sem melhora há 4 geração(ões)
2026-09-01 10:53:49 | Geração 39/150 — melhor fitness: 214290574 | sem melhora há 0 geração(ões)
2026-09-01 10:54:06 | Geração 40/150 — melhor fitness: 214290574 | sem melhora há 1 geração(ões)
2026-09-01 10:54:23 | Geração 41/150 — melhor fitness: 214290574 | sem melhora há 2 geração(ões)
2026-09-01 10:54:41 | Geração 42/150 — melhor fitness: 214290574 | sem melhora há 3 geração(ões)
2026-09-01 10:54:58 | Geração 43/150 — melhor fitness: 214290574 | sem melhora há 4 geração(ões)
2026-09-01 10:55:15 | Geração 44/150 — melhor fitness: 214290574 | sem melhora há 5 geração(ões)
2026-09-01 10:55:32 | Geração 45/150 — melhor fitness: 214290574 | sem melhora há 6 geração(ões)
2026-09-01 10:55:50 | Geração 46/150 — melhor fitness: 214290574 | sem melhora há 7 geração(ões)
2026-09-01 10:56:08 | Geração 47/150 — melhor fitness: 213945070 | sem melhora há 0 geração(ões)
2026-09-01 10:56:26 | Geração 48/150 — melhor fitness: 213911307 | sem melhora há 0 geração(ões)
2026-09-01 10:56:44 | Geração 49/150 — melhor fitness: 213911307 | sem melhora há 1 geração(ões)
2026-09-01 10:57:00 | Geração 50/150 — melhor fitness: 213911307 | sem melhora há 2 geração(ões)
2026-09-01 10:57:17 | Geração 51/150 — melhor fitness: 213765553 | sem melhora há 0 geração(ões)
2026-09-01 10:57:35 | Geração 52/150 — melhor fitness: 213457804 | sem melhora há 0 geração(ões)
2026-09-01 10:57:52 | Geração 53/150 — melhor fitness: 213457804 | sem melhora há 1 geração(ões)
2026-09-01 10:58:09 | Geração 54/150 — melhor fitness: 213278287 | sem melhora há 0 geração(ões)
2026-09-01 10:58:26 | Geração 55/150 — melhor fitness: 213278287 | sem melhora há 1 geração(ões)
2026-09-01 10:58:42 | Geração 56/150 — melhor fitness: 212988620 | sem melhora há 0 geração(ões)
2026-09-01 10:58:59 | Geração 57/150 — melhor fitness: 212988620 | sem melhora há 1 geração(ões)
2026-09-01 10:59:16 | Geração 58/150 — melhor fitness: 212988620 | sem melhora há 2 geração(ões)
2026-09-01 10:59:34 | Geração 59/150 — melhor fitness: 212988620 | sem melhora há 3 geração(ões)
2026-09-01 10:59:51 | Geração 60/150 — melhor fitness: 212988620 | sem melhora há 4 geração(ões)
2026-09-01 11:00:08 | Geração 61/150 — melhor fitness: 212988620 | sem melhora há 5 geração(ões)
2026-09-01 11:00:26 | Geração 62/150 — melhor fitness: 212468076 | sem melhora há 0 geração(ões)
2026-09-01 11:00:43 | Geração 63/150 — melhor fitness: 212468076 | sem melhora há 1 geração(ões)
2026-09-01 11:01:01 | Geração 64/150 — melhor fitness: 212468076 | sem melhora há 2 geração(ões)
2026-09-01 11:01:18 | Geração 65/150 — melhor fitness: 212468076 | sem melhora há 3 geração(ões)
2026-09-01 11:01:35 | Geração 66/150 — melhor fitness: 212468076 | sem melhora há 4 geração(ões)
2026-09-01 11:01:52 | Geração 67/150 — melhor fitness: 212468076 | sem melhora há 5 geração(ões)
2026-09-01 11:02:10 | Geração 68/150 — melhor fitness: 211827981 | sem melhora há 0 geração(ões)
2026-09-01 11:02:26 | Geração 69/150 — melhor fitness: 211827981 | sem melhora há 1 geração(ões)
2026-09-01 11:02:42 | Geração 70/150 — melhor fitness: 211827981 | sem melhora há 2 geração(ões)
2026-09-01 11:03:00 | Geração 71/150 — melhor fitness: 211827981 | sem melhora há 3 geração(ões)
2026-09-01 11:03:17 | Geração 72/150 — melhor fitness: 211639231 | sem melhora há 0 geração(ões)
2026-09-01 11:03:35 | Geração 73/150 — melhor fitness: 211639231 | sem melhora há 1 geração(ões)
2026-09-01 11:03:52 | Geração 74/150 — melhor fitness: 210998266 | sem melhora há 0 geração(ões)
2026-09-01 11:04:09 | Geração 75/150 — melhor fitness: 210998266 | sem melhora há 1 geração(ões)
2026-09-01 11:04:25 | Geração 76/150 — melhor fitness: 210998266 | sem melhora há 2 geração(ões)
2026-09-01 11:04:43 | Geração 77/150 — melhor fitness: 210998266 | sem melhora há 3 geração(ões)
2026-09-01 11:05:00 | Geração 78/150 — melhor fitness: 210998266 | sem melhora há 4 geração(ões)
2026-09-01 11:05:17 | Geração 79/150 — melhor fitness: 210998266 | sem melhora há 5 geração(ões)
2026-09-01 11:05:33 | Geração 80/150 — melhor fitness: 210998266 | sem melhora há 6 geração(ões)
2026-09-01 11:05:50 | Geração 81/150 — melhor fitness: 210709763 | sem melhora há 0 geração(ões)
2026-09-01 11:06:08 | Geração 82/150 — melhor fitness: 210283475 | sem melhora há 0 geração(ões)
2026-09-01 11:06:25 | Geração 83/150 — melhor fitness: 210283475 | sem melhora há 1 geração(ões)
2026-09-01 11:06:42 | Geração 84/150 — melhor fitness: 210283475 | sem melhora há 2 geração(ões)
2026-09-01 11:07:01 | Geração 85/150 — melhor fitness: 210206029 | sem melhora há 0 geração(ões)
2026-09-01 11:07:19 | Geração 86/150 — melhor fitness: 210206029 | sem melhora há 1 geração(ões)
2026-09-01 11:07:36 | Geração 87/150 — melhor fitness: 210206029 | sem melhora há 2 geração(ões)
2026-09-01 11:07:54 | Geração 88/150 — melhor fitness: 210206029 | sem melhora há 3 geração(ões)
2026-09-01 11:08:12 | Geração 89/150 — melhor fitness: 210206029 | sem melhora há 4 geração(ões)
2026-09-01 11:08:29 | Geração 90/150 — melhor fitness: 210206029 | sem melhora há 5 geração(ões)
2026-09-01 11:08:45 | Geração 91/150 — melhor fitness: 210206029 | sem melhora há 6 geração(ões)
2026-09-01 11:09:03 | Geração 92/150 — melhor fitness: 210206029 | sem melhora há 7 geração(ões)
2026-09-01 11:09:20 | Geração 93/150 — melhor fitness: 210206029 | sem melhora há 8 geração(ões)
2026-09-01 11:09:38 | Geração 94/150 — melhor fitness: 210206029 | sem melhora há 9 geração(ões)
2026-09-01 11:09:56 | Geração 95/150 — melhor fitness: 210206029 | sem melhora há 10 geração(ões)
2026-09-01 11:10:13 | Geração 96/150 — melhor fitness: 210206029 | sem melhora há 11 geração(ões)
2026-09-01 11:10:31 | Geração 97/150 — melhor fitness: 210206029 | sem melhora há 12 geração(ões)
2026-09-01 11:10:48 | Geração 98/150 — melhor fitness: 210206029 | sem melhora há 13 geração(ões)
2026-09-01 11:11:06 | Geração 99/150 — melhor fitness: 210206029 | sem melhora há 14 geração(ões)
2026-09-01 11:11:24 | Geração 100/150 — melhor fitness: 210206029 | sem melhora há 15 geração(ões)
2026-09-01 11:11:40 | Geração 101/150 — melhor fitness: 210206029 | sem melhora há 16 geração(ões)
2026-09-01 11:11:58 | Geração 102/150 — melhor fitness: 210083106 | sem melhora há 0 geração(ões)
