2026-08-28 11:52:53 | ======================================================================
2026-08-28 11:52:53 | Iniciando tarefa — servidor2_tarefa478 | k=27 | seed=42
2026-08-28 11:52:53 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 250}
2026-08-28 11:52:58 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 11:53:29 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-28 11:54:01 | Geração 2/250 — melhor fitness: 255025063 | sem melhora há 0 geração(ões)
2026-08-28 11:54:35 | Geração 3/250 — melhor fitness: 250852840 | sem melhora há 0 geração(ões)
2026-08-28 11:55:06 | Geração 4/250 — melhor fitness: 242096928 | sem melhora há 0 geração(ões)
2026-08-28 11:55:39 | Geração 5/250 — melhor fitness: 242096928 | sem melhora há 1 geração(ões)
2026-08-28 11:56:10 | Geração 6/250 — melhor fitness: 242096928 | sem melhora há 2 geração(ões)
2026-08-28 11:56:43 | Geração 7/250 — melhor fitness: 242096928 | sem melhora há 3 geração(ões)
2026-08-28 11:57:15 | Geração 8/250 — melhor fitness: 242096928 | sem melhora há 4 geração(ões)
2026-08-28 11:57:45 | Geração 9/250 — melhor fitness: 241759550 | sem melhora há 0 geração(ões)
2026-08-28 11:58:18 | Geração 10/250 — melhor fitness: 241759550 | sem melhora há 1 geração(ões)
2026-08-28 11:58:48 | Geração 11/250 — melhor fitness: 241759550 | sem melhora há 2 geração(ões)
2026-08-28 11:59:21 | Geração 12/250 — melhor fitness: 238687041 | sem melhora há 0 geração(ões)
2026-08-28 11:59:52 | Geração 13/250 — melhor fitness: 237669531 | sem melhora há 0 geração(ões)
2026-08-28 12:00:24 | Geração 14/250 — melhor fitness: 237669531 | sem melhora há 1 geração(ões)
2026-08-28 12:00:57 | Geração 15/250 — melhor fitness: 237669531 | sem melhora há 2 geração(ões)
2026-08-28 12:01:29 | Geração 16/250 — melhor fitness: 237669531 | sem melhora há 3 geração(ões)
2026-08-28 12:02:00 | Geração 17/250 — melhor fitness: 235407022 | sem melhora há 0 geração(ões)
2026-08-28 12:02:32 | Geração 18/250 — melhor fitness: 235407022 | sem melhora há 1 geração(ões)
2026-08-28 12:03:03 | Geração 19/250 — melhor fitness: 235407022 | sem melhora há 2 geração(ões)
2026-08-28 12:03:34 | Geração 20/250 — melhor fitness: 235407022 | sem melhora há 3 geração(ões)
2026-08-28 12:04:05 | Geração 21/250 — melhor fitness: 235407022 | sem melhora há 4 geração(ões)
2026-08-28 12:04:39 | Geração 22/250 — melhor fitness: 235407022 | sem melhora há 5 geração(ões)
2026-08-28 12:05:12 | Geração 23/250 — melhor fitness: 235407022 | sem melhora há 6 geração(ões)
2026-08-28 12:05:44 | Geração 24/250 — melhor fitness: 235407022 | sem melhora há 7 geração(ões)
2026-08-28 12:06:17 | Geração 25/250 — melhor fitness: 235407022 | sem melhora há 8 geração(ões)
2026-08-28 12:06:50 | Geração 26/250 — melhor fitness: 234259257 | sem melhora há 0 geração(ões)
2026-08-28 12:07:22 | Geração 27/250 — melhor fitness: 234259257 | sem melhora há 1 geração(ões)
2026-08-28 12:07:54 | Geração 28/250 — melhor fitness: 234184188 | sem melhora há 0 geração(ões)
2026-08-28 12:08:27 | Geração 29/250 — melhor fitness: 234184188 | sem melhora há 1 geração(ões)
2026-08-28 12:08:59 | Geração 30/250 — melhor fitness: 232989168 | sem melhora há 0 geração(ões)
2026-08-28 12:09:32 | Geração 31/250 — melhor fitness: 232989168 | sem melhora há 1 geração(ões)
2026-08-28 12:10:03 | Geração 32/250 — melhor fitness: 232989168 | sem melhora há 2 geração(ões)
2026-08-28 12:10:35 | Geração 33/250 — melhor fitness: 232989168 | sem melhora há 3 geração(ões)
2026-08-28 12:11:07 | Geração 34/250 — melhor fitness: 232989168 | sem melhora há 4 geração(ões)
2026-08-28 12:11:38 | Geração 35/250 — melhor fitness: 232989168 | sem melhora há 5 geração(ões)
2026-08-28 12:12:10 | Geração 36/250 — melhor fitness: 232989168 | sem melhora há 6 geração(ões)
2026-08-28 12:12:42 | Geração 37/250 — melhor fitness: 232989168 | sem melhora há 7 geração(ões)
2026-08-28 12:13:15 | Geração 38/250 — melhor fitness: 232989168 | sem melhora há 8 geração(ões)
2026-08-28 12:13:46 | Geração 39/250 — melhor fitness: 232989168 | sem melhora há 9 geração(ões)
2026-08-28 12:14:18 | Geração 40/250 — melhor fitness: 232989168 | sem melhora há 10 geração(ões)
