2026-09-05 03:38:24 | ======================================================================
2026-09-05 03:38:24 | Iniciando tarefa — servidor0_tarefa284 | k=27 | seed=42
2026-09-05 03:38:24 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 350}
2026-09-05 03:38:27 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-05 03:38:46 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-05 03:39:06 | Geração 2/350 — melhor fitness: 255508556 | sem melhora há 0 geração(ões)
2026-09-05 03:39:25 | Geração 3/350 — melhor fitness: 250666400 | sem melhora há 0 geração(ões)
2026-09-05 03:39:43 | Geração 4/350 — melhor fitness: 245384612 | sem melhora há 0 geração(ões)
2026-09-05 03:40:03 | Geração 5/350 — melhor fitness: 245210467 | sem melhora há 0 geração(ões)
2026-09-05 03:40:22 | Geração 6/350 — melhor fitness: 243589726 | sem melhora há 0 geração(ões)
2026-09-05 03:40:41 | Geração 7/350 — melhor fitness: 243589726 | sem melhora há 1 geração(ões)
2026-09-05 03:41:01 | Geração 8/350 — melhor fitness: 243125559 | sem melhora há 0 geração(ões)
2026-09-05 03:41:19 | Geração 9/350 — melhor fitness: 239602822 | sem melhora há 0 geração(ões)
2026-09-05 03:41:38 | Geração 10/350 — melhor fitness: 234862753 | sem melhora há 0 geração(ões)
2026-09-05 03:41:56 | Geração 11/350 — melhor fitness: 234422417 | sem melhora há 0 geração(ões)
2026-09-05 03:42:16 | Geração 12/350 — melhor fitness: 234422417 | sem melhora há 1 geração(ões)
2026-09-05 03:42:35 | Geração 13/350 — melhor fitness: 231963590 | sem melhora há 0 geração(ões)
2026-09-05 03:42:54 | Geração 14/350 — melhor fitness: 231963590 | sem melhora há 1 geração(ões)
2026-09-05 03:43:14 | Geração 15/350 — melhor fitness: 229920984 | sem melhora há 0 geração(ões)
2026-09-05 03:43:33 | Geração 16/350 — melhor fitness: 229334318 | sem melhora há 0 geração(ões)
2026-09-05 03:43:52 | Geração 17/350 — melhor fitness: 229334318 | sem melhora há 1 geração(ões)
2026-09-05 03:44:12 | Geração 18/350 — melhor fitness: 228407056 | sem melhora há 0 geração(ões)
2026-09-05 03:44:32 | Geração 19/350 — melhor fitness: 227284648 | sem melhora há 0 geração(ões)
2026-09-05 03:44:50 | Geração 20/350 — melhor fitness: 227284648 | sem melhora há 1 geração(ões)
2026-09-05 03:45:09 | Geração 21/350 — melhor fitness: 225583800 | sem melhora há 0 geração(ões)
2026-09-05 03:45:28 | Geração 22/350 — melhor fitness: 225583800 | sem melhora há 1 geração(ões)
2026-09-05 03:45:47 | Geração 23/350 — melhor fitness: 225583800 | sem melhora há 2 geração(ões)
2026-09-05 03:46:06 | Geração 24/350 — melhor fitness: 225583800 | sem melhora há 3 geração(ões)
2026-09-05 03:46:25 | Geração 25/350 — melhor fitness: 225583800 | sem melhora há 4 geração(ões)
2026-09-05 03:46:44 | Geração 26/350 — melhor fitness: 223142552 | sem melhora há 0 geração(ões)
2026-09-05 03:47:03 | Geração 27/350 — melhor fitness: 223142552 | sem melhora há 1 geração(ões)
2026-09-05 03:47:22 | Geração 28/350 — melhor fitness: 223142552 | sem melhora há 2 geração(ões)
2026-09-05 03:47:41 | Geração 29/350 — melhor fitness: 223142552 | sem melhora há 3 geração(ões)
2026-09-05 03:47:59 | Geração 30/350 — melhor fitness: 223142552 | sem melhora há 4 geração(ões)
2026-09-05 03:48:19 | Geração 31/350 — melhor fitness: 223142552 | sem melhora há 5 geração(ões)
2026-09-05 03:48:38 | Geração 32/350 — melhor fitness: 223142552 | sem melhora há 6 geração(ões)
2026-09-05 03:48:58 | Geração 33/350 — melhor fitness: 222832318 | sem melhora há 0 geração(ões)
2026-09-05 03:49:17 | Geração 34/350 — melhor fitness: 222832318 | sem melhora há 1 geração(ões)
2026-09-05 03:49:36 | Geração 35/350 — melhor fitness: 222832318 | sem melhora há 2 geração(ões)
2026-09-05 03:49:55 | Geração 36/350 — melhor fitness: 222222053 | sem melhora há 0 geração(ões)
2026-09-05 03:50:15 | Geração 37/350 — melhor fitness: 222222053 | sem melhora há 1 geração(ões)
2026-09-05 03:50:35 | Geração 38/350 — melhor fitness: 222222053 | sem melhora há 2 geração(ões)
2026-09-05 03:50:54 | Geração 39/350 — melhor fitness: 221573532 | sem melhora há 0 geração(ões)
2026-09-05 03:51:13 | Geração 40/350 — melhor fitness: 221573532 | sem melhora há 1 geração(ões)
2026-09-05 03:51:32 | Geração 41/350 — melhor fitness: 221570299 | sem melhora há 0 geração(ões)
2026-09-05 03:51:51 | Geração 42/350 — melhor fitness: 220836018 | sem melhora há 0 geração(ões)
2026-09-05 03:52:09 | Geração 43/350 — melhor fitness: 220836018 | sem melhora há 1 geração(ões)
2026-09-05 03:52:28 | Geração 44/350 — melhor fitness: 220563965 | sem melhora há 0 geração(ões)
2026-09-05 03:52:47 | Geração 45/350 — melhor fitness: 220563965 | sem melhora há 1 geração(ões)
2026-09-05 03:53:06 | Geração 46/350 — melhor fitness: 219319621 | sem melhora há 0 geração(ões)
2026-09-05 03:53:25 | Geração 47/350 — melhor fitness: 219319621 | sem melhora há 1 geração(ões)
2026-09-05 03:53:44 | Geração 48/350 — melhor fitness: 219319621 | sem melhora há 2 geração(ões)
2026-09-05 03:54:04 | Geração 49/350 — melhor fitness: 219319621 | sem melhora há 3 geração(ões)
2026-09-05 03:54:24 | Geração 50/350 — melhor fitness: 219319621 | sem melhora há 4 geração(ões)
2026-09-05 03:54:43 | Geração 51/350 — melhor fitness: 219319621 | sem melhora há 5 geração(ões)
2026-09-05 03:55:04 | Geração 52/350 — melhor fitness: 218849070 | sem melhora há 0 geração(ões)
2026-09-05 03:55:23 | Geração 53/350 — melhor fitness: 218849070 | sem melhora há 1 geração(ões)
2026-09-05 03:55:42 | Geração 54/350 — melhor fitness: 218059032 | sem melhora há 0 geração(ões)
2026-09-05 03:56:01 | Geração 55/350 — melhor fitness: 218059032 | sem melhora há 1 geração(ões)
2026-09-05 03:56:22 | Geração 56/350 — melhor fitness: 218059032 | sem melhora há 2 geração(ões)
2026-09-05 03:56:41 | Geração 57/350 — melhor fitness: 218059032 | sem melhora há 3 geração(ões)
2026-09-05 03:57:01 | Geração 58/350 — melhor fitness: 217880300 | sem melhora há 0 geração(ões)
2026-09-05 03:57:20 | Geração 59/350 — melhor fitness: 217880300 | sem melhora há 1 geração(ões)
2026-09-05 03:57:39 | Geração 60/350 — melhor fitness: 217880300 | sem melhora há 2 geração(ões)
2026-09-05 03:57:59 | Geração 61/350 — melhor fitness: 217880300 | sem melhora há 3 geração(ões)
2026-09-05 03:58:18 | Geração 62/350 — melhor fitness: 217880300 | sem melhora há 4 geração(ões)
2026-09-05 03:58:37 | Geração 63/350 — melhor fitness: 217880300 | sem melhora há 5 geração(ões)
2026-09-05 03:58:57 | Geração 64/350 — melhor fitness: 217880300 | sem melhora há 6 geração(ões)
2026-09-05 03:59:16 | Geração 65/350 — melhor fitness: 217880300 | sem melhora há 7 geração(ões)
2026-09-05 03:59:35 | Geração 66/350 — melhor fitness: 217880300 | sem melhora há 8 geração(ões)
2026-09-05 03:59:54 | Geração 67/350 — melhor fitness: 217880300 | sem melhora há 9 geração(ões)
2026-09-05 04:00:15 | Geração 68/350 — melhor fitness: 217777289 | sem melhora há 0 geração(ões)
2026-09-05 04:00:34 | Geração 69/350 — melhor fitness: 216283816 | sem melhora há 0 geração(ões)
2026-09-05 04:00:54 | Geração 70/350 — melhor fitness: 216283816 | sem melhora há 1 geração(ões)
2026-09-05 04:01:14 | Geração 71/350 — melhor fitness: 216283816 | sem melhora há 2 geração(ões)
2026-09-05 04:01:33 | Geração 72/350 — melhor fitness: 215354616 | sem melhora há 0 geração(ões)
