2026-09-01 23:20:11 | ======================================================================
2026-09-01 23:20:11 | Iniciando tarefa — servidor2_tarefa369 | k=27 | seed=42
2026-09-01 23:20:11 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 150}
2026-09-01 23:20:14 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-01 23:20:28 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-01 23:20:41 | Geração 2/150 — melhor fitness: 255548699 | sem melhora há 2 geração(ões)
2026-09-01 23:20:55 | Geração 3/150 — melhor fitness: 248174975 | sem melhora há 0 geração(ões)
2026-09-01 23:21:08 | Geração 4/150 — melhor fitness: 244896732 | sem melhora há 0 geração(ões)
2026-09-01 23:21:22 | Geração 5/150 — melhor fitness: 244896732 | sem melhora há 1 geração(ões)
2026-09-01 23:21:36 | Geração 6/150 — melhor fitness: 244896732 | sem melhora há 2 geração(ões)
2026-09-01 23:21:50 | Geração 7/150 — melhor fitness: 244896732 | sem melhora há 3 geração(ões)
2026-09-01 23:22:03 | Geração 8/150 — melhor fitness: 239816248 | sem melhora há 0 geração(ões)
2026-09-01 23:22:17 | Geração 9/150 — melhor fitness: 239573643 | sem melhora há 0 geração(ões)
2026-09-01 23:22:30 | Geração 10/150 — melhor fitness: 239573643 | sem melhora há 1 geração(ões)
2026-09-01 23:22:43 | Geração 11/150 — melhor fitness: 239573643 | sem melhora há 2 geração(ões)
2026-09-01 23:22:56 | Geração 12/150 — melhor fitness: 239573643 | sem melhora há 3 geração(ões)
2026-09-01 23:23:11 | Geração 13/150 — melhor fitness: 239463505 | sem melhora há 0 geração(ões)
2026-09-01 23:23:24 | Geração 14/150 — melhor fitness: 238537115 | sem melhora há 0 geração(ões)
2026-09-01 23:23:38 | Geração 15/150 — melhor fitness: 235637361 | sem melhora há 0 geração(ões)
2026-09-01 23:23:51 | Geração 16/150 — melhor fitness: 235637361 | sem melhora há 1 geração(ões)
2026-09-01 23:24:05 | Geração 17/150 — melhor fitness: 234040839 | sem melhora há 0 geração(ões)
2026-09-01 23:24:19 | Geração 18/150 — melhor fitness: 229307203 | sem melhora há 0 geração(ões)
2026-09-01 23:24:33 | Geração 19/150 — melhor fitness: 229307203 | sem melhora há 1 geração(ões)
2026-09-01 23:24:46 | Geração 20/150 — melhor fitness: 229307203 | sem melhora há 2 geração(ões)
2026-09-01 23:25:00 | Geração 21/150 — melhor fitness: 229307203 | sem melhora há 3 geração(ões)
2026-09-01 23:25:14 | Geração 22/150 — melhor fitness: 229307203 | sem melhora há 4 geração(ões)
2026-09-01 23:25:28 | Geração 23/150 — melhor fitness: 229307203 | sem melhora há 5 geração(ões)
2026-09-01 23:25:41 | Geração 24/150 — melhor fitness: 229307203 | sem melhora há 6 geração(ões)
2026-09-01 23:25:55 | Geração 25/150 — melhor fitness: 229307203 | sem melhora há 7 geração(ões)
2026-09-01 23:26:08 | Geração 26/150 — melhor fitness: 229307203 | sem melhora há 8 geração(ões)
2026-09-01 23:26:22 | Geração 27/150 — melhor fitness: 229307203 | sem melhora há 9 geração(ões)
2026-09-01 23:26:36 | Geração 28/150 — melhor fitness: 228480495 | sem melhora há 0 geração(ões)
2026-09-01 23:26:50 | Geração 29/150 — melhor fitness: 225478271 | sem melhora há 0 geração(ões)
2026-09-01 23:27:03 | Geração 30/150 — melhor fitness: 225478271 | sem melhora há 1 geração(ões)
2026-09-01 23:27:16 | Geração 31/150 — melhor fitness: 225478271 | sem melhora há 2 geração(ões)
2026-09-01 23:27:29 | Geração 32/150 — melhor fitness: 225478271 | sem melhora há 3 geração(ões)
2026-09-01 23:27:42 | Geração 33/150 — melhor fitness: 225478271 | sem melhora há 4 geração(ões)
2026-09-01 23:27:56 | Geração 34/150 — melhor fitness: 225478271 | sem melhora há 5 geração(ões)
2026-09-01 23:28:10 | Geração 35/150 — melhor fitness: 225478271 | sem melhora há 6 geração(ões)
2026-09-01 23:28:23 | Geração 36/150 — melhor fitness: 225478271 | sem melhora há 7 geração(ões)
2026-09-01 23:28:38 | Geração 37/150 — melhor fitness: 225478271 | sem melhora há 8 geração(ões)
2026-09-01 23:28:51 | Geração 38/150 — melhor fitness: 225478271 | sem melhora há 9 geração(ões)
2026-09-01 23:29:05 | Geração 39/150 — melhor fitness: 225478271 | sem melhora há 10 geração(ões)
2026-09-01 23:29:18 | Geração 40/150 — melhor fitness: 223504022 | sem melhora há 0 geração(ões)
2026-09-01 23:29:32 | Geração 41/150 — melhor fitness: 223504022 | sem melhora há 1 geração(ões)
2026-09-01 23:29:46 | Geração 42/150 — melhor fitness: 223504022 | sem melhora há 2 geração(ões)
2026-09-01 23:30:00 | Geração 43/150 — melhor fitness: 223504022 | sem melhora há 3 geração(ões)
2026-09-01 23:30:13 | Geração 44/150 — melhor fitness: 221363958 | sem melhora há 0 geração(ões)
2026-09-01 23:30:27 | Geração 45/150 — melhor fitness: 221363958 | sem melhora há 1 geração(ões)
2026-09-01 23:30:40 | Geração 46/150 — melhor fitness: 221363958 | sem melhora há 2 geração(ões)
2026-09-01 23:30:54 | Geração 47/150 — melhor fitness: 221363958 | sem melhora há 3 geração(ões)
2026-09-01 23:31:08 | Geração 48/150 — melhor fitness: 221363958 | sem melhora há 4 geração(ões)
2026-09-01 23:31:21 | Geração 49/150 — melhor fitness: 221363958 | sem melhora há 5 geração(ões)
2026-09-01 23:31:35 | Geração 50/150 — melhor fitness: 221363958 | sem melhora há 6 geração(ões)
2026-09-01 23:31:49 | Geração 51/150 — melhor fitness: 221363958 | sem melhora há 7 geração(ões)
2026-09-01 23:32:02 | Geração 52/150 — melhor fitness: 221363958 | sem melhora há 8 geração(ões)
2026-09-01 23:32:16 | Geração 53/150 — melhor fitness: 221363958 | sem melhora há 9 geração(ões)
2026-09-01 23:32:30 | Geração 54/150 — melhor fitness: 221363958 | sem melhora há 10 geração(ões)
2026-09-01 23:32:43 | Geração 55/150 — melhor fitness: 221363958 | sem melhora há 11 geração(ões)
2026-09-01 23:32:57 | Geração 56/150 — melhor fitness: 221363958 | sem melhora há 12 geração(ões)
2026-09-01 23:33:11 | Geração 57/150 — melhor fitness: 221363958 | sem melhora há 13 geração(ões)
2026-09-01 23:33:24 | Geração 58/150 — melhor fitness: 220702181 | sem melhora há 0 geração(ões)
2026-09-01 23:33:38 | Geração 59/150 — melhor fitness: 220702181 | sem melhora há 1 geração(ões)
2026-09-01 23:33:51 | Geração 60/150 — melhor fitness: 220702181 | sem melhora há 2 geração(ões)
2026-09-01 23:34:05 | Geração 61/150 — melhor fitness: 220702181 | sem melhora há 3 geração(ões)
2026-09-01 23:34:18 | Geração 62/150 — melhor fitness: 220702181 | sem melhora há 4 geração(ões)
2026-09-01 23:34:32 | Geração 63/150 — melhor fitness: 220702181 | sem melhora há 5 geração(ões)
2026-09-01 23:34:46 | Geração 64/150 — melhor fitness: 220702181 | sem melhora há 6 geração(ões)
