2026-08-31 22:24:01 | ======================================================================
2026-08-31 22:24:01 | Iniciando tarefa — servidor2_tarefa413 | k=27 | seed=42
2026-08-31 22:24:01 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-08-31 22:24:03 | Geração 0 (inicial) — melhor fitness: 266064494
2026-08-31 22:24:15 | Geração 1/350 — melhor fitness: 257193578 | sem melhora há 0 geração(ões)
2026-08-31 22:24:29 | Geração 2/350 — melhor fitness: 254603366 | sem melhora há 0 geração(ões)
2026-08-31 22:24:42 | Geração 3/350 — melhor fitness: 248517126 | sem melhora há 0 geração(ões)
2026-08-31 22:24:54 | Geração 4/350 — melhor fitness: 242877664 | sem melhora há 0 geração(ões)
2026-08-31 22:25:08 | Geração 5/350 — melhor fitness: 242877664 | sem melhora há 1 geração(ões)
2026-08-31 22:25:21 | Geração 6/350 — melhor fitness: 242877664 | sem melhora há 2 geração(ões)
2026-08-31 22:25:34 | Geração 7/350 — melhor fitness: 242877664 | sem melhora há 3 geração(ões)
2026-08-31 22:25:47 | Geração 8/350 — melhor fitness: 240919428 | sem melhora há 0 geração(ões)
2026-08-31 22:25:59 | Geração 9/350 — melhor fitness: 240919428 | sem melhora há 1 geração(ões)
2026-08-31 22:26:12 | Geração 10/350 — melhor fitness: 240919428 | sem melhora há 2 geração(ões)
2026-08-31 22:26:25 | Geração 11/350 — melhor fitness: 239000798 | sem melhora há 0 geração(ões)
2026-08-31 22:26:37 | Geração 12/350 — melhor fitness: 239000798 | sem melhora há 1 geração(ões)
2026-08-31 22:26:51 | Geração 13/350 — melhor fitness: 239000798 | sem melhora há 2 geração(ões)
2026-08-31 22:27:04 | Geração 14/350 — melhor fitness: 239000798 | sem melhora há 3 geração(ões)
2026-08-31 22:27:17 | Geração 15/350 — melhor fitness: 239000798 | sem melhora há 4 geração(ões)
2026-08-31 22:27:30 | Geração 16/350 — melhor fitness: 237663980 | sem melhora há 0 geração(ões)
2026-08-31 22:27:43 | Geração 17/350 — melhor fitness: 237663980 | sem melhora há 1 geração(ões)
2026-08-31 22:27:56 | Geração 18/350 — melhor fitness: 237230627 | sem melhora há 0 geração(ões)
2026-08-31 22:28:08 | Geração 19/350 — melhor fitness: 237062773 | sem melhora há 0 geração(ões)
2026-08-31 22:28:21 | Geração 20/350 — melhor fitness: 237062773 | sem melhora há 1 geração(ões)
2026-08-31 22:28:35 | Geração 21/350 — melhor fitness: 237062773 | sem melhora há 2 geração(ões)
2026-08-31 22:28:47 | Geração 22/350 — melhor fitness: 237062773 | sem melhora há 3 geração(ões)
2026-08-31 22:29:01 | Geração 23/350 — melhor fitness: 237062773 | sem melhora há 4 geração(ões)
2026-08-31 22:29:14 | Geração 24/350 — melhor fitness: 237062773 | sem melhora há 5 geração(ões)
2026-08-31 22:29:27 | Geração 25/350 — melhor fitness: 237062773 | sem melhora há 6 geração(ões)
2026-08-31 22:29:40 | Geração 26/350 — melhor fitness: 237062773 | sem melhora há 7 geração(ões)
2026-08-31 22:29:53 | Geração 27/350 — melhor fitness: 237062773 | sem melhora há 8 geração(ões)
2026-08-31 22:30:06 | Geração 28/350 — melhor fitness: 237062773 | sem melhora há 9 geração(ões)
2026-08-31 22:30:19 | Geração 29/350 — melhor fitness: 237062773 | sem melhora há 10 geração(ões)
2026-08-31 22:30:32 | Geração 30/350 — melhor fitness: 237062773 | sem melhora há 11 geração(ões)
2026-08-31 22:30:45 | Geração 31/350 — melhor fitness: 236717032 | sem melhora há 0 geração(ões)
2026-08-31 22:30:58 | Geração 32/350 — melhor fitness: 236717032 | sem melhora há 1 geração(ões)
2026-08-31 22:31:11 | Geração 33/350 — melhor fitness: 236717032 | sem melhora há 2 geração(ões)
2026-08-31 22:31:24 | Geração 34/350 — melhor fitness: 236717032 | sem melhora há 3 geração(ões)
2026-08-31 22:31:38 | Geração 35/350 — melhor fitness: 234012504 | sem melhora há 0 geração(ões)
2026-08-31 22:31:51 | Geração 36/350 — melhor fitness: 234012504 | sem melhora há 1 geração(ões)
2026-08-31 22:32:04 | Geração 37/350 — melhor fitness: 234012504 | sem melhora há 2 geração(ões)
2026-08-31 22:32:17 | Geração 38/350 — melhor fitness: 234012504 | sem melhora há 3 geração(ões)
2026-08-31 22:32:30 | Geração 39/350 — melhor fitness: 231102660 | sem melhora há 0 geração(ões)
2026-08-31 22:32:44 | Geração 40/350 — melhor fitness: 231102660 | sem melhora há 1 geração(ões)
2026-08-31 22:32:56 | Geração 41/350 — melhor fitness: 231102660 | sem melhora há 2 geração(ões)
2026-08-31 22:33:09 | Geração 42/350 — melhor fitness: 231102660 | sem melhora há 3 geração(ões)
2026-08-31 22:33:22 | Geração 43/350 — melhor fitness: 231102660 | sem melhora há 4 geração(ões)
2026-08-31 22:33:35 | Geração 44/350 — melhor fitness: 231102660 | sem melhora há 5 geração(ões)
2026-08-31 22:33:50 | Geração 45/350 — melhor fitness: 231102660 | sem melhora há 6 geração(ões)
2026-08-31 22:34:02 | Geração 46/350 — melhor fitness: 231102660 | sem melhora há 7 geração(ões)
2026-08-31 22:34:15 | Geração 47/350 — melhor fitness: 231102660 | sem melhora há 8 geração(ões)
2026-08-31 22:34:28 | Geração 48/350 — melhor fitness: 224682038 | sem melhora há 0 geração(ões)
2026-08-31 22:34:41 | Geração 49/350 — melhor fitness: 224682038 | sem melhora há 1 geração(ões)
2026-08-31 22:34:53 | Geração 50/350 — melhor fitness: 224682038 | sem melhora há 2 geração(ões)
2026-08-31 22:35:06 | Geração 51/350 — melhor fitness: 224682038 | sem melhora há 3 geração(ões)
2026-08-31 22:35:19 | Geração 52/350 — melhor fitness: 224682038 | sem melhora há 4 geração(ões)
2026-08-31 22:35:32 | Geração 53/350 — melhor fitness: 224682038 | sem melhora há 5 geração(ões)
2026-08-31 22:35:46 | Geração 54/350 — melhor fitness: 224682038 | sem melhora há 6 geração(ões)
2026-08-31 22:35:59 | Geração 55/350 — melhor fitness: 224682038 | sem melhora há 7 geração(ões)
2026-08-31 22:36:11 | Geração 56/350 — melhor fitness: 224682038 | sem melhora há 8 geração(ões)
2026-08-31 22:36:25 | Geração 57/350 — melhor fitness: 224682038 | sem melhora há 9 geração(ões)
2026-08-31 22:36:38 | Geração 58/350 — melhor fitness: 224682038 | sem melhora há 10 geração(ões)
2026-08-31 22:36:50 | Geração 59/350 — melhor fitness: 224682038 | sem melhora há 11 geração(ões)
2026-08-31 22:37:03 | Geração 60/350 — melhor fitness: 224682038 | sem melhora há 12 geração(ões)
2026-08-31 22:37:17 | Geração 61/350 — melhor fitness: 224682038 | sem melhora há 13 geração(ões)
2026-08-31 22:37:29 | Geração 62/350 — melhor fitness: 224682038 | sem melhora há 14 geração(ões)
2026-08-31 22:37:42 | Geração 63/350 — melhor fitness: 224682038 | sem melhora há 15 geração(ões)
2026-08-31 22:37:55 | Geração 64/350 — melhor fitness: 224682038 | sem melhora há 16 geração(ões)
2026-08-31 22:38:08 | Geração 65/350 — melhor fitness: 224682038 | sem melhora há 17 geração(ões)
