2026-08-29 14:51:15 | ======================================================================
2026-08-29 14:51:15 | Iniciando tarefa — servidor0_tarefa554 | k=27 | seed=42
2026-08-29 14:51:15 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 350}
2026-08-29 14:51:20 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-29 14:51:53 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-29 14:52:26 | Geração 2/350 — melhor fitness: 254479802 | sem melhora há 0 geração(ões)
2026-08-29 14:52:58 | Geração 3/350 — melhor fitness: 251234746 | sem melhora há 0 geração(ões)
2026-08-29 14:53:32 | Geração 4/350 — melhor fitness: 251234746 | sem melhora há 1 geração(ões)
2026-08-29 14:54:04 | Geração 5/350 — melhor fitness: 244186758 | sem melhora há 0 geração(ões)
2026-08-29 14:54:35 | Geração 6/350 — melhor fitness: 244186758 | sem melhora há 1 geração(ões)
2026-08-29 14:55:07 | Geração 7/350 — melhor fitness: 244186758 | sem melhora há 2 geração(ões)
2026-08-29 14:55:40 | Geração 8/350 — melhor fitness: 242649946 | sem melhora há 0 geração(ões)
2026-08-29 14:56:13 | Geração 9/350 — melhor fitness: 242649946 | sem melhora há 1 geração(ões)
2026-08-29 14:56:46 | Geração 10/350 — melhor fitness: 238382530 | sem melhora há 0 geração(ões)
2026-08-29 14:57:19 | Geração 11/350 — melhor fitness: 238382530 | sem melhora há 1 geração(ões)
2026-08-29 14:57:53 | Geração 12/350 — melhor fitness: 235798105 | sem melhora há 0 geração(ões)
2026-08-29 14:58:26 | Geração 13/350 — melhor fitness: 235798105 | sem melhora há 1 geração(ões)
2026-08-29 14:58:58 | Geração 14/350 — melhor fitness: 235798105 | sem melhora há 2 geração(ões)
2026-08-29 14:59:30 | Geração 15/350 — melhor fitness: 229626332 | sem melhora há 0 geração(ões)
2026-08-29 15:00:01 | Geração 16/350 — melhor fitness: 229626332 | sem melhora há 1 geração(ões)
2026-08-29 15:00:35 | Geração 17/350 — melhor fitness: 229626332 | sem melhora há 2 geração(ões)
2026-08-29 15:01:07 | Geração 18/350 — melhor fitness: 227078017 | sem melhora há 0 geração(ões)
2026-08-29 15:01:38 | Geração 19/350 — melhor fitness: 226496967 | sem melhora há 0 geração(ões)
2026-08-29 15:02:10 | Geração 20/350 — melhor fitness: 226182514 | sem melhora há 0 geração(ões)
2026-08-29 15:02:43 | Geração 21/350 — melhor fitness: 224335546 | sem melhora há 0 geração(ões)
2026-08-29 15:03:15 | Geração 22/350 — melhor fitness: 224335546 | sem melhora há 1 geração(ões)
2026-08-29 15:03:47 | Geração 23/350 — melhor fitness: 224335546 | sem melhora há 2 geração(ões)
2026-08-29 15:04:19 | Geração 24/350 — melhor fitness: 220989619 | sem melhora há 0 geração(ões)
2026-08-29 15:04:52 | Geração 25/350 — melhor fitness: 220989619 | sem melhora há 1 geração(ões)
2026-08-29 15:05:25 | Geração 26/350 — melhor fitness: 220774713 | sem melhora há 0 geração(ões)
2026-08-29 15:05:56 | Geração 27/350 — melhor fitness: 220698675 | sem melhora há 0 geração(ões)
2026-08-29 15:06:28 | Geração 28/350 — melhor fitness: 220639432 | sem melhora há 0 geração(ões)
2026-08-29 15:07:00 | Geração 29/350 — melhor fitness: 220639432 | sem melhora há 1 geração(ões)
2026-08-29 15:07:32 | Geração 30/350 — melhor fitness: 220639432 | sem melhora há 2 geração(ões)
2026-08-29 15:08:05 | Geração 31/350 — melhor fitness: 220143878 | sem melhora há 0 geração(ões)
2026-08-29 15:08:36 | Geração 32/350 — melhor fitness: 218229867 | sem melhora há 0 geração(ões)
2026-08-29 15:09:09 | Geração 33/350 — melhor fitness: 218229867 | sem melhora há 1 geração(ões)
2026-08-29 15:09:41 | Geração 34/350 — melhor fitness: 218229867 | sem melhora há 2 geração(ões)
2026-08-29 15:10:12 | Geração 35/350 — melhor fitness: 218229867 | sem melhora há 3 geração(ões)
2026-08-29 15:10:45 | Geração 36/350 — melhor fitness: 215924919 | sem melhora há 0 geração(ões)
2026-08-29 15:11:17 | Geração 37/350 — melhor fitness: 215924919 | sem melhora há 1 geração(ões)
2026-08-29 15:11:51 | Geração 38/350 — melhor fitness: 215924919 | sem melhora há 2 geração(ões)
2026-08-29 15:12:23 | Geração 39/350 — melhor fitness: 214918160 | sem melhora há 0 geração(ões)
2026-08-29 15:12:56 | Geração 40/350 — melhor fitness: 214918160 | sem melhora há 1 geração(ões)
2026-08-29 15:13:29 | Geração 41/350 — melhor fitness: 214918160 | sem melhora há 2 geração(ões)
2026-08-29 15:14:02 | Geração 42/350 — melhor fitness: 214918160 | sem melhora há 3 geração(ões)
2026-08-29 15:14:33 | Geração 43/350 — melhor fitness: 214918160 | sem melhora há 4 geração(ões)
2026-08-29 15:15:06 | Geração 44/350 — melhor fitness: 214918160 | sem melhora há 5 geração(ões)
2026-08-29 15:15:39 | Geração 45/350 — melhor fitness: 214663358 | sem melhora há 0 geração(ões)
2026-08-29 15:16:13 | Geração 46/350 — melhor fitness: 214663358 | sem melhora há 1 geração(ões)
2026-08-29 15:16:44 | Geração 47/350 — melhor fitness: 214119860 | sem melhora há 0 geração(ões)
2026-08-29 15:17:16 | Geração 48/350 — melhor fitness: 214119860 | sem melhora há 1 geração(ões)
2026-08-29 15:17:48 | Geração 49/350 — melhor fitness: 214119860 | sem melhora há 2 geração(ões)
2026-08-29 15:18:21 | Geração 50/350 — melhor fitness: 214119860 | sem melhora há 3 geração(ões)
2026-08-29 15:18:52 | Geração 51/350 — melhor fitness: 213385570 | sem melhora há 0 geração(ões)
2026-08-29 15:19:25 | Geração 52/350 — melhor fitness: 213385570 | sem melhora há 1 geração(ões)
2026-08-29 15:19:56 | Geração 53/350 — melhor fitness: 213385570 | sem melhora há 2 geração(ões)
2026-08-29 15:20:29 | Geração 54/350 — melhor fitness: 213385570 | sem melhora há 3 geração(ões)
2026-08-29 15:20:59 | Geração 55/350 — melhor fitness: 213385570 | sem melhora há 4 geração(ões)
2026-08-29 15:21:32 | Geração 56/350 — melhor fitness: 213385570 | sem melhora há 5 geração(ões)
2026-08-29 15:22:04 | Geração 57/350 — melhor fitness: 213385570 | sem melhora há 6 geração(ões)
2026-08-29 15:22:37 | Geração 58/350 — melhor fitness: 212723107 | sem melhora há 0 geração(ões)
2026-08-29 15:23:10 | Geração 59/350 — melhor fitness: 212723107 | sem melhora há 1 geração(ões)
2026-08-29 15:23:44 | Geração 60/350 — melhor fitness: 212266062 | sem melhora há 0 geração(ões)
2026-08-29 15:24:15 | Geração 61/350 — melhor fitness: 212266062 | sem melhora há 1 geração(ões)
2026-08-29 15:24:47 | Geração 62/350 — melhor fitness: 212266062 | sem melhora há 2 geração(ões)
2026-08-29 15:25:21 | Geração 63/350 — melhor fitness: 212266062 | sem melhora há 3 geração(ões)
2026-08-29 15:25:53 | Geração 64/350 — melhor fitness: 212266062 | sem melhora há 4 geração(ões)
2026-08-29 15:26:25 | Geração 65/350 — melhor fitness: 212266062 | sem melhora há 5 geração(ões)
2026-08-29 15:26:56 | Geração 66/350 — melhor fitness: 212266062 | sem melhora há 6 geração(ões)
2026-08-29 15:27:27 | Geração 67/350 — melhor fitness: 212266062 | sem melhora há 7 geração(ões)
2026-08-29 15:27:58 | Geração 68/350 — melhor fitness: 212266062 | sem melhora há 8 geração(ões)
2026-08-29 15:28:31 | Geração 69/350 — melhor fitness: 212266062 | sem melhora há 9 geração(ões)
2026-08-29 15:29:03 | Geração 70/350 — melhor fitness: 212266062 | sem melhora há 10 geração(ões)
2026-08-29 15:29:35 | Geração 71/350 — melhor fitness: 212266062 | sem melhora há 11 geração(ões)
2026-08-29 15:30:08 | Geração 72/350 — melhor fitness: 212230045 | sem melhora há 0 geração(ões)
2026-08-29 15:30:40 | Geração 73/350 — melhor fitness: 212195686 | sem melhora há 0 geração(ões)
2026-08-29 15:31:13 | Geração 74/350 — melhor fitness: 212195686 | sem melhora há 1 geração(ões)
2026-08-29 15:31:44 | Geração 75/350 — melhor fitness: 212195686 | sem melhora há 2 geração(ões)
2026-08-29 15:32:17 | Geração 76/350 — melhor fitness: 212111657 | sem melhora há 0 geração(ões)
2026-08-29 15:32:48 | Geração 77/350 — melhor fitness: 211922366 | sem melhora há 0 geração(ões)
2026-08-29 15:33:20 | Geração 78/350 — melhor fitness: 211922366 | sem melhora há 1 geração(ões)
2026-08-29 15:33:51 | Geração 79/350 — melhor fitness: 211922366 | sem melhora há 2 geração(ões)
2026-08-29 15:34:25 | Geração 80/350 — melhor fitness: 211864743 | sem melhora há 0 geração(ões)
2026-08-29 15:34:57 | Geração 81/350 — melhor fitness: 211851990 | sem melhora há 0 geração(ões)
2026-08-29 15:35:29 | Geração 82/350 — melhor fitness: 211851990 | sem melhora há 1 geração(ões)
2026-08-29 15:36:00 | Geração 83/350 — melhor fitness: 211851990 | sem melhora há 2 geração(ões)
2026-08-29 15:36:33 | Geração 84/350 — melhor fitness: 211464027 | sem melhora há 0 geração(ões)
2026-08-29 15:37:07 | Geração 85/350 — melhor fitness: 211464027 | sem melhora há 1 geração(ões)
2026-08-29 15:37:39 | Geração 86/350 — melhor fitness: 211464027 | sem melhora há 2 geração(ões)
2026-08-29 15:38:11 | Geração 87/350 — melhor fitness: 211357053 | sem melhora há 0 geração(ões)
2026-08-29 15:38:44 | Geração 88/350 — melhor fitness: 211357053 | sem melhora há 1 geração(ões)
2026-08-29 15:39:16 | Geração 89/350 — melhor fitness: 211357053 | sem melhora há 2 geração(ões)
2026-08-29 15:39:49 | Geração 90/350 — melhor fitness: 211357053 | sem melhora há 3 geração(ões)
2026-08-29 15:40:22 | Geração 91/350 — melhor fitness: 210749576 | sem melhora há 0 geração(ões)
2026-08-29 15:40:54 | Geração 92/350 — melhor fitness: 210749576 | sem melhora há 1 geração(ões)
2026-08-29 15:41:28 | Geração 93/350 — melhor fitness: 210749576 | sem melhora há 2 geração(ões)
2026-08-29 15:42:01 | Geração 94/350 — melhor fitness: 210749576 | sem melhora há 3 geração(ões)
2026-08-29 15:42:35 | Geração 95/350 — melhor fitness: 210749576 | sem melhora há 4 geração(ões)
2026-08-29 15:43:07 | Geração 96/350 — melhor fitness: 210749576 | sem melhora há 5 geração(ões)
2026-08-29 15:43:39 | Geração 97/350 — melhor fitness: 210749576 | sem melhora há 6 geração(ões)
2026-08-29 15:44:10 | Geração 98/350 — melhor fitness: 209835487 | sem melhora há 0 geração(ões)
2026-08-29 15:44:42 | Geração 99/350 — melhor fitness: 209835487 | sem melhora há 1 geração(ões)
2026-08-29 15:45:14 | Geração 100/350 — melhor fitness: 209835487 | sem melhora há 2 geração(ões)
2026-08-29 15:45:47 | Geração 101/350 — melhor fitness: 209835487 | sem melhora há 3 geração(ões)
2026-08-29 15:46:20 | Geração 102/350 — melhor fitness: 209835487 | sem melhora há 4 geração(ões)
2026-08-29 15:46:53 | Geração 103/350 — melhor fitness: 209835487 | sem melhora há 5 geração(ões)
2026-08-29 15:47:25 | Geração 104/350 — melhor fitness: 209835487 | sem melhora há 6 geração(ões)
2026-08-29 15:47:58 | Geração 105/350 — melhor fitness: 209087385 | sem melhora há 0 geração(ões)
2026-08-29 15:48:30 | Geração 106/350 — melhor fitness: 209087385 | sem melhora há 1 geração(ões)
2026-08-29 15:49:03 | Geração 107/350 — melhor fitness: 209087385 | sem melhora há 2 geração(ões)
2026-08-29 15:49:37 | Geração 108/350 — melhor fitness: 209087385 | sem melhora há 3 geração(ões)
2026-08-29 15:50:09 | Geração 109/350 — melhor fitness: 209087385 | sem melhora há 4 geração(ões)
2026-08-29 15:50:40 | Geração 110/350 — melhor fitness: 209087385 | sem melhora há 5 geração(ões)
2026-08-29 15:51:12 | Geração 111/350 — melhor fitness: 209087385 | sem melhora há 6 geração(ões)
2026-08-29 15:51:45 | Geração 112/350 — melhor fitness: 209087385 | sem melhora há 7 geração(ões)
2026-08-29 15:52:17 | Geração 113/350 — melhor fitness: 209087385 | sem melhora há 8 geração(ões)
2026-08-29 15:52:48 | Geração 114/350 — melhor fitness: 209087385 | sem melhora há 9 geração(ões)
2026-08-29 15:53:22 | Geração 115/350 — melhor fitness: 208792711 | sem melhora há 0 geração(ões)
