2026-09-03 14:08:54 | ======================================================================
2026-09-03 14:08:54 | Iniciando tarefa — servidor3_tarefa117 | k=27 | seed=42
2026-09-03 14:08:54 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 150}
2026-09-03 14:08:57 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-03 14:09:10 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-03 14:09:25 | Geração 2/150 — melhor fitness: 255548699 | sem melhora há 2 geração(ões)
2026-09-03 14:09:39 | Geração 3/150 — melhor fitness: 251802093 | sem melhora há 0 geração(ões)
2026-09-03 14:09:53 | Geração 4/150 — melhor fitness: 249502497 | sem melhora há 0 geração(ões)
2026-09-03 14:10:08 | Geração 5/150 — melhor fitness: 246601525 | sem melhora há 0 geração(ões)
2026-09-03 14:10:22 | Geração 6/150 — melhor fitness: 244420432 | sem melhora há 0 geração(ões)
2026-09-03 14:10:36 | Geração 7/150 — melhor fitness: 244420432 | sem melhora há 1 geração(ões)
2026-09-03 14:10:49 | Geração 8/150 — melhor fitness: 242534187 | sem melhora há 0 geração(ões)
2026-09-03 14:11:03 | Geração 9/150 — melhor fitness: 242534187 | sem melhora há 1 geração(ões)
2026-09-03 14:11:17 | Geração 10/150 — melhor fitness: 238302943 | sem melhora há 0 geração(ões)
2026-09-03 14:11:30 | Geração 11/150 — melhor fitness: 238302943 | sem melhora há 1 geração(ões)
2026-09-03 14:11:44 | Geração 12/150 — melhor fitness: 238302943 | sem melhora há 2 geração(ões)
2026-09-03 14:11:58 | Geração 13/150 — melhor fitness: 238302943 | sem melhora há 3 geração(ões)
2026-09-03 14:12:12 | Geração 14/150 — melhor fitness: 238302943 | sem melhora há 4 geração(ões)
2026-09-03 14:12:25 | Geração 15/150 — melhor fitness: 238302943 | sem melhora há 5 geração(ões)
2026-09-03 14:12:40 | Geração 16/150 — melhor fitness: 238302943 | sem melhora há 6 geração(ões)
2026-09-03 14:12:53 | Geração 17/150 — melhor fitness: 238302943 | sem melhora há 7 geração(ões)
2026-09-03 14:13:07 | Geração 18/150 — melhor fitness: 238302943 | sem melhora há 8 geração(ões)
2026-09-03 14:13:22 | Geração 19/150 — melhor fitness: 238302943 | sem melhora há 9 geração(ões)
2026-09-03 14:13:35 | Geração 20/150 — melhor fitness: 235833109 | sem melhora há 0 geração(ões)
2026-09-03 14:13:49 | Geração 21/150 — melhor fitness: 235833109 | sem melhora há 1 geração(ões)
2026-09-03 14:14:02 | Geração 22/150 — melhor fitness: 235833109 | sem melhora há 2 geração(ões)
2026-09-03 14:14:16 | Geração 23/150 — melhor fitness: 235833109 | sem melhora há 3 geração(ões)
2026-09-03 14:14:30 | Geração 24/150 — melhor fitness: 234658106 | sem melhora há 0 geração(ões)
2026-09-03 14:14:44 | Geração 25/150 — melhor fitness: 234658106 | sem melhora há 1 geração(ões)
2026-09-03 14:14:58 | Geração 26/150 — melhor fitness: 234658106 | sem melhora há 2 geração(ões)
2026-09-03 14:15:13 | Geração 27/150 — melhor fitness: 234658106 | sem melhora há 3 geração(ões)
2026-09-03 14:15:27 | Geração 28/150 — melhor fitness: 234658106 | sem melhora há 4 geração(ões)
2026-09-03 14:15:41 | Geração 29/150 — melhor fitness: 234658106 | sem melhora há 5 geração(ões)
2026-09-03 14:15:54 | Geração 30/150 — melhor fitness: 234658106 | sem melhora há 6 geração(ões)
2026-09-03 14:16:07 | Geração 31/150 — melhor fitness: 234658106 | sem melhora há 7 geração(ões)
2026-09-03 14:16:21 | Geração 32/150 — melhor fitness: 233692722 | sem melhora há 0 geração(ões)
2026-09-03 14:16:34 | Geração 33/150 — melhor fitness: 233692722 | sem melhora há 1 geração(ões)
2026-09-03 14:16:48 | Geração 34/150 — melhor fitness: 231954794 | sem melhora há 0 geração(ões)
2026-09-03 14:17:02 | Geração 35/150 — melhor fitness: 231954794 | sem melhora há 1 geração(ões)
2026-09-03 14:17:15 | Geração 36/150 — melhor fitness: 231954794 | sem melhora há 2 geração(ões)
2026-09-03 14:17:28 | Geração 37/150 — melhor fitness: 231954794 | sem melhora há 3 geração(ões)
2026-09-03 14:17:42 | Geração 38/150 — melhor fitness: 231954794 | sem melhora há 4 geração(ões)
2026-09-03 14:17:56 | Geração 39/150 — melhor fitness: 229695717 | sem melhora há 0 geração(ões)
2026-09-03 14:18:10 | Geração 40/150 — melhor fitness: 229695717 | sem melhora há 1 geração(ões)
2026-09-03 14:18:23 | Geração 41/150 — melhor fitness: 229695717 | sem melhora há 2 geração(ões)
2026-09-03 14:18:37 | Geração 42/150 — melhor fitness: 228979353 | sem melhora há 0 geração(ões)
2026-09-03 14:18:50 | Geração 43/150 — melhor fitness: 228979353 | sem melhora há 1 geração(ões)
2026-09-03 14:19:03 | Geração 44/150 — melhor fitness: 228979353 | sem melhora há 2 geração(ões)
2026-09-03 14:19:17 | Geração 45/150 — melhor fitness: 228979353 | sem melhora há 3 geração(ões)
