2026-08-31 02:48:29 | ======================================================================
2026-08-31 02:48:29 | Iniciando tarefa — servidor3_tarefa212 | k=27 | seed=42
2026-08-31 02:48:29 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 350}
2026-08-31 02:48:31 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-31 02:48:52 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-31 02:49:11 | Geração 2/350 — melhor fitness: 255548699 | sem melhora há 2 geração(ões)
2026-08-31 02:49:29 | Geração 3/350 — melhor fitness: 255548699 | sem melhora há 3 geração(ões)
2026-08-31 02:49:48 | Geração 4/350 — melhor fitness: 248202251 | sem melhora há 0 geração(ões)
2026-08-31 02:50:08 | Geração 5/350 — melhor fitness: 248202251 | sem melhora há 1 geração(ões)
2026-08-31 02:50:26 | Geração 6/350 — melhor fitness: 248202251 | sem melhora há 2 geração(ões)
2026-08-31 02:50:45 | Geração 7/350 — melhor fitness: 248114132 | sem melhora há 0 geração(ões)
2026-08-31 02:51:04 | Geração 8/350 — melhor fitness: 248114132 | sem melhora há 1 geração(ões)
2026-08-31 02:51:23 | Geração 9/350 — melhor fitness: 243032715 | sem melhora há 0 geração(ões)
2026-08-31 02:51:42 | Geração 10/350 — melhor fitness: 243032715 | sem melhora há 1 geração(ões)
2026-08-31 02:52:01 | Geração 11/350 — melhor fitness: 243032715 | sem melhora há 2 geração(ões)
2026-08-31 02:52:20 | Geração 12/350 — melhor fitness: 243032715 | sem melhora há 3 geração(ões)
2026-08-31 02:52:38 | Geração 13/350 — melhor fitness: 243032715 | sem melhora há 4 geração(ões)
2026-08-31 02:52:57 | Geração 14/350 — melhor fitness: 240053227 | sem melhora há 0 geração(ões)
2026-08-31 02:53:16 | Geração 15/350 — melhor fitness: 240053227 | sem melhora há 1 geração(ões)
2026-08-31 02:53:36 | Geração 16/350 — melhor fitness: 240053227 | sem melhora há 2 geração(ões)
2026-08-31 02:53:55 | Geração 17/350 — melhor fitness: 240053227 | sem melhora há 3 geração(ões)
2026-08-31 02:54:14 | Geração 18/350 — melhor fitness: 240053227 | sem melhora há 4 geração(ões)
2026-08-31 02:54:33 | Geração 19/350 — melhor fitness: 238769353 | sem melhora há 0 geração(ões)
2026-08-31 02:54:51 | Geração 20/350 — melhor fitness: 238769353 | sem melhora há 1 geração(ões)
2026-08-31 02:55:09 | Geração 21/350 — melhor fitness: 238769353 | sem melhora há 2 geração(ões)
2026-08-31 02:55:28 | Geração 22/350 — melhor fitness: 238769353 | sem melhora há 3 geração(ões)
2026-08-31 02:55:47 | Geração 23/350 — melhor fitness: 238769353 | sem melhora há 4 geração(ões)
2026-08-31 02:56:06 | Geração 24/350 — melhor fitness: 238769353 | sem melhora há 5 geração(ões)
2026-08-31 02:56:25 | Geração 25/350 — melhor fitness: 238769353 | sem melhora há 6 geração(ões)
2026-08-31 02:56:44 | Geração 26/350 — melhor fitness: 238769353 | sem melhora há 7 geração(ões)
2026-08-31 02:57:03 | Geração 27/350 — melhor fitness: 238769353 | sem melhora há 8 geração(ões)
2026-08-31 02:57:21 | Geração 28/350 — melhor fitness: 237153762 | sem melhora há 0 geração(ões)
2026-08-31 02:57:40 | Geração 29/350 — melhor fitness: 237153762 | sem melhora há 1 geração(ões)
2026-08-31 02:57:59 | Geração 30/350 — melhor fitness: 237153762 | sem melhora há 2 geração(ões)
2026-08-31 02:58:17 | Geração 31/350 — melhor fitness: 236396344 | sem melhora há 0 geração(ões)
2026-08-31 02:58:35 | Geração 32/350 — melhor fitness: 236396344 | sem melhora há 1 geração(ões)
2026-08-31 02:58:55 | Geração 33/350 — melhor fitness: 236396344 | sem melhora há 2 geração(ões)
2026-08-31 02:59:14 | Geração 34/350 — melhor fitness: 236396344 | sem melhora há 3 geração(ões)
2026-08-31 02:59:33 | Geração 35/350 — melhor fitness: 236396344 | sem melhora há 4 geração(ões)
2026-08-31 02:59:52 | Geração 36/350 — melhor fitness: 236396344 | sem melhora há 5 geração(ões)
2026-08-31 03:00:11 | Geração 37/350 — melhor fitness: 236396344 | sem melhora há 6 geração(ões)
2026-08-31 03:00:30 | Geração 38/350 — melhor fitness: 236396344 | sem melhora há 7 geração(ões)
2026-08-31 03:00:50 | Geração 39/350 — melhor fitness: 236396344 | sem melhora há 8 geração(ões)
2026-08-31 03:01:08 | Geração 40/350 — melhor fitness: 236396344 | sem melhora há 9 geração(ões)
2026-08-31 03:01:26 | Geração 41/350 — melhor fitness: 236396344 | sem melhora há 10 geração(ões)
2026-08-31 03:01:46 | Geração 42/350 — melhor fitness: 236091390 | sem melhora há 0 geração(ões)
2026-08-31 03:02:04 | Geração 43/350 — melhor fitness: 234888543 | sem melhora há 0 geração(ões)
2026-08-31 03:02:24 | Geração 44/350 — melhor fitness: 234888543 | sem melhora há 1 geração(ões)
2026-08-31 03:02:42 | Geração 45/350 — melhor fitness: 234888543 | sem melhora há 2 geração(ões)
2026-08-31 03:03:02 | Geração 46/350 — melhor fitness: 234888543 | sem melhora há 3 geração(ões)
2026-08-31 03:03:21 | Geração 47/350 — melhor fitness: 234888543 | sem melhora há 4 geração(ões)
2026-08-31 03:03:41 | Geração 48/350 — melhor fitness: 234888543 | sem melhora há 5 geração(ões)
2026-08-31 03:04:00 | Geração 49/350 — melhor fitness: 234888543 | sem melhora há 6 geração(ões)
2026-08-31 03:04:18 | Geração 50/350 — melhor fitness: 234888543 | sem melhora há 7 geração(ões)
2026-08-31 03:04:36 | Geração 51/350 — melhor fitness: 234888543 | sem melhora há 8 geração(ões)
2026-08-31 03:04:55 | Geração 52/350 — melhor fitness: 234720002 | sem melhora há 0 geração(ões)
2026-08-31 03:05:15 | Geração 53/350 — melhor fitness: 234720002 | sem melhora há 1 geração(ões)
2026-08-31 03:05:33 | Geração 54/350 — melhor fitness: 234720002 | sem melhora há 2 geração(ões)
2026-08-31 03:05:51 | Geração 55/350 — melhor fitness: 234720002 | sem melhora há 3 geração(ões)
2026-08-31 03:06:10 | Geração 56/350 — melhor fitness: 234720002 | sem melhora há 4 geração(ões)
2026-08-31 03:06:30 | Geração 57/350 — melhor fitness: 234720002 | sem melhora há 5 geração(ões)
2026-08-31 03:06:50 | Geração 58/350 — melhor fitness: 234720002 | sem melhora há 6 geração(ões)
2026-08-31 03:07:10 | Geração 59/350 — melhor fitness: 234720002 | sem melhora há 7 geração(ões)
2026-08-31 03:07:28 | Geração 60/350 — melhor fitness: 234720002 | sem melhora há 8 geração(ões)
2026-08-31 03:07:46 | Geração 61/350 — melhor fitness: 232513172 | sem melhora há 0 geração(ões)
2026-08-31 03:08:05 | Geração 62/350 — melhor fitness: 232513172 | sem melhora há 1 geração(ões)
2026-08-31 03:08:25 | Geração 63/350 — melhor fitness: 232513172 | sem melhora há 2 geração(ões)
2026-08-31 03:08:43 | Geração 64/350 — melhor fitness: 232513172 | sem melhora há 3 geração(ões)
2026-08-31 03:09:03 | Geração 65/350 — melhor fitness: 232513172 | sem melhora há 4 geração(ões)
2026-08-31 03:09:22 | Geração 66/350 — melhor fitness: 232513172 | sem melhora há 5 geração(ões)
2026-08-31 03:09:40 | Geração 67/350 — melhor fitness: 232513172 | sem melhora há 6 geração(ões)
2026-08-31 03:10:00 | Geração 68/350 — melhor fitness: 232513172 | sem melhora há 7 geração(ões)
2026-08-31 03:10:19 | Geração 69/350 — melhor fitness: 230598824 | sem melhora há 0 geração(ões)
2026-08-31 03:10:38 | Geração 70/350 — melhor fitness: 230598824 | sem melhora há 1 geração(ões)
2026-08-31 03:10:56 | Geração 71/350 — melhor fitness: 230598824 | sem melhora há 2 geração(ões)
2026-08-31 03:11:16 | Geração 72/350 — melhor fitness: 230598824 | sem melhora há 3 geração(ões)
2026-08-31 03:11:35 | Geração 73/350 — melhor fitness: 230598824 | sem melhora há 4 geração(ões)
2026-08-31 03:11:53 | Geração 74/350 — melhor fitness: 230598824 | sem melhora há 5 geração(ões)
2026-08-31 03:12:12 | Geração 75/350 — melhor fitness: 230598824 | sem melhora há 6 geração(ões)
2026-08-31 03:12:31 | Geração 76/350 — melhor fitness: 230598824 | sem melhora há 7 geração(ões)
2026-08-31 03:12:50 | Geração 77/350 — melhor fitness: 230598824 | sem melhora há 8 geração(ões)
2026-08-31 03:13:07 | Geração 78/350 — melhor fitness: 230598824 | sem melhora há 9 geração(ões)
2026-08-31 03:13:26 | Geração 79/350 — melhor fitness: 230598824 | sem melhora há 10 geração(ões)
2026-08-31 03:13:45 | Geração 80/350 — melhor fitness: 230598824 | sem melhora há 11 geração(ões)
2026-08-31 03:14:04 | Geração 81/350 — melhor fitness: 230598824 | sem melhora há 12 geração(ões)
2026-08-31 03:14:22 | Geração 82/350 — melhor fitness: 230598824 | sem melhora há 13 geração(ões)
2026-08-31 03:14:41 | Geração 83/350 — melhor fitness: 230598824 | sem melhora há 14 geração(ões)
2026-08-31 03:15:00 | Geração 84/350 — melhor fitness: 230598824 | sem melhora há 15 geração(ões)
2026-08-31 03:15:19 | Geração 85/350 — melhor fitness: 230598824 | sem melhora há 16 geração(ões)
2026-08-31 03:15:38 | Geração 86/350 — melhor fitness: 230598824 | sem melhora há 17 geração(ões)
2026-08-31 03:15:58 | Geração 87/350 — melhor fitness: 230598824 | sem melhora há 18 geração(ões)
2026-08-31 03:16:16 | Geração 88/350 — melhor fitness: 230598824 | sem melhora há 19 geração(ões)
2026-08-31 03:16:34 | Geração 89/350 — melhor fitness: 230598824 | sem melhora há 20 geração(ões)
2026-08-31 03:16:53 | Geração 90/350 — melhor fitness: 230598824 | sem melhora há 21 geração(ões)
2026-08-31 03:17:11 | Geração 91/350 — melhor fitness: 229983288 | sem melhora há 0 geração(ões)
2026-08-31 03:17:29 | Geração 92/350 — melhor fitness: 229983288 | sem melhora há 1 geração(ões)
2026-08-31 03:17:47 | Geração 93/350 — melhor fitness: 229983288 | sem melhora há 2 geração(ões)
2026-08-31 03:18:05 | Geração 94/350 — melhor fitness: 229983288 | sem melhora há 3 geração(ões)
2026-08-31 03:18:23 | Geração 95/350 — melhor fitness: 229983288 | sem melhora há 4 geração(ões)
2026-08-31 03:18:42 | Geração 96/350 — melhor fitness: 229983288 | sem melhora há 5 geração(ões)
2026-08-31 03:19:00 | Geração 97/350 — melhor fitness: 228861980 | sem melhora há 0 geração(ões)
2026-08-31 03:19:18 | Geração 98/350 — melhor fitness: 228861980 | sem melhora há 1 geração(ões)
2026-08-31 03:19:38 | Geração 99/350 — melhor fitness: 228861980 | sem melhora há 2 geração(ões)
2026-08-31 03:19:56 | Geração 100/350 — melhor fitness: 228861980 | sem melhora há 3 geração(ões)
2026-08-31 03:20:14 | Geração 101/350 — melhor fitness: 228861980 | sem melhora há 4 geração(ões)
2026-08-31 03:20:33 | Geração 102/350 — melhor fitness: 228861980 | sem melhora há 5 geração(ões)
2026-08-31 03:20:51 | Geração 103/350 — melhor fitness: 228861980 | sem melhora há 6 geração(ões)
2026-08-31 03:21:11 | Geração 104/350 — melhor fitness: 228443011 | sem melhora há 0 geração(ões)
2026-08-31 03:21:30 | Geração 105/350 — melhor fitness: 228443011 | sem melhora há 1 geração(ões)
2026-08-31 03:21:49 | Geração 106/350 — melhor fitness: 228443011 | sem melhora há 2 geração(ões)
2026-08-31 03:22:07 | Geração 107/350 — melhor fitness: 228443011 | sem melhora há 3 geração(ões)
2026-08-31 03:22:26 | Geração 108/350 — melhor fitness: 228443011 | sem melhora há 4 geração(ões)
2026-08-31 03:22:45 | Geração 109/350 — melhor fitness: 226598301 | sem melhora há 0 geração(ões)
2026-08-31 03:23:06 | Geração 110/350 — melhor fitness: 226598301 | sem melhora há 1 geração(ões)
2026-08-31 03:23:24 | Geração 111/350 — melhor fitness: 226598301 | sem melhora há 2 geração(ões)
2026-08-31 03:23:41 | Geração 112/350 — melhor fitness: 226598301 | sem melhora há 3 geração(ões)
2026-08-31 03:24:01 | Geração 113/350 — melhor fitness: 226598301 | sem melhora há 4 geração(ões)
2026-08-31 03:24:19 | Geração 114/350 — melhor fitness: 226598301 | sem melhora há 5 geração(ões)
2026-08-31 03:24:39 | Geração 115/350 — melhor fitness: 226598301 | sem melhora há 6 geração(ões)
2026-08-31 03:24:56 | Geração 116/350 — melhor fitness: 226598301 | sem melhora há 7 geração(ões)
2026-08-31 03:25:14 | Geração 117/350 — melhor fitness: 226598301 | sem melhora há 8 geração(ões)
2026-08-31 03:25:33 | Geração 118/350 — melhor fitness: 226598301 | sem melhora há 9 geração(ões)
2026-08-31 03:25:52 | Geração 119/350 — melhor fitness: 226598301 | sem melhora há 10 geração(ões)
2026-08-31 03:26:11 | Geração 120/350 — melhor fitness: 226598301 | sem melhora há 11 geração(ões)
2026-08-31 03:26:29 | Geração 121/350 — melhor fitness: 226598301 | sem melhora há 12 geração(ões)
2026-08-31 03:26:50 | Geração 122/350 — melhor fitness: 226598301 | sem melhora há 13 geração(ões)
2026-08-31 03:27:09 | Geração 123/350 — melhor fitness: 226598301 | sem melhora há 14 geração(ões)
2026-08-31 03:27:27 | Geração 124/350 — melhor fitness: 226598301 | sem melhora há 15 geração(ões)
2026-08-31 03:27:45 | Geração 125/350 — melhor fitness: 226598301 | sem melhora há 16 geração(ões)
2026-08-31 03:28:04 | Geração 126/350 — melhor fitness: 226598301 | sem melhora há 17 geração(ões)
2026-08-31 03:28:22 | Geração 127/350 — melhor fitness: 226598301 | sem melhora há 18 geração(ões)
2026-08-31 03:28:40 | Geração 128/350 — melhor fitness: 226598301 | sem melhora há 19 geração(ões)
2026-08-31 03:28:58 | Geração 129/350 — melhor fitness: 224978366 | sem melhora há 0 geração(ões)
2026-08-31 03:29:18 | Geração 130/350 — melhor fitness: 224978366 | sem melhora há 1 geração(ões)
2026-08-31 03:29:37 | Geração 131/350 — melhor fitness: 224978366 | sem melhora há 2 geração(ões)
2026-08-31 03:29:56 | Geração 132/350 — melhor fitness: 224978366 | sem melhora há 3 geração(ões)
2026-08-31 03:30:15 | Geração 133/350 — melhor fitness: 224978366 | sem melhora há 4 geração(ões)
2026-08-31 03:30:34 | Geração 134/350 — melhor fitness: 224978366 | sem melhora há 5 geração(ões)
2026-08-31 03:30:53 | Geração 135/350 — melhor fitness: 223502676 | sem melhora há 0 geração(ões)
2026-08-31 03:31:10 | Geração 136/350 — melhor fitness: 223502676 | sem melhora há 1 geração(ões)
2026-08-31 03:31:29 | Geração 137/350 — melhor fitness: 223502676 | sem melhora há 2 geração(ões)
2026-08-31 03:31:48 | Geração 138/350 — melhor fitness: 223502676 | sem melhora há 3 geração(ões)
2026-08-31 03:32:07 | Geração 139/350 — melhor fitness: 223502676 | sem melhora há 4 geração(ões)
2026-08-31 03:32:26 | Geração 140/350 — melhor fitness: 223502676 | sem melhora há 5 geração(ões)
2026-08-31 03:32:44 | Geração 141/350 — melhor fitness: 223502676 | sem melhora há 6 geração(ões)
2026-08-31 03:33:02 | Geração 142/350 — melhor fitness: 223502676 | sem melhora há 7 geração(ões)
2026-08-31 03:33:22 | Geração 143/350 — melhor fitness: 223502676 | sem melhora há 8 geração(ões)
2026-08-31 03:33:41 | Geração 144/350 — melhor fitness: 223502676 | sem melhora há 9 geração(ões)
2026-08-31 03:34:01 | Geração 145/350 — melhor fitness: 223502676 | sem melhora há 10 geração(ões)
2026-08-31 03:34:20 | Geração 146/350 — melhor fitness: 223502676 | sem melhora há 11 geração(ões)
2026-08-31 03:34:39 | Geração 147/350 — melhor fitness: 223502676 | sem melhora há 12 geração(ões)
2026-08-31 03:34:59 | Geração 148/350 — melhor fitness: 223502676 | sem melhora há 13 geração(ões)
2026-08-31 03:35:18 | Geração 149/350 — melhor fitness: 223502676 | sem melhora há 14 geração(ões)
2026-08-31 03:35:37 | Geração 150/350 — melhor fitness: 223502676 | sem melhora há 15 geração(ões)
2026-08-31 03:35:56 | Geração 151/350 — melhor fitness: 223502676 | sem melhora há 16 geração(ões)
2026-08-31 03:36:15 | Geração 152/350 — melhor fitness: 223502676 | sem melhora há 17 geração(ões)
2026-08-31 03:36:34 | Geração 153/350 — melhor fitness: 223502676 | sem melhora há 18 geração(ões)
2026-08-31 03:36:52 | Geração 154/350 — melhor fitness: 223023406 | sem melhora há 0 geração(ões)
2026-08-31 03:37:11 | Geração 155/350 — melhor fitness: 223023406 | sem melhora há 1 geração(ões)
2026-08-31 03:37:30 | Geração 156/350 — melhor fitness: 223023406 | sem melhora há 2 geração(ões)
2026-08-31 03:37:49 | Geração 157/350 — melhor fitness: 223023406 | sem melhora há 3 geração(ões)
2026-08-31 03:38:09 | Geração 158/350 — melhor fitness: 223023406 | sem melhora há 4 geração(ões)
2026-08-31 03:38:28 | Geração 159/350 — melhor fitness: 223023406 | sem melhora há 5 geração(ões)
2026-08-31 03:38:46 | Geração 160/350 — melhor fitness: 223023406 | sem melhora há 6 geração(ões)
2026-08-31 03:39:04 | Geração 161/350 — melhor fitness: 223023406 | sem melhora há 7 geração(ões)
2026-08-31 03:39:23 | Geração 162/350 — melhor fitness: 223023406 | sem melhora há 8 geração(ões)
2026-08-31 03:39:42 | Geração 163/350 — melhor fitness: 223023406 | sem melhora há 9 geração(ões)
