2026-08-25 23:20:31 | ======================================================================
2026-08-25 23:20:31 | Iniciando tarefa — servidor2_tarefa62 | k=27 | seed=42
2026-08-25 23:20:31 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-08-25 23:20:37 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-25 23:20:54 | Geração 1/350 — melhor fitness: 249012050 | sem melhora há 0 geração(ões)
2026-08-25 23:21:11 | Geração 2/350 — melhor fitness: 249012050 | sem melhora há 1 geração(ões)
2026-08-25 23:21:29 | Geração 3/350 — melhor fitness: 246821928 | sem melhora há 0 geração(ões)
2026-08-25 23:21:46 | Geração 4/350 — melhor fitness: 241294725 | sem melhora há 0 geração(ões)
2026-08-25 23:22:01 | Geração 5/350 — melhor fitness: 239155959 | sem melhora há 0 geração(ões)
2026-08-25 23:22:18 | Geração 6/350 — melhor fitness: 238338509 | sem melhora há 0 geração(ões)
2026-08-25 23:22:35 | Geração 7/350 — melhor fitness: 236416749 | sem melhora há 0 geração(ões)
2026-08-25 23:22:52 | Geração 8/350 — melhor fitness: 236416749 | sem melhora há 1 geração(ões)
2026-08-25 23:23:10 | Geração 9/350 — melhor fitness: 232398460 | sem melhora há 0 geração(ões)
2026-08-25 23:23:28 | Geração 10/350 — melhor fitness: 232156200 | sem melhora há 0 geração(ões)
2026-08-25 23:23:45 | Geração 11/350 — melhor fitness: 232156200 | sem melhora há 1 geração(ões)
2026-08-25 23:24:02 | Geração 12/350 — melhor fitness: 230093305 | sem melhora há 0 geração(ões)
2026-08-25 23:24:19 | Geração 13/350 — melhor fitness: 229651680 | sem melhora há 0 geração(ões)
2026-08-25 23:24:35 | Geração 14/350 — melhor fitness: 229651680 | sem melhora há 1 geração(ões)
2026-08-25 23:24:53 | Geração 15/350 — melhor fitness: 229051288 | sem melhora há 0 geração(ões)
2026-08-25 23:25:09 | Geração 16/350 — melhor fitness: 226551539 | sem melhora há 0 geração(ões)
2026-08-25 23:25:26 | Geração 17/350 — melhor fitness: 225847148 | sem melhora há 0 geração(ões)
2026-08-25 23:25:42 | Geração 18/350 — melhor fitness: 223328801 | sem melhora há 0 geração(ões)
2026-08-25 23:26:00 | Geração 19/350 — melhor fitness: 223328801 | sem melhora há 1 geração(ões)
2026-08-25 23:26:17 | Geração 20/350 — melhor fitness: 219928777 | sem melhora há 0 geração(ões)
2026-08-25 23:26:34 | Geração 21/350 — melhor fitness: 219928777 | sem melhora há 1 geração(ões)
2026-08-25 23:26:51 | Geração 22/350 — melhor fitness: 219928777 | sem melhora há 2 geração(ões)
