2026-08-30 00:13:36 | ======================================================================
2026-08-30 00:13:36 | Iniciando tarefa — servidor3_tarefa304 | k=27 | seed=42
2026-08-30 00:13:36 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 250}
2026-08-30 00:13:41 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-30 00:13:59 | Geração 1/250 — melhor fitness: 246609733 | sem melhora há 0 geração(ões)
2026-08-30 00:14:15 | Geração 2/250 — melhor fitness: 246609733 | sem melhora há 1 geração(ões)
2026-08-30 00:14:33 | Geração 3/250 — melhor fitness: 246609733 | sem melhora há 2 geração(ões)
2026-08-30 00:14:50 | Geração 4/250 — melhor fitness: 245346102 | sem melhora há 0 geração(ões)
2026-08-30 00:15:07 | Geração 5/250 — melhor fitness: 241364162 | sem melhora há 0 geração(ões)
2026-08-30 00:15:24 | Geração 6/250 — melhor fitness: 235750638 | sem melhora há 0 geração(ões)
2026-08-30 00:15:41 | Geração 7/250 — melhor fitness: 235750638 | sem melhora há 1 geração(ões)
2026-08-30 00:15:59 | Geração 8/250 — melhor fitness: 234383142 | sem melhora há 0 geração(ões)
2026-08-30 00:16:16 | Geração 9/250 — melhor fitness: 234113195 | sem melhora há 0 geração(ões)
2026-08-30 00:16:33 | Geração 10/250 — melhor fitness: 231818409 | sem melhora há 0 geração(ões)
2026-08-30 00:16:50 | Geração 11/250 — melhor fitness: 231690958 | sem melhora há 0 geração(ões)
2026-08-30 00:17:07 | Geração 12/250 — melhor fitness: 228662087 | sem melhora há 0 geração(ões)
2026-08-30 00:17:24 | Geração 13/250 — melhor fitness: 228662087 | sem melhora há 1 geração(ões)
2026-08-30 00:17:40 | Geração 14/250 — melhor fitness: 227523581 | sem melhora há 0 geração(ões)
2026-08-30 00:17:57 | Geração 15/250 — melhor fitness: 227523581 | sem melhora há 1 geração(ões)
2026-08-30 00:18:14 | Geração 16/250 — melhor fitness: 227265126 | sem melhora há 0 geração(ões)
2026-08-30 00:18:31 | Geração 17/250 — melhor fitness: 224470800 | sem melhora há 0 geração(ões)
2026-08-30 00:18:48 | Geração 18/250 — melhor fitness: 224470800 | sem melhora há 1 geração(ões)
2026-08-30 00:19:05 | Geração 19/250 — melhor fitness: 222537674 | sem melhora há 0 geração(ões)
2026-08-30 00:19:23 | Geração 20/250 — melhor fitness: 221508299 | sem melhora há 0 geração(ões)
2026-08-30 00:19:39 | Geração 21/250 — melhor fitness: 221508299 | sem melhora há 1 geração(ões)
2026-08-30 00:19:57 | Geração 22/250 — melhor fitness: 221477115 | sem melhora há 0 geração(ões)
2026-08-30 00:20:14 | Geração 23/250 — melhor fitness: 221477115 | sem melhora há 1 geração(ões)
2026-08-30 00:20:31 | Geração 24/250 — melhor fitness: 217953464 | sem melhora há 0 geração(ões)
