2026-09-02 03:01:35 | ======================================================================
2026-09-02 03:01:35 | Iniciando tarefa — servidor3_tarefa642 | k=27 | seed=42
2026-09-02 03:01:35 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 150}
2026-09-02 03:01:39 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-02 03:02:02 | Geração 1/150 — melhor fitness: 248517668 | sem melhora há 0 geração(ões)
2026-09-02 03:02:24 | Geração 2/150 — melhor fitness: 248517668 | sem melhora há 1 geração(ões)
2026-09-02 03:02:48 | Geração 3/150 — melhor fitness: 248517668 | sem melhora há 2 geração(ões)
2026-09-02 03:03:12 | Geração 4/150 — melhor fitness: 248517668 | sem melhora há 3 geração(ões)
2026-09-02 03:03:35 | Geração 5/150 — melhor fitness: 248245086 | sem melhora há 0 geração(ões)
2026-09-02 03:03:57 | Geração 6/150 — melhor fitness: 245794072 | sem melhora há 0 geração(ões)
2026-09-02 03:04:20 | Geração 7/150 — melhor fitness: 239764026 | sem melhora há 0 geração(ões)
2026-09-02 03:04:43 | Geração 8/150 — melhor fitness: 239764026 | sem melhora há 1 geração(ões)
2026-09-02 03:05:06 | Geração 9/150 — melhor fitness: 239764026 | sem melhora há 2 geração(ões)
2026-09-02 03:05:29 | Geração 10/150 — melhor fitness: 239764026 | sem melhora há 3 geração(ões)
2026-09-02 03:05:52 | Geração 11/150 — melhor fitness: 238218744 | sem melhora há 0 geração(ões)
2026-09-02 03:06:15 | Geração 12/150 — melhor fitness: 238218744 | sem melhora há 1 geração(ões)
2026-09-02 03:06:39 | Geração 13/150 — melhor fitness: 236931609 | sem melhora há 0 geração(ões)
2026-09-02 03:07:02 | Geração 14/150 — melhor fitness: 236931609 | sem melhora há 1 geração(ões)
2026-09-02 03:07:24 | Geração 15/150 — melhor fitness: 236718031 | sem melhora há 0 geração(ões)
2026-09-02 03:07:48 | Geração 16/150 — melhor fitness: 236718031 | sem melhora há 1 geração(ões)
2026-09-02 03:08:12 | Geração 17/150 — melhor fitness: 235660932 | sem melhora há 0 geração(ões)
2026-09-02 03:08:34 | Geração 18/150 — melhor fitness: 235660932 | sem melhora há 1 geração(ões)
2026-09-02 03:08:58 | Geração 19/150 — melhor fitness: 234086265 | sem melhora há 0 geração(ões)
2026-09-02 03:09:21 | Geração 20/150 — melhor fitness: 230674970 | sem melhora há 0 geração(ões)
2026-09-02 03:09:43 | Geração 21/150 — melhor fitness: 230674970 | sem melhora há 1 geração(ões)
2026-09-02 03:10:06 | Geração 22/150 — melhor fitness: 230674970 | sem melhora há 2 geração(ões)
2026-09-02 03:10:27 | Geração 23/150 — melhor fitness: 230674970 | sem melhora há 3 geração(ões)
2026-09-02 03:10:51 | Geração 24/150 — melhor fitness: 230674970 | sem melhora há 4 geração(ões)
2026-09-02 03:11:15 | Geração 25/150 — melhor fitness: 230674970 | sem melhora há 5 geração(ões)
2026-09-02 03:11:39 | Geração 26/150 — melhor fitness: 230674970 | sem melhora há 6 geração(ões)
2026-09-02 03:12:02 | Geração 27/150 — melhor fitness: 230674970 | sem melhora há 7 geração(ões)
2026-09-02 03:12:24 | Geração 28/150 — melhor fitness: 230674970 | sem melhora há 8 geração(ões)
2026-09-02 03:12:48 | Geração 29/150 — melhor fitness: 230674970 | sem melhora há 9 geração(ões)
2026-09-02 03:13:11 | Geração 30/150 — melhor fitness: 230674970 | sem melhora há 10 geração(ões)
2026-09-02 03:13:34 | Geração 31/150 — melhor fitness: 230674970 | sem melhora há 11 geração(ões)
2026-09-02 03:13:57 | Geração 32/150 — melhor fitness: 230674970 | sem melhora há 12 geração(ões)
2026-09-02 03:14:21 | Geração 33/150 — melhor fitness: 230674970 | sem melhora há 13 geração(ões)
2026-09-02 03:14:44 | Geração 34/150 — melhor fitness: 228904870 | sem melhora há 0 geração(ões)
2026-09-02 03:15:07 | Geração 35/150 — melhor fitness: 228158801 | sem melhora há 0 geração(ões)
2026-09-02 03:15:32 | Geração 36/150 — melhor fitness: 228158801 | sem melhora há 1 geração(ões)
2026-09-02 03:15:54 | Geração 37/150 — melhor fitness: 228158801 | sem melhora há 2 geração(ões)
2026-09-02 03:16:17 | Geração 38/150 — melhor fitness: 228158801 | sem melhora há 3 geração(ões)
2026-09-02 03:16:39 | Geração 39/150 — melhor fitness: 228158801 | sem melhora há 4 geração(ões)
2026-09-02 03:17:02 | Geração 40/150 — melhor fitness: 228158801 | sem melhora há 5 geração(ões)
2026-09-02 03:17:24 | Geração 41/150 — melhor fitness: 228158801 | sem melhora há 6 geração(ões)
2026-09-02 03:17:47 | Geração 42/150 — melhor fitness: 228158801 | sem melhora há 7 geração(ões)
2026-09-02 03:18:11 | Geração 43/150 — melhor fitness: 228158801 | sem melhora há 8 geração(ões)
2026-09-02 03:18:33 | Geração 44/150 — melhor fitness: 226829127 | sem melhora há 0 geração(ões)
2026-09-02 03:18:58 | Geração 45/150 — melhor fitness: 226488555 | sem melhora há 0 geração(ões)
2026-09-02 03:19:20 | Geração 46/150 — melhor fitness: 226488555 | sem melhora há 1 geração(ões)
2026-09-02 03:19:43 | Geração 47/150 — melhor fitness: 226488555 | sem melhora há 2 geração(ões)
2026-09-02 03:20:06 | Geração 48/150 — melhor fitness: 226488555 | sem melhora há 3 geração(ões)
2026-09-02 03:20:30 | Geração 49/150 — melhor fitness: 226488555 | sem melhora há 4 geração(ões)
2026-09-02 03:20:51 | Geração 50/150 — melhor fitness: 226482089 | sem melhora há 0 geração(ões)
2026-09-02 03:21:14 | Geração 51/150 — melhor fitness: 225288990 | sem melhora há 0 geração(ões)
2026-09-02 03:21:37 | Geração 52/150 — melhor fitness: 225288990 | sem melhora há 1 geração(ões)
2026-09-02 03:22:00 | Geração 53/150 — melhor fitness: 225288990 | sem melhora há 2 geração(ões)
2026-09-02 03:22:23 | Geração 54/150 — melhor fitness: 225288990 | sem melhora há 3 geração(ões)
2026-09-02 03:22:47 | Geração 55/150 — melhor fitness: 225288990 | sem melhora há 4 geração(ões)
2026-09-02 03:23:11 | Geração 56/150 — melhor fitness: 223790769 | sem melhora há 0 geração(ões)
2026-09-02 03:23:34 | Geração 57/150 — melhor fitness: 221368023 | sem melhora há 0 geração(ões)
