2026-09-03 11:35:23 | ======================================================================
2026-09-03 11:35:23 | Iniciando tarefa — servidor3_tarefa658 | k=27 | seed=42
2026-09-03 11:35:23 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 250}
2026-09-03 11:35:25 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-03 11:35:38 | Geração 1/250 — melhor fitness: 263471977 | sem melhora há 0 geração(ões)
2026-09-03 11:35:50 | Geração 2/250 — melhor fitness: 256356309 | sem melhora há 0 geração(ões)
2026-09-03 11:36:03 | Geração 3/250 — melhor fitness: 255017781 | sem melhora há 0 geração(ões)
2026-09-03 11:36:15 | Geração 4/250 — melhor fitness: 255017781 | sem melhora há 1 geração(ões)
2026-09-03 11:36:27 | Geração 5/250 — melhor fitness: 253181997 | sem melhora há 0 geração(ões)
2026-09-03 11:36:39 | Geração 6/250 — melhor fitness: 252757428 | sem melhora há 0 geração(ões)
2026-09-03 11:36:52 | Geração 7/250 — melhor fitness: 251284203 | sem melhora há 0 geração(ões)
2026-09-03 11:37:05 | Geração 8/250 — melhor fitness: 251284203 | sem melhora há 1 geração(ões)
2026-09-03 11:37:18 | Geração 9/250 — melhor fitness: 251284203 | sem melhora há 2 geração(ões)
2026-09-03 11:37:31 | Geração 10/250 — melhor fitness: 250175804 | sem melhora há 0 geração(ões)
2026-09-03 11:37:43 | Geração 11/250 — melhor fitness: 250175804 | sem melhora há 1 geração(ões)
2026-09-03 11:37:55 | Geração 12/250 — melhor fitness: 246929316 | sem melhora há 0 geração(ões)
2026-09-03 11:38:07 | Geração 13/250 — melhor fitness: 246929316 | sem melhora há 1 geração(ões)
2026-09-03 11:38:19 | Geração 14/250 — melhor fitness: 246929316 | sem melhora há 2 geração(ões)
2026-09-03 11:38:31 | Geração 15/250 — melhor fitness: 244928345 | sem melhora há 0 geração(ões)
2026-09-03 11:38:44 | Geração 16/250 — melhor fitness: 244916525 | sem melhora há 0 geração(ões)
2026-09-03 11:38:56 | Geração 17/250 — melhor fitness: 244916525 | sem melhora há 1 geração(ões)
2026-09-03 11:39:10 | Geração 18/250 — melhor fitness: 240189856 | sem melhora há 0 geração(ões)
2026-09-03 11:39:22 | Geração 19/250 — melhor fitness: 240189856 | sem melhora há 1 geração(ões)
2026-09-03 11:39:35 | Geração 20/250 — melhor fitness: 240189856 | sem melhora há 2 geração(ões)
2026-09-03 11:39:46 | Geração 21/250 — melhor fitness: 240189856 | sem melhora há 3 geração(ões)
2026-09-03 11:39:59 | Geração 22/250 — melhor fitness: 240189856 | sem melhora há 4 geração(ões)
2026-09-03 11:40:11 | Geração 23/250 — melhor fitness: 238863366 | sem melhora há 0 geração(ões)
2026-09-03 11:40:24 | Geração 24/250 — melhor fitness: 238855574 | sem melhora há 0 geração(ões)
2026-09-03 11:40:37 | Geração 25/250 — melhor fitness: 238855574 | sem melhora há 1 geração(ões)
2026-09-03 11:40:50 | Geração 26/250 — melhor fitness: 238855574 | sem melhora há 2 geração(ões)
2026-09-03 11:41:02 | Geração 27/250 — melhor fitness: 235436981 | sem melhora há 0 geração(ões)
2026-09-03 11:41:15 | Geração 28/250 — melhor fitness: 235436981 | sem melhora há 1 geração(ões)
2026-09-03 11:41:27 | Geração 29/250 — melhor fitness: 235436981 | sem melhora há 2 geração(ões)
2026-09-03 11:41:40 | Geração 30/250 — melhor fitness: 235436981 | sem melhora há 3 geração(ões)
2026-09-03 11:41:53 | Geração 31/250 — melhor fitness: 235436981 | sem melhora há 4 geração(ões)
2026-09-03 11:42:05 | Geração 32/250 — melhor fitness: 234872664 | sem melhora há 0 geração(ões)
2026-09-03 11:42:18 | Geração 33/250 — melhor fitness: 234872664 | sem melhora há 1 geração(ões)
2026-09-03 11:42:30 | Geração 34/250 — melhor fitness: 234872664 | sem melhora há 2 geração(ões)
2026-09-03 11:42:42 | Geração 35/250 — melhor fitness: 234705905 | sem melhora há 0 geração(ões)
2026-09-03 11:42:55 | Geração 36/250 — melhor fitness: 234705905 | sem melhora há 1 geração(ões)
2026-09-03 11:43:06 | Geração 37/250 — melhor fitness: 234705905 | sem melhora há 2 geração(ões)
2026-09-03 11:43:19 | Geração 38/250 — melhor fitness: 234705905 | sem melhora há 3 geração(ões)
2026-09-03 11:43:31 | Geração 39/250 — melhor fitness: 234705905 | sem melhora há 4 geração(ões)
2026-09-03 11:43:44 | Geração 40/250 — melhor fitness: 234705905 | sem melhora há 5 geração(ões)
2026-09-03 11:43:56 | Geração 41/250 — melhor fitness: 234705905 | sem melhora há 6 geração(ões)
2026-09-03 11:44:09 | Geração 42/250 — melhor fitness: 234705905 | sem melhora há 7 geração(ões)
2026-09-03 11:44:21 | Geração 43/250 — melhor fitness: 234705905 | sem melhora há 8 geração(ões)
2026-09-03 11:44:34 | Geração 44/250 — melhor fitness: 234247003 | sem melhora há 0 geração(ões)
2026-09-03 11:44:47 | Geração 45/250 — melhor fitness: 234247003 | sem melhora há 1 geração(ões)
2026-09-03 11:44:59 | Geração 46/250 — melhor fitness: 234247003 | sem melhora há 2 geração(ões)
2026-09-03 11:45:12 | Geração 47/250 — melhor fitness: 234247003 | sem melhora há 3 geração(ões)
2026-09-03 11:45:25 | Geração 48/250 — melhor fitness: 234247003 | sem melhora há 4 geração(ões)
2026-09-03 11:45:37 | Geração 49/250 — melhor fitness: 234247003 | sem melhora há 5 geração(ões)
2026-09-03 11:45:49 | Geração 50/250 — melhor fitness: 234247003 | sem melhora há 6 geração(ões)
