2026-09-08 08:19:13 | ======================================================================
2026-09-08 08:19:13 | Iniciando tarefa — servidor3_tarefa232 | k=27 | seed=42
2026-09-08 08:19:13 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 10, 'num_generations': 250}
2026-09-08 08:19:17 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-08 08:19:48 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-08 08:20:19 | Geração 2/250 — melhor fitness: 249562302 | sem melhora há 0 geração(ões)
2026-09-08 08:20:51 | Geração 3/250 — melhor fitness: 243038194 | sem melhora há 0 geração(ões)
2026-09-08 08:21:20 | Geração 4/250 — melhor fitness: 243038194 | sem melhora há 1 geração(ões)
2026-09-08 08:21:52 | Geração 5/250 — melhor fitness: 243038194 | sem melhora há 2 geração(ões)
2026-09-08 08:22:22 | Geração 6/250 — melhor fitness: 239741754 | sem melhora há 0 geração(ões)
2026-09-08 08:22:54 | Geração 7/250 — melhor fitness: 239105300 | sem melhora há 0 geração(ões)
2026-09-08 08:23:26 | Geração 8/250 — melhor fitness: 239105300 | sem melhora há 1 geração(ões)
2026-09-08 08:23:58 | Geração 9/250 — melhor fitness: 239072761 | sem melhora há 0 geração(ões)
2026-09-08 08:24:30 | Geração 10/250 — melhor fitness: 239072761 | sem melhora há 1 geração(ões)
2026-09-08 08:25:01 | Geração 11/250 — melhor fitness: 239072761 | sem melhora há 2 geração(ões)
2026-09-08 08:25:32 | Geração 12/250 — melhor fitness: 239072761 | sem melhora há 3 geração(ões)
2026-09-08 08:26:03 | Geração 13/250 — melhor fitness: 239072761 | sem melhora há 4 geração(ões)
2026-09-08 08:26:35 | Geração 14/250 — melhor fitness: 232082999 | sem melhora há 0 geração(ões)
2026-09-08 08:27:07 | Geração 15/250 — melhor fitness: 232082999 | sem melhora há 1 geração(ões)
2026-09-08 08:27:39 | Geração 16/250 — melhor fitness: 232082999 | sem melhora há 2 geração(ões)
2026-09-08 08:28:10 | Geração 17/250 — melhor fitness: 232082999 | sem melhora há 3 geração(ões)
2026-09-08 08:28:42 | Geração 18/250 — melhor fitness: 232082999 | sem melhora há 4 geração(ões)
2026-09-08 08:29:14 | Geração 19/250 — melhor fitness: 229922959 | sem melhora há 0 geração(ões)
2026-09-08 08:29:47 | Geração 20/250 — melhor fitness: 228109821 | sem melhora há 0 geração(ões)
2026-09-08 08:30:17 | Geração 21/250 — melhor fitness: 228109821 | sem melhora há 1 geração(ões)
2026-09-08 08:30:48 | Geração 22/250 — melhor fitness: 228109821 | sem melhora há 2 geração(ões)
2026-09-08 08:31:20 | Geração 23/250 — melhor fitness: 228109821 | sem melhora há 3 geração(ões)
2026-09-08 08:31:52 | Geração 24/250 — melhor fitness: 228109821 | sem melhora há 4 geração(ões)
2026-09-08 08:32:25 | Geração 25/250 — melhor fitness: 228109821 | sem melhora há 5 geração(ões)
2026-09-08 08:32:59 | Geração 26/250 — melhor fitness: 228109821 | sem melhora há 6 geração(ões)
2026-09-08 08:33:32 | Geração 27/250 — melhor fitness: 228109821 | sem melhora há 7 geração(ões)
2026-09-08 08:34:04 | Geração 28/250 — melhor fitness: 228109821 | sem melhora há 8 geração(ões)
2026-09-08 08:34:36 | Geração 29/250 — melhor fitness: 227813960 | sem melhora há 0 geração(ões)
2026-09-08 08:35:08 | Geração 30/250 — melhor fitness: 227813960 | sem melhora há 1 geração(ões)
2026-09-08 08:35:39 | Geração 31/250 — melhor fitness: 227813960 | sem melhora há 2 geração(ões)
2026-09-08 08:36:10 | Geração 32/250 — melhor fitness: 227813960 | sem melhora há 3 geração(ões)
2026-09-08 08:36:43 | Geração 33/250 — melhor fitness: 227813960 | sem melhora há 4 geração(ões)
2026-09-08 08:37:15 | Geração 34/250 — melhor fitness: 227813960 | sem melhora há 5 geração(ões)
2026-09-08 08:37:47 | Geração 35/250 — melhor fitness: 227813960 | sem melhora há 6 geração(ões)
