2026-09-03 18:50:21 | ======================================================================
2026-09-03 18:50:21 | Iniciando tarefa — servidor3_tarefa441 | k=27 | seed=42
2026-09-03 18:50:21 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 150}
2026-09-03 18:50:24 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-03 18:50:44 | Geração 1/150 — melhor fitness: 252264809 | sem melhora há 0 geração(ões)
2026-09-03 18:51:04 | Geração 2/150 — melhor fitness: 252264809 | sem melhora há 1 geração(ões)
2026-09-03 18:51:23 | Geração 3/150 — melhor fitness: 250359574 | sem melhora há 0 geração(ões)
2026-09-03 18:51:42 | Geração 4/150 — melhor fitness: 249467698 | sem melhora há 0 geração(ões)
2026-09-03 18:52:01 | Geração 5/150 — melhor fitness: 249439917 | sem melhora há 0 geração(ões)
2026-09-03 18:52:21 | Geração 6/150 — melhor fitness: 249031729 | sem melhora há 0 geração(ões)
2026-09-03 18:52:39 | Geração 7/150 — melhor fitness: 249031729 | sem melhora há 1 geração(ões)
2026-09-03 18:52:59 | Geração 8/150 — melhor fitness: 249031729 | sem melhora há 2 geração(ões)
2026-09-03 18:53:17 | Geração 9/150 — melhor fitness: 247996190 | sem melhora há 0 geração(ões)
2026-09-03 18:53:37 | Geração 10/150 — melhor fitness: 247513547 | sem melhora há 0 geração(ões)
2026-09-03 18:53:55 | Geração 11/150 — melhor fitness: 246325460 | sem melhora há 0 geração(ões)
2026-09-03 18:54:15 | Geração 12/150 — melhor fitness: 246325460 | sem melhora há 1 geração(ões)
2026-09-03 18:54:33 | Geração 13/150 — melhor fitness: 242517315 | sem melhora há 0 geração(ões)
2026-09-03 18:54:52 | Geração 14/150 — melhor fitness: 242517315 | sem melhora há 1 geração(ões)
2026-09-03 18:55:10 | Geração 15/150 — melhor fitness: 242517315 | sem melhora há 2 geração(ões)
2026-09-03 18:55:29 | Geração 16/150 — melhor fitness: 242517315 | sem melhora há 3 geração(ões)
2026-09-03 18:55:48 | Geração 17/150 — melhor fitness: 242517315 | sem melhora há 4 geração(ões)
2026-09-03 18:56:07 | Geração 18/150 — melhor fitness: 242517315 | sem melhora há 5 geração(ões)
2026-09-03 18:56:26 | Geração 19/150 — melhor fitness: 242517315 | sem melhora há 6 geração(ões)
2026-09-03 18:56:46 | Geração 20/150 — melhor fitness: 242517315 | sem melhora há 7 geração(ões)
2026-09-03 18:57:04 | Geração 21/150 — melhor fitness: 242517315 | sem melhora há 8 geração(ões)
2026-09-03 18:57:24 | Geração 22/150 — melhor fitness: 242517315 | sem melhora há 9 geração(ões)
2026-09-03 18:57:44 | Geração 23/150 — melhor fitness: 240287491 | sem melhora há 0 geração(ões)
2026-09-03 18:58:03 | Geração 24/150 — melhor fitness: 240287491 | sem melhora há 1 geração(ões)
2026-09-03 18:58:23 | Geração 25/150 — melhor fitness: 240287491 | sem melhora há 2 geração(ões)
2026-09-03 18:58:42 | Geração 26/150 — melhor fitness: 240287491 | sem melhora há 3 geração(ões)
2026-09-03 18:59:01 | Geração 27/150 — melhor fitness: 237079124 | sem melhora há 0 geração(ões)
2026-09-03 18:59:21 | Geração 28/150 — melhor fitness: 237079124 | sem melhora há 1 geração(ões)
2026-09-03 18:59:41 | Geração 29/150 — melhor fitness: 237079124 | sem melhora há 2 geração(ões)
2026-09-03 19:00:00 | Geração 30/150 — melhor fitness: 237079124 | sem melhora há 3 geração(ões)
2026-09-03 19:00:17 | Geração 31/150 — melhor fitness: 237079124 | sem melhora há 4 geração(ões)
2026-09-03 19:00:37 | Geração 32/150 — melhor fitness: 237079124 | sem melhora há 5 geração(ões)
2026-09-03 19:00:55 | Geração 33/150 — melhor fitness: 237079124 | sem melhora há 6 geração(ões)
2026-09-03 19:01:14 | Geração 34/150 — melhor fitness: 237079124 | sem melhora há 7 geração(ões)
2026-09-03 19:01:33 | Geração 35/150 — melhor fitness: 237079124 | sem melhora há 8 geração(ões)
