2026-08-27 17:35:44 | ======================================================================
2026-08-27 17:35:44 | Iniciando tarefa — servidor0_tarefa299 | k=27 | seed=42
2026-08-27 17:35:44 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 5, 'num_generations': 350}
2026-08-27 17:35:49 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-27 17:36:22 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-27 17:36:55 | Geração 2/350 — melhor fitness: 252574038 | sem melhora há 0 geração(ões)
2026-08-27 17:37:28 | Geração 3/350 — melhor fitness: 248186241 | sem melhora há 0 geração(ões)
2026-08-27 17:38:00 | Geração 4/350 — melhor fitness: 245329752 | sem melhora há 0 geração(ões)
2026-08-27 17:38:33 | Geração 5/350 — melhor fitness: 245329752 | sem melhora há 1 geração(ões)
2026-08-27 17:39:05 | Geração 6/350 — melhor fitness: 242059240 | sem melhora há 0 geração(ões)
2026-08-27 17:39:37 | Geração 7/350 — melhor fitness: 242059240 | sem melhora há 1 geração(ões)
2026-08-27 17:40:10 | Geração 8/350 — melhor fitness: 239943689 | sem melhora há 0 geração(ões)
2026-08-27 17:40:43 | Geração 9/350 — melhor fitness: 236824631 | sem melhora há 0 geração(ões)
2026-08-27 17:41:15 | Geração 10/350 — melhor fitness: 236824631 | sem melhora há 1 geração(ões)
2026-08-27 17:41:48 | Geração 11/350 — melhor fitness: 236824631 | sem melhora há 2 geração(ões)
2026-08-27 17:42:21 | Geração 12/350 — melhor fitness: 233613480 | sem melhora há 0 geração(ões)
2026-08-27 17:42:55 | Geração 13/350 — melhor fitness: 233613480 | sem melhora há 1 geração(ões)
2026-08-27 17:43:27 | Geração 14/350 — melhor fitness: 228967313 | sem melhora há 0 geração(ões)
2026-08-27 17:44:00 | Geração 15/350 — melhor fitness: 228166445 | sem melhora há 0 geração(ões)
2026-08-27 17:44:31 | Geração 16/350 — melhor fitness: 228166445 | sem melhora há 1 geração(ões)
2026-08-27 17:45:03 | Geração 17/350 — melhor fitness: 228166445 | sem melhora há 2 geração(ões)
2026-08-27 17:45:37 | Geração 18/350 — melhor fitness: 226195685 | sem melhora há 0 geração(ões)
2026-08-27 17:46:10 | Geração 19/350 — melhor fitness: 226195685 | sem melhora há 1 geração(ões)
2026-08-27 17:46:42 | Geração 20/350 — melhor fitness: 226195685 | sem melhora há 2 geração(ões)
2026-08-27 17:47:14 | Geração 21/350 — melhor fitness: 226195685 | sem melhora há 3 geração(ões)
2026-08-27 17:47:46 | Geração 22/350 — melhor fitness: 225766237 | sem melhora há 0 geração(ões)
2026-08-27 17:48:18 | Geração 23/350 — melhor fitness: 224544731 | sem melhora há 0 geração(ões)
2026-08-27 17:48:50 | Geração 24/350 — melhor fitness: 224544731 | sem melhora há 1 geração(ões)
2026-08-27 17:49:21 | Geração 25/350 — melhor fitness: 224081672 | sem melhora há 0 geração(ões)
2026-08-27 17:49:53 | Geração 26/350 — melhor fitness: 224081672 | sem melhora há 1 geração(ões)
2026-08-27 17:50:26 | Geração 27/350 — melhor fitness: 224081672 | sem melhora há 2 geração(ões)
2026-08-27 17:50:57 | Geração 28/350 — melhor fitness: 223278335 | sem melhora há 0 geração(ões)
2026-08-27 17:51:28 | Geração 29/350 — melhor fitness: 223278335 | sem melhora há 1 geração(ões)
2026-08-27 17:51:59 | Geração 30/350 — melhor fitness: 220956862 | sem melhora há 0 geração(ões)
2026-08-27 17:52:31 | Geração 31/350 — melhor fitness: 220956862 | sem melhora há 1 geração(ões)
2026-08-27 17:53:03 | Geração 32/350 — melhor fitness: 220837803 | sem melhora há 0 geração(ões)
2026-08-27 17:53:36 | Geração 33/350 — melhor fitness: 220837803 | sem melhora há 1 geração(ões)
2026-08-27 17:54:08 | Geração 34/350 — melhor fitness: 220837803 | sem melhora há 2 geração(ões)
2026-08-27 17:54:39 | Geração 35/350 — melhor fitness: 220616276 | sem melhora há 0 geração(ões)
2026-08-27 17:55:13 | Geração 36/350 — melhor fitness: 220616276 | sem melhora há 1 geração(ões)
2026-08-27 17:55:45 | Geração 37/350 — melhor fitness: 220163919 | sem melhora há 0 geração(ões)
2026-08-27 17:56:18 | Geração 38/350 — melhor fitness: 220163919 | sem melhora há 1 geração(ões)
2026-08-27 17:56:50 | Geração 39/350 — melhor fitness: 220163919 | sem melhora há 2 geração(ões)
2026-08-27 17:57:23 | Geração 40/350 — melhor fitness: 220163919 | sem melhora há 3 geração(ões)
2026-08-27 17:57:56 | Geração 41/350 — melhor fitness: 219865714 | sem melhora há 0 geração(ões)
2026-08-27 17:58:28 | Geração 42/350 — melhor fitness: 219246023 | sem melhora há 0 geração(ões)
2026-08-27 17:59:00 | Geração 43/350 — melhor fitness: 219246023 | sem melhora há 1 geração(ões)
2026-08-27 17:59:32 | Geração 44/350 — melhor fitness: 217462532 | sem melhora há 0 geração(ões)
2026-08-27 18:00:05 | Geração 45/350 — melhor fitness: 217242591 | sem melhora há 0 geração(ões)
2026-08-27 18:00:38 | Geração 46/350 — melhor fitness: 217242591 | sem melhora há 1 geração(ões)
2026-08-27 18:01:10 | Geração 47/350 — melhor fitness: 216265141 | sem melhora há 0 geração(ões)
2026-08-27 18:01:44 | Geração 48/350 — melhor fitness: 216265141 | sem melhora há 1 geração(ões)
2026-08-27 18:02:14 | Geração 49/350 — melhor fitness: 216265141 | sem melhora há 2 geração(ões)
2026-08-27 18:02:47 | Geração 50/350 — melhor fitness: 216265141 | sem melhora há 3 geração(ões)
2026-08-27 18:03:19 | Geração 51/350 — melhor fitness: 216265141 | sem melhora há 4 geração(ões)
2026-08-27 18:03:52 | Geração 52/350 — melhor fitness: 216265141 | sem melhora há 5 geração(ões)
2026-08-27 18:04:24 | Geração 53/350 — melhor fitness: 216265141 | sem melhora há 6 geração(ões)
2026-08-27 18:04:58 | Geração 54/350 — melhor fitness: 216265141 | sem melhora há 7 geração(ões)
2026-08-27 18:05:31 | Geração 55/350 — melhor fitness: 216107783 | sem melhora há 0 geração(ões)
2026-08-27 18:06:03 | Geração 56/350 — melhor fitness: 216107783 | sem melhora há 1 geração(ões)
2026-08-27 18:06:35 | Geração 57/350 — melhor fitness: 216107783 | sem melhora há 2 geração(ões)
2026-08-27 18:07:06 | Geração 58/350 — melhor fitness: 214259649 | sem melhora há 0 geração(ões)
2026-08-27 18:07:37 | Geração 59/350 — melhor fitness: 214259649 | sem melhora há 1 geração(ões)
2026-08-27 18:08:09 | Geração 60/350 — melhor fitness: 214259649 | sem melhora há 2 geração(ões)
2026-08-27 18:08:42 | Geração 61/350 — melhor fitness: 214259649 | sem melhora há 3 geração(ões)
2026-08-27 18:09:15 | Geração 62/350 — melhor fitness: 214259649 | sem melhora há 4 geração(ões)
2026-08-27 18:09:48 | Geração 63/350 — melhor fitness: 214259649 | sem melhora há 5 geração(ões)
2026-08-27 18:10:20 | Geração 64/350 — melhor fitness: 214259649 | sem melhora há 6 geração(ões)
2026-08-27 18:10:52 | Geração 65/350 — melhor fitness: 214259649 | sem melhora há 7 geração(ões)
2026-08-27 18:11:25 | Geração 66/350 — melhor fitness: 214259649 | sem melhora há 8 geração(ões)
2026-08-27 18:11:57 | Geração 67/350 — melhor fitness: 214259649 | sem melhora há 9 geração(ões)
2026-08-27 18:12:28 | Geração 68/350 — melhor fitness: 214259649 | sem melhora há 10 geração(ões)
2026-08-27 18:12:59 | Geração 69/350 — melhor fitness: 214259649 | sem melhora há 11 geração(ões)
2026-08-27 18:13:32 | Geração 70/350 — melhor fitness: 214172424 | sem melhora há 0 geração(ões)
2026-08-27 18:14:04 | Geração 71/350 — melhor fitness: 212736320 | sem melhora há 0 geração(ões)
