2026-08-28 16:22:46 | ======================================================================
2026-08-28 16:22:46 | Iniciando tarefa — servidor0_tarefa470 | k=27 | seed=42
2026-08-28 16:22:46 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 350}
2026-08-28 16:22:50 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 16:23:56 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-28 16:25:02 | Geração 2/350 — melhor fitness: 255168297 | sem melhora há 0 geração(ões)
2026-08-28 16:26:11 | Geração 3/350 — melhor fitness: 252315785 | sem melhora há 0 geração(ões)
2026-08-28 16:27:18 | Geração 4/350 — melhor fitness: 250783580 | sem melhora há 0 geração(ões)
2026-08-28 16:28:25 | Geração 5/350 — melhor fitness: 250783580 | sem melhora há 1 geração(ões)
2026-08-28 16:29:32 | Geração 6/350 — melhor fitness: 245883350 | sem melhora há 0 geração(ões)
2026-08-28 16:30:38 | Geração 7/350 — melhor fitness: 240338681 | sem melhora há 0 geração(ões)
2026-08-28 16:31:45 | Geração 8/350 — melhor fitness: 240338681 | sem melhora há 1 geração(ões)
2026-08-28 16:32:49 | Geração 9/350 — melhor fitness: 240338681 | sem melhora há 2 geração(ões)
2026-08-28 16:33:57 | Geração 10/350 — melhor fitness: 240338681 | sem melhora há 3 geração(ões)
2026-08-28 16:35:03 | Geração 11/350 — melhor fitness: 239812101 | sem melhora há 0 geração(ões)
2026-08-28 16:36:11 | Geração 12/350 — melhor fitness: 239812101 | sem melhora há 1 geração(ões)
2026-08-28 16:37:16 | Geração 13/350 — melhor fitness: 239812101 | sem melhora há 2 geração(ões)
2026-08-28 16:38:22 | Geração 14/350 — melhor fitness: 239812101 | sem melhora há 3 geração(ões)
2026-08-28 16:39:29 | Geração 15/350 — melhor fitness: 239812101 | sem melhora há 4 geração(ões)
2026-08-28 16:40:35 | Geração 16/350 — melhor fitness: 239812101 | sem melhora há 5 geração(ões)
2026-08-28 16:41:43 | Geração 17/350 — melhor fitness: 236507816 | sem melhora há 0 geração(ões)
2026-08-28 16:42:50 | Geração 18/350 — melhor fitness: 236507816 | sem melhora há 1 geração(ões)
2026-08-28 16:43:56 | Geração 19/350 — melhor fitness: 236507816 | sem melhora há 2 geração(ões)
2026-08-28 16:44:59 | Geração 20/350 — melhor fitness: 236507816 | sem melhora há 3 geração(ões)
2026-08-28 16:46:06 | Geração 21/350 — melhor fitness: 236507816 | sem melhora há 4 geração(ões)
2026-08-28 16:47:13 | Geração 22/350 — melhor fitness: 236507816 | sem melhora há 5 geração(ões)
2026-08-28 16:48:20 | Geração 23/350 — melhor fitness: 236507816 | sem melhora há 6 geração(ões)
2026-08-28 16:49:26 | Geração 24/350 — melhor fitness: 236507816 | sem melhora há 7 geração(ões)
2026-08-28 16:50:33 | Geração 25/350 — melhor fitness: 236507816 | sem melhora há 8 geração(ões)
2026-08-28 16:51:41 | Geração 26/350 — melhor fitness: 236507816 | sem melhora há 9 geração(ões)
2026-08-28 16:52:47 | Geração 27/350 — melhor fitness: 236507816 | sem melhora há 10 geração(ões)
2026-08-28 16:53:53 | Geração 28/350 — melhor fitness: 236507816 | sem melhora há 11 geração(ões)
2026-08-28 16:55:01 | Geração 29/350 — melhor fitness: 236507816 | sem melhora há 12 geração(ões)
2026-08-28 16:56:09 | Geração 30/350 — melhor fitness: 236507816 | sem melhora há 13 geração(ões)
2026-08-28 16:57:15 | Geração 31/350 — melhor fitness: 234254812 | sem melhora há 0 geração(ões)
2026-08-28 16:58:20 | Geração 32/350 — melhor fitness: 232638419 | sem melhora há 0 geração(ões)
2026-08-28 16:59:27 | Geração 33/350 — melhor fitness: 227460309 | sem melhora há 0 geração(ões)
2026-08-28 17:00:34 | Geração 34/350 — melhor fitness: 227460309 | sem melhora há 1 geração(ões)
2026-08-28 17:01:40 | Geração 35/350 — melhor fitness: 227460309 | sem melhora há 2 geração(ões)
2026-08-28 17:02:46 | Geração 36/350 — melhor fitness: 227460309 | sem melhora há 3 geração(ões)
2026-08-28 17:03:52 | Geração 37/350 — melhor fitness: 227460309 | sem melhora há 4 geração(ões)
2026-08-28 17:04:57 | Geração 38/350 — melhor fitness: 227460309 | sem melhora há 5 geração(ões)
2026-08-28 17:06:05 | Geração 39/350 — melhor fitness: 227460309 | sem melhora há 6 geração(ões)
2026-08-28 17:07:12 | Geração 40/350 — melhor fitness: 227460309 | sem melhora há 7 geração(ões)
