2026-09-03 16:52:16 | ======================================================================
2026-09-03 16:52:16 | Iniciando tarefa — servidor3_tarefa279 | k=27 | seed=42
2026-09-03 16:52:16 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 150}
2026-09-03 16:52:19 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-03 16:52:29 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-03 16:52:39 | Geração 2/150 — melhor fitness: 249810253 | sem melhora há 0 geração(ões)
2026-09-03 16:52:49 | Geração 3/150 — melhor fitness: 249810253 | sem melhora há 1 geração(ões)
2026-09-03 16:52:59 | Geração 4/150 — melhor fitness: 245175018 | sem melhora há 0 geração(ões)
2026-09-03 16:53:09 | Geração 5/150 — melhor fitness: 245175018 | sem melhora há 1 geração(ões)
2026-09-03 16:53:19 | Geração 6/150 — melhor fitness: 239147859 | sem melhora há 0 geração(ões)
2026-09-03 16:53:28 | Geração 7/150 — melhor fitness: 239130922 | sem melhora há 0 geração(ões)
2026-09-03 16:53:38 | Geração 8/150 — melhor fitness: 239130922 | sem melhora há 1 geração(ões)
2026-09-03 16:53:48 | Geração 9/150 — melhor fitness: 239130922 | sem melhora há 2 geração(ões)
2026-09-03 16:53:58 | Geração 10/150 — melhor fitness: 238751624 | sem melhora há 0 geração(ões)
2026-09-03 16:54:08 | Geração 11/150 — melhor fitness: 238751624 | sem melhora há 1 geração(ões)
2026-09-03 16:54:18 | Geração 12/150 — melhor fitness: 238751624 | sem melhora há 2 geração(ões)
2026-09-03 16:54:28 | Geração 13/150 — melhor fitness: 237589342 | sem melhora há 0 geração(ões)
2026-09-03 16:54:38 | Geração 14/150 — melhor fitness: 235880690 | sem melhora há 0 geração(ões)
2026-09-03 16:54:48 | Geração 15/150 — melhor fitness: 235210158 | sem melhora há 0 geração(ões)
2026-09-03 16:54:59 | Geração 16/150 — melhor fitness: 235210158 | sem melhora há 1 geração(ões)
2026-09-03 16:55:10 | Geração 17/150 — melhor fitness: 235210158 | sem melhora há 2 geração(ões)
2026-09-03 16:55:20 | Geração 18/150 — melhor fitness: 235210158 | sem melhora há 3 geração(ões)
2026-09-03 16:55:30 | Geração 19/150 — melhor fitness: 235210158 | sem melhora há 4 geração(ões)
2026-09-03 16:55:40 | Geração 20/150 — melhor fitness: 235210158 | sem melhora há 5 geração(ões)
2026-09-03 16:55:50 | Geração 21/150 — melhor fitness: 232854327 | sem melhora há 0 geração(ões)
2026-09-03 16:55:59 | Geração 22/150 — melhor fitness: 230066653 | sem melhora há 0 geração(ões)
2026-09-03 16:56:09 | Geração 23/150 — melhor fitness: 230066653 | sem melhora há 1 geração(ões)
2026-09-03 16:56:19 | Geração 24/150 — melhor fitness: 227747349 | sem melhora há 0 geração(ões)
2026-09-03 16:56:29 | Geração 25/150 — melhor fitness: 227747349 | sem melhora há 1 geração(ões)
2026-09-03 16:56:39 | Geração 26/150 — melhor fitness: 224050149 | sem melhora há 0 geração(ões)
2026-09-03 16:56:49 | Geração 27/150 — melhor fitness: 220913487 | sem melhora há 0 geração(ões)
2026-09-03 16:57:00 | Geração 28/150 — melhor fitness: 220913487 | sem melhora há 1 geração(ões)
2026-09-03 16:57:10 | Geração 29/150 — melhor fitness: 220913487 | sem melhora há 2 geração(ões)
2026-09-03 16:57:20 | Geração 30/150 — melhor fitness: 220913487 | sem melhora há 3 geração(ões)
2026-09-03 16:57:30 | Geração 31/150 — melhor fitness: 219249944 | sem melhora há 0 geração(ões)
2026-09-03 16:57:39 | Geração 32/150 — melhor fitness: 219249944 | sem melhora há 1 geração(ões)
2026-09-03 16:57:50 | Geração 33/150 — melhor fitness: 219249944 | sem melhora há 2 geração(ões)
2026-09-03 16:58:00 | Geração 34/150 — melhor fitness: 219249944 | sem melhora há 3 geração(ões)
2026-09-03 16:58:10 | Geração 35/150 — melhor fitness: 219249944 | sem melhora há 4 geração(ões)
2026-09-03 16:58:20 | Geração 36/150 — melhor fitness: 219249944 | sem melhora há 5 geração(ões)
2026-09-03 16:58:30 | Geração 37/150 — melhor fitness: 219249944 | sem melhora há 6 geração(ões)
2026-09-03 16:58:41 | Geração 38/150 — melhor fitness: 219249944 | sem melhora há 7 geração(ões)
2026-09-03 16:58:51 | Geração 39/150 — melhor fitness: 217914036 | sem melhora há 0 geração(ões)
2026-09-03 16:59:01 | Geração 40/150 — melhor fitness: 217914036 | sem melhora há 1 geração(ões)
2026-09-03 16:59:10 | Geração 41/150 — melhor fitness: 217914036 | sem melhora há 2 geração(ões)
2026-09-03 16:59:21 | Geração 42/150 — melhor fitness: 217914036 | sem melhora há 3 geração(ões)
2026-09-03 16:59:31 | Geração 43/150 — melhor fitness: 217914036 | sem melhora há 4 geração(ões)
2026-09-03 16:59:40 | Geração 44/150 — melhor fitness: 217914036 | sem melhora há 5 geração(ões)
2026-09-03 16:59:50 | Geração 45/150 — melhor fitness: 217914036 | sem melhora há 6 geração(ões)
2026-09-03 17:00:00 | Geração 46/150 — melhor fitness: 217429180 | sem melhora há 0 geração(ões)
2026-09-03 17:00:10 | Geração 47/150 — melhor fitness: 217429180 | sem melhora há 1 geração(ões)
2026-09-03 17:00:20 | Geração 48/150 — melhor fitness: 216845431 | sem melhora há 0 geração(ões)
2026-09-03 17:00:29 | Geração 49/150 — melhor fitness: 216845431 | sem melhora há 1 geração(ões)
2026-09-03 17:00:39 | Geração 50/150 — melhor fitness: 216845431 | sem melhora há 2 geração(ões)
2026-09-03 17:00:49 | Geração 51/150 — melhor fitness: 216845431 | sem melhora há 3 geração(ões)
2026-09-03 17:00:59 | Geração 52/150 — melhor fitness: 216845431 | sem melhora há 4 geração(ões)
2026-09-03 17:01:08 | Geração 53/150 — melhor fitness: 216845431 | sem melhora há 5 geração(ões)
2026-09-03 17:01:19 | Geração 54/150 — melhor fitness: 215011240 | sem melhora há 0 geração(ões)
2026-09-03 17:01:29 | Geração 55/150 — melhor fitness: 215011240 | sem melhora há 1 geração(ões)
2026-09-03 17:01:38 | Geração 56/150 — melhor fitness: 215011240 | sem melhora há 2 geração(ões)
2026-09-03 17:01:48 | Geração 57/150 — melhor fitness: 215011240 | sem melhora há 3 geração(ões)
2026-09-03 17:01:59 | Geração 58/150 — melhor fitness: 215011240 | sem melhora há 4 geração(ões)
2026-09-03 17:02:08 | Geração 59/150 — melhor fitness: 214888642 | sem melhora há 0 geração(ões)
2026-09-03 17:02:18 | Geração 60/150 — melhor fitness: 214888642 | sem melhora há 1 geração(ões)
2026-09-03 17:02:28 | Geração 61/150 — melhor fitness: 214888642 | sem melhora há 2 geração(ões)
2026-09-03 17:02:38 | Geração 62/150 — melhor fitness: 214888642 | sem melhora há 3 geração(ões)
2026-09-03 17:02:48 | Geração 63/150 — melhor fitness: 214888642 | sem melhora há 4 geração(ões)
2026-09-03 17:02:58 | Geração 64/150 — melhor fitness: 214888642 | sem melhora há 5 geração(ões)
2026-09-03 17:03:09 | Geração 65/150 — melhor fitness: 214888642 | sem melhora há 6 geração(ões)
2026-09-03 17:03:19 | Geração 66/150 — melhor fitness: 214364170 | sem melhora há 0 geração(ões)
2026-09-03 17:03:29 | Geração 67/150 — melhor fitness: 214364170 | sem melhora há 1 geração(ões)
2026-09-03 17:03:39 | Geração 68/150 — melhor fitness: 214364170 | sem melhora há 2 geração(ões)
2026-09-03 17:03:49 | Geração 69/150 — melhor fitness: 214364170 | sem melhora há 3 geração(ões)
2026-09-03 17:03:59 | Geração 70/150 — melhor fitness: 214364170 | sem melhora há 4 geração(ões)
2026-09-03 17:04:09 | Geração 71/150 — melhor fitness: 214364170 | sem melhora há 5 geração(ões)
2026-09-03 17:04:19 | Geração 72/150 — melhor fitness: 214364170 | sem melhora há 6 geração(ões)
2026-09-03 17:04:29 | Geração 73/150 — melhor fitness: 214364170 | sem melhora há 7 geração(ões)
2026-09-03 17:04:40 | Geração 74/150 — melhor fitness: 214364170 | sem melhora há 8 geração(ões)
2026-09-03 17:04:50 | Geração 75/150 — melhor fitness: 214364170 | sem melhora há 9 geração(ões)
2026-09-03 17:05:00 | Geração 76/150 — melhor fitness: 214364170 | sem melhora há 10 geração(ões)
2026-09-03 17:05:11 | Geração 77/150 — melhor fitness: 213407049 | sem melhora há 0 geração(ões)
2026-09-03 17:05:21 | Geração 78/150 — melhor fitness: 213407049 | sem melhora há 1 geração(ões)
2026-09-03 17:05:31 | Geração 79/150 — melhor fitness: 213407049 | sem melhora há 2 geração(ões)
2026-09-03 17:05:41 | Geração 80/150 — melhor fitness: 213407049 | sem melhora há 3 geração(ões)
2026-09-03 17:05:50 | Geração 81/150 — melhor fitness: 213407049 | sem melhora há 4 geração(ões)
2026-09-03 17:06:01 | Geração 82/150 — melhor fitness: 213407049 | sem melhora há 5 geração(ões)
2026-09-03 17:06:11 | Geração 83/150 — melhor fitness: 213407049 | sem melhora há 6 geração(ões)
2026-09-03 17:06:22 | Geração 84/150 — melhor fitness: 213407049 | sem melhora há 7 geração(ões)
2026-09-03 17:06:32 | Geração 85/150 — melhor fitness: 213407049 | sem melhora há 8 geração(ões)
2026-09-03 17:06:42 | Geração 86/150 — melhor fitness: 213407049 | sem melhora há 9 geração(ões)
2026-09-03 17:06:53 | Geração 87/150 — melhor fitness: 213407049 | sem melhora há 10 geração(ões)
2026-09-03 17:07:02 | Geração 88/150 — melhor fitness: 213177385 | sem melhora há 0 geração(ões)
2026-09-03 17:07:12 | Geração 89/150 — melhor fitness: 213177385 | sem melhora há 1 geração(ões)
2026-09-03 17:07:22 | Geração 90/150 — melhor fitness: 213177385 | sem melhora há 2 geração(ões)
2026-09-03 17:07:32 | Geração 91/150 — melhor fitness: 213177385 | sem melhora há 3 geração(ões)
2026-09-03 17:07:41 | Geração 92/150 — melhor fitness: 213177385 | sem melhora há 4 geração(ões)
