2026-09-03 04:13:46 | ======================================================================
2026-09-03 04:13:46 | Iniciando tarefa — servidor0_tarefa634 | k=27 | seed=42
2026-09-03 04:13:46 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 250}
2026-09-03 04:13:51 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-03 04:14:37 | Geração 1/250 — melhor fitness: 248517668 | sem melhora há 0 geração(ões)
2026-09-03 04:15:23 | Geração 2/250 — melhor fitness: 248517668 | sem melhora há 1 geração(ões)
2026-09-03 04:16:11 | Geração 3/250 — melhor fitness: 248517668 | sem melhora há 2 geração(ões)
2026-09-03 04:16:58 | Geração 4/250 — melhor fitness: 246007168 | sem melhora há 0 geração(ões)
2026-09-03 04:17:46 | Geração 5/250 — melhor fitness: 246007168 | sem melhora há 1 geração(ões)
2026-09-03 04:18:30 | Geração 6/250 — melhor fitness: 245955102 | sem melhora há 0 geração(ões)
2026-09-03 04:19:15 | Geração 7/250 — melhor fitness: 245121756 | sem melhora há 0 geração(ões)
2026-09-03 04:20:02 | Geração 8/250 — melhor fitness: 242372376 | sem melhora há 0 geração(ões)
2026-09-03 04:20:46 | Geração 9/250 — melhor fitness: 233316838 | sem melhora há 0 geração(ões)
2026-09-03 04:21:32 | Geração 10/250 — melhor fitness: 233316838 | sem melhora há 1 geração(ões)
2026-09-03 04:22:18 | Geração 11/250 — melhor fitness: 233316838 | sem melhora há 2 geração(ões)
2026-09-03 04:23:05 | Geração 12/250 — melhor fitness: 232559338 | sem melhora há 0 geração(ões)
2026-09-03 04:23:51 | Geração 13/250 — melhor fitness: 232559338 | sem melhora há 1 geração(ões)
2026-09-03 04:24:38 | Geração 14/250 — melhor fitness: 232559338 | sem melhora há 2 geração(ões)
2026-09-03 04:25:23 | Geração 15/250 — melhor fitness: 232559338 | sem melhora há 3 geração(ões)
2026-09-03 04:26:10 | Geração 16/250 — melhor fitness: 232559338 | sem melhora há 4 geração(ões)
2026-09-03 04:26:56 | Geração 17/250 — melhor fitness: 232559338 | sem melhora há 5 geração(ões)
2026-09-03 04:27:43 | Geração 18/250 — melhor fitness: 232559338 | sem melhora há 6 geração(ões)
2026-09-03 04:28:29 | Geração 19/250 — melhor fitness: 232559338 | sem melhora há 7 geração(ões)
2026-09-03 04:29:16 | Geração 20/250 — melhor fitness: 232559338 | sem melhora há 8 geração(ões)
2026-09-03 04:30:03 | Geração 21/250 — melhor fitness: 232480769 | sem melhora há 0 geração(ões)
2026-09-03 04:30:50 | Geração 22/250 — melhor fitness: 232480769 | sem melhora há 1 geração(ões)
2026-09-03 04:31:34 | Geração 23/250 — melhor fitness: 232480769 | sem melhora há 2 geração(ões)
2026-09-03 04:32:21 | Geração 24/250 — melhor fitness: 231740453 | sem melhora há 0 geração(ões)
2026-09-03 04:33:09 | Geração 25/250 — melhor fitness: 229898762 | sem melhora há 0 geração(ões)
2026-09-03 04:33:55 | Geração 26/250 — melhor fitness: 229898762 | sem melhora há 1 geração(ões)
2026-09-03 04:34:39 | Geração 27/250 — melhor fitness: 229898762 | sem melhora há 2 geração(ões)
2026-09-03 04:35:25 | Geração 28/250 — melhor fitness: 229898762 | sem melhora há 3 geração(ões)
2026-09-03 04:36:11 | Geração 29/250 — melhor fitness: 228844208 | sem melhora há 0 geração(ões)
2026-09-03 04:36:57 | Geração 30/250 — melhor fitness: 228844208 | sem melhora há 1 geração(ões)
2026-09-03 04:37:43 | Geração 31/250 — melhor fitness: 228844208 | sem melhora há 2 geração(ões)
2026-09-03 04:38:28 | Geração 32/250 — melhor fitness: 226279683 | sem melhora há 0 geração(ões)
2026-09-03 04:39:13 | Geração 33/250 — melhor fitness: 226279683 | sem melhora há 1 geração(ões)
2026-09-03 04:39:58 | Geração 34/250 — melhor fitness: 226279683 | sem melhora há 2 geração(ões)
2026-09-03 04:40:44 | Geração 35/250 — melhor fitness: 225203265 | sem melhora há 0 geração(ões)
2026-09-03 04:41:30 | Geração 36/250 — melhor fitness: 225203265 | sem melhora há 1 geração(ões)
2026-09-03 04:42:16 | Geração 37/250 — melhor fitness: 225203265 | sem melhora há 2 geração(ões)
2026-09-03 04:43:00 | Geração 38/250 — melhor fitness: 225203265 | sem melhora há 3 geração(ões)
2026-09-03 04:43:47 | Geração 39/250 — melhor fitness: 225203265 | sem melhora há 4 geração(ões)
2026-09-03 04:44:35 | Geração 40/250 — melhor fitness: 225203265 | sem melhora há 5 geração(ões)
