2026-09-03 00:28:26 | ======================================================================
2026-09-03 00:28:26 | Iniciando tarefa — servidor3_tarefa671 | k=27 | seed=42
2026-09-03 00:28:26 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 200, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 350}
2026-09-03 00:28:28 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-03 00:28:40 | Geração 1/350 — melhor fitness: 261092167 | sem melhora há 0 geração(ões)
2026-09-03 00:28:53 | Geração 2/350 — melhor fitness: 249529306 | sem melhora há 0 geração(ões)
2026-09-03 00:29:06 | Geração 3/350 — melhor fitness: 249529306 | sem melhora há 1 geração(ões)
2026-09-03 00:29:18 | Geração 4/350 — melhor fitness: 249529306 | sem melhora há 2 geração(ões)
2026-09-03 00:29:31 | Geração 5/350 — melhor fitness: 249529306 | sem melhora há 3 geração(ões)
2026-09-03 00:29:43 | Geração 6/350 — melhor fitness: 249529306 | sem melhora há 4 geração(ões)
2026-09-03 00:29:55 | Geração 7/350 — melhor fitness: 249529306 | sem melhora há 5 geração(ões)
2026-09-03 00:30:08 | Geração 8/350 — melhor fitness: 249529306 | sem melhora há 6 geração(ões)
2026-09-03 00:30:21 | Geração 9/350 — melhor fitness: 249529306 | sem melhora há 7 geração(ões)
2026-09-03 00:30:33 | Geração 10/350 — melhor fitness: 247378140 | sem melhora há 0 geração(ões)
2026-09-03 00:30:45 | Geração 11/350 — melhor fitness: 247378140 | sem melhora há 1 geração(ões)
2026-09-03 00:30:58 | Geração 12/350 — melhor fitness: 247305083 | sem melhora há 0 geração(ões)
2026-09-03 00:31:11 | Geração 13/350 — melhor fitness: 246818344 | sem melhora há 0 geração(ões)
2026-09-03 00:31:23 | Geração 14/350 — melhor fitness: 246818344 | sem melhora há 1 geração(ões)
2026-09-03 00:31:35 | Geração 15/350 — melhor fitness: 244459734 | sem melhora há 0 geração(ões)
2026-09-03 00:31:47 | Geração 16/350 — melhor fitness: 244459734 | sem melhora há 1 geração(ões)
2026-09-03 00:31:59 | Geração 17/350 — melhor fitness: 244459734 | sem melhora há 2 geração(ões)
2026-09-03 00:32:12 | Geração 18/350 — melhor fitness: 244459734 | sem melhora há 3 geração(ões)
2026-09-03 00:32:24 | Geração 19/350 — melhor fitness: 244459734 | sem melhora há 4 geração(ões)
2026-09-03 00:32:37 | Geração 20/350 — melhor fitness: 244459734 | sem melhora há 5 geração(ões)
2026-09-03 00:32:49 | Geração 21/350 — melhor fitness: 243430801 | sem melhora há 0 geração(ões)
2026-09-03 00:33:02 | Geração 22/350 — melhor fitness: 234318357 | sem melhora há 0 geração(ões)
2026-09-03 00:33:13 | Geração 23/350 — melhor fitness: 234318357 | sem melhora há 1 geração(ões)
2026-09-03 00:33:26 | Geração 24/350 — melhor fitness: 234318357 | sem melhora há 2 geração(ões)
2026-09-03 00:33:38 | Geração 25/350 — melhor fitness: 234318357 | sem melhora há 3 geração(ões)
2026-09-03 00:33:51 | Geração 26/350 — melhor fitness: 234318357 | sem melhora há 4 geração(ões)
2026-09-03 00:34:03 | Geração 27/350 — melhor fitness: 234318357 | sem melhora há 5 geração(ões)
2026-09-03 00:34:15 | Geração 28/350 — melhor fitness: 234318357 | sem melhora há 6 geração(ões)
2026-09-03 00:34:28 | Geração 29/350 — melhor fitness: 234318357 | sem melhora há 7 geração(ões)
2026-09-03 00:34:41 | Geração 30/350 — melhor fitness: 234318357 | sem melhora há 8 geração(ões)
2026-09-03 00:34:53 | Geração 31/350 — melhor fitness: 234318357 | sem melhora há 9 geração(ões)
2026-09-03 00:35:04 | Geração 32/350 — melhor fitness: 234318357 | sem melhora há 10 geração(ões)
2026-09-03 00:35:17 | Geração 33/350 — melhor fitness: 234318357 | sem melhora há 11 geração(ões)
2026-09-03 00:35:29 | Geração 34/350 — melhor fitness: 234318357 | sem melhora há 12 geração(ões)
2026-09-03 00:35:41 | Geração 35/350 — melhor fitness: 234318357 | sem melhora há 13 geração(ões)
2026-09-03 00:35:53 | Geração 36/350 — melhor fitness: 234318357 | sem melhora há 14 geração(ões)
2026-09-03 00:36:05 | Geração 37/350 — melhor fitness: 234318357 | sem melhora há 15 geração(ões)
2026-09-03 00:36:17 | Geração 38/350 — melhor fitness: 234318357 | sem melhora há 16 geração(ões)
2026-09-03 00:36:31 | Geração 39/350 — melhor fitness: 234318357 | sem melhora há 17 geração(ões)
2026-09-03 00:36:42 | Geração 40/350 — melhor fitness: 234318357 | sem melhora há 18 geração(ões)
2026-09-03 00:36:54 | Geração 41/350 — melhor fitness: 234318357 | sem melhora há 19 geração(ões)
2026-09-03 00:37:07 | Geração 42/350 — melhor fitness: 234318357 | sem melhora há 20 geração(ões)
2026-09-03 00:37:20 | Geração 43/350 — melhor fitness: 234318357 | sem melhora há 21 geração(ões)
2026-09-03 00:37:32 | Geração 44/350 — melhor fitness: 234318357 | sem melhora há 22 geração(ões)
2026-09-03 00:37:45 | Geração 45/350 — melhor fitness: 234318357 | sem melhora há 23 geração(ões)
2026-09-03 00:37:57 | Geração 46/350 — melhor fitness: 234318357 | sem melhora há 24 geração(ões)
2026-09-03 00:38:09 | Geração 47/350 — melhor fitness: 234318357 | sem melhora há 25 geração(ões)
2026-09-03 00:38:21 | Geração 48/350 — melhor fitness: 233590066 | sem melhora há 0 geração(ões)
2026-09-03 00:38:32 | Geração 49/350 — melhor fitness: 233590066 | sem melhora há 1 geração(ões)
2026-09-03 00:38:44 | Geração 50/350 — melhor fitness: 233590066 | sem melhora há 2 geração(ões)
2026-09-03 00:38:57 | Geração 51/350 — melhor fitness: 233590066 | sem melhora há 3 geração(ões)
2026-09-03 00:39:08 | Geração 52/350 — melhor fitness: 233590066 | sem melhora há 4 geração(ões)
2026-09-03 00:39:21 | Geração 53/350 — melhor fitness: 233590066 | sem melhora há 5 geração(ões)
2026-09-03 00:39:34 | Geração 54/350 — melhor fitness: 233590066 | sem melhora há 6 geração(ões)
