2026-08-28 07:00:25 | ======================================================================
2026-08-28 07:00:25 | Iniciando tarefa — servidor3_tarefa239 | k=27 | seed=42
2026-08-28 07:00:25 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 350}
2026-08-28 07:00:29 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 07:01:03 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-28 07:01:33 | Geração 2/350 — melhor fitness: 254294929 | sem melhora há 0 geração(ões)
2026-08-28 07:02:06 | Geração 3/350 — melhor fitness: 249397841 | sem melhora há 0 geração(ões)
2026-08-28 07:02:38 | Geração 4/350 — melhor fitness: 245036425 | sem melhora há 0 geração(ões)
2026-08-28 07:03:09 | Geração 5/350 — melhor fitness: 245036425 | sem melhora há 1 geração(ões)
2026-08-28 07:03:39 | Geração 6/350 — melhor fitness: 245036425 | sem melhora há 2 geração(ões)
2026-08-28 07:04:12 | Geração 7/350 — melhor fitness: 242980706 | sem melhora há 0 geração(ões)
2026-08-28 07:04:43 | Geração 8/350 — melhor fitness: 242861916 | sem melhora há 0 geração(ões)
2026-08-28 07:05:14 | Geração 9/350 — melhor fitness: 242861916 | sem melhora há 1 geração(ões)
2026-08-28 07:05:46 | Geração 10/350 — melhor fitness: 242861916 | sem melhora há 2 geração(ões)
2026-08-28 07:06:17 | Geração 11/350 — melhor fitness: 242861916 | sem melhora há 3 geração(ões)
2026-08-28 07:06:50 | Geração 12/350 — melhor fitness: 241227220 | sem melhora há 0 geração(ões)
2026-08-28 07:07:22 | Geração 13/350 — melhor fitness: 241227220 | sem melhora há 1 geração(ões)
2026-08-28 07:07:54 | Geração 14/350 — melhor fitness: 240418561 | sem melhora há 0 geração(ões)
2026-08-28 07:08:27 | Geração 15/350 — melhor fitness: 240418561 | sem melhora há 1 geração(ões)
2026-08-28 07:08:59 | Geração 16/350 — melhor fitness: 240418561 | sem melhora há 2 geração(ões)
2026-08-28 07:09:30 | Geração 17/350 — melhor fitness: 240418561 | sem melhora há 3 geração(ões)
2026-08-28 07:10:03 | Geração 18/350 — melhor fitness: 240418561 | sem melhora há 4 geração(ões)
2026-08-28 07:10:35 | Geração 19/350 — melhor fitness: 240418561 | sem melhora há 5 geração(ões)
2026-08-28 07:11:07 | Geração 20/350 — melhor fitness: 240418561 | sem melhora há 6 geração(ões)
2026-08-28 07:11:38 | Geração 21/350 — melhor fitness: 238824473 | sem melhora há 0 geração(ões)
2026-08-28 07:12:09 | Geração 22/350 — melhor fitness: 236876150 | sem melhora há 0 geração(ões)
2026-08-28 07:12:40 | Geração 23/350 — melhor fitness: 236876150 | sem melhora há 1 geração(ões)
2026-08-28 07:13:12 | Geração 24/350 — melhor fitness: 236876150 | sem melhora há 2 geração(ões)
2026-08-28 07:13:42 | Geração 25/350 — melhor fitness: 231999091 | sem melhora há 0 geração(ões)
2026-08-28 07:14:13 | Geração 26/350 — melhor fitness: 231999091 | sem melhora há 1 geração(ões)
2026-08-28 07:14:46 | Geração 27/350 — melhor fitness: 231999091 | sem melhora há 2 geração(ões)
2026-08-28 07:15:20 | Geração 28/350 — melhor fitness: 231207357 | sem melhora há 0 geração(ões)
2026-08-28 07:15:49 | Geração 29/350 — melhor fitness: 231207357 | sem melhora há 1 geração(ões)
2026-08-28 07:16:22 | Geração 30/350 — melhor fitness: 231207357 | sem melhora há 2 geração(ões)
2026-08-28 07:16:53 | Geração 31/350 — melhor fitness: 231207357 | sem melhora há 3 geração(ões)
2026-08-28 07:17:24 | Geração 32/350 — melhor fitness: 231207357 | sem melhora há 4 geração(ões)
2026-08-28 07:17:56 | Geração 33/350 — melhor fitness: 231207357 | sem melhora há 5 geração(ões)
2026-08-28 07:18:28 | Geração 34/350 — melhor fitness: 231207357 | sem melhora há 6 geração(ões)
2026-08-28 07:19:01 | Geração 35/350 — melhor fitness: 231207357 | sem melhora há 7 geração(ões)
2026-08-28 07:19:33 | Geração 36/350 — melhor fitness: 231207357 | sem melhora há 8 geração(ões)
2026-08-28 07:20:05 | Geração 37/350 — melhor fitness: 231068605 | sem melhora há 0 geração(ões)
2026-08-28 07:20:37 | Geração 38/350 — melhor fitness: 231068605 | sem melhora há 1 geração(ões)
2026-08-28 07:21:11 | Geração 39/350 — melhor fitness: 231068605 | sem melhora há 2 geração(ões)
2026-08-28 07:21:42 | Geração 40/350 — melhor fitness: 231068605 | sem melhora há 3 geração(ões)
2026-08-28 07:22:13 | Geração 41/350 — melhor fitness: 231068605 | sem melhora há 4 geração(ões)
2026-08-28 07:22:45 | Geração 42/350 — melhor fitness: 231068605 | sem melhora há 5 geração(ões)
2026-08-28 07:23:18 | Geração 43/350 — melhor fitness: 231068605 | sem melhora há 6 geração(ões)
