2026-08-27 21:51:34 | ======================================================================
2026-08-27 21:51:34 | Iniciando tarefa — servidor2_tarefa154 | k=27 | seed=42
2026-08-27 21:51:34 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 250}
2026-08-27 21:51:39 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-27 21:52:02 | Geração 1/250 — melhor fitness: 251075398 | sem melhora há 0 geração(ões)
2026-08-27 21:52:24 | Geração 2/250 — melhor fitness: 251075398 | sem melhora há 1 geração(ões)
2026-08-27 21:52:47 | Geração 3/250 — melhor fitness: 250759352 | sem melhora há 0 geração(ões)
2026-08-27 21:53:09 | Geração 4/250 — melhor fitness: 250440754 | sem melhora há 0 geração(ões)
2026-08-27 21:53:33 | Geração 5/250 — melhor fitness: 243313588 | sem melhora há 0 geração(ões)
2026-08-27 21:53:56 | Geração 6/250 — melhor fitness: 243313588 | sem melhora há 1 geração(ões)
2026-08-27 21:54:18 | Geração 7/250 — melhor fitness: 243313588 | sem melhora há 2 geração(ões)
2026-08-27 21:54:42 | Geração 8/250 — melhor fitness: 243313588 | sem melhora há 3 geração(ões)
2026-08-27 21:55:05 | Geração 9/250 — melhor fitness: 243313588 | sem melhora há 4 geração(ões)
2026-08-27 21:55:27 | Geração 10/250 — melhor fitness: 238482917 | sem melhora há 0 geração(ões)
2026-08-27 21:55:50 | Geração 11/250 — melhor fitness: 238482917 | sem melhora há 1 geração(ões)
2026-08-27 21:56:14 | Geração 12/250 — melhor fitness: 238482917 | sem melhora há 2 geração(ões)
2026-08-27 21:56:38 | Geração 13/250 — melhor fitness: 238482917 | sem melhora há 3 geração(ões)
2026-08-27 21:57:01 | Geração 14/250 — melhor fitness: 238482917 | sem melhora há 4 geração(ões)
2026-08-27 21:57:23 | Geração 15/250 — melhor fitness: 238482917 | sem melhora há 5 geração(ões)
2026-08-27 21:57:47 | Geração 16/250 — melhor fitness: 233378195 | sem melhora há 0 geração(ões)
2026-08-27 21:58:11 | Geração 17/250 — melhor fitness: 233378195 | sem melhora há 1 geração(ões)
2026-08-27 21:58:35 | Geração 18/250 — melhor fitness: 233378195 | sem melhora há 2 geração(ões)
2026-08-27 21:58:57 | Geração 19/250 — melhor fitness: 233378195 | sem melhora há 3 geração(ões)
2026-08-27 21:59:21 | Geração 20/250 — melhor fitness: 233378195 | sem melhora há 4 geração(ões)
2026-08-27 21:59:44 | Geração 21/250 — melhor fitness: 233378195 | sem melhora há 5 geração(ões)
2026-08-27 22:00:08 | Geração 22/250 — melhor fitness: 233378195 | sem melhora há 6 geração(ões)
2026-08-27 22:00:30 | Geração 23/250 — melhor fitness: 228140822 | sem melhora há 0 geração(ões)
2026-08-27 22:00:54 | Geração 24/250 — melhor fitness: 228140822 | sem melhora há 1 geração(ões)
2026-08-27 22:01:16 | Geração 25/250 — melhor fitness: 228140822 | sem melhora há 2 geração(ões)
2026-08-27 22:01:40 | Geração 26/250 — melhor fitness: 228140822 | sem melhora há 3 geração(ões)
2026-08-27 22:02:04 | Geração 27/250 — melhor fitness: 228140822 | sem melhora há 4 geração(ões)
2026-08-27 22:02:27 | Geração 28/250 — melhor fitness: 228140822 | sem melhora há 5 geração(ões)
2026-08-27 22:02:49 | Geração 29/250 — melhor fitness: 227421016 | sem melhora há 0 geração(ões)
2026-08-27 22:03:12 | Geração 30/250 — melhor fitness: 227421016 | sem melhora há 1 geração(ões)
2026-08-27 22:03:35 | Geração 31/250 — melhor fitness: 226638461 | sem melhora há 0 geração(ões)
2026-08-27 22:03:58 | Geração 32/250 — melhor fitness: 226638461 | sem melhora há 1 geração(ões)
2026-08-27 22:04:21 | Geração 33/250 — melhor fitness: 225512142 | sem melhora há 0 geração(ões)
2026-08-27 22:04:44 | Geração 34/250 — melhor fitness: 224351457 | sem melhora há 0 geração(ões)
2026-08-27 22:05:07 | Geração 35/250 — melhor fitness: 224351457 | sem melhora há 1 geração(ões)
2026-08-27 22:05:30 | Geração 36/250 — melhor fitness: 224351457 | sem melhora há 2 geração(ões)
2026-08-27 22:05:54 | Geração 37/250 — melhor fitness: 224351457 | sem melhora há 3 geração(ões)
2026-08-27 22:06:17 | Geração 38/250 — melhor fitness: 221451706 | sem melhora há 0 geração(ões)
2026-08-27 22:06:40 | Geração 39/250 — melhor fitness: 221451706 | sem melhora há 1 geração(ões)
2026-08-27 22:07:03 | Geração 40/250 — melhor fitness: 221451706 | sem melhora há 2 geração(ões)
2026-08-27 22:07:26 | Geração 41/250 — melhor fitness: 221451706 | sem melhora há 3 geração(ões)
2026-08-27 22:07:50 | Geração 42/250 — melhor fitness: 221451706 | sem melhora há 4 geração(ões)
2026-08-27 22:08:14 | Geração 43/250 — melhor fitness: 221451706 | sem melhora há 5 geração(ões)
2026-08-27 22:08:38 | Geração 44/250 — melhor fitness: 221451706 | sem melhora há 6 geração(ões)
2026-08-27 22:09:00 | Geração 45/250 — melhor fitness: 221451706 | sem melhora há 7 geração(ões)
