2026-08-26 15:11:05 | ======================================================================
2026-08-26 15:11:05 | Iniciando tarefa — servidor2_tarefa317 | k=27 | seed=42
2026-08-26 15:11:05 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 350}
2026-08-26 15:11:10 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-26 15:11:27 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-26 15:11:44 | Geração 2/350 — melhor fitness: 251313126 | sem melhora há 0 geração(ões)
2026-08-26 15:12:02 | Geração 3/350 — melhor fitness: 251313126 | sem melhora há 1 geração(ões)
2026-08-26 15:12:19 | Geração 4/350 — melhor fitness: 250621624 | sem melhora há 0 geração(ões)
2026-08-26 15:12:37 | Geração 5/350 — melhor fitness: 246012171 | sem melhora há 0 geração(ões)
2026-08-26 15:12:54 | Geração 6/350 — melhor fitness: 246012171 | sem melhora há 1 geração(ões)
2026-08-26 15:13:10 | Geração 7/350 — melhor fitness: 243753318 | sem melhora há 0 geração(ões)
2026-08-26 15:13:28 | Geração 8/350 — melhor fitness: 241539906 | sem melhora há 0 geração(ões)
2026-08-26 15:13:45 | Geração 9/350 — melhor fitness: 239554768 | sem melhora há 0 geração(ões)
2026-08-26 15:14:02 | Geração 10/350 — melhor fitness: 239554768 | sem melhora há 1 geração(ões)
2026-08-26 15:14:19 | Geração 11/350 — melhor fitness: 237216614 | sem melhora há 0 geração(ões)
2026-08-26 15:14:36 | Geração 12/350 — melhor fitness: 237121852 | sem melhora há 0 geração(ões)
2026-08-26 15:14:53 | Geração 13/350 — melhor fitness: 237121852 | sem melhora há 1 geração(ões)
2026-08-26 15:15:10 | Geração 14/350 — melhor fitness: 235591915 | sem melhora há 0 geração(ões)
2026-08-26 15:15:27 | Geração 15/350 — melhor fitness: 232983945 | sem melhora há 0 geração(ões)
2026-08-26 15:15:44 | Geração 16/350 — melhor fitness: 232983945 | sem melhora há 1 geração(ões)
2026-08-26 15:16:01 | Geração 17/350 — melhor fitness: 228902734 | sem melhora há 0 geração(ões)
2026-08-26 15:16:19 | Geração 18/350 — melhor fitness: 228902734 | sem melhora há 1 geração(ões)
2026-08-26 15:16:36 | Geração 19/350 — melhor fitness: 228902734 | sem melhora há 2 geração(ões)
2026-08-26 15:16:53 | Geração 20/350 — melhor fitness: 228902734 | sem melhora há 3 geração(ões)
2026-08-26 15:17:09 | Geração 21/350 — melhor fitness: 228902734 | sem melhora há 4 geração(ões)
2026-08-26 15:17:26 | Geração 22/350 — melhor fitness: 228902734 | sem melhora há 5 geração(ões)
2026-08-26 15:17:44 | Geração 23/350 — melhor fitness: 228902734 | sem melhora há 6 geração(ões)
2026-08-26 15:18:00 | Geração 24/350 — melhor fitness: 228148137 | sem melhora há 0 geração(ões)
2026-08-26 15:18:16 | Geração 25/350 — melhor fitness: 228148137 | sem melhora há 1 geração(ões)
2026-08-26 15:18:33 | Geração 26/350 — melhor fitness: 228148137 | sem melhora há 2 geração(ões)
2026-08-26 15:18:50 | Geração 27/350 — melhor fitness: 228148137 | sem melhora há 3 geração(ões)
2026-08-26 15:19:06 | Geração 28/350 — melhor fitness: 228148137 | sem melhora há 4 geração(ões)
2026-08-26 15:19:23 | Geração 29/350 — melhor fitness: 224834998 | sem melhora há 0 geração(ões)
2026-08-26 15:19:39 | Geração 30/350 — melhor fitness: 224834998 | sem melhora há 1 geração(ões)
2026-08-26 15:19:55 | Geração 31/350 — melhor fitness: 224834998 | sem melhora há 2 geração(ões)
2026-08-26 15:20:12 | Geração 32/350 — melhor fitness: 224834998 | sem melhora há 3 geração(ões)
2026-08-26 15:20:29 | Geração 33/350 — melhor fitness: 224834998 | sem melhora há 4 geração(ões)
2026-08-26 15:20:46 | Geração 34/350 — melhor fitness: 223351165 | sem melhora há 0 geração(ões)
2026-08-26 15:21:02 | Geração 35/350 — melhor fitness: 223351165 | sem melhora há 1 geração(ões)
2026-08-26 15:21:19 | Geração 36/350 — melhor fitness: 221558259 | sem melhora há 0 geração(ões)
2026-08-26 15:21:37 | Geração 37/350 — melhor fitness: 217030768 | sem melhora há 0 geração(ões)
2026-08-26 15:21:54 | Geração 38/350 — melhor fitness: 217030768 | sem melhora há 1 geração(ões)
2026-08-26 15:22:11 | Geração 39/350 — melhor fitness: 217030768 | sem melhora há 2 geração(ões)
2026-08-26 15:22:28 | Geração 40/350 — melhor fitness: 217030768 | sem melhora há 3 geração(ões)
2026-08-26 15:22:45 | Geração 41/350 — melhor fitness: 217030768 | sem melhora há 4 geração(ões)
2026-08-26 15:23:02 | Geração 42/350 — melhor fitness: 217030768 | sem melhora há 5 geração(ões)
2026-08-26 15:23:19 | Geração 43/350 — melhor fitness: 217030768 | sem melhora há 6 geração(ões)
2026-08-26 15:23:36 | Geração 44/350 — melhor fitness: 217030768 | sem melhora há 7 geração(ões)
2026-08-26 15:23:52 | Geração 45/350 — melhor fitness: 217030768 | sem melhora há 8 geração(ões)
2026-08-26 15:24:09 | Geração 46/350 — melhor fitness: 217030768 | sem melhora há 9 geração(ões)
2026-08-26 15:24:27 | Geração 47/350 — melhor fitness: 217030768 | sem melhora há 10 geração(ões)
2026-08-26 15:24:43 | Geração 48/350 — melhor fitness: 217030768 | sem melhora há 11 geração(ões)
2026-08-26 15:25:01 | Geração 49/350 — melhor fitness: 217030768 | sem melhora há 12 geração(ões)
2026-08-26 15:25:17 | Geração 50/350 — melhor fitness: 217016066 | sem melhora há 0 geração(ões)
2026-08-26 15:25:34 | Geração 51/350 — melhor fitness: 217016066 | sem melhora há 1 geração(ões)
2026-08-26 15:25:51 | Geração 52/350 — melhor fitness: 217016066 | sem melhora há 2 geração(ões)
2026-08-26 15:26:07 | Geração 53/350 — melhor fitness: 217016066 | sem melhora há 3 geração(ões)
2026-08-26 15:26:24 | Geração 54/350 — melhor fitness: 217016066 | sem melhora há 4 geração(ões)
2026-08-26 15:26:41 | Geração 55/350 — melhor fitness: 217016066 | sem melhora há 5 geração(ões)
2026-08-26 15:26:59 | Geração 56/350 — melhor fitness: 216923004 | sem melhora há 0 geração(ões)
2026-08-26 15:27:16 | Geração 57/350 — melhor fitness: 216923004 | sem melhora há 1 geração(ões)
2026-08-26 15:27:32 | Geração 58/350 — melhor fitness: 216923004 | sem melhora há 2 geração(ões)
2026-08-26 15:27:49 | Geração 59/350 — melhor fitness: 216923004 | sem melhora há 3 geração(ões)
2026-08-26 15:28:05 | Geração 60/350 — melhor fitness: 216232483 | sem melhora há 0 geração(ões)
2026-08-26 15:28:22 | Geração 61/350 — melhor fitness: 214798917 | sem melhora há 0 geração(ões)
2026-08-26 15:28:39 | Geração 62/350 — melhor fitness: 214798917 | sem melhora há 1 geração(ões)
2026-08-26 15:28:55 | Geração 63/350 — melhor fitness: 214504219 | sem melhora há 0 geração(ões)
2026-08-26 15:29:12 | Geração 64/350 — melhor fitness: 214504219 | sem melhora há 1 geração(ões)
2026-08-26 15:29:29 | Geração 65/350 — melhor fitness: 214504219 | sem melhora há 2 geração(ões)
2026-08-26 15:29:46 | Geração 66/350 — melhor fitness: 214504219 | sem melhora há 3 geração(ões)
2026-08-26 15:30:03 | Geração 67/350 — melhor fitness: 214504219 | sem melhora há 4 geração(ões)
2026-08-26 15:30:20 | Geração 68/350 — melhor fitness: 214504219 | sem melhora há 5 geração(ões)
2026-08-26 15:30:37 | Geração 69/350 — melhor fitness: 214504219 | sem melhora há 6 geração(ões)
2026-08-26 15:30:53 | Geração 70/350 — melhor fitness: 214504219 | sem melhora há 7 geração(ões)
2026-08-26 15:31:10 | Geração 71/350 — melhor fitness: 214418894 | sem melhora há 0 geração(ões)
2026-08-26 15:31:28 | Geração 72/350 — melhor fitness: 214418894 | sem melhora há 1 geração(ões)
2026-08-26 15:31:45 | Geração 73/350 — melhor fitness: 214418894 | sem melhora há 2 geração(ões)
2026-08-26 15:32:01 | Geração 74/350 — melhor fitness: 214418894 | sem melhora há 3 geração(ões)
2026-08-26 15:32:19 | Geração 75/350 — melhor fitness: 214418894 | sem melhora há 4 geração(ões)
2026-08-26 15:32:36 | Geração 76/350 — melhor fitness: 214418894 | sem melhora há 5 geração(ões)
2026-08-26 15:32:54 | Geração 77/350 — melhor fitness: 214418894 | sem melhora há 6 geração(ões)
2026-08-26 15:33:11 | Geração 78/350 — melhor fitness: 214418894 | sem melhora há 7 geração(ões)
2026-08-26 15:33:28 | Geração 79/350 — melhor fitness: 212268169 | sem melhora há 0 geração(ões)
2026-08-26 15:33:45 | Geração 80/350 — melhor fitness: 212268169 | sem melhora há 1 geração(ões)
2026-08-26 15:34:01 | Geração 81/350 — melhor fitness: 212268169 | sem melhora há 2 geração(ões)
2026-08-26 15:34:18 | Geração 82/350 — melhor fitness: 212268169 | sem melhora há 3 geração(ões)
2026-08-26 15:34:35 | Geração 83/350 — melhor fitness: 212268169 | sem melhora há 4 geração(ões)
2026-08-26 15:34:52 | Geração 84/350 — melhor fitness: 212268169 | sem melhora há 5 geração(ões)
2026-08-26 15:35:09 | Geração 85/350 — melhor fitness: 212268169 | sem melhora há 6 geração(ões)
2026-08-26 15:35:26 | Geração 86/350 — melhor fitness: 212268169 | sem melhora há 7 geração(ões)
2026-08-26 15:35:44 | Geração 87/350 — melhor fitness: 212268169 | sem melhora há 8 geração(ões)
2026-08-26 15:36:01 | Geração 88/350 — melhor fitness: 212268169 | sem melhora há 9 geração(ões)
2026-08-26 15:36:17 | Geração 89/350 — melhor fitness: 212268169 | sem melhora há 10 geração(ões)
2026-08-26 15:36:35 | Geração 90/350 — melhor fitness: 212268169 | sem melhora há 11 geração(ões)
2026-08-26 15:36:51 | Geração 91/350 — melhor fitness: 212268169 | sem melhora há 12 geração(ões)
2026-08-26 15:37:08 | Geração 92/350 — melhor fitness: 212268169 | sem melhora há 13 geração(ões)
2026-08-26 15:37:25 | Geração 93/350 — melhor fitness: 212268169 | sem melhora há 14 geração(ões)
2026-08-26 15:37:42 | Geração 94/350 — melhor fitness: 211972850 | sem melhora há 0 geração(ões)
2026-08-26 15:37:59 | Geração 95/350 — melhor fitness: 211972850 | sem melhora há 1 geração(ões)
2026-08-26 15:38:16 | Geração 96/350 — melhor fitness: 211972850 | sem melhora há 2 geração(ões)
2026-08-26 15:38:34 | Geração 97/350 — melhor fitness: 211895406 | sem melhora há 0 geração(ões)
2026-08-26 15:38:51 | Geração 98/350 — melhor fitness: 211895406 | sem melhora há 1 geração(ões)
2026-08-26 15:39:09 | Geração 99/350 — melhor fitness: 211895406 | sem melhora há 2 geração(ões)
2026-08-26 15:39:27 | Geração 100/350 — melhor fitness: 211895406 | sem melhora há 3 geração(ões)
2026-08-26 15:39:44 | Geração 101/350 — melhor fitness: 211895406 | sem melhora há 4 geração(ões)
2026-08-26 15:40:01 | Geração 102/350 — melhor fitness: 211895406 | sem melhora há 5 geração(ões)
2026-08-26 15:40:18 | Geração 103/350 — melhor fitness: 211895406 | sem melhora há 6 geração(ões)
2026-08-26 15:40:35 | Geração 104/350 — melhor fitness: 211895406 | sem melhora há 7 geração(ões)
2026-08-26 15:40:52 | Geração 105/350 — melhor fitness: 211895406 | sem melhora há 8 geração(ões)
2026-08-26 15:41:09 | Geração 106/350 — melhor fitness: 211432208 | sem melhora há 0 geração(ões)
2026-08-26 15:41:26 | Geração 107/350 — melhor fitness: 211432208 | sem melhora há 1 geração(ões)
2026-08-26 15:41:44 | Geração 108/350 — melhor fitness: 211432208 | sem melhora há 2 geração(ões)
2026-08-26 15:42:02 | Geração 109/350 — melhor fitness: 211432208 | sem melhora há 3 geração(ões)
2026-08-26 15:42:19 | Geração 110/350 — melhor fitness: 211432208 | sem melhora há 4 geração(ões)
2026-08-26 15:42:36 | Geração 111/350 — melhor fitness: 211432208 | sem melhora há 5 geração(ões)
2026-08-26 15:42:53 | Geração 112/350 — melhor fitness: 211116707 | sem melhora há 0 geração(ões)
2026-08-26 15:43:10 | Geração 113/350 — melhor fitness: 211116707 | sem melhora há 1 geração(ões)
2026-08-26 15:43:28 | Geração 114/350 — melhor fitness: 211116707 | sem melhora há 2 geração(ões)
2026-08-26 15:43:45 | Geração 115/350 — melhor fitness: 211116707 | sem melhora há 3 geração(ões)
2026-08-26 15:44:02 | Geração 116/350 — melhor fitness: 210653509 | sem melhora há 0 geração(ões)
2026-08-26 15:44:19 | Geração 117/350 — melhor fitness: 210653509 | sem melhora há 1 geração(ões)
2026-08-26 15:44:36 | Geração 118/350 — melhor fitness: 210653509 | sem melhora há 2 geração(ões)
2026-08-26 15:44:53 | Geração 119/350 — melhor fitness: 210653509 | sem melhora há 3 geração(ões)
2026-08-26 15:45:12 | Geração 120/350 — melhor fitness: 210653509 | sem melhora há 4 geração(ões)
2026-08-26 15:45:29 | Geração 121/350 — melhor fitness: 210297109 | sem melhora há 0 geração(ões)
2026-08-26 15:45:45 | Geração 122/350 — melhor fitness: 210297109 | sem melhora há 1 geração(ões)
2026-08-26 15:46:02 | Geração 123/350 — melhor fitness: 210297109 | sem melhora há 2 geração(ões)
2026-08-26 15:46:19 | Geração 124/350 — melhor fitness: 210297109 | sem melhora há 3 geração(ões)
2026-08-26 15:46:36 | Geração 125/350 — melhor fitness: 210297109 | sem melhora há 4 geração(ões)
2026-08-26 15:46:53 | Geração 126/350 — melhor fitness: 210297109 | sem melhora há 5 geração(ões)
2026-08-26 15:47:10 | Geração 127/350 — melhor fitness: 210297109 | sem melhora há 6 geração(ões)
2026-08-26 15:47:27 | Geração 128/350 — melhor fitness: 210297109 | sem melhora há 7 geração(ões)
