2026-08-26 04:55:54 | ======================================================================
2026-08-26 04:55:54 | Iniciando tarefa — servidor2_tarefa155 | k=27 | seed=42
2026-08-26 04:55:54 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 350}
2026-08-26 04:55:59 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-26 04:56:22 | Geração 1/350 — melhor fitness: 251075398 | sem melhora há 0 geração(ões)
2026-08-26 04:56:45 | Geração 2/350 — melhor fitness: 251075398 | sem melhora há 1 geração(ões)
2026-08-26 04:57:09 | Geração 3/350 — melhor fitness: 250759352 | sem melhora há 0 geração(ões)
2026-08-26 04:57:32 | Geração 4/350 — melhor fitness: 250440754 | sem melhora há 0 geração(ões)
2026-08-26 04:57:56 | Geração 5/350 — melhor fitness: 243313588 | sem melhora há 0 geração(ões)
2026-08-26 04:58:19 | Geração 6/350 — melhor fitness: 243313588 | sem melhora há 1 geração(ões)
2026-08-26 04:58:41 | Geração 7/350 — melhor fitness: 243313588 | sem melhora há 2 geração(ões)
2026-08-26 04:59:04 | Geração 8/350 — melhor fitness: 243313588 | sem melhora há 3 geração(ões)
2026-08-26 04:59:27 | Geração 9/350 — melhor fitness: 243313588 | sem melhora há 4 geração(ões)
2026-08-26 04:59:50 | Geração 10/350 — melhor fitness: 238482917 | sem melhora há 0 geração(ões)
2026-08-26 05:00:13 | Geração 11/350 — melhor fitness: 238482917 | sem melhora há 1 geração(ões)
2026-08-26 05:00:36 | Geração 12/350 — melhor fitness: 238482917 | sem melhora há 2 geração(ões)
2026-08-26 05:01:01 | Geração 13/350 — melhor fitness: 238482917 | sem melhora há 3 geração(ões)
2026-08-26 05:01:25 | Geração 14/350 — melhor fitness: 238482917 | sem melhora há 4 geração(ões)
2026-08-26 05:01:48 | Geração 15/350 — melhor fitness: 238482917 | sem melhora há 5 geração(ões)
2026-08-26 05:02:12 | Geração 16/350 — melhor fitness: 233378195 | sem melhora há 0 geração(ões)
2026-08-26 05:02:36 | Geração 17/350 — melhor fitness: 233378195 | sem melhora há 1 geração(ões)
2026-08-26 05:02:59 | Geração 18/350 — melhor fitness: 233378195 | sem melhora há 2 geração(ões)
2026-08-26 05:03:23 | Geração 19/350 — melhor fitness: 233378195 | sem melhora há 3 geração(ões)
